"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","gpj8grykTs","MOOSPMPSParser",1658102581,3.45,3.45,1.66,4.59,0.41,1.76,1.76,4.69,0.41,1.76,1166.3,300.96,66438.41,31.83,13.24,0.92,13.28,13.28,0.13,0.06,13.28,0.39,35.8,22.4,36.27,42,"e00fce6835b6173deb1a1f49",2022-07-18 00:03:02,2022-07-18 00:03:02,2022-07-18 00:03:02,2022-07-18
"2","E6uFIraHSZ","MOOSPMPSParser",1658103181,3.38,3.38,2.01,4.45,0.51,2.12,2.12,4.61,0.52,2.12,1145.69,296.95,66573.78,26.99,15.96,1.07,16,16.01,0.21,0.08,16.01,0.39,36.1,23.2,35.668,42,"e00fce6835b6173deb1a1f49",2022-07-18 00:13:02,2022-07-18 00:13:03,2022-07-18 00:13:03,2022-07-18
"3","U2of4DMHO7","MOOSPMPSParser",1658103781,3.25,3.25,2.05,4.17,0.33,2.17,2.17,4.35,0.33,2.17,1131.54,289.98,66715.74,29.07,16.35,0.69,16.39,16.4,0.26,0.08,16.4,0.39,35.8,23.4,35.029,42,"e00fce6835b6173deb1a1f49",2022-07-18 00:23:02,2022-07-18 00:23:02,2022-07-18 00:23:02,2022-07-18
"4","NBQPgjcdMs","MOOSPMPSParser",1658104381,3.33,3.33,1.97,4.16,0.47,2.08,2.08,4.28,0.47,2.08,1123.46,290.31,66857.16,26.31,15.69,0.86,15.73,15.74,0.13,0.09,15.74,0.38,35.5,24.2,35.604,42,"e00fce6835b6173deb1a1f49",2022-07-18 00:33:02,2022-07-18 00:33:02,2022-07-18 00:33:02,2022-07-18
"5","Ge2qcDhTnT","MOOSPMPSParser",1658104981,3.27,3.27,1.81,4.33,0.47,1.92,1.92,4.48,0.53,1.92,1101.01,286.61,66998.99,29.97,14.44,1.5,14.47,14.48,0.17,0.13,14.48,0.39,35.5,24,35.359,42,"e00fce6835b6173deb1a1f49",2022-07-18 00:43:02,2022-07-18 00:43:03,2022-07-18 00:43:03,2022-07-18
"6","QuCtV4lYes","MOOSPMPSParser",1658105581,3.01,3.01,2.01,3.86,0.41,2.12,2.12,4.03,0.42,2.12,1084.66,276.18,67139.05,26.89,15.99,0.71,16.03,16.04,0.22,0.13,16.04,0.4,35.2,24.7,35.073,42,"e00fce6835b6173deb1a1f49",2022-07-18 00:53:02,2022-07-18 00:53:02,2022-07-18 00:53:02,2022-07-18
"7","DkyU8rHBpN","MOOSPMPSParser",1658106181,3.05,3.05,2.26,4.02,0.41,2.39,2.39,4.2,0.41,2.39,1079.12,276.22,67281.55,29.04,18.03,0.9,18.08,18.08,0.3,0.09,18.08,0.4,35.1,24.6,34.217,42,"e00fce6835b6173deb1a1f49",2022-07-18 01:03:02,2022-07-18 01:03:02,2022-07-18 01:03:02,2022-07-18
"8","0Pv9EyAF2J","MOOSPMPSParser",1658106781,2.64,2.64,1.75,3.72,0.33,1.85,1.85,3.93,0.33,1.85,1020.7,264.58,67413.7,27.85,13.95,1.15,13.99,13.99,0.34,0.08,14,0.41,34.7,26.7,34.327,42,"e00fce6835b6173deb1a1f49",2022-07-18 01:13:02,2022-07-18 01:13:02,2022-07-18 01:13:02,2022-07-18
"9","FrEB3qmOHq","MOOSPMPSParser",1658107381,2.93,2.93,2.05,3.94,0.44,2.17,2.17,4.11,0.44,2.17,973.55,250.95,67549.62,27.62,16.31,0.87,16.35,16.35,0.21,0.17,16.36,0.4,34.1,27.8,34.777,42,"e00fce6835b6173deb1a1f49",2022-07-18 01:23:02,2022-07-18 01:23:03,2022-07-18 01:23:03,2022-07-18
"10","ZPTzxs019G","MOOSPMPSParser",1658107981,3.43,3.43,2.07,4.6,0.47,2.19,2.19,4.72,0.47,2.19,1011.99,262.72,67680.33,31.49,16.5,1.08,16.54,16.55,0.12,0.08,16.55,0.42,33.6,29.5,35.465,42,"e00fce6835b6173deb1a1f49",2022-07-18 01:33:02,2022-07-18 01:33:02,2022-07-18 01:33:02,2022-07-18
"11","brctOzHjnN","MOOSPMPSParser",1658108581,3.31,3.31,1.87,4.17,0.43,1.97,1.97,4.31,0.43,1.97,967.25,252.29,67816.42,24.87,14.87,0.96,14.9,14.91,0.13,0.09,14.91,0.39,33,30.4,34.89,42,"e00fce6835b6173deb1a1f49",2022-07-18 01:43:02,2022-07-18 01:43:03,2022-07-18 01:43:03,2022-07-18
"12","9s0d741ZwR","MOOSPMPSParser",1658109181,3.24,3.24,1.72,4.13,0.28,1.82,1.82,4.32,0.28,1.82,940.38,246.28,67951.49,25.16,13.68,1.07,13.72,13.72,0.22,0.22,13.72,0.39,32.3,31.3,33.492,42,"e00fce6835b6173deb1a1f49",2022-07-18 01:53:02,2022-07-18 01:53:02,2022-07-18 01:53:02,2022-07-18
"13","F6lbHUxIxh","MOOSPMPSParser",1658109781,3.09,3.09,1.71,4.19,0.45,1.81,1.81,4.37,0.46,1.81,939.01,245.45,68092.55,26.01,13.6,1.43,13.63,13.63,0.14,0.04,13.64,0.41,31.8,32.6,34.2,42,"e00fce6835b6173deb1a1f49",2022-07-18 02:03:02,2022-07-18 02:03:02,2022-07-18 02:03:02,2022-07-18
"14","YXY6aFXFxO","MOOSPMPSParser",1658110381,3.21,3.21,2.23,4.13,0.41,2.36,2.36,4.34,0.44,2.36,964.19,249.84,68240.08,25.46,17.75,1.07,17.79,17.8,0.34,0.12,17.8,0.41,31,33.9,33.477,42,"e00fce6835b6173deb1a1f49",2022-07-18 02:13:02,2022-07-18 02:13:03,2022-07-18 02:13:03,2022-07-18
"15","9lAwe5PB1Y","MOOSPMPSParser",1658110981,3.21,3.21,2.02,4.3,0.35,2.14,2.14,4.61,0.35,2.14,981.01,254.32,68380.76,26.42,16.08,1.54,16.12,16.13,0.37,0.23,16.13,0.41,30.2,36.9,32.371,42,"e00fce6835b6173deb1a1f49",2022-07-18 02:23:02,2022-07-18 02:23:02,2022-07-18 02:23:02,2022-07-18
"16","lBfrhb8R5i","MOOSPMPSParser",1658111580,4.67,4.67,2.48,5.38,0.53,2.62,2.62,5.58,0.53,2.62,989.17,281.62,3857.84,18.65,19.73,0.53,19.78,19.78,0.21,0.16,19.79,0.42,29.5,37.7,39.393,42,"e00fce6856818e5885f65487",2022-07-18 02:33:02,2022-07-18 02:33:02,2022-07-18 02:33:02,2022-07-18
"17","pRqFujVtwm","MOOSPMPSParser",1658111581,3.56,3.56,2.15,4.62,0.46,2.28,2.28,5.15,0.47,2.28,1009.15,261.48,68525.09,32.45,17.14,1.55,17.18,17.19,0.71,0.44,17.19,0.43,29.6,38.1,31.959,42,"e00fce6835b6173deb1a1f49",2022-07-18 02:33:02,2022-07-18 02:33:03,2022-07-18 02:33:03,2022-07-18
"18","qUfPNOi9bD","MOOSPMPSParser",1658112180,4.69,4.69,2.31,5.41,0.48,2.44,2.44,5.74,0.51,2.44,986.67,285.28,4026.9,20.35,18.38,1.02,18.43,18.43,0.39,0.09,18.44,0.42,29,38.2,38.323,42,"e00fce6856818e5885f65487",2022-07-18 02:43:02,2022-07-18 02:43:02,2022-07-18 02:43:02,2022-07-18
"19","2nZ1AXtA2r","MOOSPMPSParser",1658112181,3.51,3.51,1.85,4.62,0.56,1.96,1.96,4.92,0.56,1.96,993.51,264.07,68674.04,30.19,14.76,1.17,14.8,14.8,0.47,0.31,14.8,0.42,29,38.8,31.401,42,"e00fce6835b6173deb1a1f49",2022-07-18 02:43:02,2022-07-18 02:43:02,2022-07-18 02:43:02,2022-07-18
"20","RQYLym5M5x","MOOSPMPSParser",1658112181,3.58,3.58,2.18,4.93,0.47,2.31,2.31,5.31,0.47,2.31,789.07,218.64,2740.45,27.09,17.35,2.01,17.41,17.41,0.63,0.08,17.42,0.42,28.8,39.4,51.357,42,"e00fce68f8f5a1da595c7249",2022-07-18 02:43:03,2022-07-18 02:43:03,2022-07-18 02:43:03,2022-07-18
"21","2f0Gn3vGQx","MOOSPMPSParser",1658112780,4.68,4.68,2.33,5.5,0.56,2.47,2.47,5.72,0.59,2.47,1002.79,286.93,4191.1,20.55,18.58,0.71,18.63,18.63,0.24,0.24,18.64,0.42,28.8,38.9,38.173,42,"e00fce6856818e5885f65487",2022-07-18 02:53:02,2022-07-18 02:53:02,2022-07-18 02:53:02,2022-07-18
"22","N8WwXJBLeA","MOOSPMPSParser",1658112781,3.42,3.42,2.26,4.41,0.47,2.39,2.39,4.74,0.51,2.39,996.74,257.73,68821.77,27.74,18.02,1.17,18.07,18.07,0.42,0.34,18.08,0.4,28.9,39.4,31.443,42,"e00fce6835b6173deb1a1f49",2022-07-18 02:53:02,2022-07-18 02:53:02,2022-07-18 02:53:02,2022-07-18
"23","lxesmOA3gO","MOOSPMPSParser",1658112781,3.47,3.47,2.16,5.04,0.45,2.29,2.29,5.5,0.5,2.29,797.43,221.59,2882.45,31.67,17.2,2.17,17.25,17.26,0.7,0.19,17.26,0.41,28.5,40.9,50.691,42,"e00fce68f8f5a1da595c7249",2022-07-18 02:53:03,2022-07-18 02:53:03,2022-07-18 02:53:03,2022-07-18
"24","bh27hpwYll","MOOSPMPSParser",1658113380,4.93,4.93,2.32,5.69,0.55,2.45,2.45,5.79,0.61,2.45,1011.55,290.99,4364.78,20.99,18.46,0.48,18.51,18.52,0.09,0.01,18.52,0.44,28.5,38.8,36.801,42,"e00fce6856818e5885f65487",2022-07-18 03:03:02,2022-07-18 03:03:02,2022-07-18 03:03:02,2022-07-18
"25","6cyMcp8vLI","MOOSPMPSParser",1658113381,3.6,3.6,2.13,5.25,0.54,2.25,2.25,5.79,0.67,2.25,817.17,227.19,3026.95,32.22,16.91,2.79,16.96,16.97,0.97,0,16.97,0.42,28.2,40.5,49.448,42,"e00fce68f8f5a1da595c7249",2022-07-18 03:03:03,2022-07-18 03:03:03,2022-07-18 03:03:03,2022-07-18
"26","HDe34wrKNQ","MOOSPMPSParser",1658113440,3.69,3.69,1.94,4.68,0.81,2.05,2.05,4.82,0.85,2.05,1011.7,263.03,34784.46,31.13,15.46,1.11,15.49,15.5,0.15,0.08,15.5,0.42,28.5,39.5,30.8,42,"e00fce6835b6173deb1a1f49",2022-07-18 03:04:01,2022-07-18 03:04:01,2022-07-18 03:04:01,2022-07-18
"27","9g2M7Li6D1","MOOSPMPSParser",1658113980,4.71,4.71,2.46,5.54,0.48,2.6,2.6,5.74,0.48,2.6,999.32,286.71,4535.61,21.57,19.59,0.79,19.64,19.64,0.25,0.17,19.65,0.42,28.4,38.4,36.71,42,"e00fce6856818e5885f65487",2022-07-18 03:13:02,2022-07-18 03:13:02,2022-07-18 03:13:02,2022-07-18
"28","VedWtXkjRD","MOOSPMPSParser",1658113981,3.62,3.62,2.2,5.18,0.56,2.32,2.32,5.42,0.63,2.32,795.87,220.59,3173.63,30.83,17.48,1.47,17.54,17.54,0.34,0.18,17.55,0.44,28.2,39.6,49.14,42,"e00fce68f8f5a1da595c7249",2022-07-18 03:13:03,2022-07-18 03:13:03,2022-07-18 03:13:03,2022-07-18
"29","4vRAQ5rcUE","MOOSPMPSParser",1658114040,3.15,3.15,2.37,4.2,0.38,2.51,2.51,4.58,0.38,2.51,943.01,245,69151.16,27.64,18.88,1.33,18.93,18.93,0.47,0.3,18.94,0.43,28.4,39.3,30.521,42,"e00fce6835b6173deb1a1f49",2022-07-18 03:14:01,2022-07-18 03:14:01,2022-07-18 03:14:01,2022-07-18
"30","veCQiOSlIT","MOOSPMPSParser",1658114580,4.92,4.92,2.52,5.59,0.56,2.66,2.66,5.79,0.57,2.66,1016.88,288.17,4711.1,19.83,20.04,0.57,20.09,20.09,0.26,0.13,20.1,0.45,27.9,40.7,36.634,42,"e00fce6856818e5885f65487",2022-07-18 03:23:02,2022-07-18 03:23:02,2022-07-18 03:23:02,2022-07-18
"31","eKO4LAr1u8","MOOSPMPSParser",1658114581,3.35,3.35,2.1,5.1,0.4,2.22,2.22,5.63,0.54,2.22,785.16,218.5,3322.23,32.41,16.71,3.2,16.76,16.77,0.85,0.26,16.77,0.43,27.6,42.6,48.619,42,"e00fce68f8f5a1da595c7249",2022-07-18 03:23:03,2022-07-18 03:23:03,2022-07-18 03:23:03,2022-07-18
"32","B655AYa6pT","MOOSPMPSParser",1658114640,3.44,3.44,2.18,4.62,0.43,2.3,2.3,4.77,0.43,2.3,989.45,260.9,69316.76,31.34,17.34,1.03,17.38,17.39,0.16,0.04,17.39,0.42,27.9,40.7,30.277,42,"e00fce6835b6173deb1a1f49",2022-07-18 03:24:01,2022-07-18 03:24:01,2022-07-18 03:24:01,2022-07-18
"33","X6rGLCfjmm","MOOSPMPSParser",1658115180,4.69,4.69,2.25,5.48,0.47,2.38,2.38,5.86,0.55,2.38,1026.36,283.29,4880.22,21.71,17.92,0.85,17.96,17.97,0.36,0.21,17.97,0.42,27.4,42,35.8,42,"e00fce6856818e5885f65487",2022-07-18 03:33:02,2022-07-18 03:33:02,2022-07-18 03:33:02,2022-07-18
"34","rW18zNWQFt","MOOSPMPSParser",1658115181,3.56,3.56,2.39,5.38,0.52,2.53,2.53,5.91,0.52,2.53,810.85,224.95,3471.68,33.86,19.04,2.88,19.1,19.11,0.82,0.17,19.11,0.43,27.2,43,47.422,42,"e00fce68f8f5a1da595c7249",2022-07-18 03:33:03,2022-07-18 03:33:03,2022-07-18 03:33:03,2022-07-18
