"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","i2AV6qgyLx","MOOSPMPSParser",1686614820,3.21,3.21,2.88,4.81,4.81,3.04,3.04,5.25,5.25,3.04,963.6,249.4,9156.37,35.71,22.91,2.79,22.96,22.97,0.59,0.27,22.98,0.47,29.5,40.3,51.688,42,"e00fce68f8f5a1da595c7249",2023-06-13 00:07:02,2023-06-13 00:07:02,2023-06-13 00:07:02,2023-06-13
"2","WPOAFuaiOW","MOOSPMPSParser",1686614941,4.71,4.71,3.18,5.8,5.8,3.36,3.36,6.16,6.16,3.36,975.27,281.91,1928339.62,28.45,25.32,1.24,25.39,25.39,0.23,0.13,25.4,0.47,28.5,40.1,43.231,42,"e00fce68a145996ae3d821b8",2023-06-13 00:09:01,2023-06-13 00:09:02,2023-06-13 00:09:02,2023-06-13
"3","9JXFsjv4Uv","MOOSPMPSParser",1686615420,2.76,2.76,2.54,3.95,3.95,2.69,2.69,4.37,4.37,2.69,909.6,234.92,9340.53,30.34,20.24,1.37,20.29,20.3,0.51,0.21,20.3,0.46,29.5,39.8,52.017,42,"e00fce68f8f5a1da595c7249",2023-06-13 00:17:02,2023-06-13 00:17:02,2023-06-13 00:17:02,2023-06-13
"4","cQSiXluKWN","MOOSPMPSParser",1686615541,4.3,4.3,3.07,5.46,5.46,3.25,3.25,5.89,5.89,3.25,912.47,267.51,1928567.12,29.38,24.46,1.23,24.52,24.53,0.55,0.29,24.53,0.46,28.7,40.2,43.339,42,"e00fce68a145996ae3d821b8",2023-06-13 00:19:01,2023-06-13 00:19:02,2023-06-13 00:19:02,2023-06-13
"5","DoVRokdAZ5","MOOSPMPSParser",1686616020,3.01,3.01,2.38,4.5,4.5,2.52,2.52,4.93,4.93,2.52,952.8,246.56,9526.47,33.56,18.95,2.22,18.99,19,0.61,0.13,19,0.44,29.5,40.5,52.488,42,"e00fce68f8f5a1da595c7249",2023-06-13 00:27:02,2023-06-13 00:27:02,2023-06-13 00:27:02,2023-06-13
"6","CAK7ch9YYl","MOOSPMPSParser",1686616141,4.3,4.3,3.27,5.35,5.35,3.46,3.46,5.94,5.94,3.46,924.24,267.32,1928796.12,28.34,26.05,1.48,26.11,26.12,0.73,0.39,26.13,0.47,28.2,40.8,44.526,42,"e00fce68a145996ae3d821b8",2023-06-13 00:29:01,2023-06-13 00:29:01,2023-06-13 00:29:01,2023-06-13
"7","aUkf28CIOW","MOOSPMPSParser",1686616620,2.95,2.95,2.35,4,4,2.48,2.48,4.26,4.26,2.48,910.32,235.56,9698.48,29.54,18.69,1.34,18.74,18.75,0.34,0.25,18.75,0.44,29.9,39.6,50.439,42,"e00fce68f8f5a1da595c7249",2023-06-13 00:37:02,2023-06-13 00:37:02,2023-06-13 00:37:02,2023-06-13
"8","EwyBAUKF1v","MOOSPMPSParser",1686616800,4.61,4.61,3.14,5.69,5.69,3.32,3.32,6.07,6.07,3.32,974.53,283.28,1929050,26.89,24.97,1.08,25.03,25.04,0.46,0.31,25.04,0.47,28.7,40.2,43.713,42,"e00fce68a145996ae3d821b8",2023-06-13 00:40:00,2023-06-13 00:40:00,2023-06-13 00:40:00,2023-06-13
"9","0mIaMMpZE5","MOOSPMPSParser",1686617220,2.95,2.95,2.94,4.23,4.23,3.11,3.11,4.67,4.67,3.11,893.81,235.22,9876.24,34.03,23.43,1.87,23.49,23.49,0.52,0.3,23.5,0.44,29.3,40.1,51.801,42,"e00fce68f8f5a1da595c7249",2023-06-13 00:47:02,2023-06-13 00:47:02,2023-06-13 00:47:02,2023-06-13
"10","d8Yd576say","MOOSPMPSParser",1686617400,5,5,2.96,6.23,6.23,3.13,3.13,6.6,6.6,3.13,1051.29,303.7,1929289.38,29.43,23.54,1.47,23.6,23.6,0.34,0.25,23.61,0.46,28.6,40.5,44.689,42,"e00fce68a145996ae3d821b8",2023-06-13 00:50:00,2023-06-13 00:50:01,2023-06-13 00:50:01,2023-06-13
