"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","lrhTLrhWx3","MOOSPMPSParser",1673309821,12.14,12.14,5.13,16.53,1.66,5.42,5.42,16.89,1.68,5.42,1911.79,532.71,362.15,78.33,40.83,2.73,40.93,40.94,52.14,460.73,40.95,0.48,5.5,49.2,2.495,43,"e00fce6856818e5885f65487",2023-01-10 00:17:03,2023-01-10 00:17:03,2023-01-10 00:17:03,2023-01-10
"2","VoxKUeApD4","MOOSPMPSParser",1673310421,11.8,11.8,5.1,15.65,1.78,5.39,5.39,16.2,1.97,5.39,1892.69,529.48,691.16,73.21,40.58,3.21,40.69,40.7,55.61,448.98,40.71,0.47,6.2,46.7,3.978,43,"e00fce6856818e5885f65487",2023-01-10 00:27:02,2023-01-10 00:27:03,2023-01-10 00:27:03,2023-01-10
"3","1jYnB67KQs","MOOSPMPSParser",1673311021,12.7,12.7,5.03,17.56,1.73,5.32,5.32,18.33,1.84,5.32,2044.49,573.33,1027.27,84.58,40.03,4.31,40.13,40.14,56.09,456.56,40.15,0.46,6.3,47.7,2.408,43,"e00fce6856818e5885f65487",2023-01-10 00:37:02,2023-01-10 00:37:03,2023-01-10 00:37:03,2023-01-10
"4","drQ9dU23D4","MOOSPMPSParser",1673375161,9.51,9.51,5.06,14.64,1.38,5.36,5.36,15.12,1.38,5.36,1562.59,444.3,446.25,78.88,40.31,4.29,40.42,40.43,61.57,557.54,40.44,0.43,7.4,51.3,8.69,43,"e00fce6856818e5885f65487",2023-01-10 18:26:02,2023-01-10 18:26:02,2023-01-10 18:26:02,2023-01-10
"5","MPdIy81T44","MOOSPMPSParser",1673375761,9.26,9.26,4.68,13.46,1.38,4.95,4.95,13.78,1.47,4.95,1559.09,440.25,781.11,71.85,37.24,3.89,37.33,37.34,72.68,509.72,37.35,0.44,8.7,48.7,14.113,43,"e00fce6856818e5885f65487",2023-01-10 18:36:02,2023-01-10 18:36:02,2023-01-10 18:36:02,2023-01-10
"6","txcYaz9UAj","MOOSPMPSParser",1673376361,9.84,9.84,4.38,13.93,1.31,4.63,4.63,14.37,1.35,4.63,1678.55,475.31,1114.95,80.11,34.89,4.03,34.98,34.99,83.64,479.51,34.99,0.45,11.5,42.3,14.916,43,"e00fce6856818e5885f65487",2023-01-10 18:46:02,2023-01-10 18:46:02,2023-01-10 18:46:02,2023-01-10
"7","RKd2NnbrEA","MOOSPMPSParser",1673376961,11.9,11.9,7.21,16.61,1.96,7.63,7.63,17.02,2.05,7.63,2052.39,583.99,1556.81,94.14,57.41,3.92,57.55,57.57,96.5,442.11,57.58,0.45,14.2,36.2,15.228,43,"e00fce6856818e5885f65487",2023-01-10 18:56:02,2023-01-10 18:56:02,2023-01-10 18:56:02,2023-01-10
"8","SracNHYjiY","MOOSPMPSParser",1673377561,12.13,12.13,4.81,18.7,1.4,5.09,5.09,19.77,1.52,5.09,2197.48,628.47,2105.51,118.37,38.32,6.79,38.41,38.42,109.31,406.31,38.43,0.45,15.2,33.6,14.736,43,"e00fce6856818e5885f65487",2023-01-10 19:06:02,2023-01-10 19:06:02,2023-01-10 19:06:02,2023-01-10
"9","bOiSTUe1uZ","MOOSPMPSParser",1673378161,9.81,9.81,4.89,13.37,1.25,5.17,5.17,13.69,1.25,5.17,1846.22,518.59,2449.22,76.2,38.95,3.66,39.05,39.06,116.46,383.84,39.07,0.43,15.7,33,16.151,43,"e00fce6856818e5885f65487",2023-01-10 19:16:02,2023-01-10 19:16:02,2023-01-10 19:16:02,2023-01-10
"10","G6882EYU1m","MOOSPMPSParser",1673378761,13.67,13.67,10.8,19.98,2.42,11.49,11.55,20.75,2.5,11.57,2486.53,707.89,2990.03,121.26,85.92,6.43,86.2,86.23,122.6,368.53,86.25,0.49,16.6,31.3,15.475,43,"e00fce6856818e5885f65487",2023-01-10 19:26:02,2023-01-10 19:26:02,2023-01-10 19:26:02,2023-01-10
"11","SMMwi6i86C","MOOSPMPSParser",1673379361,13.02,13.02,5.53,18.59,1.63,5.84,5.84,19.68,1.67,5.84,2374.79,673.23,3514.92,117.75,43.98,6.38,44.1,44.11,128.74,351.05,44.12,0.46,17,30.8,16.483,43,"e00fce6856818e5885f65487",2023-01-10 19:36:02,2023-01-10 19:36:02,2023-01-10 19:36:02,2023-01-10
"12","gNuk4qjg3j","MOOSPMPSParser",1673379961,11.06,11.06,4.65,14.89,1.45,4.92,4.92,15.09,1.46,4.92,2041.34,572.97,3859.01,87.01,37.02,3.62,37.11,37.12,133.56,340.19,37.13,0.43,17.6,29.6,18.026,43,"e00fce6856818e5885f65487",2023-01-10 19:46:02,2023-01-10 19:46:02,2023-01-10 19:46:02,2023-01-10
