"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","N1psKG58E2","MOOSPMPSParser",1670112541,2.3,2.3,1.8,3.37,0.29,1.9,1.9,3.99,0.39,1.9,583.63,165.48,247.4,15.43,14.3,1.54,14.34,14.34,0.51,0.25,14.34,0.47,2.3,47.9,10.867,43,"e00fce6856818e5885f65487",2022-12-04 00:09:02,2022-12-04 00:09:02,2022-12-04 00:09:02,2022-12-04
"2","bSxLtKnTYh","MOOSPMPSParser",1670113141,2.39,2.39,1.92,3.75,0.43,2.08,2.11,4.13,0.5,2.13,588.88,165.51,379.57,17.29,15.22,1.75,15.31,15.32,0.35,0.35,15.32,0.5,2.3,47.8,7.815,43,"e00fce6856818e5885f65487",2022-12-04 00:19:03,2022-12-04 00:19:03,2022-12-04 00:19:03,2022-12-04
"3","MuKHz3i2Bu","MOOSPMPSParser",1670183520,5.7,5.7,2.68,7.36,0.77,2.84,2.84,8.01,0.83,2.84,1163.94,337.58,186.78,30.12,21.37,3.15,21.42,21.43,0.84,0.4,21.43,0.42,15.7,27.2,15.951,43,"e00fce6856818e5885f65487",2022-12-04 19:52:02,2022-12-04 19:52:02,2022-12-04 19:52:02,2022-12-04
"4","cw2L32i1XP","MOOSPMPSParser",1670184121,5.69,5.69,2.71,6.9,0.71,2.86,2.86,7.33,0.73,2.86,1187.06,340.12,375.51,24.5,21.56,2.19,21.61,21.62,0.58,0.25,21.62,0.45,16.4,26.1,21.825,43,"e00fce6856818e5885f65487",2022-12-04 20:02:02,2022-12-04 20:02:02,2022-12-04 20:02:02,2022-12-04
"5","RAg2FFBpnm","MOOSPMPSParser",1670184721,6.14,6.14,2.82,7.9,0.77,2.98,2.98,8.18,0.81,2.98,1298.84,369.69,576.89,33,22.44,2.54,22.5,22.5,0.27,0.27,22.51,0.45,16.5,26.6,23.339,43,"e00fce6856818e5885f65487",2022-12-04 20:12:02,2022-12-04 20:12:02,2022-12-04 20:12:02,2022-12-04
"6","5Mvjjh1GSb","MOOSPMPSParser",1670185321,6.07,6.07,3.07,7.81,0.73,3.25,3.25,8.28,0.78,3.25,1290.99,364.69,773.05,31.79,24.44,3.1,24.5,24.51,0.68,0.17,24.51,0.43,17.1,26.1,23.906,43,"e00fce6856818e5885f65487",2022-12-04 20:22:02,2022-12-04 20:22:02,2022-12-04 20:22:02,2022-12-04
"7","YqfDzbQxDr","MOOSPMPSParser",1670185921,6.36,6.36,2.81,7.98,0.88,2.97,2.97,8.54,0.9,2.97,1307.02,373.5,973.93,34.39,22.34,2.19,22.4,22.41,0.7,0.44,22.41,0.44,17.1,25.8,24.239,43,"e00fce6856818e5885f65487",2022-12-04 20:32:02,2022-12-04 20:32:02,2022-12-04 20:32:02,2022-12-04
"8","sfQmRdAD0S","MOOSPMPSParser",1670186521,5.87,5.87,2.8,7.57,0.88,2.96,2.96,8.23,0.91,2.96,1229.65,350.91,1170.18,32.13,22.32,2.95,22.37,22.38,0.79,0.61,22.38,0.44,16.8,26.5,24.784,43,"e00fce6856818e5885f65487",2022-12-04 20:42:02,2022-12-04 20:42:02,2022-12-04 20:42:02,2022-12-04
"9","I5b60QC6tP","MOOSPMPSParser",1670187121,6,6,3.3,7.77,0.82,3.48,3.48,8.22,0.84,3.48,1259.76,361.34,1380.29,34.37,26.23,2.39,26.3,26.3,0.61,0.34,26.31,0.42,16.8,26.4,24.987,43,"e00fce6856818e5885f65487",2022-12-04 20:52:02,2022-12-04 20:52:02,2022-12-04 20:52:02,2022-12-04
"10","vMKjUjIc5t","MOOSPMPSParser",1670187721,6.56,6.56,3.21,8.42,0.87,3.4,3.4,8.78,0.98,3.4,1322.87,381.69,1601.5,37.15,25.58,2.39,25.65,25.65,0.51,0.25,25.66,0.42,17,27.2,22.291,43,"e00fce6856818e5885f65487",2022-12-04 21:02:02,2022-12-04 21:02:02,2022-12-04 21:02:02,2022-12-04
"11","FwgKD3Un8w","MOOSPMPSParser",1670188321,6.93,6.93,3.23,8.64,0.83,3.41,3.41,8.75,0.83,3.41,1390.83,398.57,1816.8,32.91,25.7,2.5,25.76,25.77,0.09,0.09,25.78,0.42,17.1,27.4,23.697,43,"e00fce6856818e5885f65487",2022-12-04 21:12:02,2022-12-04 21:12:02,2022-12-04 21:12:02,2022-12-04
"12","dfEVSAcRBK","MOOSPMPSParser",1670188921,7.34,7.34,3.34,9.25,0.85,3.53,3.53,10,0.98,3.53,1458.96,413.04,2046.93,38.07,26.6,3.03,26.66,26.67,1,0.5,26.68,0.44,16.9,27.4,22.156,43,"e00fce6856818e5885f65487",2022-12-04 21:22:02,2022-12-04 21:22:02,2022-12-04 21:22:02,2022-12-04
"13","1tNCDDF40f","MOOSPMPSParser",1670198341,8.1,8.1,4.67,10.69,1.03,4.93,4.93,11.56,1.12,4.93,1369.01,393.22,324.72,42.35,37.14,4.76,37.23,37.24,1.03,0.5,37.25,0.44,6.7,50.6,14.465,43,"e00fce6856818e5885f65487",2022-12-04 23:59:03,2022-12-04 23:59:03,2022-12-04 23:59:03,2022-12-04
