"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","bYZELf7QEG","MOOSPMPSParser",1667926501,5.99,5.99,4.19,9.17,0.81,4.46,4.47,10.19,0.93,4.48,1182.65,342.43,334.21,39.33,33.36,4.86,33.46,33.48,1.09,0.75,33.48,0.51,7.3,60.1,3.496,43,"e00fce6856818e5885f65487",2022-11-08 16:55:02,2022-11-08 16:55:03,2022-11-08 16:55:03,2022-11-08
"2","tCL38Rbq7G","MOOSPMPSParser",1667927101,5.98,5.98,4.45,8.63,0.94,4.74,4.77,9.52,1.05,4.78,1226.68,349.56,613.17,40.78,35.42,4.8,35.54,35.56,0.89,0.39,35.56,0.52,8.1,57.8,5.977,43,"e00fce6856818e5885f65487",2022-11-08 17:05:02,2022-11-08 17:05:03,2022-11-08 17:05:03,2022-11-08
"3","CjTTM8Y5xG","MOOSPMPSParser",1667927701,5.61,5.61,3.49,7.47,0.76,3.72,3.75,8.47,0.79,3.77,1156.35,328.87,867.48,33.29,27.71,3.89,27.82,27.83,1.22,0.49,27.84,0.53,9.1,51.6,7.583,43,"e00fce6856818e5885f65487",2022-11-08 17:15:02,2022-11-08 17:15:02,2022-11-08 17:15:02,2022-11-08
"4","S4Z7FuEzb8","MOOSPMPSParser",1667928301,4.66,4.66,3.31,6.56,0.59,3.54,3.58,7.12,0.61,3.6,986.68,283.16,1081.73,31.58,26.29,3.16,26.4,26.41,0.74,0.52,26.42,0.54,10.2,47.3,10.541,43,"e00fce6856818e5885f65487",2022-11-08 17:25:02,2022-11-08 17:25:03,2022-11-08 17:25:03,2022-11-08
"5","lHsI8SpYHi","MOOSPMPSParser",1667929501,3.93,3.93,4.18,6.38,0.78,4.64,4.82,7.64,0.92,4.9,865.5,252.93,1621.9,37.5,33.04,5.68,33.34,33.38,1.66,0.84,33.39,0.6,11.5,44,13.778,43,"e00fce6856818e5885f65487",2022-11-08 17:45:02,2022-11-08 17:45:03,2022-11-08 17:45:03,2022-11-08
"6","Xmq2m6LCLE","MOOSPMPSParser",1667930101,4.25,4.25,4.63,6.92,0.87,5.09,5.25,8.06,1.05,5.32,898.74,262.33,1933.16,41.18,36.66,5.97,36.94,36.98,1.59,0.45,36.99,0.6,12.3,43.5,15.664,43,"e00fce6856818e5885f65487",2022-11-08 17:55:02,2022-11-08 17:55:03,2022-11-08 17:55:03,2022-11-08
"7","H3UVSSNryM","MOOSPMPSParser",1667930701,4.7,4.7,4.74,7.56,0.7,5.19,5.34,8.72,0.72,5.41,980.25,286.36,2264.44,46.61,37.54,5.82,37.81,37.85,1.33,0.79,37.86,0.57,12.8,42.7,17.073,43,"e00fce6856818e5885f65487",2022-11-08 18:05:02,2022-11-08 18:05:02,2022-11-08 18:05:02,2022-11-08
"8","8YGw3kHHkc","MOOSPMPSParser",1667931301,4.86,4.86,5.12,7.86,0.71,5.6,5.75,8.57,0.79,5.83,1072.59,311.23,2603.71,47.48,40.58,6.08,40.87,40.9,0.98,0.44,40.92,0.58,14.2,38.5,16.458,43,"e00fce6856818e5885f65487",2022-11-08 18:15:02,2022-11-08 18:15:02,2022-11-08 18:15:02,2022-11-08
"9","aSjOA19eg8","MOOSPMPSParser",1667931901,5.25,5.25,4.67,8.45,0.77,5.16,5.34,9.18,0.79,5.43,1129.41,328.48,2945.65,48.94,36.93,5.95,37.24,37.29,0.83,0.56,37.3,0.6,16.1,38.2,16.08,43,"e00fce6856818e5885f65487",2022-11-08 18:25:02,2022-11-08 18:25:03,2022-11-08 18:25:03,2022-11-08
"10","nHMt9aa4UF","MOOSPMPSParser",1667932501,5.35,5.35,4.7,8.25,0.85,5.08,5.17,9.1,0.99,5.21,1130.53,326.95,3272.16,45.82,37.31,6.36,37.51,37.54,0.95,0.35,37.55,0.56,17.2,31.6,18.17,43,"e00fce6856818e5885f65487",2022-11-08 18:35:02,2022-11-08 18:35:03,2022-11-08 18:35:03,2022-11-08
"11","SDgVkyRz0k","MOOSPMPSParser",1667933101,5.51,5.51,5.54,8.58,0.85,5.99,6.09,9.68,1.01,6.15,1182.14,341.7,3608.19,47.64,43.97,6.63,44.21,44.24,1.27,0.6,44.25,0.57,18.8,30.1,17.398,43,"e00fce6856818e5885f65487",2022-11-08 18:45:02,2022-11-08 18:45:02,2022-11-08 18:45:02,2022-11-08
"12","UfXjs75rPa","MOOSPMPSParser",1667933701,4.78,4.78,4.26,7.9,0.66,4.59,4.65,9.39,0.82,4.69,1075.95,314.31,3922.33,46.35,33.82,7.27,33.99,34.01,1.91,1.05,34.02,0.55,20.5,29.4,17.945,43,"e00fce6856818e5885f65487",2022-11-08 18:55:02,2022-11-08 18:55:03,2022-11-08 18:55:03,2022-11-08
"13","OOuhxDrQYh","MOOSPMPSParser",1667940841,2.41,2.41,2.26,3.73,0.31,2.44,2.47,4.09,0.37,2.49,630.18,184.41,199.76,21,17.93,2.81,18.02,18.03,0.45,0.23,18.04,0.55,25.1,16.4,16.762,43,"e00fce6856818e5885f65487",2022-11-08 20:54:03,2022-11-08 20:54:03,2022-11-08 20:54:03,2022-11-08
"14","OOAqzR83DW","MOOSPMPSParser",1667941441,2.1,2.1,2.14,3.44,0.36,2.29,2.3,3.98,0.42,2.31,576.22,166.22,348.65,21.81,17.05,2.61,17.11,17.12,0.73,0.27,17.13,0.52,26.7,15.9,25.349,43,"e00fce6856818e5885f65487",2022-11-08 21:04:03,2022-11-08 21:04:03,2022-11-08 21:04:03,2022-11-08
"15","enyWOZAljZ","MOOSPMPSParser",1667942041,2.2,2.2,2.11,3.54,0.29,2.24,2.25,3.93,0.29,2.25,587.75,169.29,504.12,23.1,16.77,2.17,16.82,16.83,0.56,0.08,16.83,0.52,27.1,16.6,25.885,43,"e00fce6856818e5885f65487",2022-11-08 21:14:03,2022-11-08 21:14:03,2022-11-08 21:14:03,2022-11-08
"16","q7EDY8iqQF","MOOSPMPSParser",1667942641,1.66,1.66,2.11,2.79,0.36,2.24,2.25,3.16,0.38,2.25,480.18,135.92,638.54,18.18,16.83,2.31,16.88,16.88,0.51,0.25,16.89,0.52,27.6,15.4,28.136,43,"e00fce6856818e5885f65487",2022-11-08 21:24:03,2022-11-08 21:24:04,2022-11-08 21:24:04,2022-11-08
"17","CO1224k9Rc","MOOSPMPSParser",1667943241,1.91,1.91,1.63,3.11,0.27,1.74,1.76,3.41,0.27,1.77,537.48,155.23,781.42,18.04,12.93,2.15,12.99,13,0.33,0.25,13,0.55,27.6,16.3,28.677,43,"e00fce6856818e5885f65487",2022-11-08 21:34:03,2022-11-08 21:34:03,2022-11-08 21:34:03,2022-11-08
