"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","72Zfe7f9gG","MOOSPMPSParser",1670976480,0.24,0.24,0.76,0.64,0.02,0.81,0.82,0.69,0.02,0.82,202.7,58.01,171.87,6.79,6.02,0.6,6.04,6.04,0.08,0,6.05,0.53,0.5,31.1,33.885,43,"e00fce6856818e5885f65487",2022-12-14 00:08:02,2022-12-14 00:08:02,2022-12-14 00:08:02,2022-12-14
"2","J65B99abie","MOOSPMPSParser",1671040560,0.01,0.01,0.53,0.12,0,0.59,0.61,0.17,0,0.62,131.79,36.44,40.15,4.08,4.15,0.4,4.19,4.2,0.08,0.08,4.2,0.5,3.6,33.3,25.019,43,"e00fce6856818e5885f65487",2022-12-14 17:56:02,2022-12-14 17:56:02,2022-12-14 17:56:02,2022-12-14
"3","SeMcOGZhtZ","MOOSPMPSParser",1671041160,0.03,0.03,0.69,0.14,0.01,0.77,0.8,0.29,0.14,0.81,127.1,35.64,79.2,4.31,5.46,0.7,5.51,5.52,0.17,0.09,5.52,0.5,3.9,32.3,33.76,43,"e00fce6856818e5885f65487",2022-12-14 18:06:02,2022-12-14 18:06:02,2022-12-14 18:06:02,2022-12-14
"4","HmArFOYCDA","MOOSPMPSParser",1671041760,0,0,0.66,0.24,0.01,0.75,0.79,0.45,0.01,0.81,122.56,35.04,119.64,4.95,5.18,0.9,5.24,5.25,0.3,0.23,5.26,0.55,3.9,32.6,32.997,43,"e00fce6856818e5885f65487",2022-12-14 18:16:02,2022-12-14 18:16:02,2022-12-14 18:16:02,2022-12-14
"5","yHg6hOhb2T","MOOSPMPSParser",1671042360,0,0,0.53,0.24,0,0.59,0.62,0.28,0,0.64,130.96,36.37,156.62,4.47,4.15,0.76,4.19,4.2,0.08,0.08,4.2,0.54,4.4,32.4,35.475,43,"e00fce6856818e5885f65487",2022-12-14 18:26:02,2022-12-14 18:26:03,2022-12-14 18:26:03,2022-12-14
"6","7jOvYoEjfu","MOOSPMPSParser",1671042960,0,0,0.33,0.13,0,0.36,0.38,0.26,0,0.38,125.84,36.27,185,3.49,2.6,0.6,2.63,2.63,0.17,0.17,2.63,0.54,4.6,30.7,35.547,43,"e00fce6856818e5885f65487",2022-12-14 18:36:02,2022-12-14 18:36:02,2022-12-14 18:36:02,2022-12-14
"7","uv6QVDjVD6","MOOSPMPSParser",1671043560,0.08,0.08,0.39,0.2,0.04,0.43,0.45,0.35,0.04,0.46,127.03,35.91,214.23,4.02,3.04,0.59,3.08,3.08,0.24,0.08,3.08,0.58,4.3,32.1,33.108,43,"e00fce6856818e5885f65487",2022-12-14 18:46:02,2022-12-14 18:46:02,2022-12-14 18:46:02,2022-12-14
"8","YyKA6JcWhO","MOOSPMPSParser",1671044160,0,0,0.36,0.06,0.02,0.4,0.42,0.25,0.02,0.42,107.64,30.93,242.9,2.68,2.84,0.69,2.87,2.87,0.25,0.09,2.87,0.55,4.5,31.1,36.306,43,"e00fce6856818e5885f65487",2022-12-14 18:56:02,2022-12-14 18:56:02,2022-12-14 18:56:02,2022-12-14
"9","FYuY1ReyYX","MOOSPMPSParser",1671044760,0,0,0.24,0.07,0,0.27,0.29,0.11,0,0.3,102.44,29.42,265.99,2.98,1.88,0.33,1.91,1.91,0.09,0,1.91,0.58,4.9,30.6,36.015,43,"e00fce6856818e5885f65487",2022-12-14 19:06:02,2022-12-14 19:06:03,2022-12-14 19:06:03,2022-12-14
"10","AF1ZOws6rD","MOOSPMPSParser",1671045360,0,0,0.31,0.01,0,0.35,0.36,0.09,0,0.37,105.54,28.63,290.36,2.29,2.48,0.12,2.5,2.5,0.09,0.09,2.5,0.54,4.8,30.4,35.02,43,"e00fce6856818e5885f65487",2022-12-14 19:16:02,2022-12-14 19:16:02,2022-12-14 19:16:02,2022-12-14
"11","yTeDLKVTVI","MOOSPMPSParser",1671045961,0.01,0.01,0.3,0.14,0.05,0.34,0.36,0.17,0.09,0.37,106.05,30.57,309.4,4.09,2.39,0.72,2.42,2.42,0.07,0.07,2.42,0.55,5.1,29.3,35.667,43,"e00fce6856818e5885f65487",2022-12-14 19:26:02,2022-12-14 19:26:02,2022-12-14 19:26:02,2022-12-14
"12","9fH6gH9gGy","MOOSPMPSParser",1671046561,0,0,0.37,0.11,0.02,0.41,0.43,0.11,0.02,0.44,90.71,25.25,334.01,2.74,2.93,0.41,2.96,2.96,0.02,0.02,2.96,0.53,5.3,29.4,36.787,43,"e00fce6856818e5885f65487",2022-12-14 19:36:02,2022-12-14 19:36:02,2022-12-14 19:36:02,2022-12-14
"13","0RuSsTFzf0","MOOSPMPSParser",1671047161,0.02,0.02,0.3,0.1,0,0.34,0.35,0.19,0,0.36,81.98,23.31,355.55,2.85,2.39,0.41,2.41,2.42,0.18,0,2.42,0.52,5.2,29.4,36.831,43,"e00fce6856818e5885f65487",2022-12-14 19:46:02,2022-12-14 19:46:03,2022-12-14 19:46:03,2022-12-14
"14","s6ba1RZt7b","MOOSPMPSParser",1671047761,0,0,0.29,0,0,0.33,0.35,0.13,0,0.36,75.61,20.82,375.44,2.5,2.25,0.36,2.28,2.29,0.18,0.09,2.29,0.55,5.6,28.4,37.13,43,"e00fce6856818e5885f65487",2022-12-14 19:56:02,2022-12-14 19:56:02,2022-12-14 19:56:02,2022-12-14
"15","fvbamDSUMD","MOOSPMPSParser",1671048361,0.04,0.04,0.26,0.1,0.01,0.31,0.34,0.29,0.01,0.36,90.91,26.09,398.3,3.44,2.03,0.67,2.07,2.08,0.27,0.27,2.08,0.57,5,29.4,35.358,43,"e00fce6856818e5885f65487",2022-12-14 20:06:02,2022-12-14 20:06:02,2022-12-14 20:06:02,2022-12-14
"16","xN7N8D5PVE","MOOSPMPSParser",1671048961,0,0,0.22,0.04,0,0.27,0.3,0.28,0.01,0.32,77.69,23.29,418.51,2.62,1.7,0.81,1.75,1.75,0.36,0.26,1.75,0.6,4.8,29.3,35.669,43,"e00fce6856818e5885f65487",2022-12-14 20:16:02,2022-12-14 20:16:02,2022-12-14 20:16:02,2022-12-14
"17","ChBUIMfPTT","MOOSPMPSParser",1671049561,0.03,0.03,0.24,0.11,0.01,0.3,0.35,0.11,0.01,0.37,100.57,27.65,437.32,2.39,1.84,0.54,1.89,1.9,0,0,1.9,0.61,4.8,27.9,33.578,43,"e00fce6856818e5885f65487",2022-12-14 20:26:03,2022-12-14 20:26:03,2022-12-14 20:26:03,2022-12-14
"18","AOS2gjFYH0","MOOSPMPSParser",1671050161,0,0,0.28,0.01,0.01,0.35,0.39,0.05,0.05,0.41,81.28,22.21,458.37,2.42,2.19,0.26,2.25,2.26,0.09,0,2.26,0.59,4.8,27.6,35.652,43,"e00fce6856818e5885f65487",2022-12-14 20:36:02,2022-12-14 20:36:02,2022-12-14 20:36:02,2022-12-14
