"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","cRVlMxxG2O","MOOSPMPSParser",1667588641,5.38,5.38,5.93,9.05,0.83,6.47,6.64,10.26,0.87,6.72,1065.51,319.07,452.05,53.88,46.94,6.74,47.26,47.3,1.34,0.91,47.32,0.5,8.4,43.2,16.437,43,"e00fce6856818e5885f65487",2022-11-04 19:04:02,2022-11-04 19:04:03,2022-11-04 19:04:03,2022-11-04
"2","HUFWUobyE3","MOOSPMPSParser",1667589241,6.1,6.1,6.92,9.51,0.9,7.38,7.44,10.39,0.99,7.47,1171.06,347.41,894.7,57.72,55.02,6.43,55.22,55.25,1.03,0.44,55.26,0.49,8.5,43.2,21.714,43,"e00fce6856818e5885f65487",2022-11-04 19:14:02,2022-11-04 19:14:02,2022-11-04 19:14:02,2022-11-04
"3","ANQmZOxnP1","MOOSPMPSParser",1667589841,6.47,6.47,5.97,10.27,0.98,6.31,6.31,11.02,1.14,6.31,1260,369.34,1329.73,58.33,47.54,7.14,47.66,47.67,1.02,0.52,47.68,0.47,9.6,40.8,22.144,43,"e00fce6856818e5885f65487",2022-11-04 19:24:02,2022-11-04 19:24:02,2022-11-04 19:24:02,2022-11-04
"4","HzPWkFkTCJ","MOOSPMPSParser",1667590441,6.15,6.15,5.94,9.57,1.01,6.28,6.28,10.87,1.11,6.28,1190.06,353,1751.21,54.79,47.3,6.63,47.42,47.43,1.73,1.12,47.44,0.47,9.5,40.8,22.88,43,"e00fce6856818e5885f65487",2022-11-04 19:34:02,2022-11-04 19:34:02,2022-11-04 19:34:02,2022-11-04
"5","RRBpNcY0kN","MOOSPMPSParser",1667591041,6.22,6.22,5.7,9.71,0.84,6.03,6.03,10.64,1.07,6.03,1210.4,359.98,2164.49,58.1,45.38,6.82,45.49,45.51,1.18,0.68,45.52,0.48,10.6,38.3,23.613,43,"e00fce6856818e5885f65487",2022-11-04 19:44:02,2022-11-04 19:44:03,2022-11-04 19:44:03,2022-11-04
"6","kjGcWFEi3E","MOOSPMPSParser",1667591641,6.01,6.01,5.95,9.34,0.91,6.3,6.32,10.09,0.92,6.32,1164.43,342.9,2563.73,56.11,47.32,5.81,47.46,47.47,0.84,0.45,47.48,0.48,10.4,37.4,23.208,43,"e00fce6856818e5885f65487",2022-11-04 19:54:02,2022-11-04 19:54:02,2022-11-04 19:54:02,2022-11-04
"7","yq9fyZhUpz","MOOSPMPSParser",1667592241,5.89,5.89,5.58,9.43,1,5.9,5.9,10.49,1.25,5.9,1164.45,343.78,2964.24,55.32,44.39,6.86,44.5,44.51,1.36,0.67,44.52,0.47,10.7,38.4,24.094,43,"e00fce6856818e5885f65487",2022-11-04 20:04:02,2022-11-04 20:04:02,2022-11-04 20:04:02,2022-11-04
"8","yo3BH90yqf","MOOSPMPSParser",1667592841,6.41,6.41,5.7,9.95,0.94,6.03,6.03,10.75,1.13,6.03,1244.68,368.24,3378.23,58.59,45.38,5.97,45.49,45.5,1.02,0.43,45.51,0.46,11.4,35.6,23.483,43,"e00fce6856818e5885f65487",2022-11-04 20:14:02,2022-11-04 20:14:02,2022-11-04 20:14:02,2022-11-04
"9","NFyU38GHXi","MOOSPMPSParser",1667593441,6.26,6.26,5.46,9.58,0.95,5.77,5.77,10.6,1,5.77,1203.07,356.97,3774.94,56.25,43.43,5.93,43.54,43.55,1.25,0.85,43.56,0.48,11.9,35.9,25.62,43,"e00fce6856818e5885f65487",2022-11-04 20:24:02,2022-11-04 20:24:02,2022-11-04 20:24:02,2022-11-04
"10","xrlCh59J7G","MOOSPMPSParser",1667594041,6.38,6.38,5.32,9.83,0.84,5.63,5.63,10.63,0.84,5.63,1221.63,362.7,4151.38,58.48,42.36,6.03,42.47,42.48,1.02,0.65,42.49,0.47,11.8,34.7,25.769,43,"e00fce6856818e5885f65487",2022-11-04 20:34:02,2022-11-04 20:34:02,2022-11-04 20:34:02,2022-11-04
"11","b7IsWtOHAN","MOOSPMPSParser",1667594641,5.01,5.01,4.44,7.55,0.69,4.69,4.69,8.19,0.73,4.69,1005.76,295.66,4476.81,41.02,35.31,4.66,35.4,35.41,0.61,0.44,35.42,0.48,11.9,32.5,27.175,43,"e00fce6856818e5885f65487",2022-11-04 20:44:02,2022-11-04 20:44:02,2022-11-04 20:44:02,2022-11-04
"12","r7UIGR8XM7","MOOSPMPSParser",1667595241,4.84,4.84,4.64,7.63,0.8,4.91,4.91,7.95,0.81,4.91,980.37,288.75,4786.31,42.66,36.97,4.07,37.06,37.07,0.36,0.18,37.08,0.46,11.4,33.3,27.766,43,"e00fce6856818e5885f65487",2022-11-04 20:54:02,2022-11-04 20:54:03,2022-11-04 20:54:03,2022-11-04
