"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","FNApDBiaVZ","MOOSPMPSParser",1665273840,4.67,4.67,2.86,7.25,0.53,3.02,3.02,9.04,0.7,3.02,1020.77,281.83,790900.25,47.27,22.73,6.67,22.8,22.81,2.86,0.75,22.82,0.46,35,22.6,60.407,42,"e00fce68f8f5a1da595c7249",2022-10-09 00:03:58,2022-10-09 00:03:58,2022-10-09 00:03:58,2022-10-09
"2","KQwHiLZqaZ","MOOSPMPSParser",1665273841,4.68,4.68,0,6.38,0.41,0,0,7.06,0.49,0,1237.21,326.24,0,41.01,0,2.61,0,0,0.82,0.44,0,0,0,0,50.624,42,"e00fce6835b6173deb1a1f49",2022-10-09 00:03:59,2022-10-09 00:03:59,2022-10-09 00:03:59,2022-10-09
"3","fz2GhBQfQ2","MOOSPMPSParser",1665274020,10.59,10.59,10.63,17.52,1.8,11.47,11.66,19.12,1.9,11.75,1959.36,582.78,15595.31,105.58,84.39,12.39,84.83,84.89,2.05,1.03,84.91,0.54,18.4,35.8,38.966,43,"e00fce6856818e5885f65487",2022-10-09 00:07:01,2022-10-09 00:07:01,2022-10-09 00:07:01,2022-10-09
"4","wpqPyoKzXp","MOOSPMPSParser",1665274440,5.74,5.74,3.3,8.57,0.73,3.48,3.48,9.63,0.9,3.48,1209.24,329.01,791152.19,53.23,26.22,5.75,26.3,26.31,1.71,0.41,26.31,0.48,34.7,23.8,60.857,42,"e00fce68f8f5a1da595c7249",2022-10-09 00:13:58,2022-10-09 00:13:58,2022-10-09 00:13:58,2022-10-09
"5","FUoxJNZnC9","MOOSPMPSParser",1665274441,5.74,5.74,0,8.03,0.75,0,0,8.8,0.8,0,1425.33,372.19,0,51.81,0,3.93,0,0,1.04,0.69,0,0,0,0,51.153,42,"e00fce6835b6173deb1a1f49",2022-10-09 00:13:59,2022-10-09 00:13:59,2022-10-09 00:13:59,2022-10-09
"6","pbrRcYqbDm","MOOSPMPSParser",1665274620,11.44,11.44,10.98,18.33,1.87,11.64,11.66,19.62,1.87,11.67,2124.06,627.03,16320.46,108.04,87.37,11.53,87.61,87.64,1.7,1.05,87.66,0.49,17.9,36.8,32.756,43,"e00fce6856818e5885f65487",2022-10-09 00:17:01,2022-10-09 00:17:01,2022-10-09 00:17:01,2022-10-09
"7","3YVb39Dkxi","MOOSPMPSParser",1665275040,6,6,3.99,9.04,1.08,4.22,4.22,9.83,1.18,4.22,1285.51,350.5,791414.25,54.35,31.79,4.55,31.88,31.89,1.22,0.35,31.9,0.45,34.6,23.9,58.823,42,"e00fce68f8f5a1da595c7249",2022-10-09 00:23:58,2022-10-09 00:23:58,2022-10-09 00:23:58,2022-10-09
"8","2wYVyoBrcu","MOOSPMPSParser",1665275041,6.62,6.62,0,9.05,1.05,0,0,10.22,1.19,0,1580.02,414.33,0,58.02,0,3.87,0,0,1.58,0.91,0,0,0,0,50.104,42,"e00fce6835b6173deb1a1f49",2022-10-09 00:23:59,2022-10-09 00:23:59,2022-10-09 00:23:59,2022-10-09
"9","yZcrxOAimv","MOOSPMPSParser",1665275220,12.19,12.19,9.53,18.5,1.62,10.27,10.43,19.83,1.67,10.51,2248.83,660.44,17054.52,104.39,75.61,9.62,75.99,76.04,1.6,0.76,76.06,0.52,17.2,39.3,35.214,43,"e00fce6856818e5885f65487",2022-10-09 00:27:01,2022-10-09 00:27:01,2022-10-09 00:27:01,2022-10-09
"10","53z1LMHWrh","MOOSPMPSParser",1665275640,6.06,6.06,4.18,8.92,1.02,4.43,4.43,10.88,1.13,4.43,1301.75,350.91,791677.56,53.86,33.3,6.72,33.4,33.41,2.86,1.09,33.42,0.46,34.2,24.6,58.704,42,"e00fce68f8f5a1da595c7249",2022-10-09 00:33:58,2022-10-09 00:33:58,2022-10-09 00:33:58,2022-10-09
