"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","LAoaKdqeFc","MOOSPMPSParser",1687392481,0.18,0.18,1.34,0.55,0.55,1.47,1.51,0.75,0.75,1.53,361.09,94.49,3140.66,11.77,10.64,1.27,10.71,10.72,0.39,0.04,10.73,0.55,30.1,17.1,59.172,42,"e00fce68f8f5a1da595c7249",2023-06-22 00:08:02,2023-06-22 00:08:03,2023-06-22 00:08:03,2023-06-22
"2","PAgfxVvlOG","MOOSPMPSParser",1687393081,0.03,0.03,1.39,0.33,0.33,1.52,1.57,0.59,0.59,1.59,323.71,85.04,3223.2,10.66,10.99,1.12,11.07,11.09,0.39,0.18,11.09,0.55,30.1,16.7,59.264,42,"e00fce68f8f5a1da595c7249",2023-06-22 00:18:02,2023-06-22 00:18:02,2023-06-22 00:18:02,2023-06-22
"3","lxa08gjJHx","MOOSPMPSParser",1687393681,0.17,0.17,1.36,0.64,0.64,1.5,1.54,0.82,0.82,1.56,375.08,97.67,3308.33,13.13,10.8,0.9,10.88,10.89,0.34,0.21,10.89,0.53,29.6,19.5,61.084,42,"e00fce68f8f5a1da595c7249",2023-06-22 00:28:02,2023-06-22 00:28:02,2023-06-22 00:28:02,2023-06-22
"4","LrfliLjYpP","MOOSPMPSParser",1687394281,0.49,0.49,1.42,1.19,1.19,1.57,1.62,1.4,1.4,1.65,451.56,116.59,3410.38,15.57,11.24,1.47,11.33,11.35,0.34,0.21,11.35,0.52,29.6,21.1,59.921,42,"e00fce68f8f5a1da595c7249",2023-06-22 00:38:02,2023-06-22 00:38:02,2023-06-22 00:38:02,2023-06-22
"5","vxCqkxltMM","MOOSPMPSParser",1687394881,0.23,0.23,1.55,0.73,0.73,1.95,2.2,1.57,1.57,2.32,403.64,105.93,3532.99,14.91,12.01,2.34,12.34,12.39,1.21,0.87,12.4,0.63,29.4,21,59.875,42,"e00fce68f8f5a1da595c7249",2023-06-22 00:48:02,2023-06-22 00:48:02,2023-06-22 00:48:02,2023-06-22
"6","IM0XXBmKr8","MOOSPMPSParser",1687395481,0.28,0.28,1.67,0.7,0.7,1.91,2.03,0.9,0.9,2.09,414.19,106.02,3627.72,12.76,13.15,0.91,13.33,13.35,0.33,0.16,13.36,0.54,28.6,21.5,58.912,42,"e00fce68f8f5a1da595c7249",2023-06-22 00:58:02,2023-06-22 00:58:02,2023-06-22 00:58:02,2023-06-22
"7","kbm8LewAmQ","MOOSPMPSParser",1687396081,0.64,0.64,1.34,1.32,1.32,1.45,1.47,1.6,1.6,1.49,489.34,126.62,3729.23,16.87,10.6,1.94,10.66,10.67,0.38,0.12,10.67,0.52,29,22.4,60.838,42,"e00fce68f8f5a1da595c7249",2023-06-22 01:08:02,2023-06-22 01:08:03,2023-06-22 01:08:03,2023-06-22
"8","k2VXf196o5","MOOSPMPSParser",1687396681,0.76,0.76,1.74,1.44,1.44,1.89,1.94,1.94,1.94,1.96,545.43,140.19,3848.38,17.15,13.8,1.53,13.89,13.9,0.7,0.22,13.91,0.53,29,22,62.207,42,"e00fce68f8f5a1da595c7249",2023-06-22 01:18:02,2023-06-22 01:18:02,2023-06-22 01:18:02,2023-06-22
"9","T0eP0hnBAr","MOOSPMPSParser",1687397281,1.15,1.15,1.99,2.26,2.26,2.18,2.25,2.83,2.83,2.28,606.55,160.4,3995.94,22.88,15.73,2.64,15.85,15.87,0.77,0.29,15.88,0.53,29.1,24.3,59.41,42,"e00fce68f8f5a1da595c7249",2023-06-22 01:28:02,2023-06-22 01:28:02,2023-06-22 01:28:02,2023-06-22
"10","JBzmzPZb20","MOOSPMPSParser",1687397881,1.19,1.19,2.01,2.31,2.31,2.16,2.19,2.81,2.81,2.21,644.22,169.88,4131.81,23.58,15.99,2.04,16.06,16.07,0.64,0.25,16.08,0.51,29.2,21.7,57.574,42,"e00fce68f8f5a1da595c7249",2023-06-22 01:38:02,2023-06-22 01:38:03,2023-06-22 01:38:03,2023-06-22
"11","j5EXY2rxBK","MOOSPMPSParser",1687398481,1.67,1.67,2.1,2.71,2.71,2.24,2.26,2.95,2.95,2.27,698.47,183.8,4278.64,23.58,16.69,1.48,16.76,16.77,0.3,0.13,16.77,0.51,28.7,21.9,59.837,42,"e00fce68f8f5a1da595c7249",2023-06-22 01:48:02,2023-06-22 01:48:02,2023-06-22 01:48:02,2023-06-22
"12","rHBKaQDYpH","MOOSPMPSParser",1687399081,1.67,1.67,2.49,2.83,2.83,2.77,2.89,3.33,3.33,2.94,708.35,183.35,4445.69,27.28,19.66,2.18,19.84,19.87,0.66,0.37,19.88,0.56,28.4,24.1,56.137,42,"e00fce68f8f5a1da595c7249",2023-06-22 01:58:02,2023-06-22 01:58:02,2023-06-22 01:58:02,2023-06-22
"13","1BcvJAPyjT","MOOSPMPSParser",1687399681,1.66,1.66,2.21,2.79,2.79,2.43,2.5,3.29,3.29,2.54,702.53,184.27,4605.66,25.07,17.52,2.21,17.65,17.67,0.66,0.35,17.68,0.55,28.2,25,55.873,42,"e00fce68f8f5a1da595c7249",2023-06-22 02:08:02,2023-06-22 02:08:02,2023-06-22 02:08:02,2023-06-22
"14","r2xBbQzIwp","MOOSPMPSParser",1687400281,1.23,1.23,2.03,2.49,2.49,2.28,2.39,3.46,3.46,2.44,651.24,169.46,4752.78,22.89,16,3.44,16.17,16.19,1.29,0.69,16.2,0.54,28,25.6,55.267,42,"e00fce68f8f5a1da595c7249",2023-06-22 02:18:02,2023-06-22 02:18:02,2023-06-22 02:18:02,2023-06-22
