"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","8tZKd8whIl","MOOSPMPSParser",1667693700,0.5,0.5,0.64,1.02,0.1,0.69,0.7,1.21,0.1,0.71,238.48,68.87,59.08,8.73,5.06,1.24,5.09,5.1,0.16,0.16,5.1,0.56,12.1,37.2,16.097,43,"e00fce6856818e5885f65487",2022-11-06 00:15:02,2022-11-06 00:15:02,2022-11-06 00:15:02,2022-11-06
"2","yD4xa00DEV","MOOSPMPSParser",1667694300,0,0,0.42,0.16,0,0.45,0.45,0.34,0,0.46,130.72,35.66,88.3,4.14,3.3,0.95,3.32,3.32,0.26,0.17,3.32,0.54,12,40,19.914,43,"e00fce6856818e5885f65487",2022-11-06 00:25:02,2022-11-06 00:25:02,2022-11-06 00:25:02,2022-11-06
"3","MGAShez3K8","MOOSPMPSParser",1667694900,0.02,0.02,0.8,0.41,0.06,0.85,0.86,0.65,0.11,0.86,155.25,43.99,133.36,5.87,6.33,0.94,6.35,6.35,0.27,0.19,6.36,0.52,12.1,37.2,20.923,43,"e00fce6856818e5885f65487",2022-11-06 00:35:02,2022-11-06 00:35:02,2022-11-06 00:35:02,2022-11-06
"4","2PzS3twRvf","MOOSPMPSParser",1667695500,0.3,0.3,0.42,0.89,0,0.45,0.45,1.08,0,0.45,215.89,62.61,195.12,7.9,3.36,1.55,3.37,3.37,0.27,0.09,3.37,0.52,12,37.6,20.806,43,"e00fce6856818e5885f65487",2022-11-06 00:45:02,2022-11-06 00:45:02,2022-11-06 00:45:02,2022-11-06
"5","4HniEJzZhd","MOOSPMPSParser",1667696100,0.01,0.01,0.48,0.22,0,0.52,0.52,0.22,0,0.52,132.71,38.11,227.48,4.94,3.84,0.52,3.85,3.86,0,0,3.86,0.53,12.1,37.5,23.469,43,"e00fce6856818e5885f65487",2022-11-06 00:55:02,2022-11-06 00:55:02,2022-11-06 00:55:02,2022-11-06
"6","QaHFfY4TAj","MOOSPMPSParser",1667756280,0.06,0.06,0.69,0.3,0.06,0.77,0.8,0.58,0.09,0.81,173.95,49.02,43.76,5,5.48,0.67,5.53,5.53,0.25,0.25,5.54,0.54,9,39.8,17.65,43,"e00fce6856818e5885f65487",2022-11-06 17:38:02,2022-11-06 17:38:02,2022-11-06 17:38:02,2022-11-06
"7","ot2B3AiBJX","MOOSPMPSParser",1667756880,0.26,0.26,0.84,0.69,0.11,0.92,0.95,0.82,0.11,0.96,218.13,59.79,101.02,6.89,6.66,0.61,6.71,6.72,0.16,0.16,6.72,0.53,9.6,38.9,25.311,43,"e00fce6856818e5885f65487",2022-11-06 17:48:02,2022-11-06 17:48:02,2022-11-06 17:48:02,2022-11-06
"8","Jy2gIfZEow","MOOSPMPSParser",1667757480,0.27,0.27,0.75,0.62,0.06,0.81,0.83,0.96,0.06,0.83,225.72,62.81,152.08,6.97,5.99,0.93,6.02,6.02,0.43,0.26,6.03,0.52,9.9,38.3,25.233,43,"e00fce6856818e5885f65487",2022-11-06 17:58:02,2022-11-06 17:58:02,2022-11-06 17:58:02,2022-11-06
"9","2qHddTK0wq","MOOSPMPSParser",1667758080,0.17,0.17,0.69,0.6,0.07,0.73,0.73,0.82,0.07,0.73,205.89,59.18,196.13,5.73,5.48,0.87,5.49,5.49,0.33,0.09,5.49,0.49,9.6,39.1,25.661,43,"e00fce6856818e5885f65487",2022-11-06 18:08:02,2022-11-06 18:08:02,2022-11-06 18:08:02,2022-11-06
"10","bbH5yTw9IP","MOOSPMPSParser",1667758681,0.4,0.4,0.84,0.77,0.07,0.9,0.91,0.83,0.07,0.91,235.58,67.34,252.92,6.79,6.71,0.66,6.73,6.74,0.09,0,6.74,0.51,10.1,38.4,25.33,43,"e00fce6856818e5885f65487",2022-11-06 18:18:02,2022-11-06 18:18:02,2022-11-06 18:18:02,2022-11-06
