"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","C1zp5yn4Pv","MOOSPMPSParser",1656374521,1.56,1.56,1.11,2.01,0.21,1.18,1.18,2.14,0.26,1.18,505.88,143.82,743.3,10.04,8.85,0.57,8.88,8.88,0.18,0.09,8.88,0.39,32.5,19.9,40.781,43,"e00fce6835b6173deb1a1f49",2022-06-28 00:02:02,2022-06-28 00:02:03,2022-06-28 00:02:03,2022-06-28
"2","TH6OE9ThBa","MOOSPMPSParser",1656375121,1.7,1.7,1.08,2.2,0.2,1.15,1.15,2.42,0.22,1.15,543.21,151.05,817.88,11.32,8.64,1.14,8.66,8.66,0.19,0.1,8.66,0.42,32,21.2,49.427,43,"e00fce6835b6173deb1a1f49",2022-06-28 00:12:03,2022-06-28 00:12:03,2022-06-28 00:12:03,2022-06-28
"3","wHw0WgDNGi","MOOSPMPSParser",1656375721,2,2,1.47,2.76,0.28,1.56,1.56,2.82,0.28,1.56,604.31,169.03,899.92,12.9,11.71,0.99,11.74,11.75,0.08,0.08,11.75,0.42,31.6,20.3,52.604,43,"e00fce6835b6173deb1a1f49",2022-06-28 00:22:02,2022-06-28 00:22:03,2022-06-28 00:22:03,2022-06-28
"4","NZSj5oDcP3","MOOSPMPSParser",1656376321,1.6,1.6,0.81,2.21,0.11,0.85,0.85,2.4,0.11,0.85,525.83,146.72,973.05,11.61,6.43,1.03,6.45,6.45,0.25,0.17,6.45,0.41,31.2,18.6,32.5,43,"e00fce6835b6173deb1a1f49",2022-06-28 00:32:02,2022-06-28 00:32:03,2022-06-28 00:32:03,2022-06-28
"5","xD1YvQEqpZ","MOOSPMPSParser",1656376921,0.7,0.7,0.47,1.11,0.11,0.5,0.5,1.28,0.11,0.5,313.13,87.76,1008.92,6.64,3.73,0.95,3.74,3.74,0.26,0.18,3.74,0.42,30.2,19.5,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 00:42:02,2022-06-28 00:42:03,2022-06-28 00:42:03,2022-06-28
"6","xSTO64aGFJ","MOOSPMPSParser",1656377521,0.82,0.82,0.53,1.22,0.11,0.56,0.56,1.28,0.11,0.56,314.47,88.02,1054.04,7.35,4.23,0.76,4.24,4.24,0.09,0,4.24,0.4,29.6,20.9,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 00:52:02,2022-06-28 00:52:03,2022-06-28 00:52:03,2022-06-28
"7","ONyDVPLake","MOOSPMPSParser",1656378121,1.3,1.3,1.06,1.73,0.27,1.12,1.12,1.75,0.29,1.12,416.7,117.45,1111.19,7.27,8.46,0.6,8.48,8.48,0,0,8.49,0.41,28.9,23.4,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 01:02:02,2022-06-28 01:02:03,2022-06-28 01:02:03,2022-06-28
"8","D2n2OxyZDE","MOOSPMPSParser",1656378721,1.24,1.24,0.66,1.66,0.11,0.7,0.7,1.81,0.11,0.7,396.79,109.79,1166.24,8,5.28,0.68,5.29,5.29,0.18,0.09,5.3,0.45,27.7,26.4,29.375,43,"e00fce6835b6173deb1a1f49",2022-06-28 01:12:02,2022-06-28 01:12:03,2022-06-28 01:12:03,2022-06-28
"9","10ItTDWBIr","MOOSPMPSParser",1656379321,0.69,0.69,0.64,1.16,0.12,0.67,0.67,1.19,0.12,0.67,291.3,83.2,1216.66,7.03,5.06,0.9,5.07,5.07,0,0,5.07,0.44,27,28.1,29.583,43,"e00fce6835b6173deb1a1f49",2022-06-28 01:22:02,2022-06-28 01:22:03,2022-06-28 01:22:03,2022-06-28
"10","GEzbHlIOFO","MOOSPMPSParser",1656379921,0.8,0.8,0.67,1.07,0.1,0.7,0.7,1.15,0.13,0.7,296.99,83.71,1266.6,5.73,5.3,0.62,5.32,5.32,0.08,0.08,5.32,0.44,26.8,28.5,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 01:32:02,2022-06-28 01:32:03,2022-06-28 01:32:03,2022-06-28
"11","67CwbnD7TC","MOOSPMPSParser",1656380521,0.44,0.44,0.73,0.79,0.13,0.77,0.77,0.83,0.13,0.77,258.81,71.19,1314.18,4.93,5.83,0.58,5.84,5.85,0,0,5.85,0.45,26.7,30.1,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 01:42:02,2022-06-28 01:42:03,2022-06-28 01:42:03,2022-06-28
"12","KVXiw0EnXo","MOOSPMPSParser",1656381121,0.57,0.57,0.94,0.89,0.1,0.99,0.99,0.92,0.1,0.99,274.93,74.98,1365.59,6.71,7.48,0.36,7.5,7.5,0,0,7.5,0.44,26.3,33.5,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 01:52:02,2022-06-28 01:52:03,2022-06-28 01:52:03,2022-06-28
"13","ZqTOSRHNrj","MOOSPMPSParser",1656381721,0.61,0.61,0.73,0.91,0.05,0.77,0.77,0.91,0.05,0.77,269.72,75.73,1418.64,5.98,5.79,0.25,5.8,5.8,0,0,5.8,0.43,25.5,35.6,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 02:02:02,2022-06-28 02:02:03,2022-06-28 02:02:03,2022-06-28
"14","qvU9NRuaCk","MOOSPMPSParser",1656382321,0.66,0.66,0.81,1.15,0.12,0.86,0.86,1.21,0.12,0.86,280.47,77.83,1476.02,7.54,6.45,1.08,6.47,6.47,0.09,0.09,6.47,0.44,24.4,39.9,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 02:12:02,2022-06-28 02:12:03,2022-06-28 02:12:03,2022-06-28
"15","A2nzDfyLh2","MOOSPMPSParser",1656382921,0.69,0.69,0.99,1.19,0.11,1.05,1.05,1.25,0.11,1.05,321.85,91.28,1534.61,7.38,7.88,0.97,7.9,7.9,0,0,7.9,0.45,23.4,43.7,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 02:22:02,2022-06-28 02:22:03,2022-06-28 02:22:03,2022-06-28
"16","6SMk5WH1rc","MOOSPMPSParser",1656383521,0.73,0.73,0.98,1.29,0.09,1.04,1.04,1.34,0.09,1.04,383.16,106.32,1601.01,9.46,7.83,0.9,7.85,7.86,0.09,0.09,7.86,0.44,22.5,45.3,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 02:32:02,2022-06-28 02:32:03,2022-06-28 02:32:03,2022-06-28
"17","JF86OWxb3c","MOOSPMPSParser",1656384121,0.92,0.92,0.94,1.6,0.14,1,1,1.86,0.21,1,376.9,104.3,1663.73,10.27,7.49,1.02,7.51,7.52,0.35,0.27,7.52,0.42,22,46.5,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 02:42:02,2022-06-28 02:42:03,2022-06-28 02:42:03,2022-06-28
"18","FK57PnHlPn","MOOSPMPSParser",1656384721,0.86,0.86,0.7,1.15,0.14,0.74,0.74,1.19,0.14,0.74,328.87,93,1716.27,7.68,5.57,0.5,5.58,5.58,0.08,0,5.58,0.45,21.8,44.5,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 02:52:02,2022-06-28 02:52:03,2022-06-28 02:52:03,2022-06-28
"19","NPSHusOVUk","MOOSPMPSParser",1656385321,0.63,0.63,0.66,0.99,0.14,0.7,0.7,1.13,0.18,0.7,295.74,82.98,1763.51,7.35,5.29,0.91,5.31,5.31,0.15,0.09,5.31,0.45,21.5,44.2,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 03:02:02,2022-06-28 03:02:03,2022-06-28 03:02:03,2022-06-28
"20","RlMJVYIDLa","MOOSPMPSParser",1656385980,0.97,0.97,0.78,1.35,0.32,0.82,0.82,1.61,0.32,0.82,365.03,102.74,918.97,8.21,6.2,0.7,6.21,6.22,0.32,0.3,6.22,0.45,21.3,46.4,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 03:13:01,2022-06-28 03:13:02,2022-06-28 03:13:02,2022-06-28
"21","Imq2VYL6qa","MOOSPMPSParser",1656386580,0.85,0.85,0.59,1.21,0.05,0.62,0.62,1.22,0.05,0.62,339.6,95.15,1873.23,7.43,4.69,0.27,4.7,4.7,0.02,0,4.7,0.45,21.2,43.6,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 03:23:01,2022-06-28 03:23:02,2022-06-28 03:23:02,2022-06-28
"22","iGfrIaYwZI","MOOSPMPSParser",1656387180,0.23,0.23,0.47,0.43,0.11,0.5,0.5,0.7,0.11,0.5,206.54,58.35,1904.69,5.5,3.75,0.59,3.76,3.76,0.33,0.09,3.76,0.46,21.6,44.3,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 03:33:01,2022-06-28 03:33:01,2022-06-28 03:33:01,2022-06-28
"23","zrWk22Yyvu","MOOSPMPSParser",1656387780,0.29,0.29,0.58,0.53,0.1,0.62,0.62,0.57,0.1,0.62,227.84,64.45,1937.31,5.25,4.63,0.42,4.64,4.64,0.09,0,4.65,0.45,21.4,43.2,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 03:43:01,2022-06-28 03:43:02,2022-06-28 03:43:02,2022-06-28
"24","U2pQi7x6lM","MOOSPMPSParser",1656388380,0.76,0.76,0.75,1.06,0.06,0.8,0.8,1.06,0.06,0.8,311.43,88.12,1983.74,6.91,6,0.44,6.01,6.02,0,0,6.02,0.45,21,44.4,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 03:53:01,2022-06-28 03:53:01,2022-06-28 03:53:01,2022-06-28
"25","FA1y6DNFtD","MOOSPMPSParser",1656388980,0.58,0.58,0.63,1.04,0.11,0.66,0.66,1.15,0.11,0.66,304.19,85.27,2022.7,7.99,5,0.88,5.02,5.02,0.17,0.17,5.02,0.44,20.7,45,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 04:03:01,2022-06-28 04:03:02,2022-06-28 04:03:02,2022-06-28
"26","FcgmF40e6o","MOOSPMPSParser",1656389580,0.78,0.78,0.71,1.07,0.11,0.75,0.75,1.34,0.11,0.75,324.41,90.9,2068.69,7.7,5.62,0.75,5.64,5.64,0.34,0.18,5.64,0.44,20.5,45.7,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 04:13:01,2022-06-28 04:13:02,2022-06-28 04:13:02,2022-06-28
"27","DEpr5t6aiw","MOOSPMPSParser",1656390180,0.72,0.72,0.57,1.01,0.09,0.6,0.6,1.01,0.09,0.6,320.73,88.88,2116.56,7.21,4.54,0.44,4.55,4.55,0,0,4.56,0.43,20.3,45.7,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 04:23:01,2022-06-28 04:23:02,2022-06-28 04:23:02,2022-06-28
"28","QBfypVBn2w","MOOSPMPSParser",1656390780,0.88,0.88,0.59,1.36,0.13,0.63,0.63,1.45,0.13,0.63,354.24,100.96,2163.92,8.81,4.73,0.53,4.75,4.75,0.09,0.09,4.75,0.43,20.2,45.8,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 04:33:01,2022-06-28 04:33:02,2022-06-28 04:33:02,2022-06-28
"29","CgDJWgcZZT","MOOSPMPSParser",1656391380,0.98,0.98,1.15,1.63,0.14,1.22,1.22,1.71,0.14,1.22,391.41,112.04,2232.85,10.38,9.19,1.28,9.22,9.22,0.09,0,9.22,0.44,20.2,45.8,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 04:43:01,2022-06-28 04:43:02,2022-06-28 04:43:02,2022-06-28
"30","qvoFKJWUBD","MOOSPMPSParser",1656391980,1.04,1.04,0.79,1.55,0.17,0.84,0.84,1.74,0.17,0.84,397.54,112.67,2293.57,9.95,6.32,0.96,6.34,6.34,0.17,0.17,6.34,0.42,19.8,47.1,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 04:53:01,2022-06-28 04:53:02,2022-06-28 04:53:02,2022-06-28
"31","RIfbk0V3vo","MOOSPMPSParser",1656392640,1.03,1.03,0.91,1.4,0.12,0.96,0.96,1.43,0.12,0.96,380.05,105.61,2354.12,7.98,7.25,0.46,7.27,7.27,0.07,0,7.28,0.45,19.7,47.7,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 05:04:01,2022-06-28 05:04:02,2022-06-28 05:04:02,2022-06-28
"32","3pJpZVXLfs","MOOSPMPSParser",1656393240,1.35,1.35,1.21,1.86,0.23,1.27,1.27,1.96,0.29,1.27,430.65,120.67,2428.26,9.13,9.6,0.96,9.62,9.62,0.16,0,9.63,0.45,19.2,50.2,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 05:14:01,2022-06-28 05:14:02,2022-06-28 05:14:02,2022-06-28
"33","Z8cDm3Mxvi","MOOSPMPSParser",1656393840,1.49,1.49,0.95,1.96,0.18,1.01,1.01,2.25,0.24,1.01,447.44,125.25,2505.63,10.47,7.57,0.62,7.59,7.59,0.44,0.17,7.59,0.45,18.4,52.4,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 05:24:01,2022-06-28 05:24:02,2022-06-28 05:24:02,2022-06-28
"34","Dt9ZhSjnew","MOOSPMPSParser",1656394440,1.44,1.44,0.96,2.04,0.21,1.01,1.01,2.18,0.21,1.01,438.38,124.73,2575.89,11.71,7.61,0.68,7.63,7.63,0.17,0.17,7.64,0.45,18.1,53.3,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 05:34:02,2022-06-28 05:34:02,2022-06-28 05:34:02,2022-06-28
"35","EpshR6onV0","MOOSPMPSParser",1656395040,1.59,1.59,1.07,2.15,0.26,1.13,1.13,2.37,0.32,1.13,477.72,136.74,2649.91,11.61,8.52,1.1,8.55,8.55,0.25,0.08,8.55,0.45,18,54.1,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 05:44:01,2022-06-28 05:44:02,2022-06-28 05:44:02,2022-06-28
"36","ZwfzA9Ltbt","MOOSPMPSParser",1656395640,1.75,1.75,1.02,2.45,0.17,1.08,1.08,2.56,0.17,1.08,504.05,144.84,2731.53,12.88,8.1,1.11,8.12,8.12,0.15,0.07,8.12,0.43,17.6,56.9,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 05:54:01,2022-06-28 05:54:02,2022-06-28 05:54:02,2022-06-28
"37","1ltEGMGtvL","MOOSPMPSParser",1656396240,1.93,1.93,1.43,2.65,0.3,1.52,1.52,2.88,0.41,1.52,525.28,148.07,2817.52,14.45,11.41,1.51,11.44,11.44,0.27,0.09,11.45,0.46,17.6,58.3,31.25,43,"e00fce6835b6173deb1a1f49",2022-06-28 06:04:01,2022-06-28 06:04:02,2022-06-28 06:04:02,2022-06-28
