"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","akL56ZZ0we","MOOSPMPSParser",1666828800,1.11,1.11,0,2.38,0.24,0,0,2.83,0.28,0,582.93,151.72,0,23.65,0,3.06,0,0,0.57,0.26,0,0,0,0,40.068,42,"e00fce6835b6173deb1a1f49",2022-10-27 00:00:02,2022-10-27 00:00:02,2022-10-27 00:00:02,2022-10-27
"2","r026ce68YY","MOOSPMPSParser",1666828981,1.91,1.91,2.42,3.65,0.54,3,3.36,5.03,0.72,3.56,518.62,142.43,2852896.5,27.8,18.7,5.1,19.24,19.33,2.23,0.77,19.36,0.61,22.5,35.4,46.086,42,"e00fce68f8f5a1da595c7249",2022-10-27 00:03:02,2022-10-27 00:03:02,2022-10-27 00:03:02,2022-10-27
"3","YMs3aU1Sl0","MOOSPMPSParser",1666829340,4.31,4.31,2.46,5.84,0.57,2.6,2.6,6.26,0.69,2.6,923.64,265.29,6573.84,27.14,19.55,2.51,19.6,19.6,0.54,0.35,19.61,0.45,12.7,35.7,25.12,43,"e00fce6856818e5885f65487",2022-10-27 00:09:01,2022-10-27 00:09:01,2022-10-27 00:09:01,2022-10-27
"4","Y6T4ibDHEB","MOOSPMPSParser",1666829400,1.4,1.4,0,2.7,0.22,0,0,3.45,0.29,0,636.4,169.14,0,25.92,0,2.72,0,0,1.09,0.44,0,0,0,0,38.357,42,"e00fce6835b6173deb1a1f49",2022-10-27 00:10:02,2022-10-27 00:10:02,2022-10-27 00:10:02,2022-10-27
"5","V2O40LIGf9","MOOSPMPSParser",1666829581,1.96,1.96,2.94,3.92,0.46,3.46,3.74,5.34,0.88,3.89,580.83,157.4,2853056.5,31.37,23.03,5.57,23.47,23.54,2.29,0.62,23.56,0.6,22.5,34.9,42.83,42,"e00fce68f8f5a1da595c7249",2022-10-27 00:13:02,2022-10-27 00:13:02,2022-10-27 00:13:02,2022-10-27
"6","N6HjXkEO0D","MOOSPMPSParser",1666829940,4.75,4.75,2.64,6.31,0.75,2.79,2.79,6.9,0.8,2.79,979.22,281.53,6754.49,28.53,20.98,3.06,21.04,21.04,0.76,0.52,21.05,0.43,12.4,38.9,24.081,43,"e00fce6856818e5885f65487",2022-10-27 00:19:01,2022-10-27 00:19:01,2022-10-27 00:19:01,2022-10-27
"7","VwZD8SFUhF","MOOSPMPSParser",1666830000,1.84,1.84,0,3.03,0.4,0,0,3.91,0.46,0,707.86,185.2,0,27.23,0,2.98,0,0,1.18,0.63,0,0,0,0,37.588,42,"e00fce6835b6173deb1a1f49",2022-10-27 00:20:01,2022-10-27 00:20:02,2022-10-27 00:20:02,2022-10-27
"8","CkcEnfwU1V","MOOSPMPSParser",1666830181,1.84,1.84,2.03,3.43,0.29,2.43,2.66,4.39,0.29,2.78,529.43,143.9,2853216.5,27.09,15.83,3.91,16.18,16.24,1.57,0.51,16.26,0.6,22.4,35.6,43.153,42,"e00fce68f8f5a1da595c7249",2022-10-27 00:23:02,2022-10-27 00:23:02,2022-10-27 00:23:02,2022-10-27
"9","CLNxFltrR6","MOOSPMPSParser",1666830540,4.86,4.86,2.68,6.48,0.46,2.84,2.84,6.88,0.51,2.84,1004.74,285.84,6957.54,26.69,21.36,3.75,21.42,21.42,0.35,0.09,21.43,0.47,11.7,40.6,11.688,43,"e00fce6856818e5885f65487",2022-10-27 00:29:01,2022-10-27 00:29:01,2022-10-27 00:29:01,2022-10-27
"10","hN4j5eJdM7","MOOSPMPSParser",1666830600,1.86,1.86,0,3.41,0.24,0,0,4.38,0.27,0,706.52,189.13,0,30.98,0,3.69,0,0,1.34,0.64,0,0,0,0,36.116,42,"e00fce6835b6173deb1a1f49",2022-10-27 00:30:02,2022-10-27 00:30:02,2022-10-27 00:30:02,2022-10-27
"11","fYODXNyHtL","MOOSPMPSParser",1666830781,2.34,2.34,2.88,4.55,0.37,3.25,3.43,6.23,0.53,3.52,674.35,181.29,2853405.75,36.69,22.63,6.28,22.93,22.98,2.77,0.7,22.99,0.58,22.1,36.1,41.391,42,"e00fce68f8f5a1da595c7249",2022-10-27 00:33:02,2022-10-27 00:33:02,2022-10-27 00:33:02,2022-10-27
"12","v6SAKMktYT","MOOSPMPSParser",1666831140,5.08,5.08,3.58,7.24,0.92,3.86,3.92,7.83,1.01,3.95,1075.3,309.22,7161.06,32.63,28.42,3.96,28.57,28.59,0.69,0.53,28.6,0.49,11.4,41.1,13.614,43,"e00fce6856818e5885f65487",2022-10-27 00:39:01,2022-10-27 00:39:01,2022-10-27 00:39:01,2022-10-27
"13","ciBO9Gn12I","MOOSPMPSParser",1666831200,1.7,1.7,0,3.03,0.27,0,0,3.76,0.32,0,672.71,177.94,0,29.16,0,2.66,0,0,0.94,0.6,0,0,0,0,35.745,42,"e00fce6835b6173deb1a1f49",2022-10-27 00:40:02,2022-10-27 00:40:02,2022-10-27 00:40:02,2022-10-27
"14","r9uoNR6s0R","MOOSPMPSParser",1666831381,1.8,1.8,2.25,4.04,0.29,2.75,3.05,5.76,0.41,3.22,574.51,158.18,2853565.75,32.75,17.44,7.07,17.9,17.98,2.74,0.8,18,0.62,21.7,36.9,41.14,42,"e00fce68f8f5a1da595c7249",2022-10-27 00:43:02,2022-10-27 00:43:02,2022-10-27 00:43:02,2022-10-27
"15","IzzGAjQarJ","MOOSPMPSParser",1666831740,5.36,5.36,2.78,7.51,0.77,2.94,2.94,8.55,0.98,2.94,1086.01,316.21,7383.37,36.18,22.15,5.15,22.21,22.22,1.42,0.74,22.22,0.48,11.4,43,8.191,43,"e00fce6856818e5885f65487",2022-10-27 00:49:01,2022-10-27 00:49:01,2022-10-27 00:49:01,2022-10-27
"16","YyeAT6xNPe","MOOSPMPSParser",1666831800,1.76,1.76,0,3.18,0.29,0,0,4.25,0.38,0,678.19,182.68,0,29.93,0,3.51,0,0,1.18,0.65,0,0,0,0,35.3,42,"e00fce6835b6173deb1a1f49",2022-10-27 00:50:02,2022-10-27 00:50:02,2022-10-27 00:50:02,2022-10-27
"17","ct0X1xbojU","MOOSPMPSParser",1666831981,2.12,2.12,2.02,4.18,0.44,2.45,2.71,5.72,0.64,2.85,604.79,163.24,2853725.75,34.55,15.68,4.97,16.07,16.14,2.4,0.77,16.16,0.61,21.3,37.1,40.18,42,"e00fce68f8f5a1da595c7249",2022-10-27 00:53:02,2022-10-27 00:53:02,2022-10-27 00:53:02,2022-10-27
"18","79qHN33gYr","MOOSPMPSParser",1666832340,4.66,4.66,3.05,6.5,0.52,3.23,3.23,6.8,0.58,3.23,978.13,282.6,7578.34,29.53,24.3,3.07,24.36,24.37,0.34,0.25,24.37,0.47,10.7,47,14,43,"e00fce6856818e5885f65487",2022-10-27 00:59:01,2022-10-27 00:59:01,2022-10-27 00:59:01,2022-10-27
"19","cqFQrI0xqv","MOOSPMPSParser",1666832460,1.13,1.13,0,2.19,0.15,0,0,2.99,0.19,0,588.27,154.68,0,23.55,0,2.55,0,0,1.06,0.39,0,0,0,0,35.404,42,"e00fce6835b6173deb1a1f49",2022-10-27 01:01:02,2022-10-27 01:01:02,2022-10-27 01:01:02,2022-10-27
"20","wHX77ya5rT","MOOSPMPSParser",1666832581,1.65,1.65,1.92,3.33,0.22,2.45,2.79,5,0.39,2.97,516.81,141.87,2853885.75,28.75,14.79,5.41,15.28,15.37,2.6,0.66,15.39,0.62,20.9,38.2,40.049,42,"e00fce68f8f5a1da595c7249",2022-10-27 01:03:02,2022-10-27 01:03:02,2022-10-27 01:03:02,2022-10-27
"21","3VHj7NE5FE","MOOSPMPSParser",1666832940,6.11,6.11,3.6,8.08,0.74,3.81,3.81,9.22,0.77,3.81,1237.33,356.49,7833.71,32.47,28.66,4.54,28.73,28.74,1.51,1.02,28.74,0.48,10.5,49.6,16.109,43,"e00fce6856818e5885f65487",2022-10-27 01:09:01,2022-10-27 01:09:01,2022-10-27 01:09:01,2022-10-27
"22","Rb2dISUc6c","MOOSPMPSParser",1666833060,1.5,1.5,0,2.79,0.53,0,0,3.75,0.62,0,616.26,166.06,0,26.16,0,3.94,0,0,1.22,0.78,0,0,0,0,34.152,42,"e00fce6835b6173deb1a1f49",2022-10-27 01:11:02,2022-10-27 01:11:02,2022-10-27 01:11:02,2022-10-27
