"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","ZbOyy8X0bI","MOOSPMPSParser",1660867441,6.43,6.43,4.25,7.94,0.9,4.49,4.49,8.43,0.91,4.49,1249.73,362.77,531928.38,40.44,33.84,1.14,33.92,33.93,0.49,0.26,33.94,0.44,24.7,25.2,39.082,42,"e00fce68a145996ae3d821b8",2022-08-19 00:03:58,2022-08-19 00:03:58,2022-08-19 00:03:58,2022-08-19
"2","arwehxHck0","MOOSPMPSParser",1660867801,8.82,8.82,6.23,12.4,1.35,6.59,6.59,12.87,1.46,6.59,1923.53,518.71,564592.19,85.62,49.59,3.73,49.71,49.73,0.64,0.24,49.74,0.46,20.7,30.3,30.274,42,"e00fce6835b6173deb1a1f49",2022-08-19 00:09:57,2022-08-19 00:09:57,2022-08-19 00:09:57,2022-08-19
"3","Zc6ixnnqgF","MOOSPMPSParser",1660867800,5.02,5.02,3.96,7.6,0.75,4.19,4.19,8.12,0.76,4.19,1037.2,293.75,666077.81,48.9,31.52,3.68,31.61,31.62,0.8,0.26,31.63,0.42,28.3,19.8,49.467,42,"e00fce68f8f5a1da595c7249",2022-08-19 00:09:59,2022-08-19 00:09:59,2022-08-19 00:09:59,2022-08-19
"4","543eCvWGNs","MOOSPMPSParser",1660868041,7.64,7.64,4.9,9.42,1.09,5.18,5.18,9.91,1.12,5.18,1438.37,421.95,532262.12,46.48,38.98,1.32,39.08,39.09,0.52,0.25,39.1,0.46,23.7,28.4,36.996,42,"e00fce68a145996ae3d821b8",2022-08-19 00:13:58,2022-08-19 00:13:58,2022-08-19 00:13:58,2022-08-19
"5","arNnUG16Az","MOOSPMPSParser",1660868401,8.72,8.72,6.22,12.24,1.15,6.58,6.58,12.46,1.15,6.58,1925.96,519.14,565001.06,83.42,49.54,2.95,49.66,49.68,0.34,0.1,49.69,0.45,20.5,32.7,28.968,42,"e00fce6835b6173deb1a1f49",2022-08-19 00:19:57,2022-08-19 00:19:57,2022-08-19 00:19:57,2022-08-19
"6","UdJ9IXvZrt","MOOSPMPSParser",1660868400,5.1,5.1,3.96,7.68,0.79,4.19,4.19,8.03,0.79,4.19,1074.46,303.34,666339.62,52.3,31.5,3.05,31.59,31.6,0.67,0,31.61,0.45,28.5,21.2,50.289,42,"e00fce68f8f5a1da595c7249",2022-08-19 00:20:00,2022-08-19 00:20:00,2022-08-19 00:20:00,2022-08-19
"7","D4jJ3WbScK","MOOSPMPSParser",1660868700,7.97,7.97,5.56,10.04,0.99,5.88,5.88,10.82,1.03,5.88,1523.3,442.3,532667.31,51.73,44.23,2,44.35,44.36,0.8,0.52,44.37,0.45,23,30.4,36.975,42,"e00fce68a145996ae3d821b8",2022-08-19 00:24:57,2022-08-19 00:24:57,2022-08-19 00:24:57,2022-08-19
"8","5X93gCRdXu","MOOSPMPSParser",1660869001,8.83,8.83,5.26,12.35,1.29,5.56,5.56,12.59,1.32,5.56,1886.96,510.43,565408.06,83.22,41.84,3.25,41.95,41.96,0.41,0.04,41.97,0.45,20.5,32.2,28.463,42,"e00fce6835b6173deb1a1f49",2022-08-19 00:29:57,2022-08-19 00:29:57,2022-08-19 00:29:57,2022-08-19
"9","sdMhBaxV7l","MOOSPMPSParser",1660869000,5.24,5.24,3.56,8.3,0.78,3.77,3.77,8.91,0.85,3.77,1062.28,297.76,666601.69,54.69,28.35,5.32,28.43,28.44,0.9,0.25,28.45,0.44,28.2,20.9,49.5,42,"e00fce68f8f5a1da595c7249",2022-08-19 00:29:59,2022-08-19 00:29:59,2022-08-19 00:29:59,2022-08-19
"10","CcbzKBo6JS","MOOSPMPSParser",1660869300,8.59,8.59,5.4,10.61,1.05,5.71,5.71,11.42,1.12,5.71,1603.2,467.66,533050.69,53.95,43.01,2.34,43.12,43.13,0.74,0.47,43.14,0.47,22.1,31.6,38.732,42,"e00fce68a145996ae3d821b8",2022-08-19 00:34:57,2022-08-19 00:34:57,2022-08-19 00:34:57,2022-08-19
"11","JzQSqRwmuY","MOOSPMPSParser",1660869601,8.94,8.94,5.84,12.46,1.3,6.18,6.18,12.88,1.33,6.18,1910.57,517.46,565820.75,81.67,46.49,3.44,46.61,46.62,0.67,0.17,46.63,0.45,20.2,34,28.397,42,"e00fce6835b6173deb1a1f49",2022-08-19 00:39:57,2022-08-19 00:39:57,2022-08-19 00:39:57,2022-08-19
"12","ttBPJ2QjZ5","MOOSPMPSParser",1660869600,5.49,5.49,4.23,8.52,0.76,4.48,4.48,8.87,0.8,4.48,1145.38,318.03,666871.31,55.11,33.68,4.38,33.78,33.79,0.58,0.08,33.8,0.44,27.9,21.1,49.232,42,"e00fce68f8f5a1da595c7249",2022-08-19 00:39:59,2022-08-19 00:39:59,2022-08-19 00:39:59,2022-08-19
"13","cf6hz8u94T","MOOSPMPSParser",1660869900,8.69,8.69,5.8,10.6,1.07,6.14,6.14,11.17,1.07,6.14,1609.5,470.15,533458.25,51.01,46.19,1.97,46.3,46.32,0.72,0.36,46.33,0.46,21.5,35.1,40.421,42,"e00fce68a145996ae3d821b8",2022-08-19 00:44:57,2022-08-19 00:44:57,2022-08-19 00:44:57,2022-08-19
"14","HfTUqglfyL","MOOSPMPSParser",1660870201,9.34,9.34,5.94,13.36,1.21,6.28,6.28,13.74,1.29,6.28,1985.63,540.37,566227.06,90.02,47.26,4.35,47.38,47.39,0.5,0.12,47.4,0.48,19.4,35,28.004,42,"e00fce6835b6173deb1a1f49",2022-08-19 00:49:57,2022-08-19 00:49:57,2022-08-19 00:49:57,2022-08-19
"15","gaY8fcbjG2","MOOSPMPSParser",1660870200,5.39,5.39,3.76,8.45,0.75,3.97,3.97,8.98,0.75,3.97,1115.69,314.87,667145.44,56.64,29.91,4.19,30,30.01,0.77,0.18,30.01,0.42,27.8,22,48.752,42,"e00fce68f8f5a1da595c7249",2022-08-19 00:49:59,2022-08-19 00:49:59,2022-08-19 00:49:59,2022-08-19
"16","Nkcd9BGhlc","MOOSPMPSParser",1660870500,9.13,9.13,5.75,11.47,1.1,6.09,6.09,12.06,1.19,6.09,1668.15,491.15,533875.19,58.01,45.81,1.95,45.93,45.94,0.68,0.5,45.95,0.46,21.1,35.1,40.133,42,"e00fce68a145996ae3d821b8",2022-08-19 00:54:57,2022-08-19 00:54:57,2022-08-19 00:54:57,2022-08-19
"17","jCMB9jJcSG","MOOSPMPSParser",1660870801,8.83,8.83,5.99,12.57,1.23,6.34,6.34,12.98,1.28,6.34,1928.76,519.69,566642.44,85.11,47.72,3.63,47.84,47.85,0.65,0.22,47.87,0.43,18.7,36.7,28.059,42,"e00fce6835b6173deb1a1f49",2022-08-19 00:59:57,2022-08-19 00:59:57,2022-08-19 00:59:57,2022-08-19
"18","tDsGTTpCVn","MOOSPMPSParser",1660870800,5.66,5.66,4.32,8.8,0.86,4.57,4.57,9.38,1.03,4.57,1172.51,332.57,667438.88,58.38,34.41,3.38,34.52,34.53,0.97,0.1,34.53,0.42,27.4,22.9,47.869,42,"e00fce68f8f5a1da595c7249",2022-08-19 00:59:59,2022-08-19 00:59:59,2022-08-19 00:59:59,2022-08-19
"19","CRwLS65vXI","MOOSPMPSParser",1660871100,8.7,8.7,6.07,10.99,1.06,6.42,6.42,11.51,1.08,6.42,1631.24,477.57,534282.5,55.33,48.3,1.79,48.42,48.43,0.61,0.21,48.44,0.48,20.9,34.3,38.809,42,"e00fce68a145996ae3d821b8",2022-08-19 01:04:57,2022-08-19 01:04:57,2022-08-19 01:04:57,2022-08-19
"20","ZvwY9SG2J0","MOOSPMPSParser",1660871401,8.72,8.72,6.15,12.7,1.22,6.51,6.51,13.18,1.24,6.51,1898.4,515.73,567062.12,87.21,48.98,4.67,49.1,49.12,0.59,0.13,49.13,0.46,18.3,36.5,28.92,42,"e00fce6835b6173deb1a1f49",2022-08-19 01:09:57,2022-08-19 01:09:57,2022-08-19 01:09:57,2022-08-19
"21","n3H6JhwFtd","MOOSPMPSParser",1660871400,5.62,5.62,4.6,8.58,0.85,4.86,4.86,9.5,1,4.86,1171.7,325.37,667733.94,56.58,36.58,4.21,36.7,36.71,1.44,0.35,36.72,0.42,26.9,23.6,46.21,42,"e00fce68f8f5a1da595c7249",2022-08-19 01:09:59,2022-08-19 01:09:59,2022-08-19 01:09:59,2022-08-19
"22","XsP6zdcsNV","MOOSPMPSParser",1660871700,9.29,9.29,6.17,11.43,1.13,6.53,6.53,12.32,1.15,6.53,1681,494.21,534708.94,55.95,49.12,2.43,49.25,49.26,1,0.53,49.27,0.45,20.4,37.1,40.266,42,"e00fce68a145996ae3d821b8",2022-08-19 01:14:57,2022-08-19 01:14:57,2022-08-19 01:14:57,2022-08-19
"23","W5WNl7heOj","MOOSPMPSParser",1660872001,8.88,8.88,6.81,12.98,1.2,7.2,7.2,13.37,1.28,7.2,1933.39,526.32,567492.31,88.67,54.23,4.91,54.37,54.38,0.44,0.16,54.39,0.47,17.5,38.1,29.433,42,"e00fce6835b6173deb1a1f49",2022-08-19 01:19:57,2022-08-19 01:19:57,2022-08-19 01:19:57,2022-08-19
"24","u0xVj2QKqt","MOOSPMPSParser",1660872000,5.41,5.41,4.04,8.51,0.96,4.27,4.27,9.27,1.13,4.27,1108.92,312.7,668014.12,55.8,32.14,5.15,32.24,32.25,1.28,0.17,32.26,0.43,25.7,25.2,45.413,42,"e00fce68f8f5a1da595c7249",2022-08-19 01:19:59,2022-08-19 01:20:00,2022-08-19 01:20:00,2022-08-19
"25","mfwPZJLHQa","MOOSPMPSParser",1660872300,9.22,9.22,5.67,11.47,1.14,5.99,5.99,12.37,1.28,5.99,1696.1,495.82,535133.12,57.62,45.12,2.5,45.23,45.25,0.8,0.48,45.26,0.47,19.7,39.1,41.348,42,"e00fce68a145996ae3d821b8",2022-08-19 01:24:57,2022-08-19 01:24:57,2022-08-19 01:24:57,2022-08-19
"26","24ONizd3Wi","MOOSPMPSParser",1660872601,8.96,8.96,6.11,12.9,1.41,6.47,6.47,13.4,1.49,6.47,1973.38,531.14,567918,89.41,48.67,4.07,48.8,48.81,0.7,0.19,48.82,0.46,17.1,39.2,29.089,42,"e00fce6835b6173deb1a1f49",2022-08-19 01:29:57,2022-08-19 01:29:57,2022-08-19 01:29:57,2022-08-19
"27","PUIQIjeZyO","MOOSPMPSParser",1660872600,5.72,5.72,4.53,8.84,0.81,4.79,4.79,9.43,0.81,4.79,1149.01,325.05,668320.06,57.08,36.06,5.14,36.17,36.18,0.91,0.36,36.19,0.44,24.3,29.7,42.75,42,"e00fce68f8f5a1da595c7249",2022-08-19 01:29:59,2022-08-19 01:29:59,2022-08-19 01:29:59,2022-08-19
"28","GFWBBLXZBF","MOOSPMPSParser",1660872900,8.69,8.69,6.22,10.85,1.08,6.57,6.57,11.25,1.09,6.57,1587.02,466.32,535555.88,53.81,49.49,1.92,49.61,49.63,0.3,0.13,49.64,0.46,19.3,39,41.791,42,"e00fce68a145996ae3d821b8",2022-08-19 01:34:57,2022-08-19 01:34:57,2022-08-19 01:34:57,2022-08-19
