"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","yLBfUTji2t","MOOSPMPSParser",1668297720,9.84,9.84,7.08,14.94,1.4,7.54,7.58,16.49,1.48,7.6,1698.23,493.66,11269.59,69.8,56.33,8.68,56.52,56.54,1.74,1.13,56.55,0.52,4.7,34.8,15.353,43,"e00fce6856818e5885f65487",2022-11-13 00:02:01,2022-11-13 00:02:01,2022-11-13 00:02:01,2022-11-13
"2","DKrKT8QWMl","MOOSPMPSParser",1668298320,10,10,7.13,15.17,1.67,7.71,7.85,17.96,2.03,7.92,1745.67,507.69,11786.51,76.33,56.54,8.64,56.86,56.9,3.21,1.97,56.91,0.56,4.2,36,11,43,"e00fce6856818e5885f65487",2022-11-13 00:12:01,2022-11-13 00:12:02,2022-11-13 00:12:02,2022-11-13
"3","3RyxwQHGbN","MOOSPMPSParser",1668367741,2.16,2.16,2.94,3.19,0.57,3.11,3.12,3.37,0.6,3.12,588.18,171.36,159,18.63,23.37,1.72,23.44,23.45,0.2,0.12,23.45,0.49,16,16.6,26.072,43,"e00fce6856818e5885f65487",2022-11-13 19:29:02,2022-11-13 19:29:03,2022-11-13 19:29:03,2022-11-13
"4","9dfYR50k2W","MOOSPMPSParser",1668368341,7.12,7.12,4.97,9.97,1.1,5.25,5.25,11.15,1.36,5.25,1418.44,408.1,480.98,51.19,39.53,5.59,39.63,39.64,1.59,0.86,39.65,0.47,15.6,18.6,26.891,43,"e00fce6856818e5885f65487",2022-11-13 19:39:02,2022-11-13 19:39:03,2022-11-13 19:39:03,2022-11-13
"5","KH0Oowds2J","MOOSPMPSParser",1668368941,8.38,8.38,6.31,11.84,1.42,6.68,6.69,12.38,1.42,6.69,1632.34,474.52,860.88,57.79,50.22,6.18,50.36,50.37,0.51,0.42,50.38,0.48,15.3,20,19.411,43,"e00fce6856818e5885f65487",2022-11-13 19:49:02,2022-11-13 19:49:03,2022-11-13 19:49:03,2022-11-13
"6","Zf3qT1Ebwy","MOOSPMPSParser",1668369541,9.72,9.72,6.48,14.05,1.66,6.85,6.85,14.66,1.86,6.85,1851.15,540.27,1296.67,70.17,51.58,7.06,51.71,51.72,0.72,0.35,51.73,0.47,15.2,19.9,23.87,43,"e00fce6856818e5885f65487",2022-11-13 19:59:02,2022-11-13 19:59:03,2022-11-13 19:59:03,2022-11-13
"7","vZx8930XIT","MOOSPMPSParser",1668370141,9.46,9.46,5.86,13.5,1.29,6.19,6.19,14.53,1.37,6.19,1812.74,528.48,1725.59,67.63,46.62,7.62,46.74,46.75,1.21,0.67,46.76,0.48,15.6,18.6,24.122,43,"e00fce6856818e5885f65487",2022-11-13 20:09:02,2022-11-13 20:09:03,2022-11-13 20:09:03,2022-11-13
"8","zdWBylCRgf","MOOSPMPSParser",1668370800,8.38,8.38,4.95,11.8,1.02,5.23,5.23,12.64,1.06,5.23,1647.94,476.4,2144.24,58.87,39.37,5.89,39.47,39.48,1.07,0.59,39.49,0.46,16,17.6,26.552,43,"e00fce6856818e5885f65487",2022-11-13 20:20:01,2022-11-13 20:20:02,2022-11-13 20:20:02,2022-11-13
"9","r2FFfNPJpG","MOOSPMPSParser",1668371400,9.65,9.65,6.92,13.48,1.33,7.35,7.38,14.55,1.44,7.39,1812.05,526.49,2608.97,67.02,55.03,6.96,55.2,55.22,1.44,0.59,55.24,0.5,12.9,21.2,25.495,43,"e00fce6856818e5885f65487",2022-11-13 20:30:02,2022-11-13 20:30:02,2022-11-13 20:30:02,2022-11-13
"10","Bw0TSBqjoM","MOOSPMPSParser",1668372000,10.23,10.23,7.17,14.18,1.32,7.6,7.62,15.05,1.36,7.62,1917.54,556.68,3093.54,66.61,57.04,7.15,57.2,57.22,1.15,0.65,57.23,0.49,12.4,21.5,25.075,43,"e00fce6856818e5885f65487",2022-11-13 20:40:01,2022-11-13 20:40:02,2022-11-13 20:40:02,2022-11-13
