"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","XCn0wI4AqM","MOOSPMPSParser",1656892981,2.35,2.35,1.37,3.05,0.32,1.45,1.45,3.37,0.33,1.45,591.7,166.25,2403.65,13.48,10.92,1.2,10.95,10.95,0.34,0.34,10.96,0.44,27.8,37.3,31.25,43,"e00fce6835b6173deb1a1f49",2022-07-04 00:03:02,2022-07-04 00:03:02,2022-07-04 00:03:02,2022-07-04
"2","CqtJC4gvKP","MOOSPMPSParser",1656893581,3.32,3.32,1.72,4.32,0.38,1.82,1.82,4.41,0.38,1.82,759.11,214.64,2537.05,18.05,13.7,1.44,13.73,13.74,0.09,0.09,13.74,0.42,27.7,36.5,31.25,43,"e00fce6835b6173deb1a1f49",2022-07-04 00:13:02,2022-07-04 00:13:02,2022-07-04 00:13:02,2022-07-04
"3","EhHspbCgHe","MOOSPMPSParser",1656894181,2.57,2.57,1.59,3.45,0.33,1.68,1.68,3.51,0.33,1.68,634.09,177.46,2635.9,16,12.64,1.19,12.67,12.68,0.09,0,12.68,0.42,27.7,35.9,31.25,43,"e00fce6835b6173deb1a1f49",2022-07-04 00:23:02,2022-07-04 00:23:02,2022-07-04 00:23:02,2022-07-04
"4","PooKIZtQCG","MOOSPMPSParser",1656894781,1.77,1.77,1.06,2.34,0.25,1.12,1.12,2.38,0.25,1.12,478.97,135.62,2716.54,11.38,8.43,0.86,8.45,8.45,0,0,8.45,0.44,27.7,35.8,31.25,43,"e00fce6835b6173deb1a1f49",2022-07-04 00:33:02,2022-07-04 00:33:02,2022-07-04 00:33:02,2022-07-04
"5","0CBwecHzWW","MOOSPMPSParser",1656895381,2.04,2.04,0.95,2.82,0.16,1,1,2.99,0.16,1,534.06,150.07,2803.32,13.88,7.54,1.45,7.56,7.56,0.16,0.08,7.56,0.44,28.4,35.8,31.25,43,"e00fce6835b6173deb1a1f49",2022-07-04 00:43:02,2022-07-04 00:43:02,2022-07-04 00:43:02,2022-07-04
"6","3qFEUNxH5t","MOOSPMPSParser",1656895981,1.42,1.42,0.7,2,0.16,0.74,0.74,2,0.16,0.74,437.21,120.73,2859.89,9.46,5.61,0.78,5.62,5.62,0,0,5.62,0.43,28.4,33.6,31.25,43,"e00fce6835b6173deb1a1f49",2022-07-04 00:53:02,2022-07-04 00:53:02,2022-07-04 00:53:02,2022-07-04
"7","yJ0mT5XD8b","MOOSPMPSParser",1656896581,1.46,1.46,1.36,1.85,0.31,1.43,1.43,1.89,0.31,1.43,428.31,121.48,2922.87,9.35,10.79,0.33,10.82,10.82,0.08,0,10.82,0.43,28.5,32.5,31.25,43,"e00fce6835b6173deb1a1f49",2022-07-04 01:03:02,2022-07-04 01:03:02,2022-07-04 01:03:02,2022-07-04
"8","Ln1wwOs2TS","MOOSPMPSParser",1656897181,1.55,1.55,0.94,2.2,0.18,1,1,2.39,0.23,1,476.44,132.96,2997.44,10.95,7.5,1.04,7.52,7.53,0.26,0.09,7.53,0.43,28.3,32.6,31.25,43,"e00fce6835b6173deb1a1f49",2022-07-04 01:13:02,2022-07-04 01:13:02,2022-07-04 01:13:02,2022-07-04
"9","451SMZcpMP","MOOSPMPSParser",1656897781,1.84,1.84,1.28,2.66,0.28,1.35,1.35,2.84,0.28,1.35,502.74,142.92,3081.65,13.43,10.16,1.27,10.19,10.19,0.17,0.17,10.19,0.44,28.3,32.5,31.25,43,"e00fce6835b6173deb1a1f49",2022-07-04 01:23:05,2022-07-04 01:23:05,2022-07-04 01:23:05,2022-07-04
"10","2M3i0AdbbB","MOOSPMPSParser",1656898381,1.72,1.72,1.35,2.31,0.19,1.43,1.43,2.47,0.19,1.43,475.91,134.08,3164.5,11.45,10.79,1.13,10.81,10.82,0.26,0.08,10.82,0.45,28.2,32.2,27.656,43,"e00fce6835b6173deb1a1f49",2022-07-04 01:33:02,2022-07-04 01:33:02,2022-07-04 01:33:02,2022-07-04
"11","FR8K4WcUY4","MOOSPMPSParser",1656898981,0.7,0.7,0.37,1.2,0.1,0.39,0.39,1.26,0.1,0.39,299.5,83.34,3214.16,7.57,2.97,0.7,2.97,2.98,0.08,0.08,2.98,0.46,28,33,31.25,43,"e00fce6835b6173deb1a1f49",2022-07-04 01:43:02,2022-07-04 01:43:02,2022-07-04 01:43:02,2022-07-04
