"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","DC1LB2g9ou","MOOSPMPSParser",1676592300,3.78,3.78,2.95,5.44,5.44,3.13,3.14,5.75,5.75,3.14,742.45,205.9,4423.46,26.84,23.51,1.66,23.58,23.59,32.67,253.63,23.59,0.51,3.4,28.5,43.733,42,"e00fce6856818e5885f65487",2023-02-17 00:05:01,2023-02-17 00:05:01,2023-02-17 00:05:01,2023-02-17
"2","RUQiH5NiU3","MOOSPMPSParser",1676592900,5.12,5.12,3.51,7.51,7.51,3.73,3.74,7.87,7.87,3.75,910.19,252.71,4656.13,36.09,27.89,2.2,27.98,27.99,26.8,276.09,28,0.53,1.8,33.5,44.193,42,"e00fce6856818e5885f65487",2023-02-17 00:15:01,2023-02-17 00:15:01,2023-02-17 00:15:01,2023-02-17
"3","hfl9pWZZsv","MOOSPMPSParser",1676593500,5.39,5.39,3,7.7,7.7,3.19,3.2,8.04,8.04,3.21,942.84,258.68,4886.8,33.72,23.86,2.12,23.94,23.94,20.72,301.83,23.95,0.49,1.3,35.8,44.394,42,"e00fce6856818e5885f65487",2023-02-17 00:25:01,2023-02-17 00:25:01,2023-02-17 00:25:01,2023-02-17
"4","f1oObKr28l","MOOSPMPSParser",1676594100,4.74,4.74,3.01,6.33,6.33,3.2,3.22,6.63,6.63,3.23,815.75,224.33,5096.93,32.27,23.93,1.15,24.02,24.03,14.67,315.91,24.03,0.51,0.7,35.7,44.775,42,"e00fce6856818e5885f65487",2023-02-17 00:35:01,2023-02-17 00:35:01,2023-02-17 00:35:01,2023-02-17
"5","Zx7OoEmYsC","MOOSPMPSParser",1676594700,3.97,3.97,2.89,5.41,5.41,3.08,3.1,5.76,5.76,3.11,709.18,195.43,5287.45,26.25,23.02,1.66,23.1,23.11,9.43,318.06,23.11,0.54,0.1,36.1,44.659,42,"e00fce6856818e5885f65487",2023-02-17 00:45:01,2023-02-17 00:45:01,2023-02-17 00:45:01,2023-02-17
"6","rI1IOIUBCE","MOOSPMPSParser",1676595300,3.5,3.5,2.96,5.06,5.06,3.15,3.17,5.27,5.27,3.18,670.94,183.65,5467.1,24.89,23.57,1.44,23.65,23.66,5.01,321.76,23.66,0.51,-0.3,36.7,44.278,42,"e00fce6856818e5885f65487",2023-02-17 00:55:01,2023-02-17 00:55:01,2023-02-17 00:55:01,2023-02-17
"7","PCxNvbce2T","MOOSPMPSParser",1676595900,3.89,3.89,2.82,5.74,5.74,3,3.01,5.95,5.95,3.02,697.04,193.75,5649.69,25.62,22.41,1.51,22.49,22.5,1.32,325.39,22.5,0.52,-0.6,36.4,44.966,42,"e00fce6856818e5885f65487",2023-02-17 01:05:01,2023-02-17 01:05:01,2023-02-17 01:05:01,2023-02-17
"8","p0DAIpQAS4","MOOSPMPSParser",1676596500,3.67,3.67,2.68,5.44,5.44,2.9,2.96,5.75,5.75,2.99,671,185.52,5837.4,27.75,21.22,1.52,21.34,21.36,39577.72,330.04,21.36,0.57,-1,37.1,44.617,42,"e00fce6856818e5885f65487",2023-02-17 01:15:01,2023-02-17 01:15:01,2023-02-17 01:15:01,2023-02-17
"9","IGLw5iBCZ9","MOOSPMPSParser",1676597100,3.96,3.96,3.27,5.84,5.84,3.51,3.55,6.1,6.1,3.57,712.01,197,6048.63,29.81,25.98,1.41,26.09,26.11,65532.61,337.22,26.11,0.53,-1.3,37.8,43.71,42,"e00fce6856818e5885f65487",2023-02-17 01:25:02,2023-02-17 01:25:02,2023-02-17 01:25:02,2023-02-17
"10","h7qj0ulxAN","MOOSPMPSParser",1676597700,5.26,5.26,3.54,7.99,7.99,3.78,3.8,8.21,8.21,3.81,882.13,242.8,6311.25,35.76,28.16,2.28,28.27,28.28,65529.43,348.98,28.28,0.53,-1.6,38.9,44.527,42,"e00fce6856818e5885f65487",2023-02-17 01:35:01,2023-02-17 01:35:01,2023-02-17 01:35:01,2023-02-17
