"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","6Ug7qnmrjP","MOOSPMPSParser",1662595320,14.42,14.42,10.45,20.82,2.4,11.05,11.05,21.71,2.58,11.05,2617.85,772.14,430991.47,116.62,83.19,8.46,83.4,83.42,1.06,0.48,83.44,0.43,36.9,15.9,68.661,43,"e00fce6856818e5885f65487",2022-09-08 00:01:59,2022-09-08 00:01:59,2022-09-08 00:01:59,2022-09-08
"2","8fuUXfcjC3","MOOSPMPSParser",1662595560,15.68,15.68,12.49,20.85,2.19,13.22,13.23,22.33,2.41,13.23,2754.32,817.29,84414.76,125.55,99.37,4.45,99.64,99.67,1.47,0.86,99.69,0.51,35.2,18.3,47.044,42,"e00fce68a145996ae3d821b8",2022-09-08 00:06:01,2022-09-08 00:06:01,2022-09-08 00:06:01,2022-09-08
"3","RUJionXJVw","MOOSPMPSParser",1662595621,13.31,13.31,11.09,19.7,2.04,11.73,11.73,20.8,2.21,11.73,2874.85,780.14,80669.34,145.48,88.3,8.82,88.52,88.55,1.49,0.53,88.57,0.44,35.6,18.9,45.608,42,"e00fce6835b6173deb1a1f49",2022-09-08 00:07:01,2022-09-08 00:07:01,2022-09-08 00:07:01,2022-09-08
"4","Pn3WPiUhI9","MOOSPMPSParser",1662595741,12.34,12.34,10.1,20.99,2.04,10.68,10.68,22.75,2.16,10.68,2363.04,670.45,77821.8,140.42,80.37,15.37,80.61,80.64,2.81,0.54,80.66,0.42,35.3,17.7,64.662,42,"e00fce68f8f5a1da595c7249",2022-09-08 00:09:00,2022-09-08 00:09:01,2022-09-08 00:09:01,2022-09-08
"5","EaLeKRfumo","MOOSPMPSParser",1662595920,14.95,14.95,9.54,22.17,1.99,10.09,10.09,23.47,2.08,10.09,2672.93,791.37,431736.38,121.85,75.95,10.34,76.14,76.16,1.67,1.02,76.17,0.43,36.6,16.2,63.23,43,"e00fce6856818e5885f65487",2022-09-08 00:11:59,2022-09-08 00:11:59,2022-09-08 00:11:59,2022-09-08
"6","XOVhtKfBAe","MOOSPMPSParser",1662596160,15.47,15.47,11.66,19.95,1.97,12.33,12.33,21.32,2.08,12.33,2697.86,799.48,85203.52,113.9,92.8,3.71,93.04,93.06,1.38,0.89,93.08,0.45,35.1,17.6,46.577,42,"e00fce68a145996ae3d821b8",2022-09-08 00:16:01,2022-09-08 00:16:01,2022-09-08 00:16:01,2022-09-08
"7","TnPO6COqqH","MOOSPMPSParser",1662596221,13.59,13.59,10.7,19.65,2.11,11.31,11.31,20.45,2.16,11.31,2918.04,789.93,81393.82,139.45,85.14,7.94,85.36,85.38,1.16,0.33,85.4,0.45,35.6,17.4,43.804,42,"e00fce6835b6173deb1a1f49",2022-09-08 00:17:00,2022-09-08 00:17:00,2022-09-08 00:17:00,2022-09-08
"8","h7FJj4SF0s","MOOSPMPSParser",1662596341,12.39,12.39,9.75,19.86,1.84,10.31,10.31,21.26,1.92,10.31,2281.03,651.26,78519.98,126.68,77.61,13.01,77.84,77.87,2.2,0.53,77.89,0.43,35.3,17.4,63.444,42,"e00fce68f8f5a1da595c7249",2022-09-08 00:19:01,2022-09-08 00:19:01,2022-09-08 00:19:01,2022-09-08
"9","ZgUGeRWGft","MOOSPMPSParser",1662596520,13.89,13.89,9.6,19.43,1.96,10.15,10.15,20.23,2.15,10.15,2503.07,730.48,432416.94,102.73,76.41,6.54,76.6,76.62,0.77,0.41,76.64,0.42,36.2,16,64.287,43,"e00fce6856818e5885f65487",2022-09-08 00:21:59,2022-09-08 00:21:59,2022-09-08 00:21:59,2022-09-08
"10","DKu8XR290y","MOOSPMPSParser",1662596760,15.21,15.21,11.35,19.72,2.03,12.17,12.31,21.02,2.1,12.38,2659.89,791.1,85995.89,112.67,90.15,3.83,90.54,90.59,1.23,0.91,90.62,0.51,34.6,17.7,46.775,42,"e00fce68a145996ae3d821b8",2022-09-08 00:26:01,2022-09-08 00:26:01,2022-09-08 00:26:01,2022-09-08
