"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","PZqfe5ELyK","MOOSPMPSParser",1656202141,2.33,2.33,1.65,3.13,0.34,1.74,1.74,3.42,0.39,1.74,639.47,176.8,2954.33,16.46,13.12,1.11,13.15,13.15,0.39,0.15,13.16,0.41,27.6,32.5,5.275,43,"e00fce6835b6173deb1a1f49",2022-06-26 00:09:02,2022-06-26 00:09:02,2022-06-26 00:09:02,2022-06-26
"2","HnXBcUHSB5","MOOSPMPSParser",1656202741,3.02,3.02,1.89,3.95,0.52,2,2,4.04,0.52,2,708.67,203.34,3070.05,17.43,15.04,0.77,15.08,15.09,0.09,0,15.09,0.41,26.9,33.5,5.172,43,"e00fce6835b6173deb1a1f49",2022-06-26 00:19:02,2022-06-26 00:19:02,2022-06-26 00:19:02,2022-06-26
"3","F6QdIh5MGQ","MOOSPMPSParser",1656203341,3.9,3.9,2.11,5.12,0.5,2.23,2.23,5.25,0.57,2.23,874.94,248.89,3217.7,21.02,16.79,1.69,16.83,16.84,0.16,0.16,16.84,0.39,26.2,35.1,5.078,43,"e00fce6835b6173deb1a1f49",2022-06-26 00:29:02,2022-06-26 00:29:02,2022-06-26 00:29:02,2022-06-26
"4","siM6wkOH0i","MOOSPMPSParser",1656203941,3.31,4.31,2.34,123.13,0.59,2.48,2.48,18.7,0.59,2.48,798.95,346.52,3359.22,60.39,18.64,15.68,18.69,18.69,2.29,2.61,18.7,0.41,25.8,35.7,4.913,43,"e00fce6835b6173deb1a1f49",2022-06-26 00:39:02,2022-06-26 00:39:02,2022-06-26 00:39:02,2022-06-26
"5","OeMzTgNLdh","MOOSPMPSParser",1656204541,4.3,4.3,2.35,5.72,0.55,2.48,2.48,5.98,0.62,2.48,927.43,263.1,3522.42,27.69,18.68,2.43,18.72,18.73,0.24,0.16,18.73,0.42,25.5,36.5,5.048,43,"e00fce6835b6173deb1a1f49",2022-06-26 00:49:02,2022-06-26 00:49:02,2022-06-26 00:49:02,2022-06-26
"6","zeHYyo2zD1","MOOSPMPSParser",1656205141,5.19,5.19,2.71,6.71,0.64,2.87,2.87,6.93,0.7,2.87,1086.91,308.08,3714.09,28.77,21.6,1.96,21.66,21.66,0.35,0.08,21.67,0.41,25.2,36.9,5.005,43,"e00fce6835b6173deb1a1f49",2022-06-26 00:59:02,2022-06-26 00:59:02,2022-06-26 00:59:02,2022-06-26
"7","iJLLM3Tilv","MOOSPMPSParser",1656205741,4.01,4.01,2.04,5.27,0.53,2.15,2.15,5.81,0.66,2.15,894.86,254.73,3874.35,22.53,16.22,2.3,16.26,16.27,0.68,0.35,16.27,0.43,24.7,37.5,5.035,43,"e00fce6835b6173deb1a1f49",2022-06-26 01:09:02,2022-06-26 01:09:03,2022-06-26 01:09:03,2022-06-26
"8","wc7GzBfI4j","MOOSPMPSParser",1656206341,4.85,4.85,1.94,6.47,0.47,2.06,2.06,6.6,0.47,2.06,1043.84,299.04,4058.2,28.95,15.48,2.25,15.52,15.52,0.18,0.18,15.53,0.42,24.7,37.9,5.017,43,"e00fce6835b6173deb1a1f49",2022-06-26 01:19:02,2022-06-26 01:19:03,2022-06-26 01:19:03,2022-06-26
"9","YJXJRaNouk","MOOSPMPSParser",1656206941,3.46,3.46,1.73,4.44,0.36,1.83,1.83,4.76,0.36,1.83,794.53,223.68,4186.67,18.04,13.78,2.07,13.81,13.82,0.33,0.25,13.82,0.42,24.5,37.8,5.007,43,"e00fce6835b6173deb1a1f49",2022-06-26 01:29:02,2022-06-26 01:29:02,2022-06-26 01:29:02,2022-06-26
"10","ori4GZnDIz","MOOSPMPSParser",1656207541,3.92,3.92,2.83,5.13,0.65,3,3,5.27,0.65,3,883.85,250.43,4346.14,22.18,22.56,1.47,22.62,22.62,0.17,0.17,22.63,0.41,24.3,38.8,5.012,43,"e00fce6835b6173deb1a1f49",2022-06-26 01:39:02,2022-06-26 01:39:03,2022-06-26 01:39:03,2022-06-26
