"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","h6kdYTw1DT","MOOSPMPSParser",1677261781,15.51,15.51,5.94,20.92,20.92,6.28,6.28,21.4,21.4,6.28,2027.16,557.54,459.69,73.56,47.28,3.59,47.4,47.41,65501.66,455.04,47.42,0.45,-5.5,42.7,20.971,42,"e00fce6856818e5885f65487",2023-02-24 18:03:02,2023-02-24 18:03:03,2023-02-24 18:03:03,2023-02-24
"2","DrZKY9pQq0","MOOSPMPSParser",1677262381,17.73,17.73,5.74,23.06,23.06,6.07,6.07,23.71,23.71,6.07,2369.66,649.17,863.51,86.45,45.7,2.99,45.81,45.83,65520.33,390.48,45.84,0.45,-3.7,38.4,28.548,42,"e00fce6856818e5885f65487",2023-02-24 18:13:03,2023-02-24 18:13:03,2023-02-24 18:13:03,2023-02-24
"3","k3bvMwrNq9","MOOSPMPSParser",1677262981,17.91,17.91,5.83,23.48,23.48,6.17,6.17,24.13,24.13,6.17,2445.79,675.21,1270.94,88.32,46.44,3.91,46.56,46.57,47659.15,359.87,46.58,0.46,-2.5,37,35.096,42,"e00fce6856818e5885f65487",2023-02-24 18:23:02,2023-02-24 18:23:03,2023-02-24 18:23:03,2023-02-24
"4","HZgvINIXMx","MOOSPMPSParser",1677263581,19.39,19.3,8.94,25.51,25.38,9.47,9.48,26.01,26.01,9.48,2683.77,747.21,1744.38,99.72,71.16,4.43,71.35,71.37,5.77,334.03,71.38,0.51,-0.9,34.4,39.412,42,"e00fce6856818e5885f65487",2023-02-24 18:33:02,2023-02-24 18:33:03,2023-02-24 18:33:03,2023-02-24
"5","Ta5ZSYjNr6","MOOSPMPSParser",1677264181,20.25,20.25,6.74,27.04,27.04,7.13,7.13,28.02,28.02,7.13,2865.77,792.05,2290.46,106.2,53.68,5.22,53.82,53.83,12.46,316.76,53.85,0.46,-0.4,34.2,41.616,42,"e00fce6856818e5885f65487",2023-02-24 18:43:02,2023-02-24 18:43:03,2023-02-24 18:43:03,2023-02-24
"6","Dv2AtvyhO4","MOOSPMPSParser",1677264781,20.08,20.08,6.3,25.92,25.92,6.66,6.66,26.39,26.39,6.66,2864.45,800.43,2744.85,104.03,50.17,3.97,50.3,50.32,22.97,302.34,50.33,0.45,0.4,33.8,42.231,42,"e00fce6856818e5885f65487",2023-02-24 18:53:03,2023-02-24 18:53:03,2023-02-24 18:53:03,2023-02-24
"7","u07zUbkgeN","MOOSPMPSParser",1677265381,19.77,19.77,6.53,25.15,25.15,6.9,6.9,25.96,25.96,6.9,2929.32,805.65,3172.38,95.7,51.95,4.35,52.08,52.09,28.09,296.78,52.1,0.47,1.3,33.1,42.853,42,"e00fce6856818e5885f65487",2023-02-24 19:03:02,2023-02-24 19:03:03,2023-02-24 19:03:03,2023-02-24
"8","3vZjKOTuzZ","MOOSPMPSParser",1677265981,19.52,19.52,6.09,25,25,6.44,6.44,25.52,25.52,6.44,3085.43,849.92,3589.94,99.34,48.52,4.05,48.64,48.65,47.23,274.44,48.66,0.42,3.4,30.8,43.639,42,"e00fce6856818e5885f65487",2023-02-24 19:13:02,2023-02-24 19:13:03,2023-02-24 19:13:03,2023-02-24
"9","mXANzvyDFd","MOOSPMPSParser",1677266581,21.87,21.85,6.71,27.74,27.74,7.09,7.09,28.64,28.64,7.09,3375.01,932.36,4030.05,112.97,53.41,4.87,53.54,53.56,49.06,268.47,53.57,0.45,4.5,29.8,43.652,42,"e00fce6856818e5885f65487",2023-02-24 19:23:02,2023-02-24 19:23:03,2023-02-24 19:23:03,2023-02-24
"10","JSnoCV1UMP","MOOSPMPSParser",1677267181,24.32,23.72,6.94,31.17,31.16,7.34,7.34,32.06,32.06,7.34,3761.2,1042.08,4528.8,129.39,55.23,4.98,55.37,55.38,52.74,269.55,55.4,0.44,4.3,29.6,44.074,42,"e00fce6856818e5885f65487",2023-02-24 19:33:03,2023-02-24 19:33:03,2023-02-24 19:33:03,2023-02-24
"11","2SFkLBoOHP","MOOSPMPSParser",1677267781,29.56,26.82,7.64,39.58,37.21,8.08,8.08,40.45,40.37,8.08,4449.88,1246.41,5271.99,173.51,60.83,7.88,60.98,61,53.41,267.51,61.01,0.46,4.4,32.5,43.423,42,"e00fce6856818e5885f65487",2023-02-24 19:43:02,2023-02-24 19:43:03,2023-02-24 19:43:03,2023-02-24
"12","5ZbHQSXNKk","MOOSPMPSParser",1677268381,24.66,23.95,6.45,31,30.98,6.82,6.82,31.5,31.5,6.82,3797.7,1047.85,5739.94,122.74,51.34,3.95,51.47,51.49,51.57,275.67,51.5,0.47,4.7,33.5,43.565,42,"e00fce6856818e5885f65487",2023-02-24 19:53:02,2023-02-24 19:53:03,2023-02-24 19:53:03,2023-02-24
"13","i7uuQaIIgC","MOOSPMPSParser",1677268981,24.61,23.87,6.68,30.92,30.92,7.07,7.07,31.64,31.64,7.07,3865.76,1065.05,6201.94,122.34,53.2,4.6,53.33,53.35,56.89,279.29,53.36,0.45,4.7,32.1,43.163,42,"e00fce6856818e5885f65487",2023-02-24 20:03:02,2023-02-24 20:03:03,2023-02-24 20:03:03,2023-02-24
"14","mC5bM2algw","MOOSPMPSParser",1677269581,28.58,26.23,9.3,38.15,36.58,9.83,9.83,39.23,39.23,9.83,4351.9,1210.73,6881.4,165.15,74,8.15,74.18,74.2,52.3,286.91,74.22,0.46,4.7,32.8,42.867,42,"e00fce6856818e5885f65487",2023-02-24 20:13:03,2023-02-24 20:13:03,2023-02-24 20:13:03,2023-02-24
"15","Aaieq9KYo2","MOOSPMPSParser",1677270181,27.84,25.98,6.65,35.27,34.65,7.03,7.03,35.84,35.84,7.03,4277.16,1189.55,7454.62,139.65,52.91,5.76,53.04,53.06,55.18,287.99,53.07,0.42,5.5,32.2,43.449,42,"e00fce6856818e5885f65487",2023-02-24 20:23:02,2023-02-24 20:23:03,2023-02-24 20:23:03,2023-02-24
"16","nxzWMHqgA6","MOOSPMPSParser",1677270781,27.46,25.4,7.18,34.05,33.75,7.59,7.59,34.55,34.55,7.59,4272.29,1185.75,7937.84,132.92,57.17,4.62,57.31,57.33,59.75,289.8,57.34,0.44,6.2,32.3,43.748,42,"e00fce6856818e5885f65487",2023-02-24 20:33:02,2023-02-24 20:33:03,2023-02-24 20:33:03,2023-02-24
"17","ke9c6s6jNp","MOOSPMPSParser",1677271381,28.59,25.98,6.59,35.5,34.76,6.97,6.97,36.43,36.43,6.97,4512.08,1245.28,8427.68,142.39,52.5,5.43,52.63,52.65,63.29,291.63,52.66,0.43,7.2,32.4,43.361,42,"e00fce6856818e5885f65487",2023-02-24 20:43:02,2023-02-24 20:43:03,2023-02-24 20:43:03,2023-02-24
"18","798xysyFtM","MOOSPMPSParser",1677271981,29.16,26.28,7.81,36.45,35.19,8.26,8.26,37.27,37.27,8.26,4702.52,1295.56,8926.72,150.93,62.16,5.61,62.32,62.34,71.7,290.1,62.35,0.44,8.4,30.6,42.974,42,"e00fce6856818e5885f65487",2023-02-24 20:53:03,2023-02-24 20:53:03,2023-02-24 20:53:03,2023-02-24
"19","ZmXAmRpEn6","MOOSPMPSParser",1677272581,35.54,29.79,9.51,47.08,41.74,10.05,10.05,48.66,48.11,10.05,5506.58,1539.99,9770.79,211.29,75.69,10.68,75.88,75.9,68.76,294.91,75.92,0.45,7.5,33.1,42.664,42,"e00fce6856818e5885f65487",2023-02-24 21:03:02,2023-02-24 21:03:03,2023-02-24 21:03:03,2023-02-24
"20","KOsusBaeDk","MOOSPMPSParser",1677273181,29.8,26.38,6.04,36.93,35.65,6.38,6.38,37.79,37.79,6.38,4706.3,1295.77,10281.3,148.78,48.05,5.17,48.17,48.18,67.69,306.39,48.19,0.45,7.2,33.4,42.684,42,"e00fce6856818e5885f65487",2023-02-24 21:13:02,2023-02-24 21:13:03,2023-02-24 21:13:03,2023-02-24
"21","2Wc41y9Tki","MOOSPMPSParser",1677273781,25.18,24.05,5.87,31.99,31.92,6.21,6.21,32.4,32.4,6.21,3984.14,1103.68,10674.24,132.08,46.72,4.21,46.84,46.85,64.1,310.52,46.87,0.43,7.3,33.9,43.068,42,"e00fce6856818e5885f65487",2023-02-24 21:23:02,2023-02-24 21:23:03,2023-02-24 21:23:03,2023-02-24
"22","YCYbuRCeTZ","MOOSPMPSParser",1677274381,22.67,22.03,5.62,28.22,28.22,5.95,5.95,28.92,28.92,5.95,3679.32,1015.41,11051.56,114.53,44.78,4.93,44.89,44.9,71.04,301.14,44.91,0.42,8.5,30.8,42.993,42,"e00fce6856818e5885f65487",2023-02-24 21:33:03,2023-02-24 21:33:03,2023-02-24 21:33:03,2023-02-24
"23","G5thE3X5De","MOOSPMPSParser",1677274981,22.5,21.88,4.95,28.32,28.32,5.24,5.24,28.81,28.81,5.24,3662.4,1014.62,11420.26,120.54,39.42,3.99,39.52,39.53,74.48,295.91,39.54,0.42,9.4,30.1,43.369,42,"e00fce6856818e5885f65487",2023-02-24 21:43:02,2023-02-24 21:43:03,2023-02-24 21:43:03,2023-02-24
"24","HhPQqnvM0O","MOOSPMPSParser",1677275581,23.39,22.4,5.12,28.66,28.66,5.42,5.42,29.13,29.13,5.42,3807.39,1049.86,11806.39,115.04,40.77,3.65,40.88,40.89,75.52,301.08,40.9,0.44,9.8,30.1,42.897,42,"e00fce6856818e5885f65487",2023-02-24 21:53:02,2023-02-24 21:53:03,2023-02-24 21:53:03,2023-02-24
"25","CSAuJDTE8m","MOOSPMPSParser",1677276240,21.35,21.18,5.01,26.02,26.02,5.3,5.3,26.4,26.4,5.3,3560.47,979.34,6152.08,107.47,39.88,3.5,39.99,40,82.59,295.13,40,0.44,11.2,28.1,43.218,42,"e00fce6856818e5885f65487",2023-02-24 22:04:01,2023-02-24 22:04:02,2023-02-24 22:04:02,2023-02-24
"26","RATDZ1Agrc","MOOSPMPSParser",1677276840,13.56,13.56,4.76,16.88,16.88,5.03,5.03,17.36,17.36,5.03,2416.13,666.1,12469.08,75.73,37.87,2.91,37.97,37.98,91.58,268.81,37.99,0.43,12.9,25.5,43.45,42,"e00fce6856818e5885f65487",2023-02-24 22:14:01,2023-02-24 22:14:02,2023-02-24 22:14:02,2023-02-24
"27","7rwV4P8sa3","MOOSPMPSParser",1677277440,9.92,9.92,2.5,12.18,12.18,2.64,2.64,12.49,12.49,2.64,1863.4,511.07,12669.54,52.21,19.89,2,19.94,19.95,98.49,248.02,19.95,0.46,13.8,21.7,42.955,42,"e00fce6856818e5885f65487",2023-02-24 22:24:01,2023-02-24 22:24:02,2023-02-24 22:24:02,2023-02-24
"28","W95vtZTKqh","MOOSPMPSParser",1677278040,5.62,5.62,1.59,7.03,7.03,1.68,1.68,7.18,7.18,1.68,1146.87,314.31,12796.78,34.72,12.66,1.52,12.7,12.7,102.46,230.23,12.7,0.44,14.3,19,42.868,42,"e00fce6856818e5885f65487",2023-02-24 22:34:01,2023-02-24 22:34:02,2023-02-24 22:34:02,2023-02-24
"29","FO3U8ziy3a","MOOSPMPSParser",1677278640,5.32,5.32,1.82,6.39,6.39,1.93,1.93,6.5,6.5,1.93,1070.59,293.37,12923.26,29.87,14.51,1.08,14.55,14.55,110.22,210.83,14.56,0.44,14.6,19,42.812,42,"e00fce6856818e5885f65487",2023-02-24 22:44:01,2023-02-24 22:44:02,2023-02-24 22:44:02,2023-02-24
"30","MWUCElNy2A","MOOSPMPSParser",1677279240,4.22,4.22,1.15,5.45,5.45,1.22,1.22,5.52,5.52,1.22,901.91,248.08,13040.82,27.62,9.15,1.16,9.17,9.17,107.36,206.36,9.18,0.45,14.1,18.2,43.041,42,"e00fce6856818e5885f65487",2023-02-24 22:54:01,2023-02-24 22:54:02,2023-02-24 22:54:02,2023-02-24
"31","nUzA6cp1Ha","MOOSPMPSParser",1677279840,2.6,2.6,1.09,3.54,3.54,1.15,1.15,3.57,3.57,1.15,608.67,167.7,13130.59,20.21,8.66,1.23,8.68,8.68,107.2,200.23,8.68,0.46,13.8,19.1,43.154,42,"e00fce6856818e5885f65487",2023-02-24 23:04:01,2023-02-24 23:04:02,2023-02-24 23:04:02,2023-02-24
"32","qmyqhDNQQj","MOOSPMPSParser",1677280440,12.69,12.69,4.01,15.55,15.55,4.24,4.24,15.86,15.86,4.24,2208.72,612.01,13356.41,69.42,31.94,2.89,32.02,32.03,97.46,241.39,32.04,0.42,12.1,26.4,43.262,42,"e00fce6856818e5885f65487",2023-02-24 23:14:02,2023-02-24 23:14:02,2023-02-24 23:14:02,2023-02-24
"33","frrsv76EC1","MOOSPMPSParser",1677281040,14.36,14.36,3.67,17.65,17.65,3.88,3.88,17.98,17.98,3.88,2463.77,677.31,13614.07,76.37,29.21,2.29,29.29,29.29,88.45,266.75,29.3,0.43,10.9,28.3,43.181,42,"e00fce6856818e5885f65487",2023-02-24 23:24:01,2023-02-24 23:24:02,2023-02-24 23:24:02,2023-02-24
"34","AWtAK3ApvF","MOOSPMPSParser",1677281640,13.81,13.81,3.71,17.47,17.47,3.92,3.92,17.85,17.85,3.92,2367.56,651.64,13868.65,75.87,29.5,2.2,29.58,29.59,80.61,282.28,29.59,0.42,9.3,31.4,43.414,42,"e00fce6856818e5885f65487",2023-02-24 23:34:01,2023-02-24 23:34:02,2023-02-24 23:34:02,2023-02-24
"35","cKcsMBvKax","MOOSPMPSParser",1677282240,13.33,13.33,3.74,16.82,16.82,3.96,3.96,17.1,17.1,3.96,2211.28,613.09,14108.89,76.16,29.78,1.88,29.85,29.86,71.46,300.27,29.87,0.44,7.9,34.4,43.66,42,"e00fce6856818e5885f65487",2023-02-24 23:44:01,2023-02-24 23:44:02,2023-02-24 23:44:02,2023-02-24
"36","SWYpvKskpP","MOOSPMPSParser",1677282840,15.05,15.05,4.36,18.45,18.45,4.61,4.61,18.65,18.65,4.61,2390.76,666.63,14378.08,78.98,34.73,2.06,34.81,34.82,64.31,328.17,34.83,0.44,7,37.1,43.933,42,"e00fce6856818e5885f65487",2023-02-24 23:54:01,2023-02-24 23:54:02,2023-02-24 23:54:02,2023-02-24
