"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","xKSRcYrWFZ","MOOSPMPSParser",1670889781,3.24,3.24,3.38,5.93,0.46,3.61,3.63,7.06,0.63,3.64,714.57,208.37,456.73,32.58,26.88,4.51,26.98,26.99,0.97,0.72,27,0.52,5.2,41.5,19.494,43,"e00fce6856818e5885f65487",2022-12-13 00:03:03,2022-12-13 00:03:03,2022-12-13 00:03:03,2022-12-13
"2","eyoK0wIAbO","MOOSPMPSParser",1670956920,2.45,2.45,2.03,3.99,0.47,2.14,2.14,4.34,0.47,2.14,515.93,151.87,148.83,18.82,16.13,1.61,16.17,16.18,0.31,0.24,16.18,0.49,-0.7,38.7,17.056,43,"e00fce6856818e5885f65487",2022-12-13 18:42:02,2022-12-13 18:42:03,2022-12-13 18:42:03,2022-12-13
"3","iU3STDwMD7","MOOSPMPSParser",1670957520,2.71,2.71,1.77,4.72,0.63,1.87,1.87,5.01,0.63,1.88,574.02,165.97,285.02,21.9,14.05,2.13,14.09,14.1,0.17,0.09,14.1,0.5,-0.6,39.2,26.283,43,"e00fce6856818e5885f65487",2022-12-13 18:52:02,2022-12-13 18:52:03,2022-12-13 18:52:03,2022-12-13
"4","KBJzP25rGE","MOOSPMPSParser",1670958120,3.46,3.46,2.2,5.29,0.38,2.33,2.34,6.47,0.38,2.34,655.83,189.51,429.38,23.37,17.48,2.87,17.53,17.54,1.07,0.89,17.54,0.49,-0.6,39.1,24.394,43,"e00fce6856818e5885f65487",2022-12-13 19:02:02,2022-12-13 19:02:03,2022-12-13 19:02:03,2022-12-13
"5","9RfPTtpv0N","MOOSPMPSParser",1670958720,4.14,4.14,2.28,6.71,0.66,2.42,2.43,7.43,0.77,2.44,728.95,211.71,583.41,27.18,18.1,3.73,18.16,18.17,0.73,0.35,18.17,0.52,-0.8,42,23.873,43,"e00fce6856818e5885f65487",2022-12-13 19:12:02,2022-12-13 19:12:03,2022-12-13 19:12:03,2022-12-13
"6","HDsKOmBEiI","MOOSPMPSParser",1670959320,4.29,4.29,2.65,6.86,0.83,2.88,2.95,8.48,0.9,2.98,764.27,221.08,752.81,29.29,21.01,3.94,21.14,21.16,1.46,1.19,21.16,0.53,-1.4,43,25.545,43,"e00fce6856818e5885f65487",2022-12-13 19:22:02,2022-12-13 19:22:03,2022-12-13 19:22:03,2022-12-13
"7","RDBIATMnqm","MOOSPMPSParser",1670959920,3.66,3.66,2.4,5.91,0.95,2.57,2.6,6.4,1.16,2.62,698.91,201.85,935.73,25.45,19.07,2.43,19.15,19.16,0.51,0.08,19.16,0.51,-1.5,44.4,25.616,43,"e00fce6856818e5885f65487",2022-12-13 19:32:03,2022-12-13 19:32:03,2022-12-13 19:32:03,2022-12-13
"8","DnjBTLpWSF","MOOSPMPSParser",1670960520,4.4,4.4,2.19,6.7,0.78,2.34,2.36,7.55,0.97,2.37,747.63,213.95,1093.47,26.73,17.45,3.53,17.51,17.52,0.86,0.51,17.52,0.49,-1,41.5,24.075,43,"e00fce6856818e5885f65487",2022-12-13 19:42:02,2022-12-13 19:42:02,2022-12-13 19:42:02,2022-12-13
"9","jS8jeGquGU","MOOSPMPSParser",1670961120,4.73,4.73,2.78,7.33,0.94,3.12,3.28,8.5,1.04,3.36,799.46,231.09,1271.87,29.18,21.88,3.74,22.12,22.16,0.97,0.63,22.16,0.56,-1.7,45,24.342,43,"e00fce6856818e5885f65487",2022-12-13 19:52:02,2022-12-13 19:52:03,2022-12-13 19:52:03,2022-12-13
"10","w3U5VMCdl3","MOOSPMPSParser",1670961720,4.4,4.4,2.34,6.77,0.77,2.53,2.57,7.58,0.77,2.59,758.65,219.5,1435.91,28.37,18.58,3.15,18.68,18.69,0.68,0.25,18.7,0.52,-2,44.4,23.791,43,"e00fce6856818e5885f65487",2022-12-13 20:02:02,2022-12-13 20:02:02,2022-12-13 20:02:02,2022-12-13
"11","wtdbckpYxn","MOOSPMPSParser",1670962320,3.8,3.8,2.59,6.38,0.4,2.79,2.83,7.23,0.62,2.85,688.29,200.25,1598.88,27.73,20.59,3.3,20.68,20.7,0.78,0.44,20.7,0.53,-2.1,42.4,26.639,43,"e00fce6856818e5885f65487",2022-12-13 20:12:02,2022-12-13 20:12:03,2022-12-13 20:12:03,2022-12-13
"12","INjxKZ2CuJ","MOOSPMPSParser",1670975280,0.26,0.26,0.9,0.59,0.03,0.97,0.98,0.87,0.03,0.99,197.88,56.97,62.88,6.35,7.11,0.71,7.15,7.15,0.28,0.18,7.15,0.56,-0.1,32.4,24.376,43,"e00fce6856818e5885f65487",2022-12-13 23:48:02,2022-12-13 23:48:02,2022-12-13 23:48:02,2022-12-13
"13","1PCZi0vCeT","MOOSPMPSParser",1670975880,0.34,0.34,0.84,0.91,0.05,0.9,0.91,1.5,0.08,0.91,226.85,64.39,119.42,7.97,6.7,1.83,6.72,6.73,0.5,0.35,6.73,0.53,0.4,31.7,32.405,43,"e00fce6856818e5885f65487",2022-12-13 23:58:02,2022-12-13 23:58:02,2022-12-13 23:58:02,2022-12-13
