"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","NIspdBVBHu","MOOSPMPSParser",1662422760,5.25,5.25,3.56,6.79,0.66,3.76,3.76,7.07,0.66,3.76,1108.24,318.06,265909.69,34.57,28.34,1.81,28.41,28.42,0.25,0.25,28.43,0.41,37,19.8,61.067,43,"e00fce6856818e5885f65487",2022-09-06 00:05:59,2022-09-06 00:05:59,2022-09-06 00:05:59,2022-09-06
"2","GpYRVK2F4f","MOOSPMPSParser",1662423360,5.33,5.33,3.51,7.18,0.73,3.71,3.71,7.52,0.73,3.71,1117.36,322.08,266139.78,34.39,27.91,2.38,27.98,27.99,0.43,0.26,28,0.41,36.2,18.1,60.145,43,"e00fce6856818e5885f65487",2022-09-06 00:15:59,2022-09-06 00:16:00,2022-09-06 00:16:00,2022-09-06
"3","6ho9bgxMig","MOOSPMPSParser",1662423960,5.93,5.93,3.22,8.08,0.81,3.41,3.41,8.16,0.81,3.41,1208.08,344.07,266371.97,40.02,25.64,2.32,25.7,25.71,0.09,0.09,25.72,0.4,35.6,22.2,59.864,43,"e00fce6856818e5885f65487",2022-09-06 00:25:59,2022-09-06 00:25:59,2022-09-06 00:25:59,2022-09-06
"4","OXw9COc6kR","MOOSPMPSParser",1662424560,6.39,6.39,3.5,8.25,0.87,3.7,3.7,8.56,0.87,3.7,1255.76,363.06,266612.12,38.65,27.88,2.45,27.95,27.96,0.35,0.35,27.96,0.4,34.5,23.8,50.552,43,"e00fce6856818e5885f65487",2022-09-06 00:35:59,2022-09-06 00:35:59,2022-09-06 00:35:59,2022-09-06
"5","gGEaHdoka4","MOOSPMPSParser",1662425160,6.25,6.25,3.58,8.09,0.71,3.79,3.79,8.23,0.71,3.79,1239.09,357.77,266853.44,36.57,28.51,2.02,28.58,28.59,0.17,0.08,28.59,0.4,33.8,26.4,51.683,43,"e00fce6856818e5885f65487",2022-09-06 00:45:59,2022-09-06 00:45:59,2022-09-06 00:45:59,2022-09-06
"6","Dh8ZoyDppC","MOOSPMPSParser",1662425760,7.55,7.55,4.08,9.95,1.08,4.32,4.32,10.36,1.09,4.32,1454.36,421.88,267124.06,45.52,32.5,3.27,32.58,32.59,0.38,0.38,32.6,0.42,33.1,25.4,35.359,43,"e00fce6856818e5885f65487",2022-09-06 00:55:59,2022-09-06 00:55:59,2022-09-06 00:55:59,2022-09-06
"7","BVLLzoTmua","MOOSPMPSParser",1662426360,8.17,8.17,4.54,10.97,1.1,4.8,4.8,11.43,1.15,4.8,1609.97,458.45,267446.62,50.66,36.17,4.01,36.26,36.27,0.57,0.39,36.27,0.4,32.3,26.3,32.224,43,"e00fce6856818e5885f65487",2022-09-06 01:05:59,2022-09-06 01:05:59,2022-09-06 01:05:59,2022-09-06
"8","AOo2fg2yhG","MOOSPMPSParser",1662426960,8.75,8.75,5.16,11.69,1.35,5.46,5.46,12.19,1.44,5.46,1678.32,485.77,267786.03,53.52,41.1,3.93,41.2,41.21,0.57,0.4,41.22,0.42,31.7,31.5,27.36,43,"e00fce6856818e5885f65487",2022-09-06 01:15:59,2022-09-06 01:15:59,2022-09-06 01:15:59,2022-09-06
"9","aTBn17tM2G","MOOSPMPSParser",1662427560,11.08,11.08,8.39,14.42,1.86,8.87,8.87,15.19,2.16,8.87,2060.11,595.11,268231.19,63.87,66.8,4.48,66.97,66.99,1.02,0.46,67,0.43,30.5,31.7,36.13,43,"e00fce6856818e5885f65487",2022-09-06 01:25:59,2022-09-06 01:25:59,2022-09-06 01:25:59,2022-09-06
"10","cGHgLBZPUD","MOOSPMPSParser",1662428160,11.5,11.5,4.65,15.95,1.16,4.92,4.92,17.15,1.16,4.92,2138.17,622.91,268732.03,82.29,37.01,6.55,37.11,37.12,1.62,0.76,37.13,0.44,29.3,34.3,32.536,43,"e00fce6856818e5885f65487",2022-09-06 01:35:59,2022-09-06 01:35:59,2022-09-06 01:35:59,2022-09-06
