"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","hHK0MgJDNz","MOOSPMPSParser",1663200240,1.79,11.75,1.81,95.14,0.31,1.92,1.92,71.62,0.31,1.92,481.9,142.23,348580.59,106.63,14.44,40.76,14.47,14.48,14.49,1.26,14.48,0.47,23.6,42.8,42.687,43,"e00fce6856818e5885f65487",2022-09-15 00:04:01,2022-09-15 00:04:01,2022-09-15 00:04:01,2022-09-15
"2","3iwnLfvDk8","MOOSPMPSParser",1663200840,1.52,1.52,2.11,2.55,0.22,2.23,2.23,3,0.22,2.23,456.25,135.14,348717.12,17.84,16.81,2.38,16.85,16.85,0.61,0.44,16.86,0.48,23.5,40.7,41.605,43,"e00fce6856818e5885f65487",2022-09-15 00:14:01,2022-09-15 00:14:01,2022-09-15 00:14:01,2022-09-15
"3","kPQxa5UDr8","MOOSPMPSParser",1663201440,1.13,1.13,1.81,2.1,0.19,1.92,1.92,2.14,0.19,1.92,393.57,113.59,348832.38,15.92,14.42,1.57,14.46,14.46,0,0,14.47,0.46,23.4,40.6,42.536,43,"e00fce6856818e5885f65487",2022-09-15 00:24:01,2022-09-15 00:24:01,2022-09-15 00:24:01,2022-09-15
"4","nW1MPtJXe0","MOOSPMPSParser",1663202040,1.11,1.11,1.42,1.91,0.15,1.51,1.51,2.06,0.22,1.51,401.55,117.52,348944.81,13.89,11.33,1.34,11.36,11.37,0.16,0.16,11.37,0.46,23.4,40.6,29.494,43,"e00fce6856818e5885f65487",2022-09-15 00:34:01,2022-09-15 00:34:01,2022-09-15 00:34:01,2022-09-15
"5","8J6Cq1iboH","MOOSPMPSParser",1663202640,0.86,0.86,1.24,1.65,0.18,1.31,1.31,1.75,0.18,1.31,339.52,98.23,349038.94,13.85,9.86,1.16,9.88,9.89,0.18,0.09,9.89,0.45,23.3,40.3,39.162,43,"e00fce6856818e5885f65487",2022-09-15 00:44:01,2022-09-15 00:44:01,2022-09-15 00:44:01,2022-09-15
"6","OJfLbZILHL","MOOSPMPSParser",1663203240,0.72,0.72,1.03,1.4,0.07,1.09,1.09,1.65,0.11,1.09,305.51,89.15,349120.97,12.27,8.21,1.4,8.23,8.23,0.19,0.19,8.23,0.46,23.3,40,40.136,43,"e00fce6856818e5885f65487",2022-09-15 00:54:01,2022-09-15 00:54:01,2022-09-15 00:54:01,2022-09-15
"7","2wmceW3rid","MOOSPMPSParser",1663203840,0.38,0.38,1.15,0.8,0.08,1.21,1.21,1.1,0.18,1.21,229.05,65.33,349195.91,8.98,9.12,1.12,9.14,9.15,0.4,0.15,9.15,0.46,22.8,42.1,40.86,43,"e00fce6856818e5885f65487",2022-09-15 01:04:01,2022-09-15 01:04:01,2022-09-15 01:04:01,2022-09-15
"8","CAHCWKUT80","MOOSPMPSParser",1663204440,0.35,0.35,1.12,0.99,0.11,1.18,1.18,1.12,0.17,1.18,241.73,67.03,349267.28,9.97,8.9,0.92,8.92,8.92,0.08,0.08,8.93,0.48,22.4,45.7,42.625,43,"e00fce6856818e5885f65487",2022-09-15 01:14:01,2022-09-15 01:14:01,2022-09-15 01:14:01,2022-09-15
"9","V3r2LyBiUJ","MOOSPMPSParser",1663205040,0.28,0.28,1.05,0.76,0.11,1.12,1.12,0.85,0.11,1.12,212.92,61.07,349332.78,8.81,8.4,0.78,8.42,8.42,0.09,0.09,8.42,0.47,21.8,46,40.751,43,"e00fce6856818e5885f65487",2022-09-15 01:24:01,2022-09-15 01:24:01,2022-09-15 01:24:01,2022-09-15
"10","XeJDgDBuIj","MOOSPMPSParser",1663205640,0.08,0.08,0.72,0.51,0.02,0.77,0.77,0.68,0.05,0.77,174.59,49.24,349380.19,7.1,5.77,1.15,5.78,5.78,0.19,0.11,5.79,0.46,21.6,48,41.443,43,"e00fce6856818e5885f65487",2022-09-15 01:34:01,2022-09-15 01:34:01,2022-09-15 01:34:01,2022-09-15
