"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","IvsXztIEQJ","MOOSPMPSParser",1674433981,16.75,16.75,6.17,22.65,2.14,6.52,6.52,23.28,2.19,6.52,2213.75,616.55,432.42,86.99,49.12,4.75,49.24,49.25,65526.4,571.51,49.27,0.46,-1.8,65.5,10.024,43,"e00fce6856818e5885f65487",2023-01-23 00:33:03,2023-01-23 00:33:03,2023-01-23 00:33:03,2023-01-23
"2","frcACf8wUK","MOOSPMPSParser",1674495361,3.62,3.62,3.48,6.6,0.56,3.68,3.68,6.99,0.6,3.68,688.06,200.02,250.93,41.48,27.72,3.17,27.79,27.8,35.79,611.83,27.81,0.45,2.4,68.3,19.056,43,"e00fce6856818e5885f65487",2023-01-23 17:36:03,2023-01-23 17:36:03,2023-01-23 17:36:03,2023-01-23
"3","sa6bfFTqvI","MOOSPMPSParser",1674495961,2.62,2.62,3.03,4.81,0.55,3.2,3.2,5.16,0.55,3.2,580.4,166.55,437.88,31.11,24.12,2.17,24.18,24.19,39.6,570.56,24.19,0.42,3,62.3,25.139,43,"e00fce6856818e5885f65487",2023-01-23 17:46:03,2023-01-23 17:46:03,2023-01-23 17:46:03,2023-01-23
"4","nKEGe91zf4","MOOSPMPSParser",1674496561,4.13,4.13,4.62,7.11,0.89,4.88,4.88,7.29,0.94,4.88,762.01,219.3,693.04,44.68,36.75,2.7,36.84,36.85,41.39,554.55,36.86,0.43,3.7,62.1,26.138,43,"e00fce6856818e5885f65487",2023-01-23 17:56:03,2023-01-23 17:56:03,2023-01-23 17:56:03,2023-01-23
"5","BUBBPmk5zs","MOOSPMPSParser",1674497161,5.65,5.65,4.6,8.91,0.98,4.86,4.86,9.48,1.06,4.86,940.76,270.86,996.85,56.06,36.62,3.11,36.71,36.72,44.37,556.51,36.73,0.43,3.9,62.1,24.495,43,"e00fce6856818e5885f65487",2023-01-23 18:06:03,2023-01-23 18:06:03,2023-01-23 18:06:03,2023-01-23
"6","kf1WiJXbcp","MOOSPMPSParser",1674497761,5.8,5.8,4.35,9.52,0.94,4.6,4.6,10.16,0.99,4.6,972.75,281.07,1295.63,57.77,34.6,4.04,34.69,34.7,45.79,549.73,34.7,0.42,4.1,59.6,24.411,43,"e00fce6856818e5885f65487",2023-01-23 18:16:03,2023-01-23 18:16:03,2023-01-23 18:16:03,2023-01-23
"7","YzHO9ut7HE","MOOSPMPSParser",1674498361,5.91,5.91,4.18,9.42,0.83,4.42,4.42,9.69,0.83,4.42,993.54,287.6,1590.25,54.82,33.27,3.2,33.35,33.36,47.34,531.09,33.37,0.41,4.4,57.5,25.217,43,"e00fce6856818e5885f65487",2023-01-23 18:26:03,2023-01-23 18:26:03,2023-01-23 18:26:03,2023-01-23
"8","n8IkxqtUjA","MOOSPMPSParser",1674498961,6.23,6.23,4.87,9.68,1.13,5.15,5.15,10.11,1.13,5.15,1032.58,298.07,1897.41,54.29,38.79,3.25,38.89,38.9,48,527.79,38.9,0.45,4.3,59,24.611,43,"e00fce6856818e5885f65487",2023-01-23 18:36:03,2023-01-23 18:36:03,2023-01-23 18:36:03,2023-01-23
"9","J6EBmsJOlI","MOOSPMPSParser",1674499561,6.08,6.08,4.26,9.75,0.87,4.5,4.5,10.17,0.87,4.5,1006.99,293.04,2228.24,58.26,33.89,3.36,33.97,33.98,45.5,536.53,33.99,0.43,4.1,58.6,23.786,43,"e00fce6856818e5885f65487",2023-01-23 18:46:03,2023-01-23 18:46:03,2023-01-23 18:46:03,2023-01-23
"10","ktzIaW4QxN","MOOSPMPSParser",1674500161,5.19,5.19,3.95,8.3,0.83,4.18,4.18,8.74,0.83,4.18,878.67,253.69,2505.55,49.14,31.45,3.63,31.53,31.54,44.27,535.33,31.55,0.43,4.1,58.6,26.786,43,"e00fce6856818e5885f65487",2023-01-23 18:56:03,2023-01-23 18:56:03,2023-01-23 18:56:03,2023-01-23
"11","KZRATYGbAB","MOOSPMPSParser",1674500761,5.81,5.81,4.43,8.93,0.86,4.69,4.69,9.24,0.86,4.69,975.54,280.55,2796.01,52.51,35.27,3.08,35.36,35.37,45.73,528.42,35.38,0.43,4.3,56.6,25.231,43,"e00fce6856818e5885f65487",2023-01-23 19:06:03,2023-01-23 19:06:03,2023-01-23 19:06:03,2023-01-23
"12","W9dFA1VLMZ","MOOSPMPSParser",1674501361,5.37,5.37,4.44,8.81,0.76,4.69,4.69,9.36,0.77,4.69,932.72,272.26,3077.86,55.54,35.34,3.86,35.43,35.44,48.27,518.22,35.45,0.43,5,54.4,28.45,43,"e00fce6856818e5885f65487",2023-01-23 19:16:03,2023-01-23 19:16:03,2023-01-23 19:16:03,2023-01-23
"13","WKzmN0O38u","MOOSPMPSParser",1674501961,5.14,5.14,4.19,8.2,0.96,4.43,4.43,8.79,1.01,4.43,909.15,263.39,3363.68,50.81,33.34,3.28,33.43,33.44,51.89,501.82,33.45,0.41,4.7,54.9,28.908,43,"e00fce6856818e5885f65487",2023-01-23 19:26:03,2023-01-23 19:26:03,2023-01-23 19:26:03,2023-01-23
"14","UKFI0WPmc1","MOOSPMPSParser",1674502561,5.56,5.56,4.33,8.66,0.92,4.58,4.58,9.1,1,4.58,932.45,267.57,3658.42,53.9,34.49,2.58,34.58,34.59,47.05,511.9,34.6,0.44,4.3,56,28.573,43,"e00fce6856818e5885f65487",2023-01-23 19:36:03,2023-01-23 19:36:03,2023-01-23 19:36:03,2023-01-23
"15","INMcXjHnFy","MOOSPMPSParser",1674503161,5.7,5.7,4.74,9.21,1,5.01,5.01,9.76,1.04,5.01,960.75,276.68,3981.89,54.61,37.75,3.82,37.84,37.85,45.17,516.67,37.86,0.43,4,57.5,28.897,43,"e00fce6856818e5885f65487",2023-01-23 19:46:03,2023-01-23 19:46:03,2023-01-23 19:46:03,2023-01-23
"16","tjlbqpwN7i","MOOSPMPSParser",1674503761,6.57,6.57,4.97,10.54,1.31,5.26,5.26,11.05,1.39,5.26,1061.34,307.94,4325.78,61.32,39.6,3.67,39.7,39.71,42.6,528.24,39.72,0.45,3.8,58.6,28.57,43,"e00fce6856818e5885f65487",2023-01-23 19:56:03,2023-01-23 19:56:03,2023-01-23 19:56:03,2023-01-23
"17","Z7XF46tq9B","MOOSPMPSParser",1674504361,6.59,6.59,5.75,11.13,1.26,6.08,6.08,11.49,1.3,6.08,1101.82,318.2,4709.91,66.65,45.77,3.53,45.88,45.9,43.07,533.5,45.91,0.45,4.2,56.9,28.045,43,"e00fce6856818e5885f65487",2023-01-23 20:06:03,2023-01-23 20:06:03,2023-01-23 20:06:03,2023-01-23
"18","BDYcEgWn3B","MOOSPMPSParser",1674504961,6.44,6.44,5.98,10.78,1.22,6.32,6.32,11.32,1.3,6.32,1077.29,311.7,5089,68.17,47.57,4.31,47.69,47.7,46.26,521.93,47.71,0.44,4.6,55.2,28.894,43,"e00fce6856818e5885f65487",2023-01-23 20:16:03,2023-01-23 20:16:03,2023-01-23 20:16:03,2023-01-23
"19","SOAFPFaJzX","MOOSPMPSParser",1674505561,6.35,6.35,5.23,10.77,1.14,5.53,5.53,11.22,1.17,5.53,1059.08,308.34,5458.34,65.15,41.63,4.3,41.73,41.74,48.84,508.15,41.75,0.43,4.8,53.4,28.153,43,"e00fce6856818e5885f65487",2023-01-23 20:26:03,2023-01-23 20:26:03,2023-01-23 20:26:03,2023-01-23
"20","ImKpLAKYUr","MOOSPMPSParser",1674506161,6.49,6.49,5.02,10.95,1.13,5.3,5.3,11.38,1.17,5.3,1098.94,314.43,5836.72,65.9,39.93,4.02,40.03,40.04,46.77,510.96,40.05,0.45,4.5,55.2,27.9,43,"e00fce6856818e5885f65487",2023-01-23 20:36:03,2023-01-23 20:36:03,2023-01-23 20:36:03,2023-01-23
"21","tbtONxx9VV","MOOSPMPSParser",1674506761,7.21,7.21,7.15,12.17,1.16,7.56,7.56,12.7,1.2,7.56,1193.41,345.77,6301.62,72.4,56.95,4.38,57.09,57.11,45.29,512.31,57.12,0.47,4.2,55.2,29.667,43,"e00fce6856818e5885f65487",2023-01-23 20:46:03,2023-01-23 20:46:03,2023-01-23 20:46:03,2023-01-23
"22","UOh439hkZ4","MOOSPMPSParser",1674507361,7.63,7.63,7.86,13.14,1.6,8.32,8.32,13.72,1.68,8.32,1239.25,359.51,6779.44,77.79,62.61,5.02,62.76,62.78,41.42,524.89,62.79,0.46,3.8,56.8,29.823,43,"e00fce6856818e5885f65487",2023-01-23 20:56:03,2023-01-23 20:56:03,2023-01-23 20:56:03,2023-01-23
"23","rDqgCYVz6O","MOOSPMPSParser",1674507961,7.44,7.44,6.52,12.9,1.21,6.89,6.89,13.51,1.26,6.89,1229.59,353.42,7251.45,77.38,51.89,5.52,52.02,52.04,40.94,533.98,52.05,0.46,3.8,57.7,28.908,43,"e00fce6856818e5885f65487",2023-01-23 21:06:03,2023-01-23 21:06:03,2023-01-23 21:06:03,2023-01-23
"24","fkAAffURER","MOOSPMPSParser",1674508620,7.97,7.97,8.01,13.42,1.38,8.47,8.47,14.07,1.52,8.47,1270.39,366.81,7790.22,77,63.78,5.11,63.94,63.96,37.75,540.07,63.97,0.46,3.1,59.6,28.772,43,"e00fce6856818e5885f65487",2023-01-23 21:17:02,2023-01-23 21:17:02,2023-01-23 21:17:02,2023-01-23
"25","XQGFjVmrCE","MOOSPMPSParser",1674509220,9.83,9.83,7.52,16.9,1.58,7.95,7.95,17.72,1.58,7.95,1477.03,430.34,8348.06,98.86,59.84,7.15,60,60.01,35.75,547.23,60.02,0.46,3,60.9,28.491,43,"e00fce6856818e5885f65487",2023-01-23 21:27:02,2023-01-23 21:27:02,2023-01-23 21:27:02,2023-01-23
"26","SD83Q9HsIv","MOOSPMPSParser",1674509820,9.73,9.73,7.78,16.35,1.92,8.22,8.22,17.53,2,8.22,1451.2,423.66,8916.99,94.2,61.92,6.61,62.08,62.09,34.48,551.9,62.11,0.47,3,60.4,30.369,43,"e00fce6856818e5885f65487",2023-01-23 21:37:02,2023-01-23 21:37:02,2023-01-23 21:37:02,2023-01-23
"27","rLOVzSPu7M","MOOSPMPSParser",1674510420,10.29,10.29,9.8,17.75,2.09,10.36,10.36,18.62,2.16,10.36,1551.21,449.53,9536.57,102.48,77.99,7.09,78.18,78.21,33.9,553.6,78.22,0.48,2.9,60.8,30.481,43,"e00fce6856818e5885f65487",2023-01-23 21:47:02,2023-01-23 21:47:02,2023-01-23 21:47:02,2023-01-23
