"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","Bb0H3PDt04","MOOSPMPSParser",1677888180,2.42,2.42,2.15,3.88,3.88,2.27,2.28,4.08,4.08,2.28,567.13,161.34,2868.92,28.74,17.07,1.95,17.12,17.13,71.57,403.83,17.13,0.49,6.8,47.5,42.784,42,"e00fce6856818e5885f65487",2023-03-04 00:03:01,2023-03-04 00:03:02,2023-03-04 00:03:02,2023-03-04
"2","mwP4MeC1K3","MOOSPMPSParser",1677946981,7.18,7.18,8.45,13.6,13.6,9.34,9.66,14.87,14.87,9.83,1161.21,335.18,624.32,78.41,66.84,7.13,67.41,67.49,19.63,497.45,67.5,0.59,1.9,43.6,20.89,42,"e00fce6856818e5885f65487",2023-03-04 16:23:03,2023-03-04 16:23:03,2023-03-04 16:23:03,2023-03-04
"3","7rcEzFOjCo","MOOSPMPSParser",1677947581,7.54,7.54,8.74,13.97,13.97,9.63,9.95,14.94,14.94,10.11,1260.27,364.44,1238.21,85.89,69.11,6.74,69.68,69.75,32.9,427.69,69.77,0.59,3,40.2,21.405,42,"e00fce6856818e5885f65487",2023-03-04 16:33:03,2023-03-04 16:33:03,2023-03-04 16:33:03,2023-03-04
"4","eu3TBTdGWy","MOOSPMPSParser",1677948181,7.77,7.77,8.17,13.48,13.48,8.97,9.24,14.54,14.54,9.37,1292.07,374.34,1824.24,84.15,64.67,5.12,65.16,65.23,41.93,379.23,65.24,0.59,3.8,36.1,29.854,42,"e00fce6856818e5885f65487",2023-03-04 16:43:03,2023-03-04 16:43:03,2023-03-04 16:43:03,2023-03-04
"5","6100UKJykC","MOOSPMPSParser",1677948781,7.55,7.55,8.37,13.56,13.56,9.14,9.38,14.69,14.69,9.5,1266.51,366.93,2411.21,85.68,66.26,6.97,66.72,66.78,47.03,352.88,66.8,0.58,4.2,34.7,36.568,42,"e00fce6856818e5885f65487",2023-03-04 16:53:03,2023-03-04 16:53:03,2023-03-04 16:53:03,2023-03-04
"6","xZRR791sYp","MOOSPMPSParser",1677949381,7.24,7.24,8.23,12.92,12.92,8.91,9.08,13.67,13.67,9.17,1217.24,351.9,2979.67,81.6,65.25,6.4,65.63,65.68,48.76,338.03,65.69,0.56,3.1,35.8,41.162,42,"e00fce6856818e5885f65487",2023-03-04 17:03:03,2023-03-04 17:03:03,2023-03-04 17:03:03,2023-03-04
"7","63rSxREDk4","MOOSPMPSParser",1677949981,7.99,7.99,9.05,13.99,13.99,9.96,10.29,14.94,14.94,10.45,1293.84,378.39,3583.68,86.75,71.58,6.78,72.15,72.23,47.93,327.1,72.25,0.6,3.5,34.7,42.281,42,"e00fce6856818e5885f65487",2023-03-04 17:13:03,2023-03-04 17:13:03,2023-03-04 17:13:03,2023-03-04
"8","MJANN4vRHJ","MOOSPMPSParser",1677950581,7.86,7.86,8.84,14.48,14.48,9.8,10.18,15.7,15.7,10.36,1356.55,390.92,4192.05,95.23,69.81,7.75,70.44,70.53,53.27,323.22,70.55,0.6,4.6,36,42.159,42,"e00fce6856818e5885f65487",2023-03-04 17:23:03,2023-03-04 17:23:03,2023-03-04 17:23:03,2023-03-04
"9","75DyGTvQ9I","MOOSPMPSParser",1677951181,7.78,7.78,7.81,14.03,14.03,8.45,8.61,15.09,15.09,8.68,1315.61,380.22,4761.27,91.17,61.97,7.71,62.32,62.36,56.05,328.13,62.38,0.57,4.3,37.1,42.433,42,"e00fce6856818e5885f65487",2023-03-04 17:33:03,2023-03-04 17:33:03,2023-03-04 17:33:03,2023-03-04
"10","QlzKYH71My","MOOSPMPSParser",1677951781,7.83,7.83,8.13,14.33,14.33,8.94,9.23,15.32,15.32,9.37,1351.12,388.46,5333.06,91.9,64.29,7.22,64.8,64.87,56.47,326.4,64.88,0.6,4.2,37,42.008,42,"e00fce6856818e5885f65487",2023-03-04 17:43:03,2023-03-04 17:43:03,2023-03-04 17:43:03,2023-03-04
"11","nOPGN5PimE","MOOSPMPSParser",1677952381,8,8,8.24,14.34,14.34,8.91,9.08,15.41,15.41,9.16,1360.86,391.75,5898.85,91.56,65.36,8.05,65.72,65.77,56.49,327.89,65.79,0.57,4.8,36.3,42.494,42,"e00fce6856818e5885f65487",2023-03-04 17:53:03,2023-03-04 17:53:03,2023-03-04 17:53:03,2023-03-04
"12","fNtM0XSc9x","MOOSPMPSParser",1677952981,8.21,8.21,7.86,14.79,14.79,8.58,8.8,15.89,15.89,8.91,1430.99,403.04,6489.39,94.72,62.26,8.14,62.68,62.74,59.2,325.77,62.75,0.58,5,38.3,42.88,42,"e00fce6856818e5885f65487",2023-03-04 18:03:03,2023-03-04 18:03:03,2023-03-04 18:03:03,2023-03-04
"13","I1nQquoBBP","MOOSPMPSParser",1677953581,7.76,7.76,6.59,12.77,12.77,7.03,7.07,13.4,13.4,7.1,1410.57,378.81,6983.89,79.56,52.39,5.06,52.58,52.61,59.53,363.06,52.62,0.5,4.5,48.4,41.883,42,"e00fce6856818e5885f65487",2023-03-04 18:13:03,2023-03-04 18:13:03,2023-03-04 18:13:03,2023-03-04
"14","thgv3KB2ts","MOOSPMPSParser",1677954181,7.31,7.31,6.33,11.78,11.78,6.7,6.7,12.3,12.3,6.7,1324.8,357.85,7431.32,68.2,50.41,5.18,50.54,50.56,59.08,404.66,50.57,0.48,4.7,49.9,36.884,42,"e00fce6856818e5885f65487",2023-03-04 18:23:03,2023-03-04 18:23:03,2023-03-04 18:23:03,2023-03-04
"15","2EdFALrwLi","MOOSPMPSParser",1677954781,7.23,7.23,6.5,12.11,12.11,6.88,6.88,12.95,12.95,6.88,1313.32,359.37,7875.29,75.25,51.78,5.63,51.91,51.92,59.85,416.35,51.93,0.48,4.9,49.3,34.986,42,"e00fce6856818e5885f65487",2023-03-04 18:33:03,2023-03-04 18:33:03,2023-03-04 18:33:03,2023-03-04
"16","TcMOhcqux3","MOOSPMPSParser",1677955381,7.22,7.22,6.32,11.72,11.72,6.79,6.87,12.29,12.29,6.92,1330.02,356.38,8305.17,75.61,50.21,4.76,50.44,50.47,61.98,416.83,50.48,0.52,5.2,50,34.439,42,"e00fce6856818e5885f65487",2023-03-04 18:43:03,2023-03-04 18:43:03,2023-03-04 18:43:03,2023-03-04
"17","GcRCWs12ht","MOOSPMPSParser",1677955981,7.99,7.99,6.08,12.39,12.39,6.43,6.44,13.06,13.06,6.44,1525.87,389.08,8744.73,74.13,48.41,5.06,48.53,48.55,63.18,425.72,48.56,0.49,5.8,49.2,34.449,42,"e00fce6856818e5885f65487",2023-03-04 18:53:03,2023-03-04 18:53:03,2023-03-04 18:53:03,2023-03-04
"18","5BUZAJnuW1","MOOSPMPSParser",1677956640,7.01,7.01,5.84,10.99,10.99,6.26,6.32,12.05,12.05,6.36,1194.69,342.84,9208.71,72.8,46.4,5.73,46.6,46.62,65.5,426.33,46.63,0.5,5.8,49.2,35.647,42,"e00fce6856818e5885f65487",2023-03-04 19:04:02,2023-03-04 19:04:02,2023-03-04 19:04:02,2023-03-04
"19","m08316sk8f","MOOSPMPSParser",1677957240,7.05,7.05,7.45,11.98,11.98,8.04,8.18,12.81,12.81,8.24,1277.09,370.54,9670.89,80.5,59.12,5.4,59.43,59.47,71.33,407.95,59.48,0.54,7.2,42.6,36.976,42,"e00fce6856818e5885f65487",2023-03-04 19:14:02,2023-03-04 19:14:02,2023-03-04 19:14:02,2023-03-04
"20","iUyZcfvqSs","MOOSPMPSParser",1677957840,6.67,6.67,7,12,12,7.46,7.51,12.79,12.79,7.53,1271.27,369.94,10157.72,82.2,55.69,5.42,55.88,55.91,80.82,350.98,55.92,0.51,8.8,34.6,41.283,42,"e00fce6856818e5885f65487",2023-03-04 19:24:02,2023-03-04 19:24:02,2023-03-04 19:24:02,2023-03-04
"21","RekoGVMmXw","MOOSPMPSParser",1677958440,7.52,7.52,6.84,13.3,13.3,7.32,7.39,14.44,14.44,7.43,1423.49,414.29,10650.43,95.61,54.38,6.22,54.6,54.63,91.54,327.84,54.64,0.53,10.6,32.7,42.822,42,"e00fce6856818e5885f65487",2023-03-04 19:34:02,2023-03-04 19:34:02,2023-03-04 19:34:02,2023-03-04
"22","olo3A3CQjz","MOOSPMPSParser",1677959040,7.46,7.46,6.73,12.41,12.41,7.2,7.27,13.22,13.22,7.31,1427.23,410.16,11147.95,86.06,53.5,6.45,53.72,53.75,100.11,305.79,53.76,0.53,10.7,31.9,42.874,42,"e00fce6856818e5885f65487",2023-03-04 19:44:02,2023-03-04 19:44:02,2023-03-04 19:44:02,2023-03-04
"23","CSXuQrSlGJ","MOOSPMPSParser",1677959640,7.92,7.92,7.57,13.05,13.05,8.13,8.24,13.6,13.6,8.29,1476.33,426.25,11669.84,91.5,60.13,6.42,60.4,60.44,103.96,292.4,60.46,0.53,11,30.5,43.383,42,"e00fce6856818e5885f65487",2023-03-04 19:54:02,2023-03-04 19:54:02,2023-03-04 19:54:02,2023-03-04
"24","q1oJB0JpZw","MOOSPMPSParser",1677960240,7.83,7.83,7.15,12.45,12.45,7.68,7.78,13.21,13.21,7.83,1451.41,421.85,12186.07,90.45,56.75,5.98,57.02,57.05,107.94,280.28,57.06,0.54,11.2,30.1,43.613,42,"e00fce6856818e5885f65487",2023-03-04 20:04:02,2023-03-04 20:04:02,2023-03-04 20:04:02,2023-03-04
