"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","FIQVqfbTXd","MOOSPMPSParser",1675814700,11.05,11.05,3.73,13.92,46.98,3.95,3.95,14.12,14.15,3.95,1960.95,538.77,3394.5,61.08,29.72,2.5,29.8,29.81,88.88,298,29.81,0.45,10.4,33.1,43.249,42,"e00fce6856818e5885f65487",2023-02-08 00:05:02,2023-02-08 00:05:02,2023-02-08 00:05:02,2023-02-08
"2","xwrLravjzR","MOOSPMPSParser",1675815300,12.96,12.96,4.28,16.74,16.74,4.53,4.53,17.06,17.06,4.53,2238.31,614.02,3673.96,71.76,34.09,2.73,34.17,34.18,78.18,331.04,34.19,0.46,8.6,37.8,43.201,42,"e00fce6856818e5885f65487",2023-02-08 00:15:02,2023-02-08 00:15:02,2023-02-08 00:15:02,2023-02-08
"3","dTJv2Lpw58","MOOSPMPSParser",1675815900,13.52,13.52,4.16,16.98,16.98,4.4,4.4,17.29,17.29,4.4,2260.02,622.55,3959.07,71.14,33.16,3.04,33.24,33.25,69.2,356.56,33.26,0.46,7.3,40.5,43.809,42,"e00fce6856818e5885f65487",2023-02-08 00:25:02,2023-02-08 00:25:02,2023-02-08 00:25:02,2023-02-08
"4","J2TV5DCtDO","MOOSPMPSParser",1675816500,14.3,14.3,4.48,17.86,17.86,4.73,4.73,18.19,18.19,4.73,2353.19,642.03,4257.77,73.33,35.63,2.58,35.72,35.73,61.86,377.4,35.73,0.44,6.7,42.9,43.928,42,"e00fce6856818e5885f65487",2023-02-08 00:35:02,2023-02-08 00:35:02,2023-02-08 00:35:02,2023-02-08
"5","OU5RyTccRV","MOOSPMPSParser",1675817100,15.29,15.29,4.59,19.63,19.63,4.85,4.85,19.78,19.78,4.85,2470.31,684.56,4573.56,80.51,36.54,2.53,36.63,36.64,55.72,399.73,36.65,0.46,6,44.6,43.508,42,"e00fce6856818e5885f65487",2023-02-08 00:45:02,2023-02-08 00:45:02,2023-02-08 00:45:02,2023-02-08
"6","EV8rFGSoGd","MOOSPMPSParser",1675817700,15.13,15.13,4.01,19.11,19.11,4.24,4.24,19.33,19.33,4.24,2416.96,664.75,4888.65,78.13,31.95,2.79,32.03,32.04,50.41,411.8,32.04,0.48,5.4,44.8,43.211,42,"e00fce6856818e5885f65487",2023-02-08 00:55:02,2023-02-08 00:55:02,2023-02-08 00:55:02,2023-02-08
"7","tc4BsCu7fP","MOOSPMPSParser",1675818300,14.98,14.98,4.78,19.29,19.29,5.06,5.06,19.71,19.71,5.06,2356.54,651.44,5203.27,80.92,38.08,3.33,38.18,38.19,45.91,421.12,38.2,0.45,4.9,46.3,42.737,42,"e00fce6856818e5885f65487",2023-02-08 01:05:02,2023-02-08 01:05:02,2023-02-08 01:05:02,2023-02-08
"8","sx2DaQakjD","MOOSPMPSParser",1675818900,16.14,16.14,5.25,20.93,20.93,5.55,5.55,21.39,21.39,5.55,2468.32,689.17,5578.73,85.89,41.79,3.9,41.9,41.91,42.23,435.4,41.92,0.44,4.6,47.9,41.751,42,"e00fce6856818e5885f65487",2023-02-08 01:15:02,2023-02-08 01:15:02,2023-02-08 01:15:02,2023-02-08
"9","sZkMVUoJpX","MOOSPMPSParser",1675819500,15.92,15.92,5.09,20.79,20.79,5.38,5.38,21.29,21.29,5.38,2441.97,670.93,5918,83.78,40.51,4.83,40.61,40.62,38.49,451.07,40.63,0.43,4.1,49.4,40.534,42,"e00fce6856818e5885f65487",2023-02-08 01:25:02,2023-02-08 01:25:02,2023-02-08 01:25:02,2023-02-08
"10","NGJwT5pzd6","MOOSPMPSParser",1675820100,16.19,16.19,5.34,20.75,20.75,5.64,5.64,21.41,21.41,5.64,2471.59,681.82,6279.02,85.88,42.47,3.49,42.58,42.59,34.99,463.39,42.6,0.44,3.8,50.3,38.743,42,"e00fce6856818e5885f65487",2023-02-08 01:35:02,2023-02-08 01:35:02,2023-02-08 01:35:02,2023-02-08
