"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","vcXwFUtQh2","MOOSPMPSParser",1676764920,28.35,24.82,11.8,39.97,36.52,12.48,12.48,40.98,40.98,12.48,4704.73,1343.37,21748.83,223.6,93.92,10.42,94.15,94.18,102.51,290.85,94.2,0.42,13.4,27.3,43.35,42,"e00fce6856818e5885f65487",2023-02-19 00:02:02,2023-02-19 00:02:02,2023-02-19 00:02:02,2023-02-19
"2","1g3O7uynHI","MOOSPMPSParser",1676765520,27.28,24.12,10.69,37.59,35.12,11.31,11.31,38.38,38.38,11.31,4526.54,1278.73,22555.23,205.9,85.13,7.96,85.34,85.37,99.85,287.16,85.39,0.43,12.2,28.3,43.14,42,"e00fce6856818e5885f65487",2023-02-19 00:12:02,2023-02-19 00:12:02,2023-02-19 00:12:02,2023-02-19
"3","898fvqCItO","MOOSPMPSParser",1676766120,27.85,24.77,11.49,38.55,35.81,12.15,12.15,39.42,39.42,12.15,4565.11,1295.96,23390.06,206.72,91.44,9.61,91.67,91.69,94.91,292.25,91.71,0.4,10.9,32.3,43.324,42,"e00fce6856818e5885f65487",2023-02-19 00:22:02,2023-02-19 00:22:02,2023-02-19 00:22:02,2023-02-19
"4","HlENKLBkeN","MOOSPMPSParser",1676766720,27.96,25.18,11.32,40.2,36.85,11.97,11.97,41.13,41.12,11.97,4570.13,1300.83,24248.24,219.26,90.13,9.69,90.36,90.38,86.98,312.22,90.4,0.42,9.8,34.2,43.345,42,"e00fce6856818e5885f65487",2023-02-19 00:32:02,2023-02-19 00:32:02,2023-02-19 00:32:02,2023-02-19
"5","cCSEjMk52G","MOOSPMPSParser",1676834941,0,0,0.39,0.04,0.04,0.42,0.42,0.24,0.24,0.42,113.23,27.81,37.28,4.69,3.1,0.43,3.11,3.11,74.14,239.48,3.11,0.51,8.2,24.3,43.125,42,"e00fce6856818e5885f65487",2023-02-19 19:29:02,2023-02-19 19:29:03,2023-02-19 19:29:03,2023-02-19
"6","i6Wjostm4l","MOOSPMPSParser",1676835541,0,0,0.51,0.01,0.01,0.55,0.56,0.01,0.01,0.56,98.52,27.15,73.25,3.14,4.07,0.09,4.09,4.09,82.65,226.63,4.09,0.52,8.8,24.1,43.615,42,"e00fce6856818e5885f65487",2023-02-19 19:39:02,2023-02-19 19:39:03,2023-02-19 19:39:03,2023-02-19
"7","CqcSCOGmkQ","MOOSPMPSParser",1676836141,0,0,0.38,0.12,0.12,0.41,0.42,0.17,0.17,0.42,94.93,26.01,103.54,4.3,3.03,0.29,3.04,3.04,91.35,212.57,3.04,0.54,9.2,22.9,43.695,42,"e00fce6856818e5885f65487",2023-02-19 19:49:02,2023-02-19 19:49:03,2023-02-19 19:49:03,2023-02-19
"8","m5TcCNiE13","MOOSPMPSParser",1676836741,0,0,0.38,0.04,0.04,0.41,0.42,0.07,0.07,0.42,93.72,26.37,130.99,4.87,3.05,0.37,3.07,3.07,96.71,204.45,3.07,0.52,9.9,22.1,42.774,42,"e00fce6856818e5885f65487",2023-02-19 19:59:02,2023-02-19 19:59:03,2023-02-19 19:59:03,2023-02-19
"9","UMQdTowTH5","MOOSPMPSParser",1676837341,0,0,0.37,0.07,0.07,0.4,0.4,0.07,0.07,0.41,91.95,25.31,156.29,3.7,2.94,0.52,2.96,2.96,100.94,197.81,2.96,0.51,10,22,43.482,42,"e00fce6856818e5885f65487",2023-02-19 20:09:02,2023-02-19 20:09:03,2023-02-19 20:09:03,2023-02-19
"10","qzIYfwPKTC","MOOSPMPSParser",1676837941,0.04,0.04,0.55,0.08,0.08,0.59,0.6,0.11,0.11,0.6,113.63,32.11,188.34,3.53,4.35,0.29,4.37,4.38,103.61,195.45,4.38,0.53,10.4,21.9,43.066,42,"e00fce6856818e5885f65487",2023-02-19 20:19:02,2023-02-19 20:19:03,2023-02-19 20:19:03,2023-02-19
"11","jpLxn8m18F","MOOSPMPSParser",1676838541,0.01,0.01,0.68,0.18,0.18,0.73,0.73,0.26,0.26,0.74,127.91,37.16,223.63,4.71,5.37,0.34,5.39,5.4,104.99,191.28,5.4,0.52,10.3,22.2,43.369,42,"e00fce6856818e5885f65487",2023-02-19 20:29:02,2023-02-19 20:29:03,2023-02-19 20:29:03,2023-02-19
"12","CCE4qKanOz","MOOSPMPSParser",1676839141,0,0,0.54,0.14,0.14,0.59,0.59,0.17,0.17,0.6,126.36,34.82,260.27,5.4,4.31,0.22,4.33,4.34,104.22,191.17,4.34,0.5,10.3,21.4,42.967,42,"e00fce6856818e5885f65487",2023-02-19 20:39:02,2023-02-19 20:39:03,2023-02-19 20:39:03,2023-02-19
"13","ivKQ9bDnPZ","MOOSPMPSParser",1676839741,0,0,0.52,0.19,0.19,0.56,0.57,0.21,0.21,0.57,128.77,35.34,295.61,5.57,4.11,0.65,4.13,4.13,106.71,189.14,4.13,0.5,11,20.4,42.395,42,"e00fce6856818e5885f65487",2023-02-19 20:49:02,2023-02-19 20:49:03,2023-02-19 20:49:03,2023-02-19
"14","aPYCdxaguF","MOOSPMPSParser",1676840341,0.01,0.01,0.57,0.15,0.15,0.62,0.64,0.24,0.24,0.65,159.09,42.71,331.4,5.67,4.56,0.25,4.59,4.59,111.29,185.51,4.59,0.53,12.3,20.3,42.644,42,"e00fce6856818e5885f65487",2023-02-19 20:59:02,2023-02-19 20:59:03,2023-02-19 20:59:03,2023-02-19
"15","lDfZ33lvPT","MOOSPMPSParser",1676840941,0.03,0.03,0.55,0.19,0.19,0.6,0.61,0.19,0.19,0.61,157.06,42.59,367.78,4.43,4.37,0.18,4.39,4.39,114.72,182.87,4.39,0.52,11.9,20.3,42.81,42,"e00fce6856818e5885f65487",2023-02-19 21:09:02,2023-02-19 21:09:03,2023-02-19 21:09:03,2023-02-19
"16","MBFfOgX4UE","MOOSPMPSParser",1676841541,0.04,0.04,0.45,0.22,0.22,0.48,0.49,0.31,0.31,0.49,146.28,39.83,403.43,5.36,3.58,0.66,3.59,3.59,114.5,175.15,3.6,0.5,11.6,19.3,43.006,42,"e00fce6856818e5885f65487",2023-02-19 21:19:02,2023-02-19 21:19:03,2023-02-19 21:19:03,2023-02-19
"17","k8hXLsZl06","MOOSPMPSParser",1676842141,0.01,0.01,0.56,0.22,0.22,0.61,0.63,0.34,0.34,0.64,155.32,42.3,436.75,4.96,4.45,0.68,4.48,4.48,114.67,168.59,4.48,0.54,12.1,18.8,42.487,42,"e00fce6856818e5885f65487",2023-02-19 21:29:02,2023-02-19 21:29:03,2023-02-19 21:29:03,2023-02-19
"18","eCi7ubpkAj","MOOSPMPSParser",1676842741,0.04,0.04,0.52,0.19,0.19,0.57,0.59,0.23,0.23,0.6,155.44,41.73,473.34,4.97,4.07,0.51,4.11,4.11,116.13,162.88,4.11,0.53,12.7,18,42.793,42,"e00fce6856818e5885f65487",2023-02-19 21:39:02,2023-02-19 21:39:03,2023-02-19 21:39:03,2023-02-19
"19","zqTNdyxdZA","MOOSPMPSParser",1676843341,0.06,0.06,0.56,0.27,0.27,0.61,0.63,0.27,0.27,0.64,161.93,44.39,508.81,5.27,4.39,0.48,4.43,4.43,117.18,157.38,4.43,0.53,12.2,17.6,42.685,42,"e00fce6856818e5885f65487",2023-02-19 21:49:02,2023-02-19 21:49:03,2023-02-19 21:49:03,2023-02-19
"20","xZr1KQDrnt","MOOSPMPSParser",1676843941,0.05,0.05,0.62,0.27,0.27,0.68,0.69,0.31,0.31,0.7,157.97,43.22,548.54,5.5,4.92,0.46,4.96,4.96,115.59,157.28,4.96,0.53,12.6,17.4,42.495,42,"e00fce6856818e5885f65487",2023-02-19 21:59:02,2023-02-19 21:59:03,2023-02-19 21:59:03,2023-02-19
