"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","AcSjHmc2aN","MOOSPMPSParser",1672081800,3.58,3.58,3.67,6.62,0.71,3.88,3.88,6.76,0.71,3.88,730.49,210.47,275.71,41.45,29.19,2.51,29.27,29.28,67.77,573.25,29.28,0.41,8.7,51.8,20.934,43,"e00fce6856818e5885f65487",2022-12-26 19:10:03,2022-12-26 19:10:03,2022-12-26 19:10:03,2022-12-26
"2","iS7sW6CmQF","MOOSPMPSParser",1672082400,3.87,3.87,3.62,6.69,0.64,3.82,3.82,6.94,0.72,3.82,793.52,230.29,538.82,42.03,28.79,2.51,28.87,28.87,78.23,523.51,28.88,0.41,9.5,49.5,26.734,43,"e00fce6856818e5885f65487",2022-12-26 19:20:02,2022-12-26 19:20:03,2022-12-26 19:20:03,2022-12-26
"3","XORoV6Qb3h","MOOSPMPSParser",1672083000,3.79,3.79,3.45,6.49,0.51,3.64,3.64,6.72,0.51,3.64,781.47,227.16,782.93,44.04,27.44,1.55,27.51,27.52,84.81,495.76,27.52,0.4,10.3,47.2,27.778,43,"e00fce6856818e5885f65487",2022-12-26 19:30:03,2022-12-26 19:30:03,2022-12-26 19:30:03,2022-12-26
"4","as5RoUppJz","MOOSPMPSParser",1672083600,3.87,3.87,3.68,5.91,0.65,3.89,3.89,6.04,0.65,3.89,790.75,225.75,1018.49,41.85,29.29,1.83,29.37,29.37,92.32,469.34,29.38,0.41,11.1,45.1,28.561,43,"e00fce6856818e5885f65487",2022-12-26 19:40:03,2022-12-26 19:40:03,2022-12-26 19:40:03,2022-12-26
"5","pdQaKNTtOs","MOOSPMPSParser",1672084200,3.93,3.93,3.33,6.23,0.74,3.52,3.52,6.55,0.83,3.52,807.42,234.15,1250.04,45.62,26.49,2.06,26.56,26.56,96.59,450.35,26.57,0.4,11.8,42.8,29.15,43,"e00fce6856818e5885f65487",2022-12-26 19:50:02,2022-12-26 19:50:03,2022-12-26 19:50:03,2022-12-26
"6","fRQbRDbMwX","MOOSPMPSParser",1672084800,4.34,4.34,3.43,7.16,0.7,3.62,3.62,7.55,0.74,3.62,906.25,260.43,1508.69,52.55,27.28,2.32,27.35,27.36,99.49,436.94,27.36,0.41,12.1,42.3,29.206,43,"e00fce6856818e5885f65487",2022-12-26 20:00:03,2022-12-26 20:00:03,2022-12-26 20:00:03,2022-12-26
"7","lMaNfEFVmi","MOOSPMPSParser",1672085400,4.23,4.23,3.95,6.6,0.57,4.18,4.18,6.81,0.65,4.18,879.73,253.27,1770.49,50.18,31.44,1.85,31.52,31.53,104.42,426.17,31.54,0.43,13.2,39.9,28.63,43,"e00fce6856818e5885f65487",2022-12-26 20:10:03,2022-12-26 20:10:03,2022-12-26 20:10:03,2022-12-26
"8","Gfk5mm35A8","MOOSPMPSParser",1672086000,5.85,5.85,4.37,8.97,0.81,4.62,4.62,9.16,0.84,4.62,1118.26,319.63,2067.37,58.75,34.76,3.31,34.85,34.86,107.39,416.16,34.87,0.44,13.5,39.1,26.014,43,"e00fce6856818e5885f65487",2022-12-26 20:20:02,2022-12-26 20:20:03,2022-12-26 20:20:03,2022-12-26
"9","4hWdKgvqXU","MOOSPMPSParser",1672086600,4.93,4.93,4.27,7.95,0.85,4.52,4.52,8.27,0.88,4.52,986,285.9,2354.85,61.89,34.01,3.1,34.09,34.1,110.78,408.02,34.11,0.41,13.9,38.8,27.603,43,"e00fce6856818e5885f65487",2022-12-26 20:30:03,2022-12-26 20:30:03,2022-12-26 20:30:03,2022-12-26
"10","NMFgyl1n91","MOOSPMPSParser",1672087200,4.96,4.96,4.49,7.74,0.72,4.74,4.74,8.06,0.75,4.74,998.61,286.64,2645.22,53.76,35.71,2.65,35.8,35.81,109.83,406.2,35.82,0.41,12.7,40.5,27.445,43,"e00fce6856818e5885f65487",2022-12-26 20:40:02,2022-12-26 20:40:03,2022-12-26 20:40:03,2022-12-26
