"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","WxcCMFHv7q","MOOSPMPSParser",1686096121,2.97,2.97,2.57,3.77,3.77,2.72,2.72,4.4,4.4,2.72,689.76,200.41,1586838.38,21.04,20.45,1.66,20.5,20.51,0.71,0.45,20.51,0.47,27.7,38.1,46.639,42,"e00fce68a145996ae3d821b8",2023-06-07 00:02:01,2023-06-07 00:02:02,2023-06-07 00:02:02,2023-06-07
"2","WV3hRatVHx","MOOSPMPSParser",1686096301,9.32,9.32,4,11.71,11.71,4.23,4.23,12.4,12.4,4.23,2048.51,535.21,13791.49,60.93,31.81,2.86,31.89,31.9,0.97,0.45,31.91,0.43,27.8,41.9,52.139,42,"e00fce68f8f5a1da595c7249",2023-06-07 00:05:02,2023-06-07 00:05:02,2023-06-07 00:05:02,2023-06-07
"3","XDFdr094vW","MOOSPMPSParser",1686096721,2.97,2.97,2.33,3.72,3.72,2.47,2.47,4.03,4.03,2.47,727.92,211,1587001.38,19.08,18.59,0.8,18.64,18.64,0.23,0.23,18.64,0.46,27.6,39,47.098,42,"e00fce68a145996ae3d821b8",2023-06-07 00:12:01,2023-06-07 00:12:01,2023-06-07 00:12:01,2023-06-07
"4","f8jfZRcqXE","MOOSPMPSParser",1686096901,10.55,10.55,4.23,13.28,13.28,4.47,4.47,13.71,13.71,4.47,2288.16,599.6,14092.45,66.87,33.64,3.3,33.72,33.73,0.52,0.21,33.74,0.44,27.4,41.7,53.606,42,"e00fce68f8f5a1da595c7249",2023-06-07 00:15:02,2023-06-07 00:15:02,2023-06-07 00:15:02,2023-06-07
"5","gd6J9ljh3O","MOOSPMPSParser",1686097321,3.08,3.08,2.49,3.81,3.81,2.64,2.64,4.41,4.41,2.64,712.18,204.78,1587163.62,20.64,19.85,1.23,19.9,19.91,0.67,0.5,19.91,0.49,27.4,39.3,47.365,42,"e00fce68a145996ae3d821b8",2023-06-07 00:22:01,2023-06-07 00:22:02,2023-06-07 00:22:02,2023-06-07
"6","l5CXGHzhvP","MOOSPMPSParser",1686097501,12.48,12.48,5.18,15.26,15.26,5.48,5.48,15.88,15.88,5.48,2635.96,686.63,14451.19,76.23,41.24,3.2,41.34,41.35,0.96,0.51,41.36,0.42,27.2,43.6,53.14,42,"e00fce68f8f5a1da595c7249",2023-06-07 00:25:02,2023-06-07 00:25:02,2023-06-07 00:25:02,2023-06-07
"7","U8ZVRxZBnD","MOOSPMPSParser",1686097921,3.55,3.55,2.81,4.43,4.43,2.97,2.97,5.05,5.05,2.97,796.05,227.58,1587334.5,22.66,22.38,1.57,22.43,22.44,0.45,0.45,22.44,0.47,27.4,38.6,47.31,42,"e00fce68a145996ae3d821b8",2023-06-07 00:32:01,2023-06-07 00:32:01,2023-06-07 00:32:01,2023-06-07
"8","N2pzXBEBLf","MOOSPMPSParser",1686098101,15.79,15.79,6.59,18.99,18.99,6.97,6.97,19.55,19.55,6.97,3276.93,856.89,14873.2,94.56,52.48,3.27,52.61,52.63,0.72,0.31,52.64,0.43,27.4,43.8,54.438,42,"e00fce68f8f5a1da595c7249",2023-06-07 00:35:02,2023-06-07 00:35:02,2023-06-07 00:35:02,2023-06-07
"9","IhCl1uvT3s","MOOSPMPSParser",1686098521,5.16,5.16,3.22,6.2,6.2,3.4,3.4,6.59,6.59,3.4,1072.4,305.03,1587539.75,26.66,25.63,1.28,25.69,25.7,0.47,0.25,25.7,0.46,27.1,38.9,47.239,42,"e00fce68a145996ae3d821b8",2023-06-07 00:42:01,2023-06-07 00:42:01,2023-06-07 00:42:01,2023-06-07
"10","b0p4MI8tZy","MOOSPMPSParser",1686098701,16.02,16.02,6.63,19.94,19.94,7.01,7.01,20.62,20.62,7.01,3343.84,875.63,15300.2,103.71,52.78,5.42,52.91,52.93,0.84,0.31,52.94,0.44,27.2,44.2,54.349,42,"e00fce68f8f5a1da595c7249",2023-06-07 00:45:02,2023-06-07 00:45:02,2023-06-07 00:45:02,2023-06-07
"11","jexlLw3Qd9","MOOSPMPSParser",1686099121,6.56,6.56,3.38,7.91,7.91,3.57,3.57,8.53,8.53,3.57,1327.53,380.77,1587781.75,33.01,26.89,1.75,26.96,26.97,0.74,0.38,26.97,0.45,27,40.5,47.344,42,"e00fce68a145996ae3d821b8",2023-06-07 00:52:01,2023-06-07 00:52:02,2023-06-07 00:52:02,2023-06-07
"12","XGvFgeTAFd","MOOSPMPSParser",1686099301,16.19,16.19,6.42,19.7,19.7,6.79,6.79,20.44,20.44,6.79,3330.76,878.31,15745.05,103.02,51.1,4.51,51.23,51.25,1.08,0.44,51.26,0.4,27.4,44.3,53.128,42,"e00fce68f8f5a1da595c7249",2023-06-07 00:55:02,2023-06-07 00:55:02,2023-06-07 00:55:02,2023-06-07
"13","HQhAB94ba5","MOOSPMPSParser",1686099721,6.59,6.59,3.59,7.66,7.66,3.8,3.8,8.2,8.2,3.8,1348.69,384.46,1588037.62,30.16,28.6,1.17,28.67,28.68,0.58,0.42,28.68,0.47,27,40.2,46.266,42,"e00fce68a145996ae3d821b8",2023-06-07 01:02:01,2023-06-07 01:02:02,2023-06-07 01:02:02,2023-06-07
"14","17AEp7ZYfg","MOOSPMPSParser",1686099901,16.32,16.32,7.05,20.3,20.3,7.46,7.46,21.17,21.17,7.46,3435.32,895.51,16195.66,106.29,56.15,4.99,56.29,56.31,1.27,0.55,56.32,0.41,27.8,43.7,52.161,42,"e00fce68f8f5a1da595c7249",2023-06-07 01:05:02,2023-06-07 01:05:02,2023-06-07 01:05:02,2023-06-07
"15","ikv9VbCtWh","MOOSPMPSParser",1686100321,7.27,7.27,3.61,8.65,8.65,3.81,3.81,9.11,9.11,3.81,1422.88,408.81,1588280,36.62,28.71,1.52,28.78,28.79,0.5,0.16,28.8,0.45,26.8,41,46.082,42,"e00fce68a145996ae3d821b8",2023-06-07 01:12:01,2023-06-07 01:12:02,2023-06-07 01:12:02,2023-06-07
"16","D7Iug95eF8","MOOSPMPSParser",1686100501,17.66,17.66,7.33,22.42,22.42,7.75,7.75,23.29,23.29,7.75,3663.19,965.77,16693.26,120.51,58.34,6.15,58.49,58.51,1.19,0.6,58.52,0.4,27.6,45.3,53.968,42,"e00fce68f8f5a1da595c7249",2023-06-07 01:15:02,2023-06-07 01:15:02,2023-06-07 01:15:02,2023-06-07
"17","vLWm8tuwDZ","MOOSPMPSParser",1686100921,7.39,7.39,3.61,8.74,41.93,3.82,3.82,9.34,9.37,3.82,1446.12,415.13,1588526.75,34.91,28.77,1.66,28.84,28.85,0.64,0.46,28.86,0.45,26.5,41.9,46.312,42,"e00fce68a145996ae3d821b8",2023-06-07 01:22:01,2023-06-07 01:22:02,2023-06-07 01:22:02,2023-06-07
"18","XGtkLkgN2G","MOOSPMPSParser",1686101101,17.69,17.69,7.82,22.42,22.42,8.27,8.27,23.22,23.22,8.27,3709.89,977.2,17228.64,123.14,62.27,5.26,62.43,62.45,1.14,0.65,62.46,0.42,27.6,44.6,53.645,42,"e00fce68f8f5a1da595c7249",2023-06-07 01:25:02,2023-06-07 01:25:02,2023-06-07 01:25:02,2023-06-07
