"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","GbpXsppAuo","MOOSPMPSParser",1668802801,8.16,8.16,7.88,13.09,1.32,8.36,8.38,14.59,1.57,8.39,1326.89,391.51,599.21,58.23,62.75,7.49,62.93,62.95,1.35,0.69,62.96,0.48,1.7,40.3,18.69,43,"e00fce6856818e5885f65487",2022-11-18 20:20:02,2022-11-18 20:20:02,2022-11-18 20:20:02,2022-11-18
"2","JEmUSoxVvU","MOOSPMPSParser",1668803401,7.99,7.99,7.88,12.73,1.33,8.53,8.69,14.45,1.48,8.77,1336.51,394.17,1124.74,59.77,62.5,7.67,62.85,62.9,1.61,0.74,62.91,0.49,3,35.3,25.722,43,"e00fce6856818e5885f65487",2022-11-18 20:30:02,2022-11-18 20:30:02,2022-11-18 20:30:02,2022-11-18
"3","PkMS5rLQ9C","MOOSPMPSParser",1668804001,7.61,7.61,6.9,11.96,1.14,7.47,7.62,13.13,1.32,7.7,1286.25,376.36,1621.77,57.18,54.71,6.59,55.03,55.07,1.14,0.71,55.08,0.5,3.3,35.2,26.174,43,"e00fce6856818e5885f65487",2022-11-18 20:40:02,2022-11-18 20:40:02,2022-11-18 20:40:02,2022-11-18
"4","BXiFjBoAFj","MOOSPMPSParser",1668804601,6.98,6.98,6.43,11.06,1.09,6.8,6.8,12.26,1.17,6.8,1205.78,350.53,2090.8,52.36,51.19,6.97,51.31,51.33,1.13,0.51,51.34,0.47,3.4,33.9,26.952,43,"e00fce6856818e5885f65487",2022-11-18 20:50:02,2022-11-18 20:50:02,2022-11-18 20:50:02,2022-11-18
"5","RxhywPPYpt","MOOSPMPSParser",1668805201,7.66,7.66,6.25,12.1,1.1,6.61,6.61,12.95,1.19,6.61,1306.84,385.68,2565.52,54.78,49.76,6.53,49.89,49.9,0.99,0.42,49.91,0.47,4.1,32.9,26.237,43,"e00fce6856818e5885f65487",2022-11-18 21:00:02,2022-11-18 21:00:02,2022-11-18 21:00:02,2022-11-18
"6","woQ6JuvHwp","MOOSPMPSParser",1668805801,7.56,7.56,5.77,11.93,1.16,6.1,6.1,13.04,1.35,6.1,1276.48,374.08,3015.76,57.92,45.95,7.53,46.07,46.08,1.12,0.67,46.09,0.45,4.8,32.9,28.442,43,"e00fce6856818e5885f65487",2022-11-18 21:10:02,2022-11-18 21:10:02,2022-11-18 21:10:02,2022-11-18
"7","TAo15pJLVh","MOOSPMPSParser",1668806401,7.4,7.4,6.3,11.58,1.04,6.66,6.66,12.95,1.3,6.66,1266.02,369.36,3454.27,55.72,50.17,6.49,50.3,50.32,1.57,0.8,50.33,0.45,4.6,31.5,28.422,43,"e00fce6856818e5885f65487",2022-11-18 21:20:02,2022-11-18 21:20:02,2022-11-18 21:20:02,2022-11-18
"8","UswKQ8xFVU","MOOSPMPSParser",1668807001,6.8,6.8,5.4,10.61,0.99,5.72,5.72,11.57,1.14,5.72,1163.04,338,3845.53,51.96,43.03,5.43,43.14,43.15,0.95,0.41,43.16,0.45,4.4,31.6,28.169,43,"e00fce6856818e5885f65487",2022-11-18 21:30:02,2022-11-18 21:30:02,2022-11-18 21:30:02,2022-11-18
"9","0gQilWJK58","MOOSPMPSParser",1668807601,6.02,6.02,4.91,9.05,0.85,5.19,5.2,10.19,0.85,5.2,1024.31,298.75,4222.87,43.08,39.05,4.75,39.15,39.17,1.22,0.62,39.18,0.48,2.9,34,27.672,43,"e00fce6856818e5885f65487",2022-11-18 21:40:02,2022-11-18 21:40:02,2022-11-18 21:40:02,2022-11-18
"10","fk3fQfv8No","MOOSPMPSParser",1668808201,6.55,6.55,5.67,10.63,1.11,5.99,5.99,12,1.24,5.99,1118.67,327.54,4622.42,49.29,45.1,5.69,45.22,45.23,1.5,0.82,45.24,0.46,2.5,35.8,27.679,43,"e00fce6856818e5885f65487",2022-11-18 21:50:02,2022-11-18 21:50:02,2022-11-18 21:50:02,2022-11-18
"11","MNrqLqCJFa","MOOSPMPSParser",1668808801,6.25,6.25,5.23,10.04,0.97,5.53,5.53,11.4,1.15,5.53,1063.11,312.97,5005.26,45.33,41.6,6.14,41.71,41.72,1.17,0.64,41.73,0.45,3.1,32.9,28.092,43,"e00fce6856818e5885f65487",2022-11-18 22:00:02,2022-11-18 22:00:02,2022-11-18 22:00:02,2022-11-18
