"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","9YyNCD3P40","MOOSPMPSParser",1666224181,0,0,0.45,0.06,0,0.58,0.66,0.4,0,0.7,125.73,35.46,888.21,4.64,3.46,0.79,3.57,3.58,0.53,0.19,3.58,0.6,23.9,12.4,34.334,43,"e00fce6856818e5885f65487",2022-10-20 00:03:03,2022-10-20 00:03:03,2022-10-20 00:03:03,2022-10-20
"2","lgBcHrawYQ","MOOSPMPSParser",1666224241,10.84,10.84,9.06,17.78,1.91,9.58,9.58,20.9,2.49,9.58,2090.36,582.15,2375963.5,122.61,72.1,13.86,72.32,72.35,5.14,0.69,72.36,0.47,31.7,28.9,60.386,42,"e00fce68f8f5a1da595c7249",2022-10-20 00:04:00,2022-10-20 00:04:01,2022-10-20 00:04:01,2022-10-20
"3","ThrcFxaHA8","MOOSPMPSParser",1666224480,11.83,11.83,0,18.22,1.62,0,0,19.87,1.76,0,2485.53,672.42,0,130.66,0,11.64,0,0,2,1.23,0,0,0,0,52.106,42,"e00fce6835b6173deb1a1f49",2022-10-20 00:07:59,2022-10-20 00:07:59,2022-10-20 00:07:59,2022-10-20
"4","1P0HHAYH34","MOOSPMPSParser",1666224781,0,0,0.68,0.07,0.01,0.83,0.92,0.1,0.01,0.97,123.94,35.61,919.06,4.29,5.28,0.34,5.4,5.42,0.09,0.09,5.42,0.57,23.3,13,33.073,43,"e00fce6856818e5885f65487",2022-10-20 00:13:03,2022-10-20 00:13:03,2022-10-20 00:13:03,2022-10-20
"5","IXDpLi4P7H","MOOSPMPSParser",1666224841,11.09,11.09,8.61,17.68,1.66,9.1,9.1,22.29,1.98,9.1,2169.15,598.52,2376591.75,124.7,68.5,15.16,68.71,68.73,7.51,1.23,68.75,0.47,31.4,30,59.884,42,"e00fce68f8f5a1da595c7249",2022-10-20 00:14:01,2022-10-20 00:14:02,2022-10-20 00:14:02,2022-10-20
"6","SoaXSUhrDz","MOOSPMPSParser",1666225080,11.05,11.05,0,16.88,1.56,0,0,18.62,1.73,0,2401.95,643.55,0,117.04,0,9.58,0,0,2.32,1.17,0,0,0,0,50.524,42,"e00fce6835b6173deb1a1f49",2022-10-20 00:17:59,2022-10-20 00:18:00,2022-10-20 00:18:00,2022-10-20
"7","Ai3CxOsMED","MOOSPMPSParser",1666225441,10.11,10.11,8.17,16.08,1.7,8.64,8.64,20.42,1.94,8.64,2006.15,556.54,2377173.75,114.13,65,13.78,65.2,65.22,6.93,1.15,65.23,0.44,31,30.4,58.246,42,"e00fce68f8f5a1da595c7249",2022-10-20 00:24:01,2022-10-20 00:24:01,2022-10-20 00:24:01,2022-10-20
"8","TaTsBhPtbk","MOOSPMPSParser",1666225440,0.05,0.05,0.8,0.47,0.05,1.07,1.26,0.65,0.05,1.35,165.06,45.24,969.95,6.61,6.09,1.06,6.33,6.37,0.22,0.15,6.37,0.64,22.4,15.8,29.654,43,"e00fce6856818e5885f65487",2022-10-20 00:24:02,2022-10-20 00:24:02,2022-10-20 00:24:02,2022-10-20
"9","ubBiJFYdnQ","MOOSPMPSParser",1666225680,10.87,10.87,0,16.69,1.65,0,0,17.75,1.78,0,2347.83,631.06,0,112.01,0,9.87,0,0,1.46,0.57,0,0,0,0,52.078,42,"e00fce6835b6173deb1a1f49",2022-10-20 00:27:59,2022-10-20 00:27:59,2022-10-20 00:27:59,2022-10-20
"10","0BL2enBJ4O","MOOSPMPSParser",1666226041,10.14,10.14,7.92,16.5,1.56,8.38,8.38,20.72,1.63,8.38,1963.86,552.12,2377733.5,113.51,63.05,15.01,63.24,63.26,6.81,1.25,63.28,0.47,30.8,30.7,60.563,42,"e00fce68f8f5a1da595c7249",2022-10-20 00:34:01,2022-10-20 00:34:01,2022-10-20 00:34:01,2022-10-20
