"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","lCBL2kI4WZ","MOOSPMPSParser",1674154920,24.52,24.22,13.72,34.74,4.04,14.51,14.51,35.66,4.43,14.51,3313.24,935.95,788.52,154.61,109.21,8.26,109.49,109.52,513.43,575.67,109.54,0.46,3.5,45.6,19.578,43,"e00fce6856818e5885f65487",2023-01-19 19:02:02,2023-01-19 19:02:02,2023-01-19 19:02:02,2023-01-19
"2","afNzr1P192","MOOSPMPSParser",1674155520,27.26,25.83,9.28,38.43,3.05,9.82,9.82,39.53,3.09,9.82,3871.06,1091.67,1636.38,177.46,73.9,9.22,74.08,74.1,34.55,485.88,74.12,0.46,5.2,40.8,23.959,43,"e00fce6856818e5885f65487",2023-01-19 19:12:02,2023-01-19 19:12:02,2023-01-19 19:12:02,2023-01-19
"3","vE04qZkqEA","MOOSPMPSParser",1674156120,20.85,20.64,11.3,30.01,3.16,11.95,11.95,31.15,3.49,11.95,3123.57,881.31,2296.85,145.55,89.99,7.96,90.21,90.24,46.12,439.47,90.26,0.46,6.4,38.1,24.517,43,"e00fce6856818e5885f65487",2023-01-19 19:22:02,2023-01-19 19:22:02,2023-01-19 19:22:02,2023-01-19
"4","KPgBLy9Emh","MOOSPMPSParser",1674156720,19.04,18.91,6.32,26.17,2.32,6.69,6.69,27.35,2.38,6.69,2884.94,815.92,2862.76,130.02,50.34,5.73,50.46,50.48,54.75,409.6,50.49,0.44,7.4,35.5,25.272,43,"e00fce6856818e5885f65487",2023-01-19 19:32:02,2023-01-19 19:32:02,2023-01-19 19:32:02,2023-01-19
"5","NhXK7maGvs","MOOSPMPSParser",1674157320,16.28,16.28,6.48,21.98,2.25,6.85,6.85,22.42,2.25,6.85,2487.25,701.28,3316.69,101.86,51.58,4.78,51.71,51.72,56.57,389.06,51.74,0.44,7,38.1,25.088,43,"e00fce6856818e5885f65487",2023-01-19 19:42:02,2023-01-19 19:42:02,2023-01-19 19:42:02,2023-01-19
"6","ikBgnjS6Qh","MOOSPMPSParser",1674157920,16.04,16.04,6.28,22.3,2.49,6.64,6.64,22.91,2.53,6.64,2454.37,698.23,3749.01,105.18,49.95,4.81,50.08,50.09,56.93,389.31,50.11,0.44,6.9,38.7,25.016,43,"e00fce6856818e5885f65487",2023-01-19 19:52:02,2023-01-19 19:52:02,2023-01-19 19:52:02,2023-01-19
"7","ggcjrcOxoc","MOOSPMPSParser",1674158520,15.94,15.94,7.12,21.99,2.65,7.53,7.53,22.62,2.75,7.53,2426.65,685.51,4187.45,105.34,56.69,4.8,56.83,56.85,54.39,378.38,56.86,0.45,5.5,41.8,24.205,43,"e00fce6856818e5885f65487",2023-01-19 20:02:02,2023-01-19 20:02:02,2023-01-19 20:02:02,2023-01-19
"8","oLN4TOqBt4","MOOSPMPSParser",1674159120,16.99,16.95,6.85,23.43,2.27,7.24,7.24,24.08,2.35,7.24,2518.56,712.48,4686.7,113.93,54.52,4.98,54.66,54.68,49.72,388.96,54.69,0.41,4.4,43.7,23.267,43,"e00fce6856818e5885f65487",2023-01-19 20:12:02,2023-01-19 20:12:02,2023-01-19 20:12:02,2023-01-19
"9","I2ufAX5PTJ","MOOSPMPSParser",1674159720,17.76,17.76,8.94,24.69,2.61,9.45,9.45,25.32,2.66,9.45,2649.28,749.69,5232.01,112.52,71.16,5.08,71.34,71.36,48.94,394.01,71.37,0.44,4.2,46.6,20.909,43,"e00fce6856818e5885f65487",2023-01-19 20:22:02,2023-01-19 20:22:02,2023-01-19 20:22:02,2023-01-19
"10","y2KH9MMTlW","MOOSPMPSParser",1674160320,16.7,16.7,6.77,23.07,2.15,7.15,7.15,23.94,2.24,7.15,2505.03,706.46,5746.35,111.68,53.86,4.49,54,54.01,49.2,388.06,54.03,0.44,3.7,43.1,24.459,43,"e00fce6856818e5885f65487",2023-01-19 20:32:02,2023-01-19 20:32:02,2023-01-19 20:32:02,2023-01-19
