"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","Fp8DZxVPOx","MOOSPMPSParser",1656979440,0.9,0.9,0.87,1.53,0.24,0.93,0.93,1.59,0.24,0.93,391.34,111.07,2231.3,10.43,6.96,1.27,6.98,6.98,0.08,0,6.99,0.45,36.6,25.4,31.25,43,"e00fce6835b6173deb1a1f49",2022-07-05 00:04:02,2022-07-05 00:04:03,2022-07-05 00:04:03,2022-07-05
"2","50fVmRP2KX","MOOSPMPSParser",1656980040,1.3,1.3,1.01,1.98,0.19,1.06,1.06,2.11,0.19,1.06,455.24,127.54,2298.89,13.52,8.02,1.06,8.04,8.04,0.16,0.16,8.04,0.43,36,25.3,31.25,43,"e00fce6835b6173deb1a1f49",2022-07-05 00:14:02,2022-07-05 00:14:03,2022-07-05 00:14:03,2022-07-05
"3","FH8wPHh7xy","MOOSPMPSParser",1656980640,1.04,1.04,0.34,1.4,0,0.36,0.36,1.5,0,0.36,406.98,112.79,2363.16,9.36,2.74,0.51,2.75,2.75,0.18,0,2.75,0.44,35.6,19.8,30.26,43,"e00fce6835b6173deb1a1f49",2022-07-05 00:24:02,2022-07-05 00:24:03,2022-07-05 00:24:03,2022-07-05
"4","u5wJldBWv1","MOOSPMPSParser",1656981240,0.03,0.03,0.48,0.28,0.04,0.51,0.51,0.4,0.04,0.51,196.39,55.56,2396.67,5.88,3.81,0.42,3.82,3.82,0.16,0.08,3.82,0.44,35.6,18.7,28.646,43,"e00fce6835b6173deb1a1f49",2022-07-05 00:34:03,2022-07-05 00:34:03,2022-07-05 00:34:03,2022-07-05
"5","5GQVyCfjbT","MOOSPMPSParser",1656981840,0.21,0.21,0.45,0.52,0.04,0.47,0.47,0.62,0.04,0.47,241.24,67.52,2434.67,7.26,3.55,0.51,3.56,3.56,0.09,0.09,3.56,0.43,35.8,19,31.25,43,"e00fce6835b6173deb1a1f49",2022-07-05 00:44:03,2022-07-05 00:44:03,2022-07-05 00:44:03,2022-07-05
"6","s0w2RcG9Ze","MOOSPMPSParser",1656982440,0.2,0.2,0.72,0.51,0.08,0.77,0.77,0.57,0.08,0.77,230.24,62.57,2477.42,5.75,5.77,0.51,5.78,5.79,0.08,0.08,5.79,0.45,35.7,18.9,31.25,43,"e00fce6835b6173deb1a1f49",2022-07-05 00:54:02,2022-07-05 00:54:03,2022-07-05 00:54:03,2022-07-05
"7","B2GCEaor9C","MOOSPMPSParser",1656983040,0.36,0.36,0.72,0.63,0.05,0.76,0.76,0.63,0.05,0.76,262.91,75.31,2533.57,7.11,5.75,0.43,5.77,5.77,0,0,5.77,0.48,36.1,18.2,31.25,43,"e00fce6835b6173deb1a1f49",2022-07-05 01:04:02,2022-07-05 01:04:03,2022-07-05 01:04:03,2022-07-05
"8","Ed7TThisUs","MOOSPMPSParser",1656983640,0.17,0.17,0.56,0.39,0.02,0.6,0.6,0.42,0.05,0.6,219.48,61.69,2574.69,5.34,4.45,0.61,4.47,4.47,0.08,0,4.47,0.49,36.2,18.3,31.25,43,"e00fce6835b6173deb1a1f49",2022-07-05 01:14:02,2022-07-05 01:14:03,2022-07-05 01:14:03,2022-07-05
"9","A9lNucaaCx","MOOSPMPSParser",1656984240,0.24,0.24,0.45,0.48,0.02,0.47,0.47,0.53,0.02,0.47,235.18,66.91,2622.64,6.56,3.57,0.33,3.58,3.58,0.06,0,3.58,0.45,36,22.1,31.25,43,"e00fce6835b6173deb1a1f49",2022-07-05 01:24:02,2022-07-05 01:24:03,2022-07-05 01:24:03,2022-07-05
"10","2D3d9SIx4F","MOOSPMPSParser",1656984840,0.13,0.13,0.81,0.42,0.02,0.86,0.86,0.42,0.02,0.86,212.39,58.62,2666.48,5.91,6.45,0.41,6.46,6.46,0,0,6.47,0.46,34.8,23.1,30.833,43,"e00fce6835b6173deb1a1f49",2022-07-05 01:34:02,2022-07-05 01:34:03,2022-07-05 01:34:03,2022-07-05
"11","ufeDgq8yqC","MOOSPMPSParser",1656985440,0.47,0.47,1.12,0.83,0.14,1.19,1.19,0.98,0.2,1.19,284.15,80.72,2725.12,8.33,8.95,1.22,8.97,8.98,0.17,0.17,8.98,0.47,34.1,25.9,31.25,43,"e00fce6835b6173deb1a1f49",2022-07-05 01:44:02,2022-07-05 01:44:03,2022-07-05 01:44:03,2022-07-05
