"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","2Vl4sOqVjA","MOOSPMPSParser",1669507260,0,0,0.4,0.05,0,0.43,0.44,0.15,0,0.45,88.65,24.98,1073.89,3.29,3.15,0.42,3.17,3.17,0.18,0.18,3.17,0.53,12,30.5,32.35,43,"e00fce6856818e5885f65487",2022-11-27 00:01:01,2022-11-27 00:01:01,2022-11-27 00:01:01,2022-11-27
"2","UtCUNCES45","MOOSPMPSParser",1669507860,0,0,0.38,0.06,0,0.41,0.42,0.1,0,0.43,97.97,26.97,1098.13,3.66,2.99,0.62,3.01,3.02,0.09,0,3.02,0.51,11.9,30.8,31.889,43,"e00fce6856818e5885f65487",2022-11-27 00:11:01,2022-11-27 00:11:01,2022-11-27 00:11:01,2022-11-27
"3","Cb6EYiInNM","MOOSPMPSParser",1669508460,0.04,0.04,0.28,0.09,0,0.3,0.31,0.09,0,0.32,96.81,28.36,1125.12,3.83,2.2,0.26,2.22,2.22,0,0,2.22,0.51,11.8,32,32.009,43,"e00fce6856818e5885f65487",2022-11-27 00:21:01,2022-11-27 00:21:01,2022-11-27 00:21:01,2022-11-27
"4","BI54PomkUG","MOOSPMPSParser",1669509060,0.04,0.04,0.33,0.08,0,0.36,0.37,0.18,0,0.38,115.89,33.02,1150.92,3.21,2.64,0.44,2.66,2.66,0.09,0.09,2.67,0.5,11.7,32.4,31.445,43,"e00fce6856818e5885f65487",2022-11-27 00:31:01,2022-11-27 00:31:01,2022-11-27 00:31:01,2022-11-27
"5","5zUmRJdWgE","MOOSPMPSParser",1669509660,0.04,0.04,0.48,0.14,0.01,0.53,0.54,0.27,0.02,0.54,140.02,40.09,1184.18,3.72,3.84,0.61,3.86,3.87,0.12,0.09,3.87,0.52,11.6,32.2,31.102,43,"e00fce6856818e5885f65487",2022-11-27 00:41:01,2022-11-27 00:41:01,2022-11-27 00:41:01,2022-11-27
"6","xAqF5nqUXe","MOOSPMPSParser",1669510260,0.01,0.01,0.67,0.3,0.09,0.72,0.74,0.67,0.14,0.75,156.15,45.58,1224.27,6.28,5.29,1.43,5.32,5.33,0.48,0.26,5.33,0.52,11.4,33,30.708,43,"e00fce6856818e5885f65487",2022-11-27 00:51:01,2022-11-27 00:51:01,2022-11-27 00:51:01,2022-11-27
"7","6yKJRzdPAI","MOOSPMPSParser",1669510860,0.08,0.08,0.68,0.23,0.06,0.73,0.74,0.42,0.06,0.75,175.68,48.95,1265.66,4.96,5.41,0.25,5.43,5.44,0.25,0.16,5.44,0.52,11.2,34.4,29.48,43,"e00fce6856818e5885f65487",2022-11-27 01:01:01,2022-11-27 01:01:01,2022-11-27 01:01:01,2022-11-27
"8","ffr2G8WWrD","MOOSPMPSParser",1669511460,0.32,0.32,1.21,0.66,0.18,1.3,1.31,0.9,0.27,1.32,220.52,63.5,1318.27,7.66,9.63,0.77,9.67,9.68,0.33,0.18,9.68,0.52,11,34.1,28.264,43,"e00fce6856818e5885f65487",2022-11-27 01:11:01,2022-11-27 01:11:01,2022-11-27 01:11:01,2022-11-27
"9","YKda6HHGOe","MOOSPMPSParser",1669512060,0.17,0.17,0.55,0.59,0.03,0.59,0.59,0.8,0.08,0.6,197.66,56.1,1367.02,6.13,4.37,0.99,4.38,4.39,0.21,0.09,4.39,0.54,10.8,35.1,28.406,43,"e00fce6856818e5885f65487",2022-11-27 01:21:01,2022-11-27 01:21:01,2022-11-27 01:21:01,2022-11-27
"10","8Lr9TtLVCT","MOOSPMPSParser",1669512660,0,0,0.56,0.19,0.05,0.61,0.61,0.29,0.05,0.62,147.42,41.26,1403.95,4.6,4.49,0.68,4.51,4.51,0.09,0.09,4.51,0.54,10.5,36.4,28.259,43,"e00fce6856818e5885f65487",2022-11-27 01:31:01,2022-11-27 01:31:01,2022-11-27 01:31:01,2022-11-27
"11","klBXYjEPiV","MOOSPMPSParser",1669513260,0.01,0.01,0.62,0.25,0.04,0.66,0.67,0.5,0.04,0.68,156.69,43.84,1447.57,5.23,4.9,0.75,4.93,4.93,0.36,0.18,4.93,0.53,10.3,36.1,28.167,43,"e00fce6856818e5885f65487",2022-11-27 01:41:01,2022-11-27 01:41:01,2022-11-27 01:41:01,2022-11-27
"12","ta8Gvq96q8","MOOSPMPSParser",1669513860,0.27,0.27,0.83,0.74,0.09,0.89,0.9,0.87,0.11,0.91,213.76,60.49,1501.81,6.54,6.58,1.04,6.61,6.61,0.18,0.09,6.61,0.51,10.2,40.6,26.545,43,"e00fce6856818e5885f65487",2022-11-27 01:51:01,2022-11-27 01:51:01,2022-11-27 01:51:01,2022-11-27
"13","kMPPlOPiFq","MOOSPMPSParser",1669514460,0.13,0.13,0.79,0.57,0.02,0.85,0.86,0.77,0.04,0.87,197.71,56.71,1558.6,7.61,6.25,0.96,6.28,6.29,0.17,0.17,6.29,0.54,10,37.7,25.408,43,"e00fce6856818e5885f65487",2022-11-27 02:01:01,2022-11-27 02:01:01,2022-11-27 02:01:01,2022-11-27
"14","2jnYLaRL7m","MOOSPMPSParser",1669515060,0.15,0.15,0.56,0.46,0.06,0.6,0.61,0.48,0.07,0.61,185.65,52.57,1602.01,5.43,4.46,0.52,4.48,4.48,0,0,4.48,0.53,9.7,39.4,25.305,43,"e00fce6856818e5885f65487",2022-11-27 02:11:01,2022-11-27 02:11:01,2022-11-27 02:11:01,2022-11-27
"15","JlzK0m8VSO","MOOSPMPSParser",1669515660,0.04,0.04,0.47,0.29,0.02,0.5,0.5,0.38,0.06,0.5,159.43,46.03,1641.37,4.88,3.71,0.78,3.73,3.73,0.08,0,3.73,0.51,9.4,42.5,26.228,43,"e00fce6856818e5885f65487",2022-11-27 02:21:01,2022-11-27 02:21:01,2022-11-27 02:21:01,2022-11-27
"16","kffnLMliNm","MOOSPMPSParser",1669516260,0,0,0.42,0.13,0,0.45,0.45,0.13,0,0.45,137.19,37.88,1671.25,3.81,3.36,0.55,3.37,3.37,0,0,3.37,0.51,9.2,44.4,26.813,43,"e00fce6856818e5885f65487",2022-11-27 02:31:01,2022-11-27 02:31:01,2022-11-27 02:31:01,2022-11-27
