"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","nyKXZBHKiI","MOOSPMPSParser",1685059380,10.94,9.67,7.52,15.99,14.43,7.95,7.95,17.87,16.94,7.96,2491.94,653.72,12444.62,98.28,59.86,11.5,60.01,60.03,2.5,1.22,60.04,0.48,29,35.4,50.126,42,"e00fce68f8f5a1da595c7249",2023-05-26 00:03:02,2023-05-26 00:03:02,2023-05-26 00:03:02,2023-05-26
"2","mKdRBcIFZP","MOOSPMPSParser",1685059681,4.49,4.49,4.15,5.89,5.89,4.66,4.87,6.76,6.76,4.98,939.16,273.38,1053174.25,33.12,32.77,2.18,33.12,33.16,0.83,0.58,33.17,0.56,27.3,35.9,48.593,42,"e00fce68a145996ae3d821b8",2023-05-26 00:08:00,2023-05-26 00:08:01,2023-05-26 00:08:01,2023-05-26
"3","BDQL2HnenG","MOOSPMPSParser",1685059980,3.22,3.22,3.32,5.38,5.38,4.04,4.47,6.33,6.33,4.69,994.96,262.87,12695.53,43.89,25.85,4.22,26.43,26.52,1.08,0.47,26.53,0.6,28.6,34,55.579,42,"e00fce68f8f5a1da595c7249",2023-05-26 00:13:02,2023-05-26 00:13:02,2023-05-26 00:13:02,2023-05-26
"4","dx7TFSAX3M","MOOSPMPSParser",1685060281,4.79,4.79,3.96,6.37,6.37,4.68,5.09,7.55,7.55,5.29,986.87,286,1053447.12,36.94,31,3.08,31.56,31.65,1.37,0.79,31.66,0.6,27.2,36.4,48.542,42,"e00fce68a145996ae3d821b8",2023-05-26 00:18:01,2023-05-26 00:18:01,2023-05-26 00:18:01,2023-05-26
"5","IEvqOfyadQ","MOOSPMPSParser",1685060580,3.06,3.06,3.22,4.79,4.79,3.73,4,5.73,5.73,4.13,978.97,256.55,12918.71,38.26,25.24,3.54,25.62,25.68,1.36,0.62,25.69,0.57,28.1,35.2,57.484,42,"e00fce68f8f5a1da595c7249",2023-05-26 00:23:02,2023-05-26 00:23:02,2023-05-26 00:23:02,2023-05-26
"6","YCoZcH8nGJ","MOOSPMPSParser",1685060881,4.94,4.94,4.05,6.72,6.72,4.62,4.89,7.47,7.47,5.02,1046.66,302.07,1053721.62,39.61,31.9,2.53,32.31,32.37,0.82,0.37,32.38,0.55,27.4,35.7,48.708,42,"e00fce68a145996ae3d821b8",2023-05-26 00:28:01,2023-05-26 00:28:01,2023-05-26 00:28:01,2023-05-26
"7","FtKdVixlJl","MOOSPMPSParser",1685061180,7.45,6.11,3.39,10.66,8.95,3.81,3.99,11.87,10.27,4.08,1828.37,481.41,13274.89,64.94,26.75,5.93,27.03,27.07,1.68,0.66,27.08,0.55,27.7,36.3,57.458,42,"e00fce68f8f5a1da595c7249",2023-05-26 00:33:02,2023-05-26 00:33:02,2023-05-26 00:33:02,2023-05-26
"8","Irju93FHce","MOOSPMPSParser",1685061481,5.12,5.12,4.43,6.79,6.79,4.97,5.2,8,8,5.32,1069.78,308.67,1054003.38,40.72,34.97,3.02,35.34,35.39,1.34,0.84,35.4,0.55,27.2,35.6,49.235,42,"e00fce68a145996ae3d821b8",2023-05-26 00:38:01,2023-05-26 00:38:01,2023-05-26 00:38:01,2023-05-26
"9","QDiP1QOLeG","MOOSPMPSParser",1685061780,3.46,3.46,4.05,5.99,5.99,4.51,4.71,7.16,7.16,4.8,1057.96,282.01,13531.48,50.69,31.94,5.23,32.26,32.3,1.6,0.85,32.31,0.51,27.6,37.9,57.707,42,"e00fce68f8f5a1da595c7249",2023-05-26 00:43:02,2023-05-26 00:43:02,2023-05-26 00:43:02,2023-05-26
"10","AvI8ZegQm3","MOOSPMPSParser",1685062081,5.16,5.16,3.53,6.66,6.66,4.01,4.24,7.89,7.89,4.36,1049.88,303.94,1054280,37.65,27.77,2.99,28.12,28.17,1.29,0.65,28.18,0.52,27.2,36.3,48.862,42,"e00fce68a145996ae3d821b8",2023-05-26 00:48:01,2023-05-26 00:48:01,2023-05-26 00:48:01,2023-05-26
"11","1HWjEjZHLI","MOOSPMPSParser",1685062380,4.73,4.49,2.92,7.76,7.4,3.19,3.28,8.98,8.88,3.32,1299.91,345.98,13825.51,56.69,23.1,7.12,23.26,23.29,1.6,0.5,23.29,0.51,27.4,39.2,56.579,42,"e00fce68f8f5a1da595c7249",2023-05-26 00:53:02,2023-05-26 00:53:02,2023-05-26 00:53:02,2023-05-26
"12","3T9EmPaYNA","MOOSPMPSParser",1685062681,4.79,4.79,3.87,6.09,6.09,4.42,4.68,7.04,7.04,4.81,989.71,285.97,1054549.25,34.52,30.45,2.23,30.85,30.9,1.01,0.49,30.91,0.56,27.1,36.8,47.748,42,"e00fce68a145996ae3d821b8",2023-05-26 00:58:01,2023-05-26 00:58:01,2023-05-26 00:58:01,2023-05-26
"13","KbrxI6tPfU","MOOSPMPSParser",1685062980,18.71,13.81,3.4,28.62,21.31,3.87,4.09,31.14,23.51,4.2,3814.63,1050.67,14867.89,197.18,26.79,17.67,27.12,27.17,3.45,1.05,27.18,0.53,27.5,40.8,51.074,42,"e00fce68f8f5a1da595c7249",2023-05-26 01:03:02,2023-05-26 01:03:02,2023-05-26 01:03:02,2023-05-26
"14","QxqkLOPZJz","MOOSPMPSParser",1685063281,5.03,5.03,3.97,6.63,6.63,4.49,4.74,8.04,8.04,4.86,1055.07,303.16,1054826.75,37.7,31.26,3.59,31.63,31.69,1.69,1.15,31.7,0.56,27.1,37.8,47.314,42,"e00fce68a145996ae3d821b8",2023-05-26 01:08:01,2023-05-26 01:08:01,2023-05-26 01:08:01,2023-05-26
"15","q2LJvNw7AY","MOOSPMPSParser",1685063580,58.87,40.4,153.94,86.87,59.86,162.87,162.94,94.23,67.15,162.98,11235.54,3070.69,17912.15,556.05,1225.37,52.64,1228.55,1228.9,10.02,3.83,1229.18,0.49,27.5,40.9,35.166,42,"e00fce68f8f5a1da595c7249",2023-05-26 01:13:02,2023-05-26 01:13:02,2023-05-26 01:13:02,2023-05-26
"16","3qg0nrbedX","MOOSPMPSParser",1685063881,5,5,3.79,6.65,6.65,4.35,4.63,7.8,7.8,4.77,1044.56,302.22,1055097.25,37.74,29.75,3.09,30.17,30.22,1.3,0.69,30.23,0.56,27,38.6,46.708,42,"e00fce68a145996ae3d821b8",2023-05-26 01:18:01,2023-05-26 01:18:01,2023-05-26 01:18:01,2023-05-26
"17","70h0IkhfwL","MOOSPMPSParser",1685064180,68.54,47.39,4.11,104.37,72.3,4.39,4.43,115.17,81.87,4.44,13090.89,3581.02,21705.29,687.77,32.63,72.31,32.76,32.78,14.75,5,32.78,0.51,27.3,39.7,21.928,42,"e00fce68f8f5a1da595c7249",2023-05-26 01:23:02,2023-05-26 01:23:02,2023-05-26 01:23:02,2023-05-26
"18","RvfpFlnsKX","MOOSPMPSParser",1685064481,5.13,5.13,3.94,6.76,6.76,4.5,4.77,8.1,8.1,4.9,1056.43,303.97,1055373.62,38.77,30.98,3.29,31.38,31.44,1.41,1,31.45,0.56,26.8,39.3,45.793,42,"e00fce68a145996ae3d821b8",2023-05-26 01:28:01,2023-05-26 01:28:01,2023-05-26 01:28:01,2023-05-26
"19","IW2g7LDneN","MOOSPMPSParser",1685064780,4.13,4.13,4.9,7.45,7.44,6.96,8.42,9.19,9.17,9.15,1208.51,317.11,22015.58,59.03,36.95,9.21,38.81,39.09,2.36,1.11,39.11,0.71,27.2,38.7,51.668,42,"e00fce68f8f5a1da595c7249",2023-05-26 01:33:02,2023-05-26 01:33:02,2023-05-26 01:33:02,2023-05-26
"20","r7wJGvSGXv","MOOSPMPSParser",1685065081,5.15,5.15,4.45,7.05,7.05,5.01,5.27,8.19,8.19,5.39,1063.65,305.46,1055653.5,42.33,35.1,3.32,35.49,35.54,1.27,0.53,35.55,0.52,26.5,40.4,46.433,42,"e00fce68a145996ae3d821b8",2023-05-26 01:38:01,2023-05-26 01:38:01,2023-05-26 01:38:01,2023-05-26
"21","jZPL6rlbkM","MOOSPMPSParser",1685065380,3.22,3.22,3.61,5.46,5.46,4.32,4.75,6.65,6.65,4.96,1025.62,270.42,22270.56,43.71,28.12,5.05,28.7,28.78,1.51,0.77,28.79,0.58,27.2,39.4,53.177,42,"e00fce68f8f5a1da595c7249",2023-05-26 01:43:02,2023-05-26 01:43:02,2023-05-26 01:43:02,2023-05-26
"22","oqmPWo1GBc","MOOSPMPSParser",1685065681,5.33,5.33,4.3,6.9,6.9,4.91,5.2,7.64,7.64,5.35,1074.08,310.64,1055940.12,37.38,33.85,2.31,34.29,34.36,0.75,0.49,34.37,0.58,26.4,41.1,44.198,42,"e00fce68a145996ae3d821b8",2023-05-26 01:48:01,2023-05-26 01:48:01,2023-05-26 01:48:01,2023-05-26
"23","GnJUpxlpBg","MOOSPMPSParser",1685065981,3.4,3.4,3.42,5.31,5.31,4.27,4.81,6.17,6.17,5.08,1028.5,267.81,22505.71,43.15,26.46,3.72,27.18,27.28,1.01,0.61,27.3,0.63,26.9,40.3,54.004,42,"e00fce68f8f5a1da595c7249",2023-05-26 01:53:02,2023-05-26 01:53:02,2023-05-26 01:53:02,2023-05-26
"24","nrB5l1eqpL","MOOSPMPSParser",1685066281,5.33,5.33,4.09,6.91,6.91,4.65,4.91,7.86,7.86,5.05,1105.15,318.58,1056218.38,37.12,32.17,2.79,32.58,32.63,0.96,0.41,32.64,0.56,26.1,41.7,44.819,42,"e00fce68a145996ae3d821b8",2023-05-26 01:58:01,2023-05-26 01:58:01,2023-05-26 01:58:01,2023-05-26
"25","YiDShJEZZo","MOOSPMPSParser",1685066581,4.09,4.09,7.61,6.39,6.39,8.59,9.04,7.27,7.27,9.26,1163,303.34,22788.41,50.18,59.96,3.99,60.65,60.75,1.27,0.56,60.76,0.54,26.7,42.8,51.269,42,"e00fce68f8f5a1da595c7249",2023-05-26 02:03:02,2023-05-26 02:03:02,2023-05-26 02:03:02,2023-05-26
