"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","iXUnx9HNOG","MOOSPMPSParser",1685491321,2.5,2.5,2.14,3.31,3.31,2.36,2.44,3.67,3.67,2.48,630.63,180.95,1239247.62,20.35,16.96,1.12,17.1,17.12,0.36,0.12,17.13,0.53,26.5,39.2,38.27,42,"e00fce68a145996ae3d821b8",2023-05-31 00:01:57,2023-05-31 00:01:58,2023-05-31 00:01:58,2023-05-31
"2","i4yaPvbxeH","MOOSPMPSParser",1685491560,0.74,0.74,2.06,1.53,1.53,2.18,2.18,1.97,1.97,2.18,537.7,141.25,6097.74,20.28,16.42,1.94,16.46,16.46,0.58,0.27,16.47,0.47,27.2,38.3,47.36,42,"e00fce68f8f5a1da595c7249",2023-05-31 00:06:02,2023-05-31 00:06:02,2023-05-31 00:06:02,2023-05-31
"3","Lb1otB2tUU","MOOSPMPSParser",1685491921,2.61,2.61,2.54,3.4,3.4,2.77,2.84,3.82,3.82,2.87,616.96,181.45,1239411.62,20.17,20.14,1.34,20.28,20.29,0.45,0.31,20.3,0.53,26.5,39.2,38.845,42,"e00fce68a145996ae3d821b8",2023-05-31 00:11:57,2023-05-31 00:11:57,2023-05-31 00:11:57,2023-05-31
"4","Xm2uGRw534","MOOSPMPSParser",1685492160,0.99,0.99,2.2,1.93,1.93,2.33,2.33,2.33,2.33,2.33,605.4,154.21,6232.89,21.72,17.55,1.68,17.59,17.6,0.52,0.34,17.6,0.48,27.5,39.2,45.941,42,"e00fce68f8f5a1da595c7249",2023-05-31 00:16:02,2023-05-31 00:16:02,2023-05-31 00:16:02,2023-05-31
"5","gxG274Yctx","MOOSPMPSParser",1685492521,2.55,2.55,1.99,3.37,3.37,2.1,2.11,3.8,3.8,2.11,612.26,178.72,1239574.25,20.09,15.81,1.25,15.85,15.85,0.54,0.23,15.86,0.5,26.6,38.9,38.823,42,"e00fce68a145996ae3d821b8",2023-05-31 00:21:57,2023-05-31 00:21:58,2023-05-31 00:21:58,2023-05-31
"6","Hg1CsqCQ6E","MOOSPMPSParser",1685492760,0.98,0.98,1.82,2.11,2.11,2.01,2.08,2.77,2.77,2.12,598.57,157.28,6364.18,23.67,14.39,2.59,14.51,14.53,0.85,0.53,14.53,0.53,27.5,39.2,45.45,42,"e00fce68f8f5a1da595c7249",2023-05-31 00:26:02,2023-05-31 00:26:02,2023-05-31 00:26:02,2023-05-31
"7","U4trk195e7","MOOSPMPSParser",1685493121,2.39,2.39,2.22,3.15,3.15,2.35,2.35,3.69,3.69,2.35,618.71,176.12,1239736.38,19.69,17.68,1.46,17.73,17.73,0.67,0.38,17.73,0.48,26.6,39,38.624,42,"e00fce68a145996ae3d821b8",2023-05-31 00:31:57,2023-05-31 00:31:58,2023-05-31 00:31:58,2023-05-31
"8","ouDKCYbxGt","MOOSPMPSParser",1685493360,0.82,0.82,1.89,1.66,1.66,2,2,2.2,2.2,2,555.1,143.37,6497.2,21.87,15.03,1.75,15.06,15.07,0.66,0.31,15.07,0.48,26.9,39.6,47.236,42,"e00fce68f8f5a1da595c7249",2023-05-31 00:36:02,2023-05-31 00:36:02,2023-05-31 00:36:02,2023-05-31
"9","9mcjAWER53","MOOSPMPSParser",1685493721,2.21,2.21,2.49,2.92,2.92,2.64,2.64,3.29,3.29,2.64,586.19,169.87,1239896.38,17.1,19.85,0.95,19.9,19.91,0.41,0.33,19.91,0.5,26.5,37.6,39.606,42,"e00fce68a145996ae3d821b8",2023-05-31 00:41:57,2023-05-31 00:41:57,2023-05-31 00:41:57,2023-05-31
"10","BFlQ92DDf4","MOOSPMPSParser",1685493960,0.83,0.83,2.43,1.78,1.78,2.57,2.58,2.42,2.42,2.58,570.1,148.6,6638.82,21.85,19.31,2.08,19.37,19.37,0.84,0.52,19.38,0.49,26.5,40.2,48.964,42,"e00fce68f8f5a1da595c7249",2023-05-31 00:46:02,2023-05-31 00:46:02,2023-05-31 00:46:02,2023-05-31
