"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","FOYSyYaVCC","MOOSPMPSParser",1661299320,3.54,3.54,2.56,4.33,0.48,2.7,2.7,4.76,0.5,2.7,832.64,240.56,326.47,22.26,20.36,0.96,20.41,20.42,0.33,0.24,20.42,0.43,28.4,30.2,36.364,42,"e00fce68a145996ae3d821b8",2022-08-24 00:02:02,2022-08-24 00:02:03,2022-08-24 00:02:03,2022-08-24
"2","jmNe2OlsSu","MOOSPMPSParser",1661299321,3.34,3.34,1.91,5.82,0.46,2.02,2.02,6.06,0.46,2.02,935,237.08,267.78,35.19,15.23,5.44,15.28,15.28,0.39,0.08,15.28,0.43,28.1,30.1,44.017,42,"e00fce68f8f5a1da595c7249",2022-08-24 00:02:03,2022-08-24 00:02:03,2022-08-24 00:02:03,2022-08-24
"3","SyfdTbxFEU","MOOSPMPSParser",1661299321,2.39,2.39,2.5,3.6,0.36,2.65,2.65,4.06,0.39,2.65,847.15,220.24,296.74,29.17,19.94,1.43,19.99,19.99,0.59,0.4,20,0.45,28.3,30.7,33.817,42,"e00fce6835b6173deb1a1f49",2022-08-24 00:02:03,2022-08-24 00:02:04,2022-08-24 00:02:04,2022-08-24
"4","JWiFJqV65p","MOOSPMPSParser",1661299920,3.69,3.68,2.61,131.25,0.41,2.77,2.77,14.3,0.43,2.77,849.3,365.08,505.41,60.48,20.82,14.74,20.87,20.87,2.44,2.81,20.88,0.42,28.3,28.8,36.001,42,"e00fce68a145996ae3d821b8",2022-08-24 00:12:02,2022-08-24 00:12:03,2022-08-24 00:12:03,2022-08-24
"5","b4tupOCE3A","MOOSPMPSParser",1661299921,2.8,2.8,2.17,4.56,0.44,2.3,2.3,5.09,0.57,2.3,702.46,194.19,418.64,31.69,17.29,3.16,17.35,17.35,0.83,0.25,17.36,0.42,28.1,30.2,44.313,42,"e00fce68f8f5a1da595c7249",2022-08-24 00:12:03,2022-08-24 00:12:03,2022-08-24 00:12:03,2022-08-24
"6","iRfeXtIe2i","MOOSPMPSParser",1661299921,2.68,2.68,2.16,3.95,0.35,2.28,2.28,4.22,0.38,2.28,862.21,226.48,457.37,29.48,17.2,1.67,17.24,17.25,0.31,0.18,17.25,0.43,28.4,29.8,34.886,42,"e00fce6835b6173deb1a1f49",2022-08-24 00:12:03,2022-08-24 00:12:03,2022-08-24 00:12:03,2022-08-24
"7","Xs395RVCbZ","MOOSPMPSParser",1661300400,1.43,1.43,1.08,1.86,1.86,1.16,1.17,1.86,1.86,1.18,473.53,133.97,7.47,10,8.55,0,8.59,8.6,0,0,8.6,0.5,24,48.7,6.431,43,"e00fce6856818e5885f65487",2022-08-24 00:20:02,2022-08-24 00:20:02,2022-08-24 00:20:02,2022-08-24
"8","mMZwRqY8PK","MOOSPMPSParser",1661300460,0.76,0.76,1.24,1.43,1.43,1.31,1.32,1.43,1.43,1.32,436.06,118.49,17.23,14.24,9.85,0,9.88,9.88,0,0,9.89,0.49,24.1,40.6,7.865,43,"e00fce6856818e5885f65487",2022-08-24 00:21:02,2022-08-24 00:21:02,2022-08-24 00:21:02,2022-08-24
"9","7lGRm8YEtp","MOOSPMPSParser",1661300520,1.57,1.57,1.02,2.1,2.1,1.08,1.08,2.1,2.1,1.08,493.35,139.57,24.33,11.49,8.09,0.86,8.12,8.12,0,0,8.12,0.49,24.2,39.5,8.177,43,"e00fce6856818e5885f65487",2022-08-24 00:22:02,2022-08-24 00:22:02,2022-08-24 00:22:02,2022-08-24
"10","htlu5FitXJ","MOOSPMPSParser",1661300520,3.7,3.7,2.36,4.64,0.52,2.5,2.5,4.85,0.52,2.5,835.44,240.02,667.25,22.4,18.8,0.76,18.84,18.85,0.26,0.09,18.85,0.46,28.1,32.2,35.014,42,"e00fce68a145996ae3d821b8",2022-08-24 00:22:02,2022-08-24 00:22:03,2022-08-24 00:22:03,2022-08-24
"11","CbukECtBCI","MOOSPMPSParser",1661300521,2.92,2.92,2.17,4.72,0.44,2.29,2.29,5.42,0.61,2.29,693.68,190.27,571.68,31.15,17.26,3.98,17.31,17.32,1.2,0.26,17.32,0.45,27.8,33.3,45.804,42,"e00fce68f8f5a1da595c7249",2022-08-24 00:22:03,2022-08-24 00:22:03,2022-08-24 00:22:03,2022-08-24
"12","Wh7sDOw24S","MOOSPMPSParser",1661300521,2.27,2.27,2.3,3.39,0.28,2.43,2.43,3.77,0.28,2.43,800.46,210.39,614.23,27.3,18.33,1.71,18.37,18.38,0.47,0.22,18.38,0.43,28.2,33.2,32.91,42,"e00fce6835b6173deb1a1f49",2022-08-24 00:22:03,2022-08-24 00:22:03,2022-08-24 00:22:03,2022-08-24
"13","JSH0Ago7HM","MOOSPMPSParser",1661300580,1.18,1.18,1.13,2.12,2.12,1.19,1.19,2.39,2.39,1.19,476.47,127.94,32.21,14.39,8.98,1.69,9.01,9.01,0,0,9.01,0.47,24.2,39,8.125,43,"e00fce6856818e5885f65487",2022-08-24 00:23:02,2022-08-24 00:23:02,2022-08-24 00:23:02,2022-08-24
"14","B572CsXqpa","MOOSPMPSParser",1661300640,3.02,3.02,2.27,4.48,4.48,2.4,2.4,4.48,4.48,2.4,738,218.98,48.06,25.32,18.08,2.76,18.12,18.13,0,0,18.13,0.47,24.4,41.7,8.021,43,"e00fce6856818e5885f65487",2022-08-24 00:24:02,2022-08-24 00:24:02,2022-08-24 00:24:02,2022-08-24
"15","zYj1fwMhzr","MOOSPMPSParser",1661300700,3.41,3.41,2.61,4.71,4.71,2.76,2.76,4.71,4.71,2.76,811.18,228.33,66.32,28.25,20.81,0.82,20.86,20.87,0,0,20.87,0.47,24.6,43.5,7.552,43,"e00fce6856818e5885f65487",2022-08-24 00:25:02,2022-08-24 00:25:02,2022-08-24 00:25:02,2022-08-24
"16","TCP4SXeO0X","MOOSPMPSParser",1661300760,3.85,3.85,2.87,5.56,5.56,3.03,3.03,6.02,6.02,3.03,885.63,267.04,86.35,33.48,22.83,1.65,22.89,22.9,0.81,0,22.9,0.46,24.8,42.8,17.552,43,"e00fce6856818e5885f65487",2022-08-24 00:26:02,2022-08-24 00:26:02,2022-08-24 00:26:02,2022-08-24
"17","KGIzRWBZFP","MOOSPMPSParser",1661300820,4.1,4.1,2.98,6.06,6.06,3.16,3.16,6.8,6.8,3.16,981.67,281.47,107.18,32.02,23.76,2.45,23.82,23.82,0.78,0.78,23.83,0.45,25,42.2,28.75,43,"e00fce6856818e5885f65487",2022-08-24 00:27:02,2022-08-24 00:27:02,2022-08-24 00:27:02,2022-08-24
"18","qr3epUnSbU","MOOSPMPSParser",1661300880,3.06,3.06,2.58,4.92,4.92,2.73,2.73,4.92,4.92,2.73,828.96,226.83,125.19,28.25,20.52,1.4,20.57,20.58,0,0,20.58,0.45,25.1,40.4,34.583,43,"e00fce6856818e5885f65487",2022-08-24 00:28:02,2022-08-24 00:28:02,2022-08-24 00:28:02,2022-08-24
"19","ecABXxEyeF","MOOSPMPSParser",1661300940,4.8,4.8,2.87,7.1,7.1,3.03,3.03,9.14,9.14,3.03,995.06,282.29,145.21,40.29,22.83,5.76,22.89,22.9,1.8,1.8,22.9,0.44,25.3,40,38.021,43,"e00fce6856818e5885f65487",2022-08-24 00:29:01,2022-08-24 00:29:02,2022-08-24 00:29:02,2022-08-24
"20","G7Hqlt6G1E","MOOSPMPSParser",1661301000,4.57,4.57,2.49,5.9,5.9,2.64,2.64,5.9,5.9,2.64,945.65,270.82,162.63,37.37,19.86,0.75,19.91,19.91,0,0,19.92,0.45,25.5,40.6,40.417,43,"e00fce6856818e5885f65487",2022-08-24 00:30:01,2022-08-24 00:30:02,2022-08-24 00:30:02,2022-08-24
"21","hqEs58ykAi","MOOSPMPSParser",1661301060,4,4,2.71,5.61,5.61,2.87,2.87,6.04,6.04,2.87,905.94,263.24,181.58,29.31,21.6,1.49,21.65,21.66,0.67,0,21.66,0.44,25.7,40.6,41.979,43,"e00fce6856818e5885f65487",2022-08-24 00:31:02,2022-08-24 00:31:02,2022-08-24 00:31:02,2022-08-24
"22","Jw3HTqqvsE","MOOSPMPSParser",1661301120,4.37,4.37,2.27,6.43,6.43,2.4,2.4,6.82,6.82,2.4,979.88,278.1,197.42,32,18.06,4.35,18.11,18.11,0.75,0,18.12,0.43,25.8,40.5,42.135,43,"e00fce6856818e5885f65487",2022-08-24 00:32:01,2022-08-24 00:32:02,2022-08-24 00:32:02,2022-08-24
"23","dzHx0qk4vh","MOOSPMPSParser",1661301120,3.79,3.79,2.56,4.66,0.48,2.7,2.7,5.01,0.5,2.7,836.98,239.58,839.9,22.02,20.34,0.94,20.39,20.4,0.44,0.22,20.4,0.47,26.8,38.4,26.266,42,"e00fce68a145996ae3d821b8",2022-08-24 00:32:02,2022-08-24 00:32:03,2022-08-24 00:32:03,2022-08-24
"24","YGEuHxylCi","MOOSPMPSParser",1661301121,3.19,3.19,2.4,4.87,0.51,2.54,2.54,5.38,0.51,2.54,732.64,202.62,723.87,32.78,19.13,3.24,19.19,19.2,0.77,0.35,19.2,0.46,26.8,38.8,41.339,42,"e00fce68f8f5a1da595c7249",2022-08-24 00:32:02,2022-08-24 00:32:03,2022-08-24 00:32:03,2022-08-24
