"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","DpJPDiIvE5","MOOSPMPSParser",1667606700,9.76,9.76,8.78,15.39,1.61,9.3,9.32,17.05,1.94,9.32,1692.81,496.79,13189.45,79.51,69.88,9.89,70.07,70.09,1.75,1.09,70.11,0.49,5.6,51.7,13.316,43,"e00fce6856818e5885f65487",2022-11-05 00:05:01,2022-11-05 00:05:02,2022-11-05 00:05:02,2022-11-05
"2","FC1L5lF5vJ","MOOSPMPSParser",1667607300,11.76,11.76,9.44,18.79,1.85,10.02,10.04,20.65,2,10.05,2005.61,591.67,13850.61,93.61,75.14,10.28,75.36,75.39,2.05,1.03,75.41,0.49,5.1,53.8,7.341,43,"e00fce6856818e5885f65487",2022-11-05 00:15:01,2022-11-05 00:15:02,2022-11-05 00:15:02,2022-11-05
"3","UglQB5edDE","MOOSPMPSParser",1667607900,13.07,13.07,11.84,21.13,2.28,12.86,13.13,23.32,2.51,13.27,2160.85,636.97,14595.14,106.93,93.88,12.74,94.45,94.53,2.2,0.95,94.55,0.53,4.6,55.5,9.231,43,"e00fce6856818e5885f65487",2022-11-05 00:25:01,2022-11-05 00:25:02,2022-11-05 00:25:02,2022-11-05
"4","yntwdNtKUx","MOOSPMPSParser",1667608500,10.56,10.56,8.82,16.89,1.63,9.62,9.86,19.32,1.83,9.98,1780.47,522.48,15219.56,83.78,69.92,11.39,70.38,70.45,2.57,1.03,70.46,0.51,3.7,60.8,7.722,43,"e00fce6856818e5885f65487",2022-11-05 00:35:01,2022-11-05 00:35:01,2022-11-05 00:35:01,2022-11-05
"5","XhIIaa7akH","MOOSPMPSParser",1667609100,11.59,11.59,9.62,18.51,1.83,10.42,10.62,20.71,2.22,10.73,1896.39,560.15,15891.24,89.04,76.3,10.96,76.74,76.8,2.59,1.41,76.82,0.51,3.7,61.1,8.269,43,"e00fce6856818e5885f65487",2022-11-05 00:45:01,2022-11-05 00:45:01,2022-11-05 00:45:01,2022-11-05
"6","0Xx9mZo3fi","MOOSPMPSParser",1667609700,12.46,12.46,10.08,20,1.87,10.79,10.9,22.43,2.05,10.96,2013.22,591.66,16584.14,97.48,80.07,12.56,80.4,80.44,2.34,1,80.46,0.51,3.1,63.2,3.822,43,"e00fce6856818e5885f65487",2022-11-05 00:55:01,2022-11-05 00:55:01,2022-11-05 00:55:01,2022-11-05
"7","LsqBHufD0J","MOOSPMPSParser",1667610300,12.85,12.85,11.88,20.38,2.35,12.85,13.08,23.4,2.59,13.2,2071.06,603.35,17298.46,98.11,94.27,13.08,94.79,94.85,3.2,1.85,94.88,0.51,2.6,64.7,3.176,43,"e00fce6856818e5885f65487",2022-11-05 01:05:01,2022-11-05 01:05:02,2022-11-05 01:05:02,2022-11-05
"8","JYFSx5NYQu","MOOSPMPSParser",1667610900,13.39,13.39,11.27,21.93,2.47,12.17,12.38,24.69,2.63,12.48,2127.37,627.46,18070.68,104.68,89.39,13.91,89.87,89.93,2.73,1.63,89.95,0.52,2.3,67.5,8.08,43,"e00fce6856818e5885f65487",2022-11-05 01:15:01,2022-11-05 01:15:02,2022-11-05 01:15:02,2022-11-05
"9","FlsaAb50Km","MOOSPMPSParser",1667611500,14.21,14.21,12.24,22.98,2.36,13.21,13.44,25.56,2.5,13.55,2241.3,658.56,18907.01,112.48,97.13,13.1,97.64,97.71,2.71,1.21,97.73,0.52,2.4,68.9,7.141,43,"e00fce6856818e5885f65487",2022-11-05 01:25:01,2022-11-05 01:25:02,2022-11-05 01:25:02,2022-11-05
"10","AY4MHik5xW","MOOSPMPSParser",1667612100,15.33,15.33,13.05,26.12,2.79,14.16,14.44,29.07,3.16,14.59,2421.93,715.55,19765.84,127.3,103.52,16.27,104.13,104.21,3.09,1.66,104.24,0.51,2.2,72.2,5.244,43,"e00fce6856818e5885f65487",2022-11-05 01:35:01,2022-11-05 01:35:02,2022-11-05 01:35:02,2022-11-05
"11","nPGJCOQqOD","MOOSPMPSParser",1667612700,16.89,16.89,13.62,26.04,2.67,14.79,15.11,29.06,2.91,15.27,2582.46,761.69,20658.49,117.89,107.97,13.54,108.63,108.71,3.24,1.39,108.74,0.52,2,72.2,2.362,43,"e00fce6856818e5885f65487",2022-11-05 01:45:01,2022-11-05 01:45:02,2022-11-05 01:45:02,2022-11-05
