"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","F3IKyD9ruF","MOOSPMPSParser",1666483321,3.55,3.55,2.33,6.55,0.28,2.54,2.59,8.86,0.35,2.62,863.68,240.23,2721363.5,52.35,18.49,7.73,18.62,18.64,3.78,0.78,18.65,0.55,24.3,46.8,30.719,42,"e00fce68f8f5a1da595c7249",2022-10-23 00:02:01,2022-10-23 00:02:01,2022-10-23 00:02:01,2022-10-23
"2","yOYgqkYj5y","MOOSPMPSParser",1666483321,2.56,2.56,1.83,3.68,0.37,1.93,1.93,4.16,0.45,1.93,622.55,180.75,1787.07,20.46,14.56,2.35,14.59,14.6,0.62,0.54,14.6,0.46,22,23.1,43.621,43,"e00fce6856818e5885f65487",2022-10-23 00:02:02,2022-10-23 00:02:02,2022-10-23 00:02:02,2022-10-23
"3","OcQBB4FezD","MOOSPMPSParser",1666483561,2,2,0,3.78,0.22,0,0,4.56,0.23,0,775.38,205.54,0,34.87,0,3.21,0,0,0.99,0.34,0,0,0,0,29.139,42,"e00fce6835b6173deb1a1f49",2022-10-23 00:05:59,2022-10-23 00:06:00,2022-10-23 00:06:00,2022-10-23
"4","0B6XHFhC04","MOOSPMPSParser",1666483921,1.28,1.28,1.64,2.81,0.23,2.03,2.26,4.21,0.45,2.39,432.58,119.28,2721517.5,27.55,12.71,4.43,13.06,13.13,2.24,0.9,13.14,0.64,24.2,46.2,31.755,42,"e00fce68f8f5a1da595c7249",2022-10-23 00:12:00,2022-10-23 00:12:01,2022-10-23 00:12:01,2022-10-23
"5","Jf2MN3kWfj","MOOSPMPSParser",1666483921,2.79,2.79,2.06,3.92,0.46,2.18,2.18,4.23,0.5,2.18,669.27,190.89,1923.37,18.45,16.41,2.32,16.45,16.45,0.32,0.23,16.46,0.46,21.4,19.5,43.355,43,"e00fce6856818e5885f65487",2022-10-23 00:12:02,2022-10-23 00:12:03,2022-10-23 00:12:03,2022-10-23
"6","34mBoHIFSN","MOOSPMPSParser",1666484161,0.65,0.65,0,1.6,0.2,0,0,2.4,0.29,0,471.49,123.78,0,19.38,0,2.66,0,0,1.26,0.49,0,0,0,0,30.946,42,"e00fce6835b6173deb1a1f49",2022-10-23 00:16:00,2022-10-23 00:16:00,2022-10-23 00:16:00,2022-10-23
"7","rSUN98svX0","MOOSPMPSParser",1666484521,1.42,1.42,1.7,3.05,0.2,2.05,2.25,5.82,0.41,2.36,459.56,128.21,2721675.25,29.64,13.23,7.36,13.54,13.59,4.55,0.73,13.61,0.59,23.8,47.3,33.563,42,"e00fce68f8f5a1da595c7249",2022-10-23 00:22:01,2022-10-23 00:22:01,2022-10-23 00:22:01,2022-10-23
"8","Oq1THibF33","MOOSPMPSParser",1666484521,2.84,2.84,2.25,3.97,0.5,2.38,2.38,4.18,0.5,2.38,664.01,189.67,2068.9,19.92,17.93,2.12,17.98,17.98,0.27,0.18,17.99,0.43,20.8,19.7,41.331,43,"e00fce6856818e5885f65487",2022-10-23 00:22:02,2022-10-23 00:22:02,2022-10-23 00:22:02,2022-10-23
"9","F90nl9oES8","MOOSPMPSParser",1666484761,1.38,1.38,0,2.6,0.42,0,0,3.43,0.5,0,618.11,164.7,0,25.28,0,3.07,0,0,1.11,0.45,0,0,0,0,30.922,42,"e00fce6835b6173deb1a1f49",2022-10-23 00:25:59,2022-10-23 00:26:00,2022-10-23 00:26:00,2022-10-23
"10","oZTJ8XtQkr","MOOSPMPSParser",1666485121,1.95,1.95,2.53,3.96,0.52,3.15,3.52,5.2,0.63,3.73,547.68,153.3,2721835.25,31.5,19.62,5.16,20.18,20.28,2.04,0.4,20.31,0.62,23.5,48,31.912,42,"e00fce68f8f5a1da595c7249",2022-10-23 00:32:00,2022-10-23 00:32:01,2022-10-23 00:32:01,2022-10-23
"11","DUGp2ooW14","MOOSPMPSParser",1666485121,3.9,3.9,2.92,5.4,0.59,3.08,3.08,6.01,0.66,3.08,879.87,253.52,2248.54,27.13,23.21,2.74,23.27,23.28,0.79,0.26,23.28,0.46,20,20.1,27.044,43,"e00fce6856818e5885f65487",2022-10-23 00:32:02,2022-10-23 00:32:02,2022-10-23 00:32:02,2022-10-23
"12","M2xr9MgFxe","MOOSPMPSParser",1666485361,1.84,1.84,0,3.07,0.42,0,0,3.56,0.44,0,700.08,183.01,0,27.96,0,1.99,0,0,0.69,0.25,0,0,0,0,29.472,42,"e00fce6835b6173deb1a1f49",2022-10-23 00:36:00,2022-10-23 00:36:00,2022-10-23 00:36:00,2022-10-23
"13","HTkadk4PdO","MOOSPMPSParser",1666485721,2.53,2.53,1.88,4.77,0.29,2.23,2.42,6.58,0.45,2.53,665.86,181.79,2722008,35.21,14.64,6.48,14.95,15,2.93,0.85,15.02,0.56,23.6,46.3,30.927,42,"e00fce68f8f5a1da595c7249",2022-10-23 00:42:01,2022-10-23 00:42:01,2022-10-23 00:42:01,2022-10-23
"14","Kjdrfo9tmx","MOOSPMPSParser",1666485721,6.39,6.39,3.53,8.87,0.74,3.73,3.73,9.32,0.82,3.73,1279.19,370.76,2531.1,44.93,28.07,3.85,28.14,28.15,0.56,0.47,28.15,0.49,19.3,20.5,17.397,43,"e00fce6856818e5885f65487",2022-10-23 00:42:02,2022-10-23 00:42:03,2022-10-23 00:42:03,2022-10-23
"15","LeFj218xNl","MOOSPMPSParser",1666485961,1.6,1.6,0,2.7,0.41,0,0,3.32,0.47,0,643.9,171.18,0,24.7,0,2.7,0,0,1.02,0.37,0,0,0,0,29.736,42,"e00fce6835b6173deb1a1f49",2022-10-23 00:45:59,2022-10-23 00:46:00,2022-10-23 00:46:00,2022-10-23
"16","ZwMEb2GNZC","MOOSPMPSParser",1666486321,1.45,1.45,2.12,3.25,0.47,2.5,2.71,4.46,0.63,2.83,463.29,129.2,2722168,28.28,16.55,4.55,16.88,16.94,1.95,0.58,16.96,0.59,23.5,46.4,32.577,42,"e00fce68f8f5a1da595c7249",2022-10-23 00:52:00,2022-10-23 00:52:01,2022-10-23 00:52:01,2022-10-23
"17","nkoKPCbkFB","MOOSPMPSParser",1666486321,4.5,4.5,3.56,6.41,0.6,3.76,3.76,6.92,0.62,3.77,976.57,279.35,2766.88,32,28.34,3.98,28.41,28.42,0.61,0.36,28.42,0.49,18.7,21.9,26.086,43,"e00fce6856818e5885f65487",2022-10-23 00:52:02,2022-10-23 00:52:02,2022-10-23 00:52:02,2022-10-23
"18","FNh2tEIZEj","MOOSPMPSParser",1666486561,1.39,1.39,0,2.84,0.32,0,0,3.7,0.35,0,631.13,164.46,0,27.66,0,3.49,0,0,1.16,0.61,0,0,0,0,30.497,42,"e00fce6835b6173deb1a1f49",2022-10-23 00:55:59,2022-10-23 00:56:00,2022-10-23 00:56:00,2022-10-23
"19","1pvhvYnjr7","MOOSPMPSParser",1666486921,2.44,2.44,2.56,4.44,0.68,2.97,3.17,5.76,0.9,3.29,648.72,175.92,2722328,34.7,20.1,4.75,20.44,20.5,2.16,0.46,20.51,0.56,23.1,46.3,33.085,42,"e00fce68f8f5a1da595c7249",2022-10-23 01:02:01,2022-10-23 01:02:01,2022-10-23 01:02:01,2022-10-23
"20","t4JXOQiw2v","MOOSPMPSParser",1666486980,5.35,5.35,4.56,7.72,1.56,4.87,4.91,8.28,1.72,4.94,1102.08,316.74,1543.32,40.22,36.22,4.24,36.37,36.38,0.66,0.32,36.39,0.49,17.7,24.7,19.992,43,"e00fce6856818e5885f65487",2022-10-23 01:03:01,2022-10-23 01:03:01,2022-10-23 01:03:01,2022-10-23
"21","1XcIpJwiH9","MOOSPMPSParser",1666487161,1.87,1.87,0,3.08,0.05,0,0,3.72,0.16,0,706.73,186.4,0,27.69,0,2.29,0,0,0.79,0.45,0,0,0,0,30.784,42,"e00fce6835b6173deb1a1f49",2022-10-23 01:06:00,2022-10-23 01:06:00,2022-10-23 01:06:00,2022-10-23
"22","L51BeaMSTd","MOOSPMPSParser",1666487521,1.39,1.39,1.32,2.89,0.23,1.55,1.68,4.89,0.3,1.74,439.5,121.35,2722485,25.52,10.34,5.65,10.54,10.57,3.24,0.73,10.58,0.56,22.8,46.1,33.296,42,"e00fce68f8f5a1da595c7249",2022-10-23 01:12:01,2022-10-23 01:12:01,2022-10-23 01:12:01,2022-10-23
"23","BbsossXVgm","MOOSPMPSParser",1666487580,9.89,9.89,7.54,13.48,1.68,7.98,7.98,14.88,1.85,7.98,1871.78,541.42,3523.02,65.27,60.04,5.8,60.19,60.21,1.92,0.95,60.22,0.49,17.3,24.1,24.505,43,"e00fce6856818e5885f65487",2022-10-23 01:13:01,2022-10-23 01:13:01,2022-10-23 01:13:01,2022-10-23
"24","BrD9sjkSeK","MOOSPMPSParser",1666487761,0.14,0.14,0,0.77,0.17,0,0,1.28,0.17,0,359.66,93.07,0,15.91,0,2.3,0,0,0.75,0.32,0,0,0,0,32.018,42,"e00fce6835b6173deb1a1f49",2022-10-23 01:16:00,2022-10-23 01:16:00,2022-10-23 01:16:00,2022-10-23
"25","GKykqJnRJT","MOOSPMPSParser",1666488121,0.81,0.81,1.48,1.86,0.15,1.74,1.88,2.77,0.22,1.96,338.96,93.12,2722623.25,19.8,11.58,2.79,11.81,11.84,1.34,0.61,11.85,0.59,22.6,45.7,33.765,42,"e00fce68f8f5a1da595c7249",2022-10-23 01:22:01,2022-10-23 01:22:01,2022-10-23 01:22:01,2022-10-23
"26","ylGK9QXDJd","MOOSPMPSParser",1666488180,11.01,11.01,5.63,14.94,1.17,5.97,5.98,16.13,1.19,5.99,2096.68,601.8,4013.94,70.53,44.78,7.48,44.91,44.92,1.39,0.63,44.93,0.5,17.3,23.6,22.075,43,"e00fce6856818e5885f65487",2022-10-23 01:23:01,2022-10-23 01:23:01,2022-10-23 01:23:01,2022-10-23
"27","L3ecVG3Z0u","MOOSPMPSParser",1666488361,0.4,0.4,0,1.08,0.13,0,0,1.49,0.17,0,390.59,103.47,0,17.67,0,2.29,0,0,0.57,0.36,0,0,0,0,31.086,42,"e00fce6835b6173deb1a1f49",2022-10-23 01:25:59,2022-10-23 01:26:00,2022-10-23 01:26:00,2022-10-23
"28","mCqNe9svgg","MOOSPMPSParser",1666488721,0.95,0.95,1.51,1.95,0.34,1.76,1.88,2.91,0.49,1.95,338.15,92.98,2722760,18.51,11.85,3.26,12.05,12.09,1.53,0.52,12.1,0.57,22.3,46.6,31.218,42,"e00fce68f8f5a1da595c7249",2022-10-23 01:32:01,2022-10-23 01:32:01,2022-10-23 01:32:01,2022-10-23
"29","vY9ieh0loO","MOOSPMPSParser",1666488780,12.08,12.08,8.13,16.48,2.17,8.62,8.65,17.76,2.22,8.66,2293.27,661.61,4492.74,76.12,64.66,7.86,64.86,64.88,1.55,1.14,64.89,0.51,16.8,24.8,15.462,43,"e00fce6856818e5885f65487",2022-10-23 01:33:02,2022-10-23 01:33:02,2022-10-23 01:33:02,2022-10-23
"30","yC5ALSHkIS","MOOSPMPSParser",1666488961,0.23,0.23,0,0.84,0.12,0,0,1.16,0.18,0,369.08,99.37,0,15.43,0,1.51,0,0,0.34,0.13,0,0,0,0,28.538,42,"e00fce6835b6173deb1a1f49",2022-10-23 01:36:00,2022-10-23 01:36:00,2022-10-23 01:36:00,2022-10-23
"31","Cy4Y7VCaND","MOOSPMPSParser",1666489321,1.11,1.11,3.05,2.75,0.57,3.76,4.2,3.98,0.79,4.43,410.03,113.77,2722899.25,26.21,23.6,4.87,24.25,24.37,2.02,0.47,24.4,0.58,22.2,46.9,30.888,42,"e00fce68f8f5a1da595c7249",2022-10-23 01:42:00,2022-10-23 01:42:01,2022-10-23 01:42:01,2022-10-23
"32","0u8x4Jy8wC","MOOSPMPSParser",1666489380,8.53,8.53,3.65,11.31,0.77,3.86,3.86,11.81,0.78,3.86,1654.55,476.51,4837.37,51.2,29.07,4.34,29.14,29.15,0.56,0.38,29.15,0.45,17.7,20.7,28.613,43,"e00fce6856818e5885f65487",2022-10-23 01:43:01,2022-10-23 01:43:01,2022-10-23 01:43:01,2022-10-23
"33","TJtfkuNqXT","MOOSPMPSParser",1666489561,0.92,0.92,0,2.21,0.25,0,0,2.87,0.25,0,547.28,145.51,0,24.24,0,3.68,0,0,0.82,0.48,0,0,0,0,29.705,42,"e00fce6835b6173deb1a1f49",2022-10-23 01:46:00,2022-10-23 01:46:00,2022-10-23 01:46:00,2022-10-23
"34","9fZNqog3Vx","MOOSPMPSParser",1666489921,1.62,1.62,2.83,3.6,0.54,3.27,3.5,4.71,0.6,3.62,482.92,135.44,2723055.75,30.08,22.18,5,22.55,22.61,1.88,0.46,22.63,0.57,22,47.5,30.927,42,"e00fce68f8f5a1da595c7249",2022-10-23 01:52:01,2022-10-23 01:52:01,2022-10-23 01:52:01,2022-10-23
"35","4FpX8RCNzj","MOOSPMPSParser",1666489980,6.26,6.26,4.06,8.62,0.75,4.32,4.34,9.48,0.83,4.34,1296.69,374.54,5132.41,44.18,32.33,3.91,32.44,32.45,1.17,0.4,32.46,0.5,18.3,21.3,29.434,43,"e00fce6856818e5885f65487",2022-10-23 01:53:01,2022-10-23 01:53:01,2022-10-23 01:53:01,2022-10-23
"36","5SOCFd94ce","MOOSPMPSParser",1666490161,1.17,1.17,0,2.33,0.14,0,0,3.05,0.17,0,546.96,147.36,0,23.22,0,3.21,0,0,0.95,0.45,0,0,0,0,27.451,42,"e00fce6835b6173deb1a1f49",2022-10-23 01:56:00,2022-10-23 01:56:00,2022-10-23 01:56:00,2022-10-23
"37","VvLsUtzwvZ","MOOSPMPSParser",1666490521,1.11,1.11,1.73,2.66,0.24,1.95,2.04,4.52,0.36,2.09,412.32,114.36,2723215.75,24.99,13.63,5.36,13.8,13.82,2.97,1.05,13.83,0.58,21.8,48.9,29.159,42,"e00fce68f8f5a1da595c7249",2022-10-23 02:02:01,2022-10-23 02:02:01,2022-10-23 02:02:01,2022-10-23
"38","AD1gdXVk88","MOOSPMPSParser",1666490580,9.99,9.99,6.89,13.79,1.66,7.3,7.31,14.99,1.82,7.31,1964.61,555.89,5553.37,65.89,54.86,6.56,55.01,55.03,1.47,0.59,55.04,0.48,17.3,26.4,17.67,43,"e00fce6856818e5885f65487",2022-10-23 02:03:01,2022-10-23 02:03:01,2022-10-23 02:03:01,2022-10-23
"39","IgZah17yyb","MOOSPMPSParser",1666490761,0.7,0.7,0,1.5,0.16,0,0,1.97,0.33,0,487.54,128.66,0,18.46,0,1.63,0,0,0.59,0.47,0,0,0,0,28.698,42,"e00fce6835b6173deb1a1f49",2022-10-23 02:05:59,2022-10-23 02:06:00,2022-10-23 02:06:00,2022-10-23
"40","lTPSmYY6ey","MOOSPMPSParser",1666491121,1.84,1.84,2.18,3.58,0.31,2.37,2.43,4.89,0.62,2.46,520.48,144.15,2723382.5,29.3,17.26,5.12,17.39,17.41,1.97,0.95,17.42,0.56,21.6,49.7,30.397,42,"e00fce68f8f5a1da595c7249",2022-10-23 02:12:01,2022-10-23 02:12:01,2022-10-23 02:12:01,2022-10-23
"41","KafeDN0yrW","MOOSPMPSParser",1666491180,14.47,14.47,8.26,19.86,2.1,8.73,8.73,21.17,2.24,8.73,2678.48,773.98,6100.38,88.9,65.72,9.36,65.88,65.9,1.61,1.06,65.92,0.46,16.1,28.5,3.38,43,"e00fce6856818e5885f65487",2022-10-23 02:13:02,2022-10-23 02:13:02,2022-10-23 02:13:02,2022-10-23
"42","LYlG0komZG","MOOSPMPSParser",1666491361,1.9,1.9,0,3.08,0.49,0,0,3.7,0.53,0,701.17,185.4,0,28.87,0,2.65,0,0,0.74,0.27,0,0,0,0,28.539,42,"e00fce6835b6173deb1a1f49",2022-10-23 02:16:00,2022-10-23 02:16:00,2022-10-23 02:16:00,2022-10-23
"43","x2lbubMQtW","MOOSPMPSParser",1666491721,2.56,2.56,2.27,4.61,0.35,2.52,2.62,6.31,0.44,2.67,693.21,190.5,2723548.75,36.73,17.93,5.9,18.11,18.14,2.74,0.77,18.15,0.55,21.5,49.9,30.294,42,"e00fce68f8f5a1da595c7249",2022-10-23 02:22:01,2022-10-23 02:22:01,2022-10-23 02:22:01,2022-10-23
"44","yfSiJjx1lP","MOOSPMPSParser",1666491780,15.19,15.19,9.1,20.36,2.37,9.63,9.63,21.65,2.44,9.63,2817.09,813.9,6667.46,90.64,72.48,8.36,72.66,72.68,1.42,0.9,72.69,0.43,15.5,30.6,5.169,43,"e00fce6856818e5885f65487",2022-10-23 02:23:01,2022-10-23 02:23:01,2022-10-23 02:23:01,2022-10-23
"45","QNsVSOUrPx","MOOSPMPSParser",1666491961,2.46,2.46,0,3.78,0.33,0,0,4.56,0.39,0,821.5,218.76,0,31.1,0,2.37,0,0,1.08,0.45,0,0,0,0,28.705,42,"e00fce6835b6173deb1a1f49",2022-10-23 02:25:59,2022-10-23 02:26:00,2022-10-23 02:26:00,2022-10-23
"46","kjfdWhVBPc","MOOSPMPSParser",1666492321,2.03,2.03,2.26,4.24,0.46,2.57,2.72,5.92,0.66,2.8,597.9,162.67,2723708.75,32.55,17.75,7.16,18.01,18.05,2.51,1.13,18.06,0.6,21.3,50.6,31.306,42,"e00fce68f8f5a1da595c7249",2022-10-23 02:32:01,2022-10-23 02:32:01,2022-10-23 02:32:01,2022-10-23
"47","utVRtGQvrb","MOOSPMPSParser",1666492380,19.34,19.04,10.05,25.41,2.49,10.63,10.63,26.74,2.68,10.63,3533.98,1020.61,7350.36,112.27,80,9.14,80.2,80.23,1.68,0.77,80.24,0.46,15.1,32.1,10.155,43,"e00fce6856818e5885f65487",2022-10-23 02:33:01,2022-10-23 02:33:02,2022-10-23 02:33:02,2022-10-23
"48","8a84ImR35F","MOOSPMPSParser",1666492561,1.58,1.58,0,2.93,0.38,0,0,3.51,0.45,0,691.89,181.8,0,27.41,0,2.35,0,0,0.83,0.38,0,0,0,0,28.941,42,"e00fce6835b6173deb1a1f49",2022-10-23 02:35:59,2022-10-23 02:36:00,2022-10-23 02:36:00,2022-10-23
"49","W1Q6Qi9hfF","MOOSPMPSParser",1666492921,2.57,2.57,3.17,4.59,0.44,3.61,3.81,5.88,0.51,3.93,658.33,180.2,2723875,35.6,24.89,5,25.24,25.3,2.04,0.59,25.32,0.62,21,51.7,30.362,42,"e00fce68f8f5a1da595c7249",2022-10-23 02:42:01,2022-10-23 02:42:01,2022-10-23 02:42:01,2022-10-23
"50","Rb4X1VEKac","MOOSPMPSParser",1666492980,14.28,14.28,7.43,18.76,1.76,7.86,7.86,19.65,1.82,7.86,2632.06,761.89,7885.94,81.71,59.13,7.41,59.28,59.3,1.07,0.4,59.31,0.47,15.1,33.3,14.903,43,"e00fce6856818e5885f65487",2022-10-23 02:43:01,2022-10-23 02:43:01,2022-10-23 02:43:01,2022-10-23
"51","gX6QbHwEPB","MOOSPMPSParser",1666493161,2.68,2.68,0,4.37,0.46,0,0,5,0.51,0,898.43,236.18,0,36.24,0,2.75,0,0,0.69,0.33,0,0,0,0,27.079,42,"e00fce6835b6173deb1a1f49",2022-10-23 02:46:00,2022-10-23 02:46:00,2022-10-23 02:46:00,2022-10-23
"52","QE9ElgfdAj","MOOSPMPSParser",1666493521,2.88,2.88,2.9,5.65,0.49,3.24,3.38,7.49,1,3.46,745.95,206.9,2724062.25,42.63,22.88,7.17,23.14,23.18,3.03,0.52,23.19,0.59,20.9,52.4,29.746,42,"e00fce68f8f5a1da595c7249",2022-10-23 02:52:01,2022-10-23 02:52:01,2022-10-23 02:52:01,2022-10-23
"53","PfMAiPoQMM","MOOSPMPSParser",1666493580,12.57,12.57,6.64,16.98,1.64,7.02,7.02,18.1,1.69,7.02,2410.82,688.54,8364.93,74.21,52.85,7.63,52.98,53,1.41,1,53.01,0.47,14.7,33.4,13.738,43,"e00fce6856818e5885f65487",2022-10-23 02:53:02,2022-10-23 02:53:02,2022-10-23 02:53:02,2022-10-23
"54","QEPCtO5uQs","MOOSPMPSParser",1666493761,2.23,2.23,0,4.01,0.38,0,0,4.88,0.5,0,953.16,221.07,0,33.78,0,3.95,0,0,1.14,0.55,0,0,0,0,27.628,42,"e00fce6835b6173deb1a1f49",2022-10-23 02:56:00,2022-10-23 02:56:00,2022-10-23 02:56:00,2022-10-23
"55","zbj51FdhlR","MOOSPMPSParser",1666494121,2.77,2.77,3.56,5.1,0.71,3.95,4.1,6.53,1.2,4.19,715.22,196.13,2724232.75,38.07,28.08,6.02,28.37,28.42,2.34,0.48,28.43,0.56,20.7,53,30.004,42,"e00fce68f8f5a1da595c7249",2022-10-23 03:02:01,2022-10-23 03:02:01,2022-10-23 03:02:01,2022-10-23
"56","Tt9fAGexfG","MOOSPMPSParser",1666494180,12.96,12.96,6.85,17.06,1.54,7.25,7.25,18.02,1.68,7.25,2415.57,697.54,8848.96,73.55,54.55,6.61,54.69,54.7,1.34,0.51,54.72,0.48,14.6,32.2,13.389,43,"e00fce6856818e5885f65487",2022-10-23 03:03:01,2022-10-23 03:03:01,2022-10-23 03:03:01,2022-10-23
