"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","H9hUeFk8sI","MOOSPMPSParser",1676073780,4.09,4.09,1.69,5.18,5.18,1.81,1.82,5.39,5.39,1.82,912.69,245.87,3097.69,22.27,13.47,1.45,13.52,13.53,81.75,218.28,13.53,0.5,10.1,23.3,42.864,42,"e00fce6856818e5885f65487",2023-02-11 00:03:01,2023-02-11 00:03:01,2023-02-11 00:03:01,2023-02-11
"2","tJz8DBLOVX","MOOSPMPSParser",1676074380,4.61,4.61,1.85,6.29,6.29,2.01,2.06,6.54,6.54,2.09,1004.45,271.33,3239.23,30.48,14.64,1.75,14.74,14.75,73.5,230.15,14.76,0.52,8.3,25.5,43.508,42,"e00fce6856818e5885f65487",2023-02-11 00:13:02,2023-02-11 00:13:02,2023-02-11 00:13:02,2023-02-11
"3","c1MJD0IbOb","MOOSPMPSParser",1676074980,4.09,4.09,2.13,5.6,5.6,2.32,2.37,5.81,5.81,2.4,919.7,246.35,3366.12,25.94,16.87,1.23,16.98,16.99,64.94,241.87,17,0.53,7,27.2,44.018,42,"e00fce6856818e5885f65487",2023-02-11 00:23:01,2023-02-11 00:23:01,2023-02-11 00:23:01,2023-02-11
"4","H7C0XcMwtO","MOOSPMPSParser",1676075580,4.73,4.73,2.2,6.28,6.28,2.36,2.38,6.53,6.53,2.4,1009.38,267.18,3513.4,26.45,17.44,1.43,17.52,17.53,58.51,255.43,17.53,0.5,6.3,29.9,43.992,42,"e00fce6856818e5885f65487",2023-02-11 00:33:01,2023-02-11 00:33:01,2023-02-11 00:33:01,2023-02-11
"5","uhzvJ7JLgw","MOOSPMPSParser",1676076180,5.3,5.3,2.18,7.08,7.08,2.31,2.31,7.3,7.3,2.31,1019.91,276.61,3660.21,30.85,17.36,1.61,17.4,17.4,52.74,271.87,17.41,0.47,5.7,31.1,43.918,42,"e00fce6856818e5885f65487",2023-02-11 00:43:01,2023-02-11 00:43:01,2023-02-11 00:43:01,2023-02-11
"6","ZpzGIB3PXb","MOOSPMPSParser",1676076780,6.22,6.22,2.68,7.76,7.76,2.83,2.83,8.24,8.24,2.83,1118.13,306.3,3831,33.04,21.3,1.88,21.36,21.36,47.91,288.41,21.37,0.48,5.2,32.4,44.444,42,"e00fce6856818e5885f65487",2023-02-11 00:53:02,2023-02-11 00:53:02,2023-02-11 00:53:02,2023-02-11
"7","qNBGte1eiA","MOOSPMPSParser",1676077380,6.6,6.6,2.94,8.56,8.56,3.18,3.25,8.84,8.84,3.28,1163.6,319,4020.69,39.48,23.34,2.14,23.47,23.48,43.19,301.05,23.49,0.52,4.7,33.9,44.262,42,"e00fce6856818e5885f65487",2023-02-11 01:03:01,2023-02-11 01:03:01,2023-02-11 01:03:01,2023-02-11
"8","VH6nFUxXKr","MOOSPMPSParser",1676077980,6.9,6.9,2.72,8.86,8.86,2.87,2.87,9.1,9.1,2.87,1207.65,332.59,4212.84,37.5,21.61,1.54,21.67,21.67,39.11,314.12,21.68,0.48,4.4,34.5,44.046,42,"e00fce6856818e5885f65487",2023-02-11 01:13:01,2023-02-11 01:13:01,2023-02-11 01:13:01,2023-02-11
"9","rVrJYM4Fq9","MOOSPMPSParser",1676078580,7.05,7.05,3.07,9.72,9.72,3.27,3.3,10.15,10.15,3.31,1246.45,341.57,4415.7,42.79,24.41,2.16,24.5,24.51,35.7,324.88,24.51,0.5,4,35.5,44.276,42,"e00fce6856818e5885f65487",2023-02-11 01:23:01,2023-02-11 01:23:01,2023-02-11 01:23:01,2023-02-11
"10","4Ym726d3oe","MOOSPMPSParser",1676079180,7.62,7.62,2.93,10.3,10.3,3.11,3.12,10.47,10.47,3.13,1296.01,357.05,4616.94,45.22,23.32,1.62,23.39,23.4,33.8,332.31,23.4,0.5,3.8,36.8,43.974,42,"e00fce6856818e5885f65487",2023-02-11 01:33:02,2023-02-11 01:33:02,2023-02-11 01:33:02,2023-02-11
"11","QBsOQAxAlP","MOOSPMPSParser",1676079780,7.85,7.85,3.42,10.46,10.46,3.63,3.65,10.86,10.86,3.66,1367.15,372.47,4834.65,42.75,27.17,2.16,27.26,27.27,30.69,352.44,27.28,0.49,3.3,38.7,44.314,42,"e00fce6856818e5885f65487",2023-02-11 01:43:01,2023-02-11 01:43:01,2023-02-11 01:43:01,2023-02-11
"12","Q6JqLYrcDp","MOOSPMPSParser",1676080380,8.39,8.39,3.49,10.95,10.95,3.77,3.84,11.28,11.28,3.87,1386.44,380.74,5072.98,45.87,27.71,2.1,27.86,27.88,27.73,358.45,27.89,0.51,3,38.4,43.961,42,"e00fce6856818e5885f65487",2023-02-11 01:53:01,2023-02-11 01:53:01,2023-02-11 01:53:01,2023-02-11
"13","J6oR90hpLd","MOOSPMPSParser",1676080980,8.01,8.01,3.76,10.52,10.52,4.1,4.19,10.84,10.84,4.24,1303.36,360.14,5291.83,44.58,29.83,2.12,30.02,30.05,24.49,357.93,30.06,0.52,2.4,38.4,43.462,42,"e00fce6856818e5885f65487",2023-02-11 02:03:01,2023-02-11 02:03:01,2023-02-11 02:03:01,2023-02-11
"14","x2RSTUUt17","MOOSPMPSParser",1676081580,8.17,8.17,3.23,10.98,10.98,3.47,3.52,11.29,11.29,3.55,1319.71,365.37,5521.32,48.24,25.64,2.67,25.76,25.78,20.52,363.83,25.78,0.55,2.1,39.5,43.882,42,"e00fce6856818e5885f65487",2023-02-11 02:13:02,2023-02-11 02:13:02,2023-02-11 02:13:02,2023-02-11
"15","WsYdUO4eGt","MOOSPMPSParser",1676082180,7.62,7.62,3.67,10.17,10.17,3.94,4,10.58,10.58,4.02,1266.37,347.36,5756.3,42.98,29.13,2,29.27,29.29,17.33,369.07,29.3,0.53,1.7,40.7,43.953,42,"e00fce6856818e5885f65487",2023-02-11 02:23:01,2023-02-11 02:23:01,2023-02-11 02:23:01,2023-02-11
"16","NEkKrUqGL9","MOOSPMPSParser",1676082780,11.62,11.62,6.42,16.23,16.23,6.79,6.8,16.73,16.73,6.8,1742.75,487.51,6148.05,72.35,51.09,3.54,51.22,51.24,14.87,379.28,51.25,0.5,1.4,42,44.142,42,"e00fce6856818e5885f65487",2023-02-11 02:33:01,2023-02-11 02:33:01,2023-02-11 02:33:01,2023-02-11
"17","FtNjZTtf4g","MOOSPMPSParser",1676083380,12.35,12.35,7.84,16.61,16.61,8.37,8.43,17.33,17.33,8.46,1821.67,508.24,6572.65,68.39,62.31,3.48,62.54,62.57,12.25,399.83,62.58,0.5,0.9,45.8,43.894,42,"e00fce6856818e5885f65487",2023-02-11 02:43:01,2023-02-11 02:43:01,2023-02-11 02:43:01,2023-02-11
"18","wsu3ZTnFJR","MOOSPMPSParser",1676083980,11.7,11.7,4.3,16.1,16.1,4.56,4.58,16.57,16.57,4.59,1748.17,481.11,6954.01,68.88,34.17,3.36,34.28,34.29,10.07,425.7,34.3,0.51,0.6,49.6,42.609,42,"e00fce6856818e5885f65487",2023-02-11 02:53:02,2023-02-11 02:53:02,2023-02-11 02:53:02,2023-02-11
"19","B9lbku8svm","MOOSPMPSParser",1676084580,9.97,9.97,4.62,13.65,13.65,4.92,4.95,14.18,14.18,4.96,1503.66,416.98,7240.99,57.1,36.73,3.12,36.86,36.87,7.4,452.73,36.88,0.51,0,50.6,39.351,42,"e00fce6856818e5885f65487",2023-02-11 03:03:01,2023-02-11 03:03:01,2023-02-11 03:03:01,2023-02-11
"20","Ap1NyfBXKY","MOOSPMPSParser",1676085180,13.19,13.19,6.65,17.78,17.78,7.04,7.05,18.25,18.25,7.05,1872.28,521.19,7635.17,75.23,52.97,3.12,53.11,53.12,5.98,457.8,53.13,0.49,0,51.2,37.952,42,"e00fce6856818e5885f65487",2023-02-11 03:13:01,2023-02-11 03:13:01,2023-02-11 03:13:01,2023-02-11
