"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","EPt4O1nA5e","MOOSPMPSParser",1657756920,1.43,1.43,1.58,2.27,0.27,1.67,1.67,2.41,0.27,1.67,647.8,169.62,25824.47,18.13,12.56,1.1,12.59,12.59,0.18,0.09,12.6,0.44,32.4,23.2,23.646,42,"e00fce6835b6173deb1a1f49",2022-07-14 00:02:01,2022-07-14 00:02:01,2022-07-14 00:02:01,2022-07-14
"2","C5d3PdsVHU","MOOSPMPSParser",1657756980,1.89,1.89,1.62,3.05,0.34,1.71,1.71,3.32,0.36,1.71,520.82,144.76,30209.08,20.57,12.85,1.77,12.89,12.89,0.4,0.17,12.9,0.44,32.5,22.7,51.821,42,"e00fce68f8f5a1da595c7249",2022-07-14 00:03:00,2022-07-14 00:03:00,2022-07-14 00:03:00,2022-07-14
"3","hlUcNYQ6hu","MOOSPMPSParser",1657756980,0.87,0.87,0.99,1.51,0.13,1.05,1.05,1.62,0.18,1.05,356.72,102.73,25724.63,10.82,7.89,0.69,7.91,7.92,0.18,0,7.92,0.43,26.6,32.8,0,43,"e00fce68a145996ae3d821b8",2022-07-14 00:03:00,2022-07-14 00:03:00,2022-07-14 00:03:00,2022-07-14
"4","EEyeanOB6o","MOOSPMPSParser",1657757161,2.76,2.76,1.62,3.32,0.33,1.71,1.71,3.75,0.34,1.71,671.01,192.46,1185.56,15.37,12.86,0.82,12.9,12.9,0.39,0.3,12.9,0.44,33.2,21.3,33.988,42,"e00fce6856818e5885f65487",2022-07-14 00:06:02,2022-07-14 00:06:03,2022-07-14 00:06:03,2022-07-14
"5","wmPxAvDboW","MOOSPMPSParser",1657757520,1.95,1.95,1.89,2.71,0.34,2,2,2.87,0.34,2,735.6,189.62,25944.99,20.38,15.07,0.84,15.11,15.11,0.25,0.12,15.12,0.43,32.8,22.9,22.814,42,"e00fce6835b6173deb1a1f49",2022-07-14 00:12:01,2022-07-14 00:12:01,2022-07-14 00:12:01,2022-07-14
"6","8ckVl7ynXY","MOOSPMPSParser",1657757580,2.19,2.19,1.7,3.42,0.3,1.8,1.8,3.84,0.37,1.8,598.31,162.01,30322.9,24.05,13.54,2.07,13.58,13.59,0.65,0.26,13.59,0.42,32.7,22.6,48.95,42,"e00fce68f8f5a1da595c7249",2022-07-14 00:13:00,2022-07-14 00:13:00,2022-07-14 00:13:00,2022-07-14
"7","sNhNkg1Cgs","MOOSPMPSParser",1657757580,0.95,0.95,1.14,1.48,0.1,1.21,1.21,1.48,0.1,1.21,346.44,98.12,25794.72,10.36,9.1,0.5,9.12,9.12,0,0,9.13,0.45,26.5,33,0,43,"e00fce68a145996ae3d821b8",2022-07-14 00:13:00,2022-07-14 00:13:01,2022-07-14 00:13:01,2022-07-14
"8","eiSt1fzs36","MOOSPMPSParser",1657757761,3.51,3.51,2.1,4.12,0.41,2.22,2.22,4.31,0.43,2.22,776.98,223.18,1326.16,18.85,16.69,0.46,16.73,16.74,0.15,0.15,16.74,0.45,33.3,21.4,32.409,42,"e00fce6856818e5885f65487",2022-07-14 00:16:02,2022-07-14 00:16:03,2022-07-14 00:16:03,2022-07-14
"9","rZo0PWScTM","MOOSPMPSParser",1657758120,2.11,2.11,1.7,2.93,0.2,1.79,1.79,3.03,0.2,1.79,767.08,198.08,26072.3,22.88,13.5,0.42,13.53,13.54,0.13,0.04,13.54,0.42,32.6,23.6,23.269,42,"e00fce6835b6173deb1a1f49",2022-07-14 00:22:01,2022-07-14 00:22:01,2022-07-14 00:22:01,2022-07-14
"10","pmMxAyzOS2","MOOSPMPSParser",1657758180,2.24,2.24,1.73,3.48,0.24,1.82,1.82,3.65,0.28,1.82,593.28,162.98,30440.96,24.28,13.73,1.27,13.77,13.77,0.33,0.08,13.78,0.43,32.4,23.7,51.267,42,"e00fce68f8f5a1da595c7249",2022-07-14 00:23:00,2022-07-14 00:23:00,2022-07-14 00:23:00,2022-07-14
"11","fCWF02WkcL","MOOSPMPSParser",1657758180,1.02,1.02,1.12,1.57,0.16,1.18,1.18,1.68,0.16,1.18,343.53,100.44,25864.89,9.5,8.88,1.38,8.9,8.9,0.17,0,8.91,0.46,26.6,32.9,0,43,"e00fce68a145996ae3d821b8",2022-07-14 00:23:00,2022-07-14 00:23:01,2022-07-14 00:23:01,2022-07-14
"12","1R9iHDfWsP","MOOSPMPSParser",1657758361,3.03,3.03,1.83,3.71,0.32,1.94,1.94,3.99,0.32,1.94,726.83,208.04,1458.56,17.84,14.57,0.98,14.61,14.61,0.14,0.05,14.61,0.42,33.1,22.7,33.937,42,"e00fce6856818e5885f65487",2022-07-14 00:26:02,2022-07-14 00:26:03,2022-07-14 00:26:03,2022-07-14
"13","j8ZTLCxHsu","MOOSPMPSParser",1657758720,1.54,1.54,1.57,2.1,0.26,1.66,1.66,2.35,0.3,1.66,661.05,172.04,26183.15,18.52,12.48,0.82,12.51,12.51,0.36,0.14,12.51,0.43,32,24.8,23.77,42,"e00fce6835b6173deb1a1f49",2022-07-14 00:32:01,2022-07-14 00:32:01,2022-07-14 00:32:01,2022-07-14
"14","MZEkKh4RIR","MOOSPMPSParser",1657758780,1.86,77.66,1.53,2.8,0.37,1.62,1.62,3.16,0.41,1.62,506.05,138.99,30541.71,19.5,12.21,1.39,12.24,12.25,0.54,0.09,12.25,0.42,31.8,24.6,52.334,42,"e00fce68f8f5a1da595c7249",2022-07-14 00:33:00,2022-07-14 00:33:00,2022-07-14 00:33:00,2022-07-14
"15","fJqWHdx8Dg","MOOSPMPSParser",1657758780,0.84,0.84,1.22,1.6,0.19,1.29,1.29,1.88,0.23,1.29,370.44,103.83,25943.05,10.56,9.74,1.63,9.77,9.77,0.39,0.22,9.77,0.45,26.6,33,0,43,"e00fce68a145996ae3d821b8",2022-07-14 00:33:00,2022-07-14 00:33:01,2022-07-14 00:33:01,2022-07-14
"16","KuxabOBZ2h","MOOSPMPSParser",1657758961,2.95,2.95,1.85,3.37,0.32,1.96,1.96,3.7,0.37,1.96,685.46,195.92,1579.78,13.62,14.73,0.83,14.77,14.78,0.35,0.09,14.78,0.44,32.6,23.4,33.901,42,"e00fce6856818e5885f65487",2022-07-14 00:36:02,2022-07-14 00:36:03,2022-07-14 00:36:03,2022-07-14
"17","IbUADOfPjt","MOOSPMPSParser",1657759320,1.87,1.87,1.54,2.62,0.23,1.63,1.63,2.92,0.25,1.63,718.33,185.45,26292.62,21.1,12.24,0.77,12.27,12.27,0.38,0.17,12.28,0.41,31.7,24.9,22.681,42,"e00fce6835b6173deb1a1f49",2022-07-14 00:42:01,2022-07-14 00:42:01,2022-07-14 00:42:01,2022-07-14
"18","VjECC6Z9i6","MOOSPMPSParser",1657759380,2,2,1.59,3,0.33,1.68,1.68,3.16,0.33,1.68,550.15,149.55,30653.04,20.63,12.67,1.08,12.7,12.71,0.25,0.17,12.71,0.42,31.5,25.3,51.427,42,"e00fce68f8f5a1da595c7249",2022-07-14 00:43:00,2022-07-14 00:43:00,2022-07-14 00:43:00,2022-07-14
"19","4ugVdE3Eb3","MOOSPMPSParser",1657759380,0.85,0.85,0.82,1.25,0.1,0.86,0.86,1.35,0.11,0.86,351.46,99.89,26011.01,9.29,6.49,0.49,6.51,6.51,0.14,0.06,6.51,0.46,26.7,33,0,43,"e00fce68a145996ae3d821b8",2022-07-14 00:43:00,2022-07-14 00:43:00,2022-07-14 00:43:00,2022-07-14
"20","C38seIjhnn","MOOSPMPSParser",1657759561,3.07,3.07,1.96,3.55,0.32,2.07,2.07,3.68,0.32,2.07,710.83,202.1,1704.51,15.36,15.58,0.35,15.62,15.62,0.09,0.04,15.62,0.43,32.3,23.8,32.998,42,"e00fce6856818e5885f65487",2022-07-14 00:46:03,2022-07-14 00:46:03,2022-07-14 00:46:03,2022-07-14
"21","9NQ5Q1SQfp","MOOSPMPSParser",1657759920,1.79,1.79,1.63,2.54,0.31,1.72,1.72,2.76,0.32,1.72,706.44,179.57,26407.73,19.28,12.97,0.94,13,13,0.29,0.2,13.01,0.41,31.4,25.5,23.205,42,"e00fce6835b6173deb1a1f49",2022-07-14 00:52:01,2022-07-14 00:52:01,2022-07-14 00:52:01,2022-07-14
"22","Q9vBUBI1Wr","MOOSPMPSParser",1657759980,2.29,2.29,1.44,3.37,0.29,1.52,1.52,3.59,0.29,1.52,577.72,159.56,30761.92,23.13,11.45,1.12,11.48,11.49,0.42,0,11.49,0.4,31.3,24.9,50.935,42,"e00fce68f8f5a1da595c7249",2022-07-14 00:53:00,2022-07-14 00:53:00,2022-07-14 00:53:00,2022-07-14
