"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","GEuwgR7KGp","MOOSPMPSParser",1669939381,6.98,6.98,3.82,9.15,0.84,4.04,4.04,9.76,0.89,4.04,1219.62,351.48,11838.62,36.82,30.4,3.41,30.47,30.48,0.68,0.16,30.49,0.45,5.7,51.3,20.02,43,"e00fce6856818e5885f65487",2022-12-02 00:03:02,2022-12-02 00:03:02,2022-12-02 00:03:02,2022-12-02
"2","QiBdfDjCWG","MOOSPMPSParser",1669939981,5.98,5.98,4.3,8.2,0.75,4.55,4.55,8.65,0.76,4.55,1055.79,305.61,12107.92,33.05,34.22,3.37,34.3,34.31,0.49,0.23,34.32,0.45,5.6,48.3,21.136,43,"e00fce6856818e5885f65487",2022-12-02 00:13:02,2022-12-02 00:13:02,2022-12-02 00:13:02,2022-12-02
"3","IXg2KEdHwR","MOOSPMPSParser",1669940581,6.44,6.44,4.5,8.69,1.05,4.76,4.76,9.36,1.14,4.76,1138.99,329.76,12398.29,35.36,35.86,3.4,35.95,35.96,0.75,0.27,35.97,0.46,5.5,48.7,21.175,43,"e00fce6856818e5885f65487",2022-12-02 00:23:02,2022-12-02 00:23:02,2022-12-02 00:23:02,2022-12-02
"4","463B0OHnHa","MOOSPMPSParser",1669941181,7.35,7.35,4.65,9.97,1.13,4.96,4.99,11.61,1.17,5.01,1252.08,362.43,12739.7,39.8,37,5.41,37.13,37.15,1.61,1.05,37.16,0.5,5.6,45.8,21.926,43,"e00fce6856818e5885f65487",2022-12-02 00:33:02,2022-12-02 00:33:02,2022-12-02 00:33:02,2022-12-02
"5","GaCv1dFCd9","MOOSPMPSParser",1669941781,6.23,6.23,4.31,8.76,0.89,4.56,4.57,9.54,0.97,4.57,1124.24,328.87,13039.54,38.24,34.29,3.2,34.38,34.39,0.85,0.43,34.4,0.49,6.5,41.7,23.014,43,"e00fce6856818e5885f65487",2022-12-02 00:43:02,2022-12-02 00:43:02,2022-12-02 00:43:02,2022-12-02
"6","QJTmx1GSxS","MOOSPMPSParser",1669942381,4.13,4.13,3.19,6.22,0.55,3.37,3.37,7.25,0.61,3.37,866.47,248.73,13267.2,28.24,25.37,4.06,25.43,25.44,1.02,0.61,25.45,0.46,8.1,36,25.736,43,"e00fce6856818e5885f65487",2022-12-02 00:53:02,2022-12-02 00:53:02,2022-12-02 00:53:02,2022-12-02
"7","RJ9vSRgK2E","MOOSPMPSParser",1669942981,3.03,3.03,3.27,4.13,0.64,3.45,3.45,4.73,0.76,3.45,682.85,196.42,13423.06,19.69,26,2.81,26.07,26.07,0.8,0.34,26.08,0.45,10.6,28.9,29.494,43,"e00fce6856818e5885f65487",2022-12-02 01:03:02,2022-12-02 01:03:02,2022-12-02 01:03:02,2022-12-02
"8","Zcd8HUELgN","MOOSPMPSParser",1669943581,2.91,2.91,3.29,4.01,0.63,3.48,3.48,4.14,0.65,3.48,671.91,191.65,13571.43,20.37,26.16,1.58,26.23,26.24,0.16,0.09,26.24,0.45,10.6,32.2,30.975,43,"e00fce6856818e5885f65487",2022-12-02 01:13:02,2022-12-02 01:13:02,2022-12-02 01:13:02,2022-12-02
"9","GHknBTv5NZ","MOOSPMPSParser",1669944181,4.54,4.54,3.59,6.81,0.56,3.8,3.8,7.33,0.56,3.8,930.23,274.95,13818.29,31.16,28.61,3.29,28.68,28.69,0.65,0.34,28.69,0.48,7.5,39,26.169,43,"e00fce6856818e5885f65487",2022-12-02 01:23:02,2022-12-02 01:23:02,2022-12-02 01:23:02,2022-12-02
"10","tWhyrt0CLo","MOOSPMPSParser",1669944781,4.19,4.19,3.29,6.16,0.73,3.49,3.49,7.12,0.86,3.49,879.23,254.37,14055.24,29.64,26.22,4.27,26.29,26.29,0.91,0.32,26.3,0.49,7.1,38.6,27.627,43,"e00fce6856818e5885f65487",2022-12-02 01:33:02,2022-12-02 01:33:02,2022-12-02 01:33:02,2022-12-02
