"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","B4gQbPMadS","MOOSPMPSParser",1682985721,0,0,0.5,0.04,0.04,0.96,1.31,0.47,0.47,1.49,135.4,36.78,300034.56,4.04,3.47,0.84,3.91,3.97,0.57,0.39,3.98,0.92,17.8,45.4,29.926,42,"e00fce68a145996ae3d821b8",2023-05-02 00:02:02,2023-05-02 00:02:03,2023-05-02 00:02:03,2023-05-02
"2","JI1rwHnMo1","MOOSPMPSParser",1682986020,0,0,0.44,0.1,0.1,0.82,1.11,0.34,0.34,1.26,164.25,40.37,3116.23,6.06,3.13,1.25,3.49,3.54,0.58,0.45,3.55,0.88,17.8,47.1,43.278,42,"e00fce68f8f5a1da595c7249",2023-05-02 00:07:02,2023-05-02 00:07:02,2023-05-02 00:07:02,2023-05-02
"3","ZALU5yT6j5","MOOSPMPSParser",1682986321,0,0,0.52,0.01,0.01,0.94,1.26,0.06,0.06,1.42,115.76,31.97,300062.62,3.45,3.71,0.32,4.1,4.16,0.17,0.04,4.16,0.85,17.6,46.4,29.841,42,"e00fce68a145996ae3d821b8",2023-05-02 00:12:02,2023-05-02 00:12:03,2023-05-02 00:12:03,2023-05-02
"4","7qZAiRmAcz","MOOSPMPSParser",1682986620,0,0,0.43,0,0,0.74,0.98,0,0,1.1,141.76,33.67,3144.85,3.27,3.05,0.66,3.35,3.39,0.18,0.1,3.4,0.83,17.6,47,42.833,42,"e00fce68f8f5a1da595c7249",2023-05-02 00:17:02,2023-05-02 00:17:02,2023-05-02 00:17:02,2023-05-02
"5","8oqIAtd8Va","MOOSPMPSParser",1682986921,0.02,0.02,0.49,0.09,0.09,0.91,1.23,0.3,0.3,1.39,135.27,38.6,300095.5,3.62,3.46,0.44,3.86,3.91,0.25,0.13,3.92,0.88,17.4,47,29.527,42,"e00fce68a145996ae3d821b8",2023-05-02 00:22:02,2023-05-02 00:22:03,2023-05-02 00:22:03,2023-05-02
"6","7zAUcYnh5L","MOOSPMPSParser",1682987220,0,0,0.35,0,0,0.61,0.81,0.04,0.04,0.91,149.55,36.9,3169.56,4,2.48,0.79,2.73,2.77,0.26,0.13,2.77,0.84,17.3,46.5,42.522,42,"e00fce68f8f5a1da595c7249",2023-05-02 00:27:02,2023-05-02 00:27:02,2023-05-02 00:27:02,2023-05-02
"7","pSeCLVIt9v","MOOSPMPSParser",1682987521,0,0,0.45,0,0,0.81,1.09,0.18,0.18,1.23,123.4,33.41,300123.38,3.05,3.2,0.47,3.54,3.59,0.21,0.12,3.6,0.88,17.4,46.6,29.673,42,"e00fce68a145996ae3d821b8",2023-05-02 00:32:02,2023-05-02 00:32:03,2023-05-02 00:32:03,2023-05-02
"8","chBFf6LnD8","MOOSPMPSParser",1682987820,0,0,0.5,0,0,0.88,1.17,0.03,0.03,1.31,143.5,33.32,3194.57,3.68,3.62,0.42,3.97,4.02,0.08,0.08,4.03,0.83,17.5,47,43.105,42,"e00fce68f8f5a1da595c7249",2023-05-02 00:37:02,2023-05-02 00:37:02,2023-05-02 00:37:02,2023-05-02
"9","97fgO8LN6n","MOOSPMPSParser",1682988121,0,0,0.62,0.04,0.04,1.1,1.46,0.24,0.24,1.64,116.4,32.36,300152.56,3.47,4.41,0.4,4.86,4.93,0.31,0.22,4.94,0.85,17.4,46.2,30.01,42,"e00fce68a145996ae3d821b8",2023-05-02 00:42:02,2023-05-02 00:42:03,2023-05-02 00:42:03,2023-05-02
"10","xEu8xJ2jNc","MOOSPMPSParser",1682988420,0,0,0.66,0.2,0.2,1.21,1.63,0.35,0.35,1.83,162.78,41.04,3225.38,5.45,4.66,1.19,5.18,5.25,0.47,0.17,5.26,0.86,17.7,46.4,42.487,42,"e00fce68f8f5a1da595c7249",2023-05-02 00:47:02,2023-05-02 00:47:02,2023-05-02 00:47:02,2023-05-02
"11","QX0qqFe9eK","MOOSPMPSParser",1682988721,0,0,0.52,0,0,0.89,1.17,0.09,0.09,1.31,112.77,30.2,300179.53,2.05,3.71,0.24,4.06,4.11,0.16,0.05,4.12,0.84,17.5,45.6,30.021,42,"e00fce68a145996ae3d821b8",2023-05-02 00:52:03,2023-05-02 00:52:03,2023-05-02 00:52:03,2023-05-02
"12","VaAllM9njR","MOOSPMPSParser",1682989020,0,0,0.43,0,0,0.72,0.95,0.1,0.1,1.06,149.07,37.44,3253.73,3.64,3.12,0.6,3.4,3.44,0.34,0.3,3.44,0.82,17.7,47.6,42.152,42,"e00fce68f8f5a1da595c7249",2023-05-02 00:57:02,2023-05-02 00:57:02,2023-05-02 00:57:02,2023-05-02
"13","CQic1BedCr","MOOSPMPSParser",1682989321,0,0,0.59,0.05,0.05,1.01,1.33,0.26,0.26,1.48,115.96,31.59,300201.47,3.4,4.26,0.75,4.65,4.71,0.31,0.12,4.71,0.82,17.5,45.2,30.026,42,"e00fce68a145996ae3d821b8",2023-05-02 01:02:03,2023-05-02 01:02:03,2023-05-02 01:02:03,2023-05-02
"14","RsBBCyHocu","MOOSPMPSParser",1682989620,0.04,0.04,0.52,0.05,0.05,0.84,1.08,0.14,0.14,1.2,163.99,40.91,3284.09,4.4,3.83,0.61,4.13,4.18,0.38,0.21,4.18,0.8,17.5,47.5,42.027,42,"e00fce68f8f5a1da595c7249",2023-05-02 01:07:02,2023-05-02 01:07:02,2023-05-02 01:07:02,2023-05-02
"15","KwZrWLCOxb","MOOSPMPSParser",1682989921,0,0,0.5,0,0,0.85,1.11,0.17,0.17,1.25,114.62,31.32,300230,2.82,3.6,0.34,3.93,3.98,0.22,0.18,3.98,0.82,17.9,45,29.65,42,"e00fce68a145996ae3d821b8",2023-05-02 01:12:02,2023-05-02 01:12:03,2023-05-02 01:12:03,2023-05-02
