"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","y8dK33HGsD","MOOSPMPSParser",1663896061,16.2,16.2,12.12,26.34,2.49,12.83,12.83,28.23,2.67,12.83,2859.22,851.35,1028.35,153.97,96.49,15.87,96.74,96.77,2.27,1.35,96.79,0.48,13.1,78.9,18.643,43,"e00fce6856818e5885f65487",2022-09-23 01:21:03,2022-09-23 01:21:03,2022-09-23 01:21:03,2022-09-23
"2","uCzCDaPpau","MOOSPMPSParser",1663955161,5.47,5.47,4.25,8.22,0.7,4.5,4.5,8.66,0.8,4.5,1165.3,338.47,331.67,45.76,33.85,4.75,33.93,33.94,0.66,0.16,33.95,0.45,21.5,47.1,23.486,43,"e00fce6856818e5885f65487",2022-09-23 17:46:02,2022-09-23 17:46:02,2022-09-23 17:46:02,2022-09-23
"3","P78PrHB1Y7","MOOSPMPSParser",1663955761,5.45,5.45,4.25,8.21,0.88,4.49,4.49,8.57,0.9,4.49,1175.14,342.47,626.92,46.73,33.83,3.81,33.91,33.92,0.46,0.27,33.93,0.43,23.1,42.1,32.532,43,"e00fce6856818e5885f65487",2022-09-23 17:56:03,2022-09-23 17:56:03,2022-09-23 17:56:03,2022-09-23
"4","14M5h3bHXt","MOOSPMPSParser",1663956361,4.88,4.88,4.15,7.68,0.79,4.39,4.39,8.06,0.79,4.39,1067.62,308.77,916.39,43.71,33.04,4.14,33.12,33.13,0.54,0.35,33.14,0.45,24.3,38.5,34.735,43,"e00fce6856818e5885f65487",2022-09-23 18:06:02,2022-09-23 18:06:03,2022-09-23 18:06:03,2022-09-23
"5","iR83jf577M","MOOSPMPSParser",1663956961,4.22,4.22,2.4,6.3,0.5,2.54,2.54,6.64,0.5,2.54,954.72,275.14,1135.28,33.05,19.1,3.73,19.15,19.15,0.45,0.17,19.16,0.46,25.3,36.7,36.51,43,"e00fce6856818e5885f65487",2022-09-23 18:16:02,2022-09-23 18:16:03,2022-09-23 18:16:03,2022-09-23
"6","nDXikjsTNd","MOOSPMPSParser",1663957561,3.6,3.6,3.1,5.29,0.52,3.28,3.28,5.47,0.52,3.28,809.58,236.16,1337.55,27.79,24.71,2.44,24.77,24.78,0.09,0.09,24.78,0.44,26.3,34,38.328,43,"e00fce6856818e5885f65487",2022-09-23 18:26:02,2022-09-23 18:26:02,2022-09-23 18:26:02,2022-09-23
"7","XP4kNQQSdb","MOOSPMPSParser",1663958161,3,3,1.82,4.35,0.41,1.93,1.93,4.67,0.41,1.93,729.27,211.48,1497.37,24.1,14.51,1.72,14.54,14.55,0.44,0.19,14.55,0.43,27.5,29.4,38.526,43,"e00fce6856818e5885f65487",2022-09-23 18:36:03,2022-09-23 18:36:03,2022-09-23 18:36:03,2022-09-23
"8","9SeOGdbEcu","MOOSPMPSParser",1663958761,1.56,1.56,1.01,2.3,0.14,1.06,1.06,2.48,0.14,1.06,444.34,127.93,1586.33,14.19,8.02,1.52,8.04,8.04,0.35,0,8.04,0.44,28.1,24.1,42.677,43,"e00fce6856818e5885f65487",2022-09-23 18:46:02,2022-09-23 18:46:02,2022-09-23 18:46:02,2022-09-23
"9","a51XK5oNqM","MOOSPMPSParser",1663959361,0.8,0.8,0.95,1.37,0.17,1,1,1.37,0.17,1,345.84,95.2,1653.56,10.93,7.54,0.57,7.56,7.56,0,0,7.57,0.44,28.5,19.2,49.511,43,"e00fce6856818e5885f65487",2022-09-23 18:56:02,2022-09-23 18:56:03,2022-09-23 18:56:03,2022-09-23
"10","ad04GgfF4i","MOOSPMPSParser",1663959961,0.41,0.41,0.73,0.68,0.06,0.77,0.77,0.74,0.06,0.77,257.64,74.53,1707.1,7.29,5.78,0.21,5.8,5.8,0.09,0.09,5.8,0.43,29,21.6,50.459,43,"e00fce6856818e5885f65487",2022-09-23 19:06:02,2022-09-23 19:06:02,2022-09-23 19:06:02,2022-09-23
