"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","dPd4tzmR9B","MOOSPMPSParser",1668451560,4.24,4.24,3.49,6.75,0.64,3.69,3.69,7.47,0.64,3.69,859.69,246.12,274.25,27.5,27.8,3.57,27.87,27.88,0.72,0.4,27.89,0.48,6.7,31.3,20.786,43,"e00fce6856818e5885f65487",2022-11-14 18:46:03,2022-11-14 18:46:03,2022-11-14 18:46:03,2022-11-14
"2","3acSr491hB","MOOSPMPSParser",1668452160,3.98,3.98,2.97,6.18,0.63,3.14,3.14,6.87,0.73,3.14,860.06,249.25,515.28,31.62,23.64,3.29,23.7,23.71,0.73,0.35,23.71,0.48,7.3,30,25.263,43,"e00fce6856818e5885f65487",2022-11-14 18:56:03,2022-11-14 18:56:03,2022-11-14 18:56:03,2022-11-14
"3","AkWQXziJe0","MOOSPMPSParser",1668452760,3.74,3.74,2.98,5.15,0.53,3.15,3.15,5.67,0.62,3.15,809.83,233.78,727.25,24.83,23.74,2.66,23.8,23.81,0.72,0.25,23.81,0.45,8.4,27.2,28.734,43,"e00fce6856818e5885f65487",2022-11-14 19:06:03,2022-11-14 19:06:03,2022-11-14 19:06:03,2022-11-14
"4","Li8MZK1Jfu","MOOSPMPSParser",1668453361,3.41,3.41,3.06,4.95,0.57,3.23,3.23,5.28,0.57,3.23,756.49,217.04,914.92,25.75,24.35,2.6,24.41,24.42,0.49,0.33,24.42,0.46,8.7,26.5,31.241,43,"e00fce6856818e5885f65487",2022-11-14 19:16:03,2022-11-14 19:16:03,2022-11-14 19:16:03,2022-11-14
"5","AK4m26uye7","MOOSPMPSParser",1668453961,3.73,3.73,2.43,5.28,0.44,2.57,2.57,5.94,0.52,2.57,806.74,232.29,1101.16,28.37,19.33,2.96,19.38,19.38,0.93,0.53,19.39,0.44,8.6,26.1,31.456,43,"e00fce6856818e5885f65487",2022-11-14 19:26:03,2022-11-14 19:26:03,2022-11-14 19:26:03,2022-11-14
"6","97MAPLWoM3","MOOSPMPSParser",1668454561,3.13,3.13,2.41,4.32,0.46,2.55,2.55,4.85,0.54,2.55,692.57,199.19,1274.31,22.47,19.18,2.32,19.23,19.23,0.66,0.44,19.24,0.43,9.8,24.2,32.406,43,"e00fce6856818e5885f65487",2022-11-14 19:36:03,2022-11-14 19:36:03,2022-11-14 19:36:03,2022-11-14
"7","LtAVRtQBFT","MOOSPMPSParser",1668455161,2.97,2.97,2.25,4.53,0.49,2.38,2.38,4.97,0.49,2.38,675.94,197.4,1448.2,25.19,17.94,3.01,17.98,17.99,0.43,0.17,17.99,0.46,9.7,23.5,32.814,43,"e00fce6856818e5885f65487",2022-11-14 19:46:03,2022-11-14 19:46:03,2022-11-14 19:46:03,2022-11-14
"8","WPbtHIS74F","MOOSPMPSParser",1668455761,3.16,3.16,2.52,4.59,0.45,2.67,2.67,5.08,0.45,2.67,715.53,205.4,1624.71,26.47,20.09,2.2,20.14,20.15,0.52,0.43,20.15,0.47,9.8,24.2,32.967,43,"e00fce6856818e5885f65487",2022-11-14 19:56:03,2022-11-14 19:56:03,2022-11-14 19:56:03,2022-11-14
"9","UsOd54yukv","MOOSPMPSParser",1668456361,2.89,2.89,2.02,4.27,0.38,2.13,2.13,4.69,0.39,2.13,676.98,195.68,1780.04,22.05,16.05,2.66,16.09,16.09,0.54,0.25,16.1,0.46,10.5,22.7,34.039,43,"e00fce6856818e5885f65487",2022-11-14 20:06:03,2022-11-14 20:06:03,2022-11-14 20:06:03,2022-11-14
"10","kbZ3GFJSeH","MOOSPMPSParser",1668456961,2.85,2.85,2.04,4.2,0.4,2.16,2.16,4.67,0.46,2.16,664,189.17,1927.17,23.86,16.25,2.83,16.29,16.3,0.72,0.22,16.3,0.46,11,22.3,33.281,43,"e00fce6856818e5885f65487",2022-11-14 20:16:03,2022-11-14 20:16:03,2022-11-14 20:16:03,2022-11-14
"11","97ynKHwqV3","MOOSPMPSParser",1668457561,2.8,2.8,2.29,4.15,0.42,2.42,2.42,4.47,0.42,2.42,659.05,188.16,2085.11,23.12,18.24,1.95,18.28,18.29,0.39,0.3,18.29,0.46,10.9,21.8,34.113,43,"e00fce6856818e5885f65487",2022-11-14 20:26:03,2022-11-14 20:26:03,2022-11-14 20:26:03,2022-11-14
"12","EBzuHSHLin","MOOSPMPSParser",1668458161,2.77,2.77,2.15,4.14,0.42,2.27,2.27,4.38,0.49,2.27,641.78,183.93,2237.25,21.68,17.11,2.64,17.16,17.16,0.34,0.25,17.16,0.46,10.7,21.9,34.467,43,"e00fce6856818e5885f65487",2022-11-14 20:36:03,2022-11-14 20:36:03,2022-11-14 20:36:03,2022-11-14
"13","9oTEj9VEja","MOOSPMPSParser",1668458761,2.67,2.67,2.28,4.02,0.49,2.41,2.41,4.49,0.54,2.41,618.35,179.08,2379.16,21.68,18.16,3.29,18.21,18.21,0.51,0.34,18.22,0.44,11.1,21.4,34.591,43,"e00fce6856818e5885f65487",2022-11-14 20:46:03,2022-11-14 20:46:03,2022-11-14 20:46:03,2022-11-14
"14","sXp4HcCo4l","MOOSPMPSParser",1668459361,2.46,2.46,1.91,3.52,0.36,2.02,2.02,3.89,0.42,2.02,594.06,169.88,2519.93,19.44,15.23,1.79,15.27,15.28,0.5,0.42,15.28,0.45,11,22,34.337,43,"e00fce6856818e5885f65487",2022-11-14 20:56:03,2022-11-14 20:56:03,2022-11-14 20:56:03,2022-11-14
"15","KrIffd1qJH","MOOSPMPSParser",1668459961,2.42,2.42,2.19,3.38,0.43,2.31,2.31,3.58,0.43,2.31,580.31,166.19,2660.23,18.07,17.4,1.63,17.44,17.45,0.26,0,17.45,0.47,11.5,20.7,33.899,43,"e00fce6856818e5885f65487",2022-11-14 21:06:03,2022-11-14 21:06:03,2022-11-14 21:06:03,2022-11-14
"16","CxRAsiozl9","MOOSPMPSParser",1668460561,2.51,2.51,2.05,3.86,0.39,2.17,2.17,4.18,0.44,2.17,610.84,174.9,2809.64,20.74,16.31,2.39,16.35,16.35,0.34,0,16.35,0.46,12.4,19.9,34.706,43,"e00fce6856818e5885f65487",2022-11-14 21:16:03,2022-11-14 21:16:03,2022-11-14 21:16:03,2022-11-14
"17","EUOnUVQ606","MOOSPMPSParser",1668461161,2.08,2.08,1.8,3.32,0.39,1.91,1.91,3.49,0.46,1.91,537.84,155.88,2953.47,18.05,14.37,2.39,14.4,14.41,0.25,0.08,14.41,0.47,10.7,22,33.639,43,"e00fce6856818e5885f65487",2022-11-14 21:26:03,2022-11-14 21:26:03,2022-11-14 21:26:03,2022-11-14
"18","BTM7mDY77R","MOOSPMPSParser",1668461761,2.16,2.16,1.79,3.22,0.24,1.89,1.89,3.39,0.24,1.89,540.4,155.18,3090.73,17.51,14.25,1.51,14.29,14.29,0.28,0.09,14.3,0.47,9.2,23.8,34.236,43,"e00fce6856818e5885f65487",2022-11-14 21:36:03,2022-11-14 21:36:03,2022-11-14 21:36:03,2022-11-14
"19","klxUOU5IyQ","MOOSPMPSParser",1668462361,1.99,1.99,1.86,2.99,0.33,1.97,1.97,3.29,0.33,1.97,514.54,148.96,3218.93,16.76,14.84,1.94,14.88,14.88,0.33,0.17,14.88,0.44,9.3,24.4,34.381,43,"e00fce6856818e5885f65487",2022-11-14 21:46:03,2022-11-14 21:46:03,2022-11-14 21:46:03,2022-11-14
"20","a5QhB57Uap","MOOSPMPSParser",1668462961,2.12,2.12,2,3.2,0.35,2.11,2.11,3.36,0.4,2.11,530.9,153.05,3351.31,17.42,15.91,2.07,15.95,15.95,0.26,0.17,15.96,0.45,10.3,22.8,33.172,43,"e00fce6856818e5885f65487",2022-11-14 21:56:03,2022-11-14 21:56:03,2022-11-14 21:56:03,2022-11-14
"21","bo6j1YtZK5","MOOSPMPSParser",1668463561,2.02,2.02,1.81,2.82,0.24,1.92,1.92,3.02,0.24,1.92,509.96,145.39,3493.92,15.92,14.42,1.29,14.46,14.46,0.25,0.17,14.46,0.46,9.3,23.3,32.158,43,"e00fce6856818e5885f65487",2022-11-14 22:06:03,2022-11-14 22:06:03,2022-11-14 22:06:03,2022-11-14
"22","wn2f8znzxT","MOOSPMPSParser",1668464161,2.38,2.38,2.44,3.75,0.43,2.58,2.58,4.09,0.44,2.58,589.68,171.22,3656.65,22.1,19.39,2.8,19.44,19.45,0.43,0.25,19.45,0.49,8.1,25.3,26.673,43,"e00fce6856818e5885f65487",2022-11-14 22:16:03,2022-11-14 22:16:03,2022-11-14 22:16:03,2022-11-14
"23","3cC6BnOC8x","MOOSPMPSParser",1668464761,2.27,2.27,2.3,3.36,0.33,2.43,2.43,3.59,0.36,2.43,554.58,160.79,3803.29,18.17,18.28,2.66,18.33,18.33,0.21,0.04,18.33,0.47,8.5,24.9,32.285,43,"e00fce6856818e5885f65487",2022-11-14 22:26:03,2022-11-14 22:26:03,2022-11-14 22:26:03,2022-11-14
"24","THlhdFl7qx","MOOSPMPSParser",1668465361,3.05,3.05,2.41,4.61,0.49,2.54,2.54,5.07,0.51,2.54,698.35,203.12,3984.87,25.35,19.15,2.93,19.2,19.2,0.42,0.32,19.21,0.44,7.4,26.5,32.631,43,"e00fce6856818e5885f65487",2022-11-14 22:36:03,2022-11-14 22:36:03,2022-11-14 22:36:03,2022-11-14
"25","eRcsVJqRvy","MOOSPMPSParser",1668465961,3.02,3.02,2.46,4.34,0.38,2.61,2.61,4.86,0.51,2.61,676.72,198.77,4158.09,24.06,19.62,2.33,19.67,19.68,0.6,0.43,19.68,0.45,6.7,28,32.598,43,"e00fce6856818e5885f65487",2022-11-14 22:46:03,2022-11-14 22:46:03,2022-11-14 22:46:03,2022-11-14
"26","VfcAFnE7Vc","MOOSPMPSParser",1668466561,3.09,3.09,2.53,4.73,0.43,2.67,2.67,5.33,0.46,2.67,694.02,202.46,4337.01,26.5,20.11,2.99,20.16,20.17,0.64,0.29,20.17,0.45,5.9,29.5,31.703,43,"e00fce6856818e5885f65487",2022-11-14 22:56:03,2022-11-14 22:56:03,2022-11-14 22:56:03,2022-11-14
"27","R7YqWY5JPP","MOOSPMPSParser",1668467161,3.23,3.23,2.8,4.9,0.45,2.96,2.96,5.44,0.45,2.96,724.35,207.95,4524.1,27.22,22.3,2.86,22.35,22.36,0.55,0.27,22.36,0.47,5.5,30.1,30.366,43,"e00fce6856818e5885f65487",2022-11-14 23:06:03,2022-11-14 23:06:03,2022-11-14 23:06:03,2022-11-14
"28","eEM2Tof2kX","MOOSPMPSParser",1668467761,3.24,3.24,2.76,5.07,0.61,2.92,2.92,6.13,0.61,2.92,735.32,214.24,4727.6,27.25,21.98,3.54,22.04,22.05,1.21,0.52,22.05,0.48,5.4,31,28.7,43,"e00fce6856818e5885f65487",2022-11-14 23:16:03,2022-11-14 23:16:03,2022-11-14 23:16:03,2022-11-14
"29","DDlouWxq3d","MOOSPMPSParser",1668468361,3.39,3.39,2.96,5.12,0.42,3.13,3.13,5.96,0.43,3.13,743.39,216.34,4929.31,27.07,23.52,3.25,23.58,23.59,0.68,0.26,23.6,0.5,5,31.4,26.894,43,"e00fce6856818e5885f65487",2022-11-14 23:26:03,2022-11-14 23:26:03,2022-11-14 23:26:03,2022-11-14
"30","hbeSn4omI5","MOOSPMPSParser",1668468961,3.31,3.31,2.98,4.92,0.51,3.17,3.18,5.18,0.51,3.19,730.85,210.08,5129.18,24.63,23.74,2.46,23.82,23.83,0.26,0.09,23.83,0.51,4.5,32.6,26.667,43,"e00fce6856818e5885f65487",2022-11-14 23:36:03,2022-11-14 23:36:03,2022-11-14 23:36:03,2022-11-14
