"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","QD6p4FSflW","MOOSPMPSParser",1686700921,3,3,2.19,3.53,3.53,2.32,2.32,3.86,3.86,2.32,732.39,207.49,1962031.12,16.46,17.46,0.86,17.5,17.51,0.36,0.08,17.51,0.45,30.8,36.2,46.985,42,"e00fce68a145996ae3d821b8",2023-06-14 00:01:59,2023-06-14 00:02:00,2023-06-14 00:02:00,2023-06-14
"2","JVriBuE9gV","MOOSPMPSParser",1686700981,2.7,2.7,2.24,3.87,3.87,2.37,2.37,4.24,4.24,2.37,908,233.91,6598.19,28.31,17.85,1.79,17.9,17.9,0.46,0.17,17.9,0.47,31.4,39.9,57.947,42,"e00fce68f8f5a1da595c7249",2023-06-14 00:03:02,2023-06-14 00:03:03,2023-06-14 00:03:03,2023-06-14
"3","SKcfmrCILu","MOOSPMPSParser",1686701521,3.49,3.49,2.25,4.21,4.21,2.38,2.38,4.48,4.48,2.38,789.73,226.83,1962191.12,17.41,17.92,0.9,17.96,17.97,0.3,0.13,17.97,0.47,30.7,35.5,47.229,42,"e00fce68a145996ae3d821b8",2023-06-14 00:11:59,2023-06-14 00:11:59,2023-06-14 00:11:59,2023-06-14
"4","chtHIAZBb4","MOOSPMPSParser",1686701581,2.8,2.8,2.29,4.15,4.15,2.42,2.42,4.67,4.67,2.42,939.73,246.43,6765.34,29.11,18.22,2.35,18.27,18.27,0.74,0.36,18.28,0.44,32,38,57.035,42,"e00fce68f8f5a1da595c7249",2023-06-14 00:13:02,2023-06-14 00:13:03,2023-06-14 00:13:03,2023-06-14
"5","bpkeI7dA74","MOOSPMPSParser",1686702121,3.51,3.51,2.54,4.27,4.27,2.68,2.68,4.62,4.62,2.68,804.43,230.12,1962350.62,21.09,20.19,0.97,20.24,20.24,0.44,0.26,20.25,0.42,30.8,36.9,47.355,42,"e00fce68a145996ae3d821b8",2023-06-14 00:21:59,2023-06-14 00:22:00,2023-06-14 00:22:00,2023-06-14
"6","gRG5zMR9sO","MOOSPMPSParser",1686702181,2.53,2.53,2.46,3.8,3.8,2.6,2.6,4.02,4.02,2.6,917.83,234.06,6916.67,28.59,19.56,1.31,19.61,19.62,0.34,0.13,19.62,0.45,31.6,38.6,58.68,42,"e00fce68f8f5a1da595c7249",2023-06-14 00:23:02,2023-06-14 00:23:03,2023-06-14 00:23:03,2023-06-14
"7","HEvDfKLvDh","MOOSPMPSParser",1686702721,3.86,3.86,2.54,4.65,4.65,2.69,2.69,4.88,4.88,2.69,868.94,249.1,1962528.88,21.22,20.25,0.59,20.3,20.31,0.26,0.17,20.31,0.44,30.5,38.3,47.077,42,"e00fce68a145996ae3d821b8",2023-06-14 00:31:59,2023-06-14 00:32:00,2023-06-14 00:32:00,2023-06-14
"8","Qzn3zT9MR4","MOOSPMPSParser",1686702781,2.21,2.21,1.87,3.35,3.35,1.97,1.97,3.68,3.68,1.97,842.02,216.27,7065.14,27.29,14.85,1.71,14.89,14.89,0.45,0.21,14.9,0.48,31.2,35.7,58.181,42,"e00fce68f8f5a1da595c7249",2023-06-14 00:33:02,2023-06-14 00:33:03,2023-06-14 00:33:03,2023-06-14
"9","stY691AP21","MOOSPMPSParser",1686703321,3.75,3.75,2.26,4.56,4.56,2.39,2.39,5.04,5.04,2.39,894.39,254.47,1962695.38,21.31,17.99,1.35,18.04,18.04,0.47,0.21,18.05,0.47,30.7,36.8,46.681,42,"e00fce68a145996ae3d821b8",2023-06-14 00:41:59,2023-06-14 00:41:59,2023-06-14 00:41:59,2023-06-14
"10","CdkXO5oqE5","MOOSPMPSParser",1686703381,2.31,2.31,1.91,3.41,3.41,2.02,2.02,3.75,3.75,2.02,829.2,217.02,7202.45,24.73,15.22,2,15.26,15.26,0.45,0.17,15.27,0.47,31.3,37.6,58.895,42,"e00fce68f8f5a1da595c7249",2023-06-14 00:43:02,2023-06-14 00:43:05,2023-06-14 00:43:05,2023-06-14
