"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","u15Aas79mM","MOOSPMPSParser",1687824301,5.08,5.08,4.45,7.59,7.59,4.71,4.71,8.14,8.14,4.71,1358.15,357.15,9037.99,55.81,35.43,3.15,35.52,35.53,0.72,0.28,35.54,0.45,30.8,28.8,55.819,42,"e00fce68f8f5a1da595c7249",2023-06-27 00:05:03,2023-06-27 00:05:03,2023-06-27 00:05:03,2023-06-27
"2","g2qTmIqMhN","MOOSPMPSParser",1687824901,5.19,5.19,3.91,7.86,7.86,4.13,4.13,8.7,8.7,4.13,1382.64,362.12,9323.69,55.27,31.13,4.13,31.2,31.21,1.07,0.58,31.22,0.47,30.9,27.8,56.321,42,"e00fce68f8f5a1da595c7249",2023-06-27 00:15:02,2023-06-27 00:15:03,2023-06-27 00:15:03,2023-06-27
"3","NM0KFluNuF","MOOSPMPSParser",1687825501,5.31,5.31,4.31,7.95,7.95,4.56,4.56,8.37,8.37,4.56,1392.05,366.46,9616.58,58.13,34.29,3.64,34.38,34.39,0.51,0.22,34.4,0.46,30.7,27.7,60.177,42,"e00fce68f8f5a1da595c7249",2023-06-27 00:25:03,2023-06-27 00:25:03,2023-06-27 00:25:03,2023-06-27
"4","31oaL0j7xy","MOOSPMPSParser",1687826101,5.22,5.22,4.43,7.82,7.82,4.68,4.68,8.43,8.43,4.68,1371.53,362.25,9904.91,56.7,35.27,3.68,35.35,35.36,0.79,0.49,35.37,0.44,30.7,25.4,59.829,42,"e00fce68f8f5a1da595c7249",2023-06-27 00:35:02,2023-06-27 00:35:03,2023-06-27 00:35:03,2023-06-27
"5","MUExSD45qx","MOOSPMPSParser",1687826701,5.65,5.65,5.19,8.32,8.32,5.48,5.48,8.89,8.89,5.48,1444.17,380.58,10215.78,58.21,41.29,3.82,41.39,41.4,0.74,0.43,41.41,0.46,30.9,25.9,61.053,42,"e00fce68f8f5a1da595c7249",2023-06-27 00:45:02,2023-06-27 00:45:03,2023-06-27 00:45:03,2023-06-27
"6","KsSHwCs9Af","MOOSPMPSParser",1687827301,5.27,5.27,4.66,8.11,8.11,4.93,4.93,8.71,8.71,4.93,1399.9,367.07,10514.35,61.68,37.09,3.57,37.18,37.19,0.76,0.22,37.2,0.47,30.5,29.2,62.696,42,"e00fce68f8f5a1da595c7249",2023-06-27 00:55:02,2023-06-27 00:55:02,2023-06-27 00:55:02,2023-06-27
"7","J60QZyN0SA","MOOSPMPSParser",1687827901,5.1,5.1,4.1,7.39,7.39,4.33,4.33,7.92,7.92,4.33,1360.41,356.2,10808.48,54.4,32.6,2.27,32.68,32.69,0.76,0.36,32.7,0.47,30.6,28.6,60.646,42,"e00fce68f8f5a1da595c7249",2023-06-27 01:05:02,2023-06-27 01:05:03,2023-06-27 01:05:03,2023-06-27
"8","hYIwvwIeIW","MOOSPMPSParser",1687828501,4.86,4.86,3.67,7.35,7.35,3.88,3.88,7.84,7.84,3.88,1306.73,342.26,11081.86,54.09,29.24,3.64,29.32,29.33,0.57,0.19,29.33,0.47,30.4,28.1,61.152,42,"e00fce68f8f5a1da595c7249",2023-06-27 01:15:02,2023-06-27 01:15:03,2023-06-27 01:15:03,2023-06-27
"9","J8LKddlPXV","MOOSPMPSParser",1687829101,4.61,4.61,3.46,6.89,6.89,3.66,3.66,7.28,7.28,3.66,1247.34,329.27,11342.47,49.46,27.53,2.69,27.6,27.61,0.35,0.13,27.62,0.46,29.9,27.1,62.322,42,"e00fce68f8f5a1da595c7249",2023-06-27 01:25:02,2023-06-27 01:25:02,2023-06-27 01:25:02,2023-06-27
"10","VtGvl8IRWh","MOOSPMPSParser",1687829701,4.6,4.6,3.64,7.07,7.07,3.85,3.85,7.49,7.49,3.85,1246.13,331.08,11623.51,52.53,28.98,3.16,29.05,29.06,0.57,0.22,29.06,0.46,29.8,27.2,62.653,42,"e00fce68f8f5a1da595c7249",2023-06-27 01:35:03,2023-06-27 01:35:03,2023-06-27 01:35:03,2023-06-27
"11","umT7v8WZb7","MOOSPMPSParser",1687830301,4.69,4.69,4.25,7.23,7.23,4.49,4.49,7.94,7.94,4.49,1272.02,337.82,11906.25,52.98,33.8,3.94,33.88,33.89,0.94,0.41,33.9,0.47,29.6,29.9,62.588,42,"e00fce68f8f5a1da595c7249",2023-06-27 01:45:02,2023-06-27 01:45:03,2023-06-27 01:45:03,2023-06-27
"12","S1osT3fzrA","MOOSPMPSParser",1687830901,4.64,4.64,3.74,6.9,6.9,3.95,3.95,7.52,7.52,3.95,1250.53,332.7,12187.59,50.14,29.74,2.87,29.81,29.82,0.75,0.45,29.83,0.47,29.4,29.9,60.328,42,"e00fce68f8f5a1da595c7249",2023-06-27 01:55:03,2023-06-27 01:55:03,2023-06-27 01:55:03,2023-06-27
"13","BTokrUkjGj","MOOSPMPSParser",1687831501,4.43,4.43,3.87,6.67,6.67,4.09,4.09,7.05,7.05,4.09,1207.94,320.5,12465.06,51.78,30.78,2.31,30.86,30.87,0.44,0.22,30.87,0.47,29.1,31.2,59.091,42,"e00fce68f8f5a1da595c7249",2023-06-27 02:05:02,2023-06-27 02:05:03,2023-06-27 02:05:03,2023-06-27
"14","vSfQvlSTD6","MOOSPMPSParser",1687832101,4.39,4.39,3.95,6.52,6.52,4.17,4.17,6.83,6.83,4.17,1190.72,316.83,12736.38,50.32,31.41,2.48,31.49,31.5,0.53,0.09,31.51,0.44,28.9,31,59.129,42,"e00fce68f8f5a1da595c7249",2023-06-27 02:15:03,2023-06-27 02:15:03,2023-06-27 02:15:03,2023-06-27
"15","KdVLRWNE0L","MOOSPMPSParser",1687832701,4.63,4.63,4.44,6.87,6.87,4.69,4.69,7.38,7.38,4.69,1195.2,323.09,13013.02,50.96,35.33,3.57,35.42,35.43,0.65,0.15,35.44,0.46,28.6,31,59.448,42,"e00fce68f8f5a1da595c7249",2023-06-27 02:25:02,2023-06-27 02:25:03,2023-06-27 02:25:03,2023-06-27
"16","NdQP3Q2miA","MOOSPMPSParser",1687833301,4.28,4.28,4.13,6.28,6.28,4.37,4.37,6.6,6.6,4.37,1182.04,313,13310.7,47.82,32.89,1.72,32.97,32.98,0.44,0.13,32.99,0.44,28.2,32.2,56.078,42,"e00fce68f8f5a1da595c7249",2023-06-27 02:35:02,2023-06-27 02:35:03,2023-06-27 02:35:03,2023-06-27
"17","Vw6WLMo4FS","MOOSPMPSParser",1687833901,4.46,4.46,4.01,6.99,6.99,4.24,4.24,7.42,7.42,4.24,1217.57,323.06,13602.24,52.43,31.92,3.36,32,32.01,0.51,0.21,32.01,0.47,27.6,34,56.469,42,"e00fce68f8f5a1da595c7249",2023-06-27 02:45:02,2023-06-27 02:45:03,2023-06-27 02:45:03,2023-06-27
