"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","9yMW8Hz5Bv","MOOSPMPSParser",1664150581,6.96,6.96,5.63,10.05,0.98,5.96,5.96,10.64,1.08,5.96,1365.03,398.3,55351.77,55.66,44.83,4.65,44.95,44.96,0.64,0.22,44.97,0.46,23.6,30,56.355,43,"e00fce6856818e5885f65487",2022-09-26 00:02:58,2022-09-26 00:02:58,2022-09-26 00:02:58,2022-09-26
"2","BSZq3d6g4d","MOOSPMPSParser",1664151181,7.35,7.35,6.53,10.66,1.15,6.91,6.91,11.02,1.21,6.91,1400.06,411,55765.98,58.59,52.02,3.94,52.15,52.17,0.45,0.17,52.18,0.48,23.4,31.1,55.537,43,"e00fce6856818e5885f65487",2022-09-26 00:12:58,2022-09-26 00:12:58,2022-09-26 00:12:58,2022-09-26
"3","jvOypFXhPf","MOOSPMPSParser",1664151781,7.43,7.43,6.23,11.13,1.25,6.6,6.61,12.04,1.25,6.62,1410.59,420.21,56177.63,62.16,49.62,6.37,49.76,49.77,1.17,0.48,49.78,0.48,23.1,36.3,55.615,43,"e00fce6856818e5885f65487",2022-09-26 00:22:58,2022-09-26 00:22:58,2022-09-26 00:22:58,2022-09-26
"4","Q1uljJqCdc","MOOSPMPSParser",1664152381,7.51,7.51,5.94,11.07,1.19,6.28,6.28,11.75,1.24,6.28,1458.77,428.55,56593.04,60.34,47.27,5.18,47.39,47.41,0.85,0.27,47.42,0.47,22.6,33.9,55.235,43,"e00fce6856818e5885f65487",2022-09-26 00:32:58,2022-09-26 00:32:58,2022-09-26 00:32:58,2022-09-26
"5","ejIUuEkcvo","MOOSPMPSParser",1664152981,7.98,7.98,5.53,11.59,1.24,5.85,5.85,12.2,1.27,5.85,1513.94,443.98,57001.89,63.18,44.04,5.32,44.15,44.16,0.76,0.52,44.17,0.45,22,37.1,44.636,43,"e00fce6856818e5885f65487",2022-09-26 00:42:58,2022-09-26 00:42:58,2022-09-26 00:42:58,2022-09-26
"6","PyBCEJ1EEK","MOOSPMPSParser",1664153581,8.36,8.36,5.74,11.94,1.22,6.08,6.08,13.35,1.33,6.08,1595.08,464.93,57413.79,63.94,45.73,7.15,45.85,45.86,1.83,0.91,45.87,0.47,21.2,38.6,42.302,43,"e00fce6856818e5885f65487",2022-09-26 00:52:58,2022-09-26 00:52:58,2022-09-26 00:52:58,2022-09-26
"7","n1idmQOnUH","MOOSPMPSParser",1664154181,8.25,8.25,5.7,11.83,1.26,6.02,6.02,12.85,1.33,6.02,1593.57,461.65,57815.67,64.73,45.35,6.2,45.46,45.48,1.27,0.69,45.49,0.47,20.3,41.7,34.083,43,"e00fce6856818e5885f65487",2022-09-26 01:02:58,2022-09-26 01:02:58,2022-09-26 01:02:58,2022-09-26
"8","84tFBf56PE","MOOSPMPSParser",1664154781,8.06,8.06,5.95,11.71,1.02,6.29,6.29,12.37,1.02,6.29,1553.37,453.12,58219.11,65.09,47.38,4.91,47.5,47.51,0.59,0.34,47.52,0.48,19.7,45.2,38.844,43,"e00fce6856818e5885f65487",2022-09-26 01:12:58,2022-09-26 01:12:58,2022-09-26 01:12:58,2022-09-26
"9","l5OAugc0CW","MOOSPMPSParser",1664155381,7.77,7.77,5.62,10.8,1.13,5.94,5.94,11.28,1.13,5.94,1468.68,430.16,58604.83,53.52,44.7,4.85,44.81,44.83,0.61,0.43,44.84,0.46,19,48,33.005,43,"e00fce6856818e5885f65487",2022-09-26 01:22:58,2022-09-26 01:22:58,2022-09-26 01:22:58,2022-09-26
"10","SNBXFjQiZW","MOOSPMPSParser",1664155981,8.58,8.58,5.67,12.11,1.08,6,6,12.99,1.21,6,1612,470.93,59021.1,64.3,45.14,5.66,45.26,45.27,1.04,0.78,45.28,0.48,18.2,49.2,32.542,43,"e00fce6856818e5885f65487",2022-09-26 01:32:58,2022-09-26 01:32:58,2022-09-26 01:32:58,2022-09-26
