"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","23vYsM8rJQ","MOOSPMPSParser",1687910581,2.87,2.87,2.78,4.26,4.26,2.93,2.93,4.74,4.74,2.93,943.85,242.63,7775.56,31.96,22.09,1.74,22.15,22.15,0.74,0.43,22.16,0.45,31,25.5,62.316,42,"e00fce68f8f5a1da595c7249",2023-06-28 00:03:03,2023-06-28 00:03:03,2023-06-28 00:03:03,2023-06-28
"2","jvMcxwp78V","MOOSPMPSParser",1687911181,3.22,3.22,3.03,4.76,4.76,3.2,3.2,5,5,3.2,1016.7,263.18,7979.47,36.75,24.11,1.43,24.17,24.18,0.41,0.12,24.18,0.46,30.2,29.3,61.508,42,"e00fce68f8f5a1da595c7249",2023-06-28 00:13:03,2023-06-28 00:13:03,2023-06-28 00:13:03,2023-06-28
"3","VRwCdjKsfB","MOOSPMPSParser",1687911781,3.34,3.34,3.11,5.27,5.27,3.29,3.29,5.88,5.88,3.29,1032.32,270.22,8202.73,41.62,24.74,3.06,24.81,24.81,0.88,0.4,24.82,0.48,29.7,31.5,59.972,42,"e00fce68f8f5a1da595c7249",2023-06-28 00:23:02,2023-06-28 00:23:03,2023-06-28 00:23:03,2023-06-28
"4","klOyuRBxTa","MOOSPMPSParser",1687912381,3.64,3.64,3.24,5.62,5.62,3.42,3.42,6.07,6.07,3.42,1078.99,285.39,8427.55,39.08,25.76,2.79,25.82,25.83,0.68,0.22,25.83,0.45,29.8,29.9,58.043,42,"e00fce68f8f5a1da595c7249",2023-06-28 00:33:03,2023-06-28 00:33:03,2023-06-28 00:33:03,2023-06-28
"5","IngHcuoEJU","MOOSPMPSParser",1687912981,3.82,3.82,3.35,5.91,5.91,3.54,3.54,6.59,6.59,3.54,1142.5,299.93,8653.18,45.86,26.68,2.67,26.75,26.76,0.79,0.35,26.76,0.45,30.2,31,60.533,42,"e00fce68f8f5a1da595c7249",2023-06-28 00:43:03,2023-06-28 00:43:03,2023-06-28 00:43:03,2023-06-28
"6","qyXFHqL3lx","MOOSPMPSParser",1687913581,3.74,3.74,2.82,5.45,5.45,2.99,2.99,6.02,6.02,2.99,1076.17,286.71,8868.61,42.51,22.47,2.44,22.53,22.54,0.59,0.08,22.54,0.46,30.7,27.1,61.92,42,"e00fce68f8f5a1da595c7249",2023-06-28 00:53:03,2023-06-28 00:53:03,2023-06-28 00:53:03,2023-06-28
"7","SO4OBTCBWk","MOOSPMPSParser",1687914181,3.52,3.52,3.34,5.03,5.03,3.54,3.54,5.45,5.45,3.54,1028.87,272.68,9081.11,35.09,26.62,2.14,26.69,26.7,0.57,0.19,26.7,0.45,30.7,27.1,64.331,42,"e00fce68f8f5a1da595c7249",2023-06-28 01:03:03,2023-06-28 01:03:03,2023-06-28 01:03:03,2023-06-28
"8","F5DxVuL4Ps","MOOSPMPSParser",1687914781,3.77,3.77,3.1,5.63,5.63,3.28,3.28,6,6,3.28,1110.83,293.86,9306.15,40.81,24.67,2.74,24.73,24.73,0.51,0.22,24.74,0.43,30.8,28.1,61.323,42,"e00fce68f8f5a1da595c7249",2023-06-28 01:13:03,2023-06-28 01:13:03,2023-06-28 01:13:03,2023-06-28
"9","FvAw15eEX8","MOOSPMPSParser",1687915381,3.84,3.84,3.33,5.65,5.65,3.52,3.52,6.11,6.11,3.52,1118.06,295.2,9524.59,41.72,26.53,2.6,26.6,26.61,0.59,0.27,26.61,0.43,30.4,28.8,60.121,42,"e00fce68f8f5a1da595c7249",2023-06-28 01:23:03,2023-06-28 01:23:03,2023-06-28 01:23:03,2023-06-28
"10","VFz1Pb4URQ","MOOSPMPSParser",1687915981,3.74,3.74,2.96,5.47,5.47,3.13,3.13,5.81,5.81,3.13,1087.99,286.54,9731.91,38.57,23.53,2.05,23.59,23.59,0.45,0.28,23.6,0.47,30.3,28.2,59.286,42,"e00fce68f8f5a1da595c7249",2023-06-28 01:33:02,2023-06-28 01:33:03,2023-06-28 01:33:03,2023-06-28
