"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","GDMrI8MPkO","MOOSPMPSParser",1683763320,0.4,0.4,1.42,0.85,0.85,1.7,1.86,1.31,1.31,1.94,443.92,115.84,2956.16,13.75,11.11,1.23,11.33,11.36,0.52,0.34,11.37,0.58,24.9,36.8,52.412,42,"e00fce68f8f5a1da595c7249",2023-05-11 00:02:02,2023-05-11 00:02:02,2023-05-11 00:02:02,2023-05-11
"2","y4FIcTNpqa","MOOSPMPSParser",1683763680,0.7,0.7,1.21,1.04,1.04,1.49,1.67,1.44,1.44,1.76,323.99,92.92,465671.88,9.3,9.36,0.81,9.6,9.63,0.48,0.12,9.63,0.62,24.7,29.2,44.265,42,"e00fce68a145996ae3d821b8",2023-05-11 00:08:02,2023-05-11 00:08:02,2023-05-11 00:08:02,2023-05-11
"3","Uschy0FnCM","MOOSPMPSParser",1683763920,0.31,0.31,1.24,0.72,0.72,1.51,1.68,1.11,1.11,1.76,425.37,109.46,3045,11.27,9.61,1.43,9.84,9.87,0.63,0.23,9.88,0.59,25.1,35.6,52.128,42,"e00fce68f8f5a1da595c7249",2023-05-11 00:12:02,2023-05-11 00:12:03,2023-05-11 00:12:03,2023-05-11
"4","pXVauE2ByC","MOOSPMPSParser",1683764280,0.66,0.66,1.12,0.96,0.96,1.38,1.54,1.15,1.15,1.62,309.11,86.03,465746.38,7.49,8.68,0.57,8.9,8.93,0.18,0.14,8.93,0.6,24.1,28.6,45.007,42,"e00fce68a145996ae3d821b8",2023-05-11 00:18:02,2023-05-11 00:18:02,2023-05-11 00:18:02,2023-05-11
"5","dCazijhtNq","MOOSPMPSParser",1683764520,0.25,0.25,1.33,0.75,0.75,1.65,1.84,1.22,1.22,1.94,414.06,107.29,3123.21,12.63,10.34,1.23,10.6,10.64,0.7,0.28,10.64,0.58,24.8,35,52.782,42,"e00fce68f8f5a1da595c7249",2023-05-11 00:22:02,2023-05-11 00:22:03,2023-05-11 00:22:03,2023-05-11
"6","njzs2F1Vj5","MOOSPMPSParser",1683764880,0.78,0.78,1.03,1.05,1.05,1.25,1.37,1.44,1.44,1.44,310.13,87.96,465819.72,8.33,8.05,0.75,8.22,8.25,0.4,0.27,8.25,0.6,23.9,28.2,45.031,42,"e00fce68a145996ae3d821b8",2023-05-11 00:28:02,2023-05-11 00:28:02,2023-05-11 00:28:02,2023-05-11
"7","YLMNQ0MYRs","MOOSPMPSParser",1683765120,0.33,0.33,1.14,0.96,0.96,1.38,1.52,1.36,1.36,1.6,430.8,112.43,3206.84,14.33,8.9,1.75,9.09,9.12,0.43,0.22,9.13,0.54,24.5,37.1,53.233,42,"e00fce68f8f5a1da595c7249",2023-05-11 00:32:02,2023-05-11 00:32:02,2023-05-11 00:32:02,2023-05-11
"8","SYVzGsxCEb","MOOSPMPSParser",1683765480,0.81,0.81,1.24,1.13,1.13,1.55,1.75,1.43,1.43,1.85,327.17,94.03,465894.62,8.54,9.63,0.81,9.89,9.93,0.38,0.25,9.93,0.62,24.2,29.5,44.789,42,"e00fce68a145996ae3d821b8",2023-05-11 00:38:02,2023-05-11 00:38:02,2023-05-11 00:38:02,2023-05-11
"9","FUfxPg7VZc","MOOSPMPSParser",1683765720,0.47,0.47,1.43,0.93,0.93,1.76,1.97,1.25,1.25,2.07,453.7,116.45,3293.8,12.8,11.07,1.34,11.35,11.39,0.48,0.3,11.4,0.58,24.4,37.4,52.38,42,"e00fce68f8f5a1da595c7249",2023-05-11 00:42:02,2023-05-11 00:42:02,2023-05-11 00:42:02,2023-05-11
"10","1maaLMYAZi","MOOSPMPSParser",1683766080,0.64,0.64,1.37,0.97,0.97,1.73,1.96,1.21,1.21,2.08,285.74,80.43,465965.03,7.91,10.59,0.68,10.89,10.94,0.19,0.19,10.94,0.62,23.9,29.8,45.258,42,"e00fce68a145996ae3d821b8",2023-05-11 00:48:02,2023-05-11 00:48:02,2023-05-11 00:48:02,2023-05-11
