"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","KB0xptBeDh","MOOSPMPSParser",1658880240,3.59,3.59,3.23,5.84,0.56,3.42,3.42,6.18,0.64,3.42,826.49,229.65,133190.98,38.85,25.7,3.41,25.78,25.79,0.65,0.05,25.8,0.42,28.2,30.5,46.989,42,"e00fce68f8f5a1da595c7249",2022-07-27 00:03:58,2022-07-27 00:03:58,2022-07-27 00:03:58,2022-07-27
"2","6KCkZYiHl7","MOOSPMPSParser",1658880241,6.07,6.07,4.17,7.63,0.84,4.41,4.41,7.97,0.89,4.41,1194.66,349.18,6211.68,40.13,33.19,1.32,33.28,33.29,0.32,0.13,33.29,0.46,24.6,29.4,36.179,42,"e00fce68a145996ae3d821b8",2022-07-27 00:04:02,2022-07-27 00:04:02,2022-07-27 00:04:02,2022-07-27
"3","VnrrVtsB1U","MOOSPMPSParser",1658880480,3.65,3.65,3.56,5.55,0.62,3.77,3.77,5.87,0.68,3.77,1041.08,279.38,100755.08,41.69,28.35,2.46,28.42,28.43,0.46,0.23,28.43,0.45,21.2,39,28.722,42,"e00fce6835b6173deb1a1f49",2022-07-27 00:08:00,2022-07-27 00:08:01,2022-07-27 00:08:01,2022-07-27
"4","PSgLbbxl6F","MOOSPMPSParser",1658880840,3.41,3.41,3.09,5.45,0.55,3.26,3.26,5.97,0.63,3.26,794.5,222.51,133404.62,37.98,24.55,2.74,24.63,24.63,0.81,0.27,24.64,0.43,27.4,29.4,47.762,42,"e00fce68f8f5a1da595c7249",2022-07-27 00:13:58,2022-07-27 00:13:58,2022-07-27 00:13:58,2022-07-27
"5","Z21mstyBkG","MOOSPMPSParser",1658880841,6.2,6.2,4.48,7.67,0.75,4.74,4.74,8.13,0.78,4.74,1210.88,351.55,6512.33,37.82,35.69,1.38,35.78,35.79,0.36,0.26,35.8,0.49,23.7,31.4,36.152,42,"e00fce68a145996ae3d821b8",2022-07-27 00:14:02,2022-07-27 00:14:03,2022-07-27 00:14:03,2022-07-27
"6","ovGz8DsN7J","MOOSPMPSParser",1658881080,3.61,3.61,3.34,5.42,0.5,3.53,3.53,5.85,0.54,3.53,1052.59,276.51,100996.73,41.17,26.56,1.81,26.62,26.63,0.57,0.24,26.64,0.46,22.9,31.3,28.542,42,"e00fce6835b6173deb1a1f49",2022-07-27 00:18:00,2022-07-27 00:18:01,2022-07-27 00:18:01,2022-07-27
"7","ShWxcDIJ51","MOOSPMPSParser",1658881440,3.68,3.68,3.47,5.76,0.54,3.67,3.67,6.19,0.56,3.67,839.51,233.4,133635.98,40,27.63,2.63,27.71,27.72,0.75,0.09,27.73,0.41,26.4,31.9,47.319,42,"e00fce68f8f5a1da595c7249",2022-07-27 00:23:58,2022-07-27 00:23:58,2022-07-27 00:23:58,2022-07-27
"8","wrnHpKD6M0","MOOSPMPSParser",1658881441,6.51,6.51,4.3,8.06,0.81,4.55,4.55,8.42,0.88,4.55,1244.82,364.62,6818.86,40.39,34.27,1.32,34.36,34.36,0.22,0.09,34.37,0.45,23,31.8,35.53,42,"e00fce68a145996ae3d821b8",2022-07-27 00:24:02,2022-07-27 00:24:02,2022-07-27 00:24:02,2022-07-27
"9","dxaWAMeIXV","MOOSPMPSParser",1658881680,3.75,3.75,3.65,5.43,0.6,3.86,3.86,5.78,0.64,3.86,1013.77,270.7,101231.82,41.68,29.03,1.77,29.11,29.12,0.44,0.04,29.12,0.45,22.1,33.4,30.642,42,"e00fce6835b6173deb1a1f49",2022-07-27 00:28:01,2022-07-27 00:28:01,2022-07-27 00:28:01,2022-07-27
"10","Aut9Mw42gF","MOOSPMPSParser",1658882040,3.58,3.58,3.3,5.67,0.42,3.49,3.49,6.15,0.48,3.49,826.05,230.55,133861.83,38.55,26.25,3.32,26.33,26.34,0.79,0.17,26.34,0.43,27.1,30.4,46.053,42,"e00fce68f8f5a1da595c7249",2022-07-27 00:33:58,2022-07-27 00:33:58,2022-07-27 00:33:58,2022-07-27
"11","3Q0vg70HbU","MOOSPMPSParser",1658882041,6.09,6.09,4.65,7.64,0.79,4.91,4.91,8.21,0.88,4.91,1194.62,347.65,7134.71,39.47,37,1.76,37.09,37.1,0.42,0.25,37.11,0.46,23.1,34.2,35.908,42,"e00fce68a145996ae3d821b8",2022-07-27 00:34:02,2022-07-27 00:34:02,2022-07-27 00:34:02,2022-07-27
"12","uxD9m1vjeZ","MOOSPMPSParser",1658882280,3.74,3.74,3.2,5.53,0.46,3.39,3.39,5.76,0.48,3.39,1025.67,277.53,101465.37,44.38,25.51,1.65,25.57,25.58,0.31,0.12,25.58,0.45,22.4,34,30.015,42,"e00fce6835b6173deb1a1f49",2022-07-27 00:38:00,2022-07-27 00:38:01,2022-07-27 00:38:01,2022-07-27
