"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","gnVupZREbl","MOOSPMPSParser",1662163501,5.65,5.65,3.53,7.88,0.93,3.73,3.73,8.22,0.93,3.73,1155.4,334.48,138054.5,39.25,28.07,3.4,28.14,28.15,0.39,0.18,28.15,0.42,30.7,25.6,55.63,43,"e00fce6856818e5885f65487",2022-09-03 00:05:01,2022-09-03 00:05:01,2022-09-03 00:05:01,2022-09-03
"2","R8rcRDzo36","MOOSPMPSParser",1662164101,5.89,5.89,3.57,7.62,0.85,3.77,3.77,8.02,0.98,3.77,1159.01,338.32,138311.86,35.33,28.4,2.65,28.47,28.48,0.42,0.26,28.48,0.41,30,27.4,55.276,43,"e00fce6856818e5885f65487",2022-09-03 00:15:00,2022-09-03 00:15:01,2022-09-03 00:15:01,2022-09-03
"3","sdiwCVilWQ","MOOSPMPSParser",1662164701,5.61,5.61,3.66,7.69,0.81,3.87,3.87,8.05,0.82,3.87,1144.86,332.35,138560.77,39.69,29.15,3.24,29.22,29.23,0.28,0.17,29.24,0.42,29.6,28.3,55.089,43,"e00fce6856818e5885f65487",2022-09-03 00:25:00,2022-09-03 00:25:01,2022-09-03 00:25:01,2022-09-03
"4","BMT2XWbURb","MOOSPMPSParser",1662165301,5.81,5.81,3.41,8.04,0.76,3.6,3.6,8.33,0.84,3.6,1191.92,344.5,138817.92,41.29,27.13,3.11,27.19,27.2,0.35,0.2,27.21,0.42,29.9,30.6,54.401,43,"e00fce6856818e5885f65487",2022-09-03 00:35:00,2022-09-03 00:35:01,2022-09-03 00:35:01,2022-09-03
"5","0iOku5pwZP","MOOSPMPSParser",1662165901,6.02,6.02,3.47,8.52,0.9,3.67,3.67,9.05,0.9,3.67,1242.12,361.35,139095.62,43.9,27.66,3.4,27.73,27.74,0.41,0.31,27.74,0.44,29.5,32.4,49.76,43,"e00fce6856818e5885f65487",2022-09-03 00:45:01,2022-09-03 00:45:01,2022-09-03 00:45:01,2022-09-03
"6","r3FbDVRp5M","MOOSPMPSParser",1662166501,6.21,6.21,3.72,8.84,0.96,3.93,3.93,9.45,0.98,3.93,1251.95,361.78,139378.83,46.42,29.62,3.74,29.7,29.71,0.74,0.52,29.71,0.46,29.3,30,39.391,43,"e00fce6856818e5885f65487",2022-09-03 00:55:00,2022-09-03 00:55:01,2022-09-03 00:55:01,2022-09-03
"7","t1XCdASIjp","MOOSPMPSParser",1662167101,6.06,6.06,3.35,8.36,0.81,3.54,3.54,9.17,0.89,3.54,1237.65,355.61,139650.33,44.54,26.64,3.52,26.71,26.72,0.94,0.42,26.72,0.46,29,26.1,34.552,43,"e00fce6856818e5885f65487",2022-09-03 01:05:00,2022-09-03 01:05:01,2022-09-03 01:05:01,2022-09-03
"8","xIU17JGefG","MOOSPMPSParser",1662167701,4.5,4.5,2.71,6.41,0.71,2.86,2.86,7.66,0.77,2.86,956.87,277.2,139855.83,36.71,21.55,3.99,21.61,21.61,1.66,1.03,21.62,0.45,28.7,27.1,40.276,43,"e00fce6856818e5885f65487",2022-09-03 01:15:00,2022-09-03 01:15:01,2022-09-03 01:15:01,2022-09-03
"9","hBxX5xlySn","MOOSPMPSParser",1662168301,5.29,5.29,3.36,7.5,0.96,3.56,3.56,8.07,1.03,3.56,1108.1,319.54,140078.5,38.91,26.77,3.57,26.84,26.85,0.69,0.45,26.85,0.47,26.9,34.4,20.724,43,"e00fce6856818e5885f65487",2022-09-03 01:25:01,2022-09-03 01:25:01,2022-09-03 01:25:01,2022-09-03
"10","6iZ4ayKDD5","MOOSPMPSParser",1662168901,5.82,5.82,4.03,8.12,0.86,4.26,4.26,8.52,0.86,4.26,1197.43,342.79,140334.92,37.39,32.08,3.78,32.16,32.17,0.54,0.34,32.18,0.47,24.6,49.2,46.052,43,"e00fce6856818e5885f65487",2022-09-03 01:35:01,2022-09-03 01:35:01,2022-09-03 01:35:01,2022-09-03
"11","hEAYpZWmOo","MOOSPMPSParser",1662169501,6.28,6.28,4.24,9,0.98,4.49,4.49,9.65,0.98,4.49,1238.53,359.12,140630.47,44.63,33.77,5.74,33.86,33.87,0.78,0.51,33.88,0.48,19.9,72.9,47.724,43,"e00fce6856818e5885f65487",2022-09-03 01:45:01,2022-09-03 01:45:01,2022-09-03 01:45:01,2022-09-03
"12","GUG67A0KHb","MOOSPMPSParser",1662170101,6.16,6.16,4.34,8.79,0.92,4.59,4.59,9.99,1.02,4.59,1217.71,356.47,140920.52,43.98,34.54,5.6,34.63,34.64,1.52,1.08,34.64,0.46,19.4,73,47.579,43,"e00fce6856818e5885f65487",2022-09-03 01:55:00,2022-09-03 01:55:01,2022-09-03 01:55:01,2022-09-03
"13","5UMcYpfkr4","MOOSPMPSParser",1662170701,8.18,8.18,6.13,11.64,1.34,6.48,6.48,12.69,1.49,6.48,1598.15,460.01,141283.81,61.04,48.8,5.44,48.93,48.94,1.49,0.73,48.95,0.45,20,71.8,41.828,43,"e00fce6856818e5885f65487",2022-09-03 02:05:01,2022-09-03 02:05:01,2022-09-03 02:05:01,2022-09-03
"14","rMVoxltZes","MOOSPMPSParser",1662171301,10.85,10.85,7.22,15.56,1.71,7.65,7.66,16.67,1.73,7.66,2036.99,591.76,141778.41,80.98,57.48,7.88,57.64,57.65,1.15,0.79,57.67,0.5,20.5,69.4,41.594,43,"e00fce6856818e5885f65487",2022-09-03 02:15:00,2022-09-03 02:15:01,2022-09-03 02:15:01,2022-09-03
"15","YFv0GcyFam","MOOSPMPSParser",1662171901,13.42,13.42,5.75,18.59,1.34,6.08,6.08,19.77,1.35,6.08,2478.47,716.6,142352.08,93.39,45.8,7.69,45.92,45.93,1.44,0.67,45.94,0.45,21,72.8,34.541,43,"e00fce6856818e5885f65487",2022-09-03 02:25:00,2022-09-03 02:25:01,2022-09-03 02:25:01,2022-09-03
"16","s8hLtDRqmS","MOOSPMPSParser",1662172501,7.51,7.51,4.6,10.36,0.98,4.87,4.87,11.13,1,4.87,1473.3,429.13,142688.92,53.18,36.66,4.14,36.75,36.76,1,0.52,36.77,0.45,20.6,70.4,35.338,43,"e00fce6856818e5885f65487",2022-09-03 02:35:01,2022-09-03 02:35:01,2022-09-03 02:35:01,2022-09-03
"17","fNiGSEsbMX","MOOSPMPSParser",1662173101,7.06,7.06,4.78,10.17,1.05,5.05,5.05,11.32,1.19,5.05,1426.61,414.25,143006.28,53.65,38.04,5.12,38.13,38.14,1.61,0.62,38.15,0.45,20.7,65.9,38.297,43,"e00fce6856818e5885f65487",2022-09-03 02:45:01,2022-09-03 02:45:01,2022-09-03 02:45:01,2022-09-03
"18","l8HdvyWFG2","MOOSPMPSParser",1662173701,6.52,6.52,4.38,9.27,1.03,4.63,4.63,10.29,1.12,4.63,1292.61,371.58,143301.83,48.56,34.86,5.57,34.95,34.96,1.46,0.59,34.97,0.47,20.9,66.8,38.75,43,"e00fce6856818e5885f65487",2022-09-03 02:55:00,2022-09-03 02:55:01,2022-09-03 02:55:01,2022-09-03
"19","WeDUm7yW6W","MOOSPMPSParser",1662174301,7.12,7.12,4.65,9.73,0.99,4.91,4.91,10.6,1.03,4.91,1415.23,410.43,143610.25,47.93,36.99,4.28,37.08,37.09,1.14,0.38,37.1,0.44,20.7,66.8,36.453,43,"e00fce6856818e5885f65487",2022-09-03 03:05:01,2022-09-03 03:05:01,2022-09-03 03:05:01,2022-09-03
"20","LY4Fsvyk4H","MOOSPMPSParser",1662174901,6.81,6.81,4.42,9.24,0.97,4.67,4.67,9.7,1.04,4.67,1369.08,397.66,143920.14,45.51,35.15,3.82,35.24,35.25,0.53,0.27,35.26,0.46,20.6,66.8,35.724,43,"e00fce6856818e5885f65487",2022-09-03 03:15:01,2022-09-03 03:15:01,2022-09-03 03:15:01,2022-09-03
"21","4uf9DyzoJW","MOOSPMPSParser",1662175501,9.17,9.17,6.81,12.69,1.38,7.21,7.21,13.46,1.47,7.21,1717.11,501.36,144321.45,62.78,54.25,6.18,54.39,54.4,0.82,0.18,54.41,0.45,20.3,69.3,32.125,43,"e00fce6856818e5885f65487",2022-09-03 03:25:01,2022-09-03 03:25:01,2022-09-03 03:25:01,2022-09-03
"22","7liFOqAlbX","MOOSPMPSParser",1662176101,8.46,8.46,4.38,11.6,1.16,4.63,4.63,12.08,1.23,4.63,1594.2,464.36,144691.89,55.65,34.84,4.69,34.93,34.94,0.49,0,34.95,0.44,20.3,66.1,30.818,43,"e00fce6856818e5885f65487",2022-09-03 03:35:01,2022-09-03 03:35:01,2022-09-03 03:35:01,2022-09-03
"23","mOr5L6tyWA","MOOSPMPSParser",1662176701,7.21,7.21,4.97,10.3,0.85,5.26,5.26,11.01,0.93,5.26,1430.09,413.5,145039.42,53.59,39.58,5.31,39.68,39.69,0.98,0.25,39.7,0.45,20.4,67.8,32.584,43,"e00fce6856818e5885f65487",2022-09-03 03:45:01,2022-09-03 03:45:01,2022-09-03 03:45:01,2022-09-03
"24","i3DB1Zwxfs","MOOSPMPSParser",1662177360,6.85,6.85,4.85,9.78,0.98,5.13,5.13,10.19,0.98,5.13,1386.05,400.29,145406.58,49.81,38.6,4.77,38.7,38.71,0.53,0.23,38.72,0.45,20.3,65.9,33.394,43,"e00fce6856818e5885f65487",2022-09-03 03:56:00,2022-09-03 03:56:00,2022-09-03 03:56:00,2022-09-03
"25","gUVyPPEIGB","MOOSPMPSParser",1662177960,7.85,7.85,4.76,10.72,1.12,5.04,5.04,11.43,1.12,5.04,1511.7,438.41,145749.5,53.29,37.92,4.76,38.01,38.02,0.88,0.36,38.03,0.46,19.9,65.3,32.641,43,"e00fce6856818e5885f65487",2022-09-03 04:06:00,2022-09-03 04:06:00,2022-09-03 04:06:00,2022-09-03
"26","HANyyWOz71","MOOSPMPSParser",1662178560,7.6,7.6,4.26,10.51,0.93,4.51,4.51,11.02,1.05,4.51,1467.67,429.43,146075.17,50.29,33.94,4.27,34.02,34.03,0.66,0.27,34.04,0.46,19.5,66.1,31.083,43,"e00fce6856818e5885f65487",2022-09-03 04:16:00,2022-09-03 04:16:00,2022-09-03 04:16:00,2022-09-03
"27","AtF1gVcB0J","MOOSPMPSParser",1662179160,7.1,7.1,4.47,9.87,1.14,4.72,4.72,10.75,1.32,4.72,1377.38,403.16,146374.2,52.95,35.57,3.84,35.66,35.67,0.94,0.78,35.67,0.42,19.5,66.6,32.438,43,"e00fce6856818e5885f65487",2022-09-03 04:26:00,2022-09-03 04:26:00,2022-09-03 04:26:00,2022-09-03
"28","NK8fGyFXAh","MOOSPMPSParser",1662179760,7.84,7.84,4.91,10.62,1.01,5.19,5.19,11.23,1.05,5.19,1533.87,443.63,146703.2,51.38,39.05,4.24,39.15,39.16,0.83,0.52,39.17,0.44,19.6,68.3,29.437,43,"e00fce6856818e5885f65487",2022-09-03 04:36:00,2022-09-03 04:36:00,2022-09-03 04:36:00,2022-09-03
"29","ZV3FTTQvYl","MOOSPMPSParser",1662180360,8.37,8.37,4.67,11.11,1.17,4.94,4.94,11.91,1.2,4.94,1578.76,460.72,147022.17,53.31,37.17,4.52,37.26,37.27,0.94,0.6,37.28,0.43,19.6,69.7,27.859,43,"e00fce6856818e5885f65487",2022-09-03 04:45:59,2022-09-03 04:46:00,2022-09-03 04:46:00,2022-09-03
"30","E7IBXDWJuP","MOOSPMPSParser",1662180960,8.73,8.73,4.72,11.91,1.08,4.99,4.99,12.68,1.21,4.99,1658.4,483.94,147367.58,60.77,37.59,4.48,37.68,37.69,0.81,0.56,37.7,0.44,19.7,68.7,27.317,43,"e00fce6856818e5885f65487",2022-09-03 04:56:00,2022-09-03 04:56:00,2022-09-03 04:56:00,2022-09-03
"31","WhII8Pn9m5","MOOSPMPSParser",1662181560,7.85,7.85,4.91,11.15,1.07,5.19,5.19,11.97,1.28,5.19,1538.43,447.22,147713,56.87,39.08,4.71,39.18,39.19,1.05,0.5,39.2,0.42,19.7,68.3,27.182,43,"e00fce6856818e5885f65487",2022-09-03 05:06:00,2022-09-03 05:06:00,2022-09-03 05:06:00,2022-09-03
"32","MBfqjiLpeT","MOOSPMPSParser",1662182160,7.9,7.9,5.2,10.71,1.07,5.5,5.5,11.55,1.11,5.5,1537.66,448.1,148056.31,51.03,41.39,4.5,41.5,41.51,1.02,0.51,41.52,0.44,19.8,65.2,26.385,43,"e00fce6856818e5885f65487",2022-09-03 05:16:00,2022-09-03 05:16:00,2022-09-03 05:16:00,2022-09-03
