"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","TqPEFrmCWG","MOOSPMPSParser",1666915440,6.17,6.17,0,8.96,0.99,0,0,9.75,1.04,0,1443.87,388.35,0,59.79,0,4.59,0,0,1.08,0.41,0,0,0,0,42.849,42,"e00fce6835b6173deb1a1f49",2022-10-28 00:03:59,2022-10-28 00:04:00,2022-10-28 00:04:00,2022-10-28
"2","BQFgq7EPhg","MOOSPMPSParser",1666915440,0.91,0.91,1.06,1.53,0.18,1.12,1.12,1.83,0.18,1.12,336.39,95.35,2112.06,10.04,8.41,1.1,8.43,8.43,0.44,0.27,8.44,0.44,11.2,35,29.163,43,"e00fce6856818e5885f65487",2022-10-28 00:04:01,2022-10-28 00:04:02,2022-10-28 00:04:02,2022-10-28
"3","hJ5s1La8jH","MOOSPMPSParser",1666915560,5.98,5.98,4.64,9.74,0.92,4.92,4.93,11.55,1.17,4.93,1261.22,347.15,2903555.75,63.63,36.86,8.9,36.99,37.01,3.04,0.57,37.02,0.5,24.2,26.9,48.957,42,"e00fce68f8f5a1da595c7249",2022-10-28 00:06:00,2022-10-28 00:06:00,2022-10-28 00:06:00,2022-10-28
"4","svENuZFLf8","MOOSPMPSParser",1666916040,5.36,5.36,0,7.92,0.94,0,0,8.61,0.96,0,1305.74,349.63,0,56.01,0,4.31,0,0,0.86,0.3,0,0,0,0,41.027,42,"e00fce6835b6173deb1a1f49",2022-10-28 00:14:00,2022-10-28 00:14:00,2022-10-28 00:14:00,2022-10-28
"5","UiVFZWtYOG","MOOSPMPSParser",1666916040,1.18,1.18,1.12,1.68,0.19,1.18,1.18,1.78,0.23,1.18,389.89,110,2184.88,9.87,8.91,0.64,8.94,8.94,0.08,0.08,8.94,0.45,10.5,36.7,26.525,43,"e00fce6856818e5885f65487",2022-10-28 00:14:01,2022-10-28 00:14:02,2022-10-28 00:14:02,2022-10-28
"6","KQTg5D1i0m","MOOSPMPSParser",1666916160,5.26,5.26,3.53,8.74,0.92,3.79,3.85,11,1.02,3.87,1176.17,315.95,2903854.5,56.71,27.99,8.93,28.14,28.17,3.64,0.66,28.18,0.54,24.3,26.4,45.808,42,"e00fce68f8f5a1da595c7249",2022-10-28 00:16:00,2022-10-28 00:16:00,2022-10-28 00:16:00,2022-10-28
"7","GqZ4imgADa","MOOSPMPSParser",1666916640,4.16,4.16,0,6.76,0.61,0,0,7.41,0.66,0,1123.29,303.59,0,50.33,0,4.83,0,0,0.89,0.45,0,0,0,0,40.837,42,"e00fce6835b6173deb1a1f49",2022-10-28 00:24:00,2022-10-28 00:24:00,2022-10-28 00:24:00,2022-10-28
"8","NdrwRg0ESQ","MOOSPMPSParser",1666916640,1,1,1.02,1.62,0.13,1.08,1.08,1.76,0.13,1.08,331.23,94.84,2260.87,10.41,8.13,1.39,8.16,8.16,0.17,0.08,8.16,0.44,10.1,37.1,29.292,43,"e00fce6856818e5885f65487",2022-10-28 00:24:01,2022-10-28 00:24:01,2022-10-28 00:24:01,2022-10-28
"9","HNQIlE773R","MOOSPMPSParser",1666916760,4.3,4.3,3.17,7.18,0.67,3.37,3.39,8.8,0.88,3.4,966.79,265.15,2904111.5,47.74,25.15,7.03,25.26,25.27,2.57,0.54,25.28,0.5,23.9,27,46.406,42,"e00fce68f8f5a1da595c7249",2022-10-28 00:26:00,2022-10-28 00:26:00,2022-10-28 00:26:00,2022-10-28
"10","KwoE11VfhF","MOOSPMPSParser",1666917240,3.77,3.77,0,6.06,0.67,0,0,6.94,0.76,0,1071.27,285.34,0,48.92,0,4.07,0,0,1.19,0.63,0,0,0,0,39.924,42,"e00fce6835b6173deb1a1f49",2022-10-28 00:34:00,2022-10-28 00:34:00,2022-10-28 00:34:00,2022-10-28
"11","5xv9a09pYG","MOOSPMPSParser",1666917240,1.28,1.28,1.23,1.85,0.24,1.3,1.31,2.11,0.24,1.31,411.65,112.94,2348.23,9.66,9.75,1.3,9.78,9.79,0.35,0.17,9.79,0.51,9.3,41.6,19.408,43,"e00fce6856818e5885f65487",2022-10-28 00:34:01,2022-10-28 00:34:05,2022-10-28 00:34:05,2022-10-28
"12","Wh6UCdF099","MOOSPMPSParser",1666917360,3.93,3.93,3.58,6.88,0.84,3.94,4.05,8.44,1.07,4.12,944.17,255.56,2904334.25,46.88,28.34,7,28.58,28.62,2.44,0.82,28.64,0.54,23.5,27.4,45.035,42,"e00fce68f8f5a1da595c7249",2022-10-28 00:36:00,2022-10-28 00:36:00,2022-10-28 00:36:00,2022-10-28
"13","BsKU7DzK6G","MOOSPMPSParser",1666917840,4.46,4.46,0,7.07,0.69,0,0,8.09,0.84,0,1192.51,317.72,0,53.6,0,4.2,0,0,1.27,0.87,0,0,0,0,37.248,42,"e00fce6835b6173deb1a1f49",2022-10-28 00:43:59,2022-10-28 00:44:00,2022-10-28 00:44:00,2022-10-28
"14","eeAh42AD4S","MOOSPMPSParser",1666917840,2.02,2.02,2.17,3,0.35,2.29,2.29,3.21,0.35,2.29,525.69,149.5,2474.3,14.69,17.26,2.23,17.3,17.31,0.35,0.18,17.31,0.49,8.6,42.5,19.813,43,"e00fce6856818e5885f65487",2022-10-28 00:44:01,2022-10-28 00:44:01,2022-10-28 00:44:01,2022-10-28
