"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","ctmq3SQBMl","MOOSPMPSParser",1674693481,0,0,0.34,0.02,0.02,0.37,0.38,0.02,0.02,0.38,76.6,20.56,24.14,2.73,2.73,0.14,2.74,2.75,31265.43,419,2.75,0.5,-0.6,41.1,39.831,42,"e00fce6856818e5885f65487",2023-01-26 00:38:02,2023-01-26 00:38:03,2023-01-26 00:38:03,2023-01-26
"2","A8oUDQdS0V","MOOSPMPSParser",1674763861,1.74,1.74,0.93,2.3,2.3,0.99,0.99,2.37,2.37,0.99,583.21,129.98,69.88,14.16,7.43,0.37,7.45,7.45,98.3,199.37,7.45,0.44,12.1,19.1,42.344,42,"e00fce6856818e5885f65487",2023-01-26 20:11:02,2023-01-26 20:11:03,2023-01-26 20:11:03,2023-01-26
"3","hFFKIi8y4e","MOOSPMPSParser",1674764461,1.07,1.07,0.69,1.71,1.71,0.73,0.73,1.71,1.71,0.73,351.51,96.97,128.83,13.99,5.49,0.39,5.5,5.5,107.02,182.36,5.5,0.46,13.1,16.5,42.286,42,"e00fce6856818e5885f65487",2023-01-26 20:21:02,2023-01-26 20:21:02,2023-01-26 20:21:02,2023-01-26
"4","Eq8RvspmUJ","MOOSPMPSParser",1674765061,1.05,1.05,0.78,1.37,1.37,0.82,0.82,1.43,1.43,0.82,343.11,93.63,184.28,9.39,6.19,0.3,6.21,6.21,113.28,170.1,6.21,0.47,13.3,16.3,42.181,42,"e00fce6856818e5885f65487",2023-01-26 20:31:02,2023-01-26 20:31:02,2023-01-26 20:31:02,2023-01-26
"5","ezVsHSAIwe","MOOSPMPSParser",1674765661,1.05,1.05,0.96,1.5,1.5,1.01,1.02,1.54,1.54,1.02,345.44,93.93,237.37,10.32,7.64,0.52,7.66,7.66,111.97,172.39,7.66,0.49,12.7,18.2,42.433,42,"e00fce6856818e5885f65487",2023-01-26 20:41:02,2023-01-26 20:41:02,2023-01-26 20:41:02,2023-01-26
"6","ME5cszAPkm","MOOSPMPSParser",1674766261,0.93,0.93,0.91,1.23,1.23,0.97,0.97,1.3,1.3,0.97,318.66,86.31,294.93,10.32,7.27,0.46,7.29,7.29,96.57,190.96,7.29,0.48,10.5,21.8,42.559,42,"e00fce6856818e5885f65487",2023-01-26 20:51:02,2023-01-26 20:51:02,2023-01-26 20:51:02,2023-01-26
"7","EIck8LMA15","MOOSPMPSParser",1674766861,0.95,0.95,0.71,1.28,1.28,0.75,0.76,1.39,1.39,0.76,308.99,84.89,346.4,10.53,5.61,0.66,5.63,5.64,92.06,202.34,5.64,0.49,9.9,22,42.806,42,"e00fce6856818e5885f65487",2023-01-26 21:01:02,2023-01-26 21:01:02,2023-01-26 21:01:02,2023-01-26
"8","0BULtxWn4X","MOOSPMPSParser",1674767461,0.98,0.98,0.83,1.46,1.46,0.89,0.91,1.46,1.46,0.92,315.01,87.99,404.8,9.79,6.59,0.4,6.63,6.63,83.81,211.18,6.63,0.51,8.6,24.1,42.631,42,"e00fce6856818e5885f65487",2023-01-26 21:11:02,2023-01-26 21:11:02,2023-01-26 21:11:02,2023-01-26
"9","IfsWv3mYuV","MOOSPMPSParser",1674768061,1.07,1.07,1.22,1.73,1.73,1.32,1.34,1.81,1.81,1.35,358.42,98.6,472.1,13.48,9.67,0.78,9.72,9.73,75.85,229.73,9.73,0.5,8.2,26.5,42.726,42,"e00fce6856818e5885f65487",2023-01-26 21:21:02,2023-01-26 21:21:02,2023-01-26 21:21:02,2023-01-26
"10","cOuOhQFlha","MOOSPMPSParser",1674768661,1.26,1.26,1,1.81,1.81,1.09,1.12,1.85,1.85,1.13,371.94,102.75,544.28,13.97,7.96,0.57,8.01,8.02,72.54,240.24,8.02,0.51,7.9,26.4,43.337,42,"e00fce6856818e5885f65487",2023-01-26 21:31:02,2023-01-26 21:31:02,2023-01-26 21:31:02,2023-01-26
"11","qcb9TY5B1d","MOOSPMPSParser",1674769261,1.46,1.46,1.31,2.13,2.13,1.38,1.38,2.17,2.17,1.38,408.11,115.46,620.27,14.97,10.39,0.5,10.42,10.42,70.08,252.63,10.42,0.47,7.6,29.5,42.804,42,"e00fce6856818e5885f65487",2023-01-26 21:41:02,2023-01-26 21:41:02,2023-01-26 21:41:02,2023-01-26
"12","ETtAmWvFR6","MOOSPMPSParser",1674769861,1.59,1.59,1.38,2.34,2.34,1.51,1.55,2.54,2.54,1.57,441.95,121.67,708.98,15.93,10.9,1.24,10.98,10.99,66.59,264.22,11,0.51,7.2,28.6,43.215,42,"e00fce6856818e5885f65487",2023-01-26 21:51:02,2023-01-26 21:51:02,2023-01-26 21:51:02,2023-01-26
"13","Ht8PEvzrcb","MOOSPMPSParser",1674770461,2.27,2.27,2.29,3.68,3.68,2.64,2.82,3.94,3.94,2.91,552.25,154.92,879.4,25.89,17.98,1.55,18.24,18.28,64.14,267.84,18.29,0.62,6.8,29.7,43.618,42,"e00fce6856818e5885f65487",2023-01-26 22:01:02,2023-01-26 22:01:02,2023-01-26 22:01:02,2023-01-26
"14","hyoe232eg6","MOOSPMPSParser",1674771061,1.61,1.61,1.05,2.34,2.34,1.14,1.17,2.47,2.47,1.18,454.46,121.78,968.79,16.49,8.3,1.26,8.35,8.36,60.62,277.03,8.36,0.54,6.5,30.7,42.577,42,"e00fce6856818e5885f65487",2023-01-26 22:11:02,2023-01-26 22:11:02,2023-01-26 22:11:02,2023-01-26
"15","ZgYZjGDwSv","MOOSPMPSParser",1674771661,1.83,1.83,1.28,2.74,2.74,1.41,1.45,2.76,2.76,1.47,677.23,138.92,1045.72,16.96,10.17,0.99,10.25,10.26,57.36,286.65,10.26,0.52,6.2,31.9,43.359,42,"e00fce6856818e5885f65487",2023-01-26 22:21:02,2023-01-26 22:21:02,2023-01-26 22:21:02,2023-01-26
"16","bTFKRXg3UA","MOOSPMPSParser",1674772261,2.23,2.23,1.35,3.2,3.2,1.47,1.51,3.39,3.39,1.53,538.39,148.58,1150.19,20.29,10.7,1.03,10.77,10.78,56.02,290.2,10.79,0.51,6.3,29.7,42.831,42,"e00fce6856818e5885f65487",2023-01-26 22:31:02,2023-01-26 22:31:02,2023-01-26 22:31:02,2023-01-26
