"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","lGMEx7gyn1","MOOSPMPSParser",1678147740,5.13,5.13,4.3,8.68,8.68,4.55,4.55,9.04,9.04,4.55,929.31,269.45,8178.37,56.35,34.25,3.77,34.34,34.35,52.86,414.61,34.36,0.47,4.7,47.8,41.904,42,"e00fce6856818e5885f65487",2023-03-07 00:09:01,2023-03-07 00:09:01,2023-03-07 00:09:01,2023-03-07
"2","yeYXjbn7XD","MOOSPMPSParser",1678210561,5.79,5.79,6.5,11.07,11.07,6.92,6.96,12.44,12.44,6.97,934.36,271.5,502.33,65.6,51.72,6.37,51.9,51.92,513.04,756.67,51.93,0.49,0.9,75.8,44.238,42,"e00fce6856818e5885f65487",2023-03-07 17:36:02,2023-03-07 17:36:03,2023-03-07 17:36:03,2023-03-07
"3","sZiYiG656j","MOOSPMPSParser",1678211161,5.81,5.81,6.21,10.43,10.43,6.72,6.85,11.15,11.15,6.92,960.71,279.76,929.9,64.13,49.22,5.57,49.5,49.54,22.52,704.88,49.55,0.5,2.1,73.4,35.866,42,"e00fce6856818e5885f65487",2023-03-07 17:46:02,2023-03-07 17:46:03,2023-03-07 17:46:03,2023-03-07
"4","x1uzftLRB2","MOOSPMPSParser",1678211761,6.05,6.05,5.65,9.96,9.96,5.97,5.97,10.46,10.46,5.97,995.06,287.21,1328.12,58.31,44.97,4.19,45.08,45.09,33.94,661.38,45.1,0.45,3.1,67.8,33.932,42,"e00fce6856818e5885f65487",2023-03-07 17:56:02,2023-03-07 17:56:03,2023-03-07 17:56:03,2023-03-07
"5","6ImmcSZIsu","MOOSPMPSParser",1678212361,5.52,5.52,4.62,9.26,9.26,4.89,4.89,9.9,9.9,4.89,947.51,273.28,1666.8,56.89,36.82,4.32,36.91,36.92,42.09,621.33,36.93,0.45,3.7,66.2,30.282,42,"e00fce6856818e5885f65487",2023-03-07 18:06:02,2023-03-07 18:06:03,2023-03-07 18:06:03,2023-03-07
"6","20ZUrWOHs9","MOOSPMPSParser",1678212961,5.38,5.38,4.02,8.62,8.62,4.25,4.25,9.24,9.24,4.25,938.82,272.02,1982.16,55.38,31.99,3.51,32.07,32.08,47.94,592.86,32.09,0.44,4.2,61.4,28.329,42,"e00fce6856818e5885f65487",2023-03-07 18:16:02,2023-03-07 18:16:03,2023-03-07 18:16:03,2023-03-07
"7","iSyni6Omez","MOOSPMPSParser",1678213561,5.38,5.38,4.63,8.88,8.88,4.89,4.89,9.22,9.22,4.89,951.57,275.07,2285.77,57.35,36.85,2.97,36.94,36.95,49.11,569.62,36.96,0.45,3.9,63,27.157,42,"e00fce6856818e5885f65487",2023-03-07 18:26:02,2023-03-07 18:26:03,2023-03-07 18:26:03,2023-03-07
"8","2sIDmhLlpj","MOOSPMPSParser",1678214161,5.51,5.51,4.6,9.02,9.02,4.87,4.87,9.48,9.48,4.87,983.14,284.49,2598.79,58.13,36.65,3.38,36.74,36.75,55.81,550.36,36.76,0.43,5.1,59.4,25.616,42,"e00fce6856818e5885f65487",2023-03-07 18:36:02,2023-03-07 18:36:03,2023-03-07 18:36:03,2023-03-07
"9","KOQ6Db7cph","MOOSPMPSParser",1678214761,5.19,5.19,4.03,8.9,8.9,4.26,4.26,9.16,9.16,4.26,975.6,282.03,2897.07,56.53,32.05,3.06,32.13,32.14,59.94,527.51,32.15,0.44,5.2,57.6,24.956,42,"e00fce6856818e5885f65487",2023-03-07 18:46:02,2023-03-07 18:46:03,2023-03-07 18:46:03,2023-03-07
"10","xSBEHPu0ol","MOOSPMPSParser",1678215361,5.57,5.57,4.85,9.21,9.21,5.13,5.13,9.64,9.64,5.13,999.14,288.98,3198.93,58.75,38.6,3.38,38.7,38.71,57.93,522.63,38.72,0.44,5.3,58.5,23.821,42,"e00fce6856818e5885f65487",2023-03-07 18:56:02,2023-03-07 18:56:03,2023-03-07 18:56:03,2023-03-07
"11","Gmqipr8gVz","MOOSPMPSParser",1678215961,5.17,5.17,4.56,9.23,9.23,4.82,4.82,9.82,9.82,4.82,1016.89,288.57,3520.15,60.14,36.29,4.26,36.38,36.39,60.25,521.18,36.4,0.44,5.9,56.3,22.719,42,"e00fce6856818e5885f65487",2023-03-07 19:06:02,2023-03-07 19:06:03,2023-03-07 19:06:03,2023-03-07
"12","tQwp0jUaWQ","MOOSPMPSParser",1678216561,5.59,5.59,4.73,9.43,9.43,5,5,9.86,9.86,5,1210.92,305.13,3840.69,61.53,37.66,3.17,37.76,37.77,64.1,499.81,37.78,0.44,6,54.5,22.678,42,"e00fce6856818e5885f65487",2023-03-07 19:16:02,2023-03-07 19:16:03,2023-03-07 19:16:03,2023-03-07
"13","Iol081nlHd","MOOSPMPSParser",1678217161,5.88,5.88,4.69,9.82,9.82,4.96,4.96,10.06,10.06,4.96,1070.18,310.57,4178.39,61.45,37.37,3.5,37.46,37.47,64.75,493.78,37.48,0.44,6.4,52.5,21.683,42,"e00fce6856818e5885f65487",2023-03-07 19:26:02,2023-03-07 19:26:03,2023-03-07 19:26:03,2023-03-07
"14","nGCmEKCRwi","MOOSPMPSParser",1678217761,5.81,5.81,4.68,9.88,9.88,4.94,4.94,10.52,10.52,4.94,1084.43,310.57,4523.55,67.34,37.22,3.94,37.31,37.32,68.58,475.75,37.33,0.44,6.5,51.2,21.971,42,"e00fce6856818e5885f65487",2023-03-07 19:36:02,2023-03-07 19:36:03,2023-03-07 19:36:03,2023-03-07
"15","8dVymTqjga","MOOSPMPSParser",1678218361,5.84,5.84,5.01,10.56,10.56,5.3,5.3,11.11,11.11,5.3,1140.9,331.16,4856.1,66.6,39.88,4.79,39.98,39.99,74.54,456.06,40,0.44,7.4,49.3,22.349,42,"e00fce6856818e5885f65487",2023-03-07 19:46:02,2023-03-07 19:46:03,2023-03-07 19:46:03,2023-03-07
"16","dFV0U8eVgD","MOOSPMPSParser",1678218961,6.18,6.18,4.96,9.89,9.89,5.24,5.24,10.27,10.27,5.24,1165.39,333.55,5200.87,61.33,39.46,2.6,39.56,39.57,79.38,434.19,39.58,0.44,7.7,46.5,23.453,42,"e00fce6856818e5885f65487",2023-03-07 19:56:02,2023-03-07 19:56:03,2023-03-07 19:56:03,2023-03-07
"17","zK6Mr5VnrZ","MOOSPMPSParser",1678219561,6.19,6.19,4.69,10.79,10.79,4.96,4.96,11.1,11.1,4.96,1190.04,344.3,5553.87,70.79,37.31,3.44,37.4,37.42,80.91,414.41,37.42,0.45,8.3,42.2,25.755,42,"e00fce6856818e5885f65487",2023-03-07 20:06:02,2023-03-07 20:06:03,2023-03-07 20:06:03,2023-03-07
"18","aUaAMlAvfG","MOOSPMPSParser",1678220161,6.04,6.04,5.29,10.42,10.42,5.59,5.59,10.71,10.71,5.59,1158.6,334.59,5906.38,66.64,42.11,3.61,42.21,42.23,78.5,406.34,42.23,0.44,7.3,46.2,30.916,42,"e00fce6856818e5885f65487",2023-03-07 20:16:02,2023-03-07 20:16:03,2023-03-07 20:16:03,2023-03-07
