"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","3aWhilmq2Z","MOOSPMPSParser",1665532921,5.49,5.49,3.4,7.86,0.78,3.59,3.59,9.04,0.94,3.59,1160.6,317.96,1128505.5,47.27,27.05,4.91,27.13,27.14,1.82,0.79,27.14,0.45,34.2,23.8,60.511,42,"e00fce68f8f5a1da595c7249",2022-10-12 00:01:59,2022-10-12 00:01:59,2022-10-12 00:01:59,2022-10-12
"2","mYuxsR6B3A","MOOSPMPSParser",1665532981,5.23,5.23,0,7.54,0.62,0,0,8,0.62,0,1364.91,352.26,0,49.19,0,2.81,0,0,0.57,0.3,0,0,0,0,51.287,42,"e00fce6835b6173deb1a1f49",2022-10-12 00:02:59,2022-10-12 00:02:59,2022-10-12 00:02:59,2022-10-12
"3","rHrUFUfBOk","MOOSPMPSParser",1665532980,3.92,3.92,2.93,5.81,0.52,3.1,3.11,6.31,0.66,3.12,825.31,242.36,7572.91,34.89,23.28,3.6,23.35,23.36,0.57,0.32,23.36,0.51,15.3,45.1,29.18,43,"e00fce6856818e5885f65487",2022-10-12 00:03:02,2022-10-12 00:03:02,2022-10-12 00:03:02,2022-10-12
"4","LZCN0w9GnP","MOOSPMPSParser",1665533521,5.61,5.61,4.26,9.19,0.9,4.51,4.51,10.11,1.03,4.51,1205.63,332.82,1128760.88,56.04,33.91,7.86,34.01,34.03,1.4,0.49,34.03,0.48,33.9,24.8,62.08,42,"e00fce68f8f5a1da595c7249",2022-10-12 00:11:59,2022-10-12 00:11:59,2022-10-12 00:11:59,2022-10-12
"5","xif51QfiJz","MOOSPMPSParser",1665533581,5.99,5.99,0,8.2,0.93,0,0,9.1,1.01,0,1464.2,381.6,0,52.26,0,3.79,0,0,1.32,0.56,0,0,0,0,52.971,42,"e00fce6835b6173deb1a1f49",2022-10-12 00:12:59,2022-10-12 00:12:59,2022-10-12 00:12:59,2022-10-12
"6","GP7chkBCxZ","MOOSPMPSParser",1665533580,3.78,3.78,2.79,5.55,0.61,2.95,2.95,5.95,0.69,2.95,801.63,232.91,7774.79,31.84,22.18,3.08,22.24,22.25,0.46,0.12,22.25,0.49,14.8,47.2,30.005,43,"e00fce6856818e5885f65487",2022-10-12 00:13:02,2022-10-12 00:13:02,2022-10-12 00:13:02,2022-10-12
"7","7Aa5BE3sZg","MOOSPMPSParser",1665534121,6.46,6.46,4.88,9.85,1.04,5.16,5.16,11.51,1.1,5.16,1334.53,366.76,1129037.62,61.51,38.85,7.54,38.97,38.98,2.46,1.08,38.99,0.46,33.7,25.6,61.798,42,"e00fce68f8f5a1da595c7249",2022-10-12 00:21:59,2022-10-12 00:21:59,2022-10-12 00:21:59,2022-10-12
"8","apYM3Jpet3","MOOSPMPSParser",1665534181,6.69,6.69,0,9.34,1.02,0,0,10.68,1.21,0,1592.4,420.46,0,61.79,0,4.21,0,0,1.95,0.73,0,0,0,0,53.252,42,"e00fce6835b6173deb1a1f49",2022-10-12 00:22:59,2022-10-12 00:22:59,2022-10-12 00:22:59,2022-10-12
"9","Llmm6mHDi2","MOOSPMPSParser",1665534180,3.66,3.66,4.02,5.73,0.73,4.26,4.27,6.52,0.79,4.28,783.39,229.2,8015.62,36.29,31.99,3.98,32.08,32.09,0.85,0.56,32.1,0.5,14.5,48.1,29.949,43,"e00fce6856818e5885f65487",2022-10-12 00:23:02,2022-10-12 00:23:02,2022-10-12 00:23:02,2022-10-12
"10","ltNn5nocJh","MOOSPMPSParser",1665534721,6.45,6.45,4.04,9.94,0.84,4.28,4.28,11.66,0.88,4.28,1342.3,370.9,1129325.25,62.41,32.17,7.46,32.27,32.28,2.55,0.85,32.29,0.47,33.5,26.2,62.628,42,"e00fce68f8f5a1da595c7249",2022-10-12 00:31:59,2022-10-12 00:31:59,2022-10-12 00:31:59,2022-10-12
"11","WHvNmPa07y","MOOSPMPSParser",1665534781,6.97,6.97,0,9.69,0.91,0,0,10.32,0.96,0,1642.08,429.89,0,57.53,0,4,0,0,0.89,0.38,0,0,0,0,54.009,42,"e00fce6835b6173deb1a1f49",2022-10-12 00:32:58,2022-10-12 00:32:59,2022-10-12 00:32:59,2022-10-12
"12","sVf6rinfms","MOOSPMPSParser",1665534780,3.78,3.78,3.46,5.76,0.45,3.69,3.71,6.58,0.53,3.72,805.85,233.56,8256.1,33.86,27.53,3.98,27.62,27.63,1.07,0.48,27.64,0.51,14.3,48.3,28.653,43,"e00fce6856818e5885f65487",2022-10-12 00:33:02,2022-10-12 00:33:02,2022-10-12 00:33:02,2022-10-12
"13","KKLcR59Wht","MOOSPMPSParser",1665535321,7.96,7.96,4.48,11.69,1.13,4.74,4.74,13.58,1.42,4.74,1574.51,435.73,1129645.25,68.82,35.66,7.54,35.76,35.78,2.9,0.9,35.78,0.45,33.2,27.4,62.611,42,"e00fce68f8f5a1da595c7249",2022-10-12 00:41:59,2022-10-12 00:41:59,2022-10-12 00:41:59,2022-10-12
"14","6lKOpYALTR","MOOSPMPSParser",1665535381,8.31,8.31,0,11.76,1.04,0,0,12.91,1.09,0,1919.42,505.86,0,70.56,0,6.59,0,0,1.79,0.92,0,0,0,0,54.268,42,"e00fce6835b6173deb1a1f49",2022-10-12 00:42:59,2022-10-12 00:42:59,2022-10-12 00:42:59,2022-10-12
"15","AvTIk6qHeG","MOOSPMPSParser",1665535380,3.23,3.23,3.34,5.36,0.47,3.54,3.56,5.99,0.49,3.56,727.11,213.82,8480.94,32.67,26.55,3.89,26.63,26.64,0.8,0.67,26.65,0.51,14.1,48.6,27.495,43,"e00fce6856818e5885f65487",2022-10-12 00:43:02,2022-10-12 00:43:02,2022-10-12 00:43:02,2022-10-12
"16","PcisteMae7","MOOSPMPSParser",1665535921,7.11,7.11,4.23,10.81,1.01,4.47,4.47,12.47,1.05,4.47,1445.48,396.23,1129951.12,64.68,33.64,8.55,33.74,33.75,2.62,0.69,33.76,0.48,32.9,28.3,61.114,42,"e00fce68f8f5a1da595c7249",2022-10-12 00:51:59,2022-10-12 00:51:59,2022-10-12 00:51:59,2022-10-12
"17","ZmkSZDOFQf","MOOSPMPSParser",1665535981,7.27,7.27,0,10.06,0.93,0,0,10.9,0.95,0,1700.54,446.23,0,62.6,0,4.37,0,0,1.14,0.61,0,0,0,0,52.949,42,"e00fce6835b6173deb1a1f49",2022-10-12 00:52:59,2022-10-12 00:52:59,2022-10-12 00:52:59,2022-10-12
"18","DWmCAJvYgQ","MOOSPMPSParser",1665535980,3.07,3.07,2.61,4.96,0.38,2.78,2.79,5.46,0.4,2.8,681.49,202.53,8682.49,29.34,20.72,3.68,20.8,20.81,0.58,0.41,20.81,0.54,13.8,51.2,23.367,43,"e00fce6856818e5885f65487",2022-10-12 00:53:02,2022-10-12 00:53:02,2022-10-12 00:53:02,2022-10-12
"19","iEDfxZJV78","MOOSPMPSParser",1665536521,6.86,6.86,4.8,10.45,1.07,5.08,5.08,12.16,1.29,5.08,1390.03,383.69,1130262.38,63.07,38.2,8.69,38.31,38.33,2.58,0.78,38.33,0.49,32.4,28.8,62.341,42,"e00fce68f8f5a1da595c7249",2022-10-12 01:01:59,2022-10-12 01:01:59,2022-10-12 01:01:59,2022-10-12
"20","IFFKEEeccq","MOOSPMPSParser",1665536581,7.04,7.04,0,9.8,0.97,0,0,11.11,1.06,0,1719.36,449.04,0,64.25,0,4.75,0,0,1.68,1.13,0,0,0,0,52.873,42,"e00fce6835b6173deb1a1f49",2022-10-12 01:02:59,2022-10-12 01:02:59,2022-10-12 01:02:59,2022-10-12
"21","iu6K0Hyfml","MOOSPMPSParser",1665536580,2.33,2.33,2.37,3.66,0.3,2.51,2.52,3.94,0.36,2.52,555.84,162.14,8851.92,22.33,18.86,2.04,18.92,18.92,0.42,0,18.93,0.5,13.5,49.1,28.752,43,"e00fce6856818e5885f65487",2022-10-12 01:03:02,2022-10-12 01:03:02,2022-10-12 01:03:02,2022-10-12
"22","JQ6jxLxel3","MOOSPMPSParser",1665537121,7.86,7.86,5.19,11.99,1.46,5.49,5.49,13.73,1.56,5.49,1566.19,434.38,1130593.62,73.96,41.27,8.37,41.4,41.41,2.66,0.88,41.42,0.47,32,29.4,61.271,42,"e00fce68f8f5a1da595c7249",2022-10-12 01:11:59,2022-10-12 01:11:59,2022-10-12 01:11:59,2022-10-12
"23","nEhzgynwgE","MOOSPMPSParser",1665537181,8.3,8.3,0,11.04,1.08,0,0,12.06,1.27,0,1883.05,492.49,0,69.33,0,3.6,0,0,1.54,0.71,0,0,0,0,50.256,42,"e00fce6835b6173deb1a1f49",2022-10-12 01:12:59,2022-10-12 01:12:59,2022-10-12 01:12:59,2022-10-12
"24","iYVoDD4D7L","MOOSPMPSParser",1665537721,7.97,7.97,5.11,11.96,1.29,5.4,5.4,14.09,1.46,5.4,1566.68,433.04,1130917.75,71.8,40.63,9.23,40.75,40.77,3.34,0.82,40.78,0.46,31.6,30.2,59.899,42,"e00fce68f8f5a1da595c7249",2022-10-12 01:21:59,2022-10-12 01:21:59,2022-10-12 01:21:59,2022-10-12
"25","jvfEjgs95Q","MOOSPMPSParser",1665537781,8.07,8.07,0,11.34,1.16,0,0,12.39,1.25,0,1847.62,484.86,0,71.74,0,4.96,0,0,1.51,0.74,0,0,0,0,50.06,42,"e00fce6835b6173deb1a1f49",2022-10-12 01:22:59,2022-10-12 01:22:59,2022-10-12 01:22:59,2022-10-12
"26","LBGiDB7Rhb","MOOSPMPSParser",1665538321,7.46,7.46,5.32,12.11,1.13,5.63,5.63,14.61,1.46,5.63,1539.14,430.05,1131260.62,75.7,42.37,11.62,42.5,42.51,3.65,1.5,42.52,0.46,31.4,30.6,56.587,42,"e00fce68f8f5a1da595c7249",2022-10-12 01:31:59,2022-10-12 01:31:59,2022-10-12 01:31:59,2022-10-12
"27","Vs02VIJlDF","MOOSPMPSParser",1665538381,8.05,8.05,0,11.21,1.1,0,0,12.09,1.13,0,1849.54,481.6,0,69.98,0,4.73,0,0,1.08,0.39,0,0,0,0,48.548,42,"e00fce6835b6173deb1a1f49",2022-10-12 01:32:59,2022-10-12 01:32:59,2022-10-12 01:32:59,2022-10-12
"28","dOPRHhx1u7","MOOSPMPSParser",1665538921,7.34,7.34,5.41,11.39,1.15,5.72,5.72,13.31,1.24,5.72,1483.51,410.09,1131588.12,71.55,43.07,9.15,43.2,43.22,3.2,0.48,43.23,0.46,31,31.3,54.926,42,"e00fce68f8f5a1da595c7249",2022-10-12 01:41:59,2022-10-12 01:41:59,2022-10-12 01:41:59,2022-10-12
"29","HhoiAROwWV","MOOSPMPSParser",1665538981,7.72,7.72,0,11.02,1.22,0,0,12.08,1.32,0,1815.57,469.7,0,71.19,0,5.45,0,0,1.42,0.64,0,0,0,0,47.41,42,"e00fce6835b6173deb1a1f49",2022-10-12 01:42:59,2022-10-12 01:42:59,2022-10-12 01:42:59,2022-10-12
"30","F62skwqRlc","MOOSPMPSParser",1665539521,9.18,9.18,5.44,13.74,1.18,5.76,5.76,16.24,1.38,5.76,1805.04,502.1,1131986.12,85.48,43.31,9.52,43.44,43.46,3.8,1.38,43.47,0.48,30.5,32.4,48.411,42,"e00fce68f8f5a1da595c7249",2022-10-12 01:51:59,2022-10-12 01:51:59,2022-10-12 01:51:59,2022-10-12
"31","wEPyKrrvvy","MOOSPMPSParser",1665539581,9.46,9.46,0,13.46,1.22,0,0,14.84,1.35,0,2110.88,554.01,0,86.78,0,7.36,0,0,1.86,0.82,0,0,0,0,41.458,42,"e00fce6835b6173deb1a1f49",2022-10-12 01:52:59,2022-10-12 01:52:59,2022-10-12 01:52:59,2022-10-12
"32","8Ic79wii1u","MOOSPMPSParser",1665540121,8.73,8.73,6.47,13.76,1.71,6.84,6.84,15.66,2.04,6.84,1707.06,476.46,1132398.38,81.82,51.5,11.03,51.65,51.67,2.94,0.7,51.68,0.44,29.7,34.1,45.464,42,"e00fce68f8f5a1da595c7249",2022-10-12 02:01:59,2022-10-12 02:01:59,2022-10-12 02:01:59,2022-10-12
"33","AKUJnitfef","MOOSPMPSParser",1665540181,8.98,8.98,0,12.63,1.42,0,0,13.74,1.55,0,2013.2,530.18,0,81.38,0,5.55,0,0,1.44,0.69,0,0,0,0,40.006,42,"e00fce6835b6173deb1a1f49",2022-10-12 02:02:58,2022-10-12 02:02:59,2022-10-12 02:02:59,2022-10-12
"34","6ym7LT7cbn","MOOSPMPSParser",1665540780,10.32,10.32,5.99,16.65,1.36,6.33,6.33,19.06,1.52,6.33,2006.24,555.22,1132887.62,99.42,47.66,15.43,47.81,47.82,3.62,1.08,47.84,0.47,29.1,35.1,44.495,42,"e00fce68f8f5a1da595c7249",2022-10-12 02:12:58,2022-10-12 02:12:58,2022-10-12 02:12:58,2022-10-12
